Time_Stamp,Flex,Force,TrimmingId
0,317,1023,0
39,316,1023,0
70,316,1023,0
99,316,1023,0
144,316,1023,0
166,316,1023,0
200,316,1023,0
233,316,1023,0
269,316,1023,0
300,317,1023,0
333,316,1023,0
366,316,1023,0
400,316,1023,0
434,316,1023,0
468,316,1023,0
501,316,1023,0
534,317,1023,0
579,318,1023,0
600,319,1023,0
633,319,1023,0
666,320,1023,0
702,320,1023,0
733,320,1023,0
767,321,1023,0
799,321,1023,0
834,321,1023,0
868,321,1023,0
902,321,1023,0
934,321,1023,0
967,321,1023,0
1000,321,1023,0
1034,321,1023,0
1068,320,1023,0
1100,320,1023,0
1135,320,1023,0
1167,320,1023,0
1211,320,1023,0
1231,319,1023,0
1266,319,1023,0
1300,319,1023,0
1334,319,1023,0
1369,319,1023,0
1400,319,1023,0
1433,319,1023,0
1467,319,1023,0
1500,319,1023,0
1533,319,1023,0
1568,320,1023,0
1601,320,1023,0
1633,320,1023,0
1667,321,1023,0
1700,321,1023,0
1733,321,1023,0
1782,321,1023,0
1800,321,1023,0
1833,321,1023,0
1866,321,1023,0
1899,322,1023,0
1932,322,1023,0
1967,322,1023,0
2000,322,1023,0
2032,322,1023,0
2065,322,1023,0
2099,322,1023,0
2132,322,1023,0
2166,322,1023,0
2201,322,1023,0
2233,322,1023,0
2265,322,1023,0
2298,322,1023,0
2332,322,1023,0
2366,322,1023,0
2399,322,1023,0
2433,322,1023,0
2466,322,1023,0
2499,323,1023,0
2532,323,1023,0
2565,323,1023,1
2598,323,1023,1
2632,323,1023,1
2667,323,1023,1
2699,323,1023,1
2731,323,1023,1
2764,323,1023,1
2799,323,1023,1
2832,323,1023,1
2867,323,1023,1
2901,323,1023,1
2932,323,1023,1
2964,323,1023,1
2998,323,1023,1
3031,323,1023,1
3065,323,1023,1
3100,323,1023,1
3132,323,1023,1
3164,323,1023,1
3204,323,1023,1
3230,323,1023,1
3269,323,1023,1
3299,323,1023,1
3332,323,1023,1
3365,323,1023,1
3399,322,1023,1
3432,323,1023,1
3464,323,1023,1
3499,323,1023,1
3533,323,1023,1
3565,322,1023,1
3599,323,1023,1
3631,323,1023,1
3665,323,1023,1
3700,323,1023,1
3733,323,1023,1
3766,323,1023,1
3802,323,1023,1
3833,323,1023,1
3865,323,1023,1
3898,323,1023,1
3931,322,1023,1
3966,323,1023,1
4002,322,1023,1
4033,322,1023,1
4064,322,1023,1
4099,322,1023,1
4131,322,1023,1
4167,322,1023,1
4200,322,1023,1
4232,322,1023,1
4264,322,1023,1
4299,323,1023,1
4331,322,1023,1
4364,322,1023,1
4414,322,1023,1
4433,322,1023,1
4464,322,1023,1
4498,321,1023,1
4531,322,1023,1
4564,322,1023,1
4599,322,1023,1
4632,322,1023,1
4665,322,1023,1
4698,321,1023,1
4731,321,1023,1
4765,320,1023,1
4811,320,1023,1
4833,320,1023,1
4864,320,1023,1
4899,320,1023,1
4931,320,1023,1
4964,320,1023,1
4998,320,1023,1
5032,320,1023,1
5067,319,1023,1
5099,319,1023,1
5131,318,1023,1
5169,318,1023,2
5198,317,1023,2
5230,317,1023,2
5266,317,1023,2
5300,317,1023,2
5332,317,1023,2
5365,318,1023,2
5398,318,1023,2
5431,318,1023,2
5465,319,1023,2
5500,319,1023,2
5532,319,1023,2
5564,319,1023,2
5600,320,1023,2
5631,320,1023,2
5665,320,1023,2
5702,320,1023,2
5733,320,1023,2
5766,320,1023,2
5798,320,1023,2
5831,321,1023,2
5865,321,1023,2
5901,321,1023,2
5935,321,1023,2
5965,321,1023,2
5998,321,1023,2
6031,321,1023,2
6066,321,1023,2
6100,321,1023,2
6133,321,1023,2
6167,321,1023,2
6199,321,1023,2
6231,321,1023,2
6264,321,1023,2
6298,321,1023,2
6335,321,1023,2
6386,321,1023,2
6400,321,1023,2
6431,321,1023,2
6465,321,1023,2
6499,321,1023,2
6531,321,1023,2
6567,321,1023,2
6599,321,1023,2
6633,321,1023,2
6666,321,1023,2
6699,321,1023,2
6733,321,1023,2
6766,321,1023,2
6800,321,1023,2
6832,321,1023,2
6883,321,1023,2
6899,321,1023,2
6933,321,1023,2
6966,321,1023,2
7000,321,1023,2
7033,321,1023,2
7066,321,1023,2
7099,321,1023,2
7131,321,1023,2
7165,321,1023,2
7199,321,1023,2
7233,321,1023,2
7267,321,1023,2
7299,321,1023,2
7332,321,1023,2
7366,321,1023,2
7399,321,1023,2
7433,321,1023,2
7466,321,1023,2
7499,321,1023,2
7532,321,1023,2
7566,321,1023,2
7600,321,1023,2
7632,321,1023,2
7666,321,1023,2
7700,321,1023,2
7732,321,1023,2
7765,321,1023,2
7799,321,1023,2
7832,321,1023,2
7866,321,1023,2
7899,321,1023,2
7932,321,1023,2
7966,321,1023,2
8000,321,1023,2
8032,321,1023,2
8065,321,1023,2
8100,321,1023,2
8132,321,1023,2
8164,321,1023,2
8199,321,1023,2
8232,321,1023,2
8265,321,1023,2
8301,321,1023,2
8333,321,1023,2
8366,321,1023,2
8398,321,1023,2
