Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3399,1021,8744;3768;-14740,1198;-459;-917,-0.167394;-0.03716508;1.037256,-0.1591485;-0.02577952;1.043244,-0.2398482;0.008408405;1.306038,-0.1758375;0.196237;1.273769,-0.009106169;0.2264453;1.2639,0.0225162;-0.2298173;1.314709,1
3433,1023,8728;3668;-14460,1184;-475;-855,-0.1685415;-0.03681058;1.039329,-0.1594016;-0.02730597;1.043764,-0.239493;0.008757972;1.307528,-0.175839;0.1963494;1.273897,-0.009067337;0.2266295;1.264214,0.02252148;-0.2296375;1.315261,1
3465,1023,8664;3676;-14432,1034;-462;-1029,-0.1676329;-0.03701733;1.035154,-0.1595971;-0.02723874;1.04366,-0.2395801;0.00877976;1.307463,-0.1758407;0.1963406;1.27383,-0.009063678;0.2266506;1.264163,0.02252704;-0.2300498;1.314116,1
3500,1020,8672;3700;-14312,980;-676;-1059,-0.1677384;-0.03700845;1.038072,-0.160922;-0.02766565;1.043295,-0.2395601;0.00878336;1.307442,-0.1758567;0.1963678;1.273849,-0.009028928;0.2268114;1.264326,0.02261328;-0.2298873;1.314564,1
3534,1022,8944;3572;-14700,1001;-855;-1056,-0.1676774;-0.03744868;1.037555,-0.1603374;-0.02830915;1.043839,-0.2398495;0.008935784;1.307614,-0.1758593;0.19637;1.273846,-0.00903707;0.2269227;1.264443,0.02268343;-0.2298101;1.31473,1
3569,1023,9100;3600;-14860,1033;-509;-1085,-0.1683293;-0.03768693;1.037238,-0.1629215;-0.02215077;1.042311,-0.2399179;0.008979814;1.307616,-0.1758664;0.1963928;1.27385,-0.009010954;0.2269636;1.264491,0.02270149;-0.2298931;1.314562,1
3601,1023,9000;3660;-14752,1182;-370;-1055,-0.1680544;-0.03799666;1.033809,-0.1630487;-0.02281006;1.041967,-0.2402763;0.008997223;1.307125,-0.175867;0.1963984;1.273787,-0.009017574;0.2269918;1.264432,0.02267178;-0.2301222;1.313991,1
3636,1020,8912;3744;-14664,1239;-461;-1053,-0.1670005;-0.03803331;1.038118,-0.1630081;-0.02511886;1.044119,-0.2413936;0.009802957;1.308546,-0.1758724;0.1964162;1.273821,-0.009023709;0.2271113;1.26462,0.02273817;-0.2300054;1.314231,1
3666,1023,8884;3852;-14580,1200;-310;-948,-0.1675889;-0.03830341;1.040418,-0.1619453;-0.02652169;1.044509,-0.2413307;0.009772494;1.308454,-0.1758782;0.1964472;1.273857,-0.008984656;0.2273885;1.265117,0.02273829;-0.2297818;1.314902,1
3700,1023,8612;3816;-14396,1128;-407;-897,-0.1533533;-0.03877032;1.038539,-0.09860641;-0.05868843;1.079489,-0.244073;0.01020271;1.306202,-0.1758816;0.196464;1.273861,-0.009002179;0.2274113;1.265156,0.02276376;-0.2297201;1.315001,1
3734,1023,8660;3700;-14488,1094;-547;-959,-0.1521299;-0.03926478;1.03784,-0.09444063;-0.0441852;1.077836,-0.2436366;0.01001781;1.306112,-0.1758808;0.196469;1.273857,-0.009304837;0.2264968;1.262949,0.02270765;-0.2298023;1.314798,1
3767,1021,8712;3832;-14576,1043;-661;-1063,-0.1658141;-0.03861205;1.036554,-0.1573616;-0.03310394;1.045357,-0.2435528;0.009996079;1.306134,-0.1758828;0.1964747;1.273859,-0.009318482;0.2266648;1.263266,0.02272757;-0.2298664;1.314703,1
3802,1023,8912;3760;-14816,1039;-570;-959,-0.1608182;-0.03898617;1.038709,-0.131763;-0.03354715;1.055314,-0.2435071;0.009982497;1.306152,-0.175898;0.1964947;1.273917,-0.009346619;0.2268445;1.2638,0.02280212;-0.2297304;1.31505,1
3833,1023,9020;3664;-14780,1060;-484;-1016,-0.1513871;-0.03968228;1.039471,-0.08344726;-0.03582748;1.062205,-0.1864761;-0.00700522;1.280148,-0.1758978;0.1964994;1.273918,-0.009326788;0.2269317;1.263947,0.02281286;-0.2296913;1.315108,1
3866,1023,8892;3844;-14916,1141;-451;-1150,-0.1649207;-0.03861873;1.036121,-0.1537456;-0.03545105;1.041888,-0.2409383;0.007876008;1.300464,-0.1755251;0.1965321;1.273527,-0.00932983;0.2269651;1.264,0.02284196;-0.2296601;1.315149,1
3900,1019,8944;3704;-14712,1283;-353;-902,-0.1614545;-0.03874768;1.036945,-0.1380955;-0.03738919;1.046883,-0.2411148;0.008088145;1.301085,-0.1755293;0.1965354;1.273527,-0.009553893;0.2262322;1.262383,0.02283278;-0.2297926;1.31484,1
3933,1023,8832;3696;-14780,1244;-431;-1052,-0.1626248;-0.03888283;1.037065,-0.1442621;-0.03598946;1.045187,-0.2414943;0.008413567;1.30184,-0.175539;0.1965447;1.273527,-0.009590854;0.2263895;1.262745,0.02279739;-0.2296487;1.315037,1
3967,1023,8796;3832;-14712,1195;-271;-1005,-0.1602537;-0.03910753;1.037643,-0.1329666;-0.03521493;1.050314,-0.2417994;0.00865602;1.30237,-0.1755452;0.1965464;1.273521,-0.009570747;0.2265153;1.26294,0.02287617;-0.2298073;1.314668,1
4000,1022,8868;3496;-14476,1142;-294;-959,-0.1608593;-0.03870387;1.034106,-0.1394701;-0.03478169;1.047546,-0.241796;0.008661659;1.30238,-0.1755637;0.1965391;1.273444,-0.009830771;0.2257396;1.260982,0.02287359;-0.2297485;1.314548,1
4034,1022,8484;3624;-14480,1375;-264;-1103,-0.1606842;-0.03889698;1.040309,-0.1343417;-0.03632982;1.050815,-0.2411103;0.008696029;1.303547,-0.1755777;0.1965469;1.273471,-0.009901862;0.22554;1.260561,0.02291906;-0.2296314;1.314758,1
4067,1023,8824;3692;-14356,1161;-360;-1173,-0.1507249;-0.03921189;1.040656,-0.08715626;-0.04437888;1.079113,-0.2404056;0.008831726;1.304923,-0.1756041;0.1966659;1.273738,-0.009972039;0.2253912;1.260231,0.0229244;-0.2295049;1.315017,1
4101,1023,8568;3780;-14176,1179;-665;-1253,-0.1508746;-0.03924783;1.03911,-0.09125529;-0.03887703;1.075938,-0.2407188;0.009079043;1.305437,-0.1756067;0.1966664;1.273736,-0.01004973;0.2251702;1.25964,0.02287563;-0.2296502;1.314694,1
4133,1023,8816;3724;-14480,1071;-729;-1218,-0.1507122;-0.03886895;1.037683,-0.09104319;-0.03920472;1.076069,-0.2404673;0.0090024;1.30554,-0.1756189;0.1966547;1.273722,-0.01015831;0.2249001;1.259061,0.02260235;-0.2297764;1.31435,1
4166,1023,9136;3936;-14756,962;-582;-1401,-0.1510179;-0.03914456;1.038809,-0.09063137;-0.03856547;1.075852,-0.2394157;0.00886991;1.3059,-0.1754179;0.196685;1.273527,-0.01001078;0.2254652;1.259871,0.02256866;-0.2298839;1.314158,1
4201,1023,9264;4092;-14720,927;-529;-1122,-0.1505744;-0.039178;1.037263,-0.09091099;-0.03760665;1.075587,-0.239363;0.008874293;1.306044,-0.1754407;0.196671;1.273501,-0.01007644;0.2252285;1.259356,0.02253718;-0.2298111;1.314195,1
4235,1023,9068;3844;-14924,1126;-312;-888,-0.1510573;-0.03886996;1.038671,-0.0906072;-0.03720601;1.075491,-0.2392574;0.008798687;1.305916,-0.1754508;0.196673;1.27351,-0.01011747;0.2251177;1.259115,0.02254087;-0.2297607;1.314301,1
4266,1022,8864;3640;-14584,1042;-291;-785,-0.1505269;-0.03911116;1.037525,-0.09079898;-0.04632957;1.077492,-0.2391618;0.008803373;1.306089,-0.1754591;0.1966687;1.27351,-0.0101449;0.2249461;1.258765,0.02257034;-0.2297166;1.314364,1
4299,1022,8764;3740;-14588,1094;-463;-906,-0.1498358;-0.03893762;1.036585,-0.08906297;-0.05026177;1.075258,-0.2375471;0.007593432;1.303105,-0.1752464;0.1966491;1.273227,-0.01000517;0.2253082;1.259318,0.02254546;-0.2297037;1.314378,1
4334,1023,8676;3680;-14680,1148;-403;-990,-0.1517048;-0.03845743;1.038693,-0.09438635;-0.03957036;1.073281,-0.2384836;0.00869197;1.306125,-0.1752697;0.1966496;1.273234,-0.01006134;0.2251919;1.259076,0.02255531;-0.2296557;1.314456,1
4366,1023,8796;3696;-14620,1245;-415;-1098,-0.151722;-0.03844012;1.038795,-0.09338265;-0.04011863;1.072739,-0.237779;0.008246657;1.305377,-0.1752924;0.1966568;1.27323,-0.009952459;0.2254303;1.259391,0.02255962;-0.2296516;1.31445,1
4400,1022,8796;3884;-14492,1079;-533;-1176,-0.1511124;-0.03894653;1.038355,-0.08477358;-0.04327041;1.059149,-0.1834679;-0.007868383;1.269028,-0.174988;0.1965707;1.272816,-0.009853696;0.2257097;1.259797,0.02255957;-0.2296521;1.31445,1
4434,1023,8940;3840;-14500,1330;-409;-1179,-0.1512504;-0.03836069;1.03931,-0.09530539;-0.04979128;1.070093,-0.2331185;0.006630181;1.304901,-0.1750393;0.1965431;1.272842,-0.009908777;0.2255267;1.259474,0.02261936;-0.2296137;1.314541,1
4467,1023,9076;3832;-14392,1102;-467;-1094,-0.1647094;-0.03799235;1.03293,-0.154781;-0.03311808;1.041351,-0.2335373;0.006786458;1.304967,-0.1750874;0.1965435;1.27277,-0.009870141;0.2256146;1.259603,0.02245225;-0.2299775;1.31347,1
4499,1022,8900;3972;-14576,1261;-518;-932,-0.1652584;-0.03815413;1.035751,-0.1552806;-0.03308618;1.042635,-0.2351883;0.007540815;1.305795,-0.175128;0.1965508;1.272778,-0.009803583;0.2259646;1.260339,0.02249212;-0.2298988;1.313602,1
4533,1021,8860;3840;-14540,1172;-403;-1028,-0.1647781;-0.03849979;1.037161,-0.1550855;-0.03306184;1.043416,-0.2357313;0.007934583;1.306294,-0.1749892;0.1965347;1.272601,-0.009782091;0.2262183;1.2609,0.02250819;-0.2298736;1.313729,1
4566,1023,8960;3880;-14700,1031;-539;-887,-0.1616948;-0.03773131;1.037642,-0.1363345;-0.03491184;1.048817,-0.2353099;0.007455997;1.305149,-0.1750322;0.1965267;1.272631,-0.009897823;0.225877;1.260274,0.02256277;-0.2298061;1.313922,1
4598,1022,9076;3868;-14840,1272;-297;-876,-0.1635226;-0.03792234;1.035072,-0.1460917;-0.03225885;1.044996,-0.2357342;0.007587482;1.305128,-0.1750616;0.1965302;1.27263,-0.009812409;0.2260797;1.260657,0.02256681;-0.2297998;1.313932,1
4633,1022,8744;3860;-14584,1084;-249;-843,-0.1642469;-0.03824673;1.037109,-0.15105;-0.0321667;1.042697,-0.2356256;0.007422624;1.304556,-0.1751034;0.1965751;1.272663,-0.009900282;0.2258104;1.260161,0.02255955;-0.2297734;1.314014,1
4667,1020,8884;3800;-14600,1164;-344;-797,-0.1653263;-0.03769676;1.035791,-0.1536028;-0.0315773;1.042072,-0.2356955;0.00750054;1.304794,-0.175131;0.1965789;1.272672,-0.009738035;0.2261963;1.260976,0.02256025;-0.2297686;1.314066,1
4701,1023,8900;3900;-14500,1176;-485;-927,-0.1652344;-0.0379838;1.034017,-0.1544605;-0.03145273;1.041993,-0.2359115;0.007611162;1.304916,-0.1751804;0.1966093;1.272703,-0.009825079;0.2258807;1.260291,0.02258514;-0.2298757;1.313872,1
4735,1023,9044;3928;-14456,1289;-392;-892,-0.164857;-0.03825854;1.035645,-0.1548307;-0.03141253;1.042685,-0.2363107;0.007924838;1.305558,-0.1752378;0.1966603;1.27279,-0.009724048;0.226646;1.261722,0.02264065;-0.2297365;1.314306,1
4766,1021,8972;3792;-14656,1241;-528;-849,-0.1650597;-0.03823194;1.025657,-0.1553857;-0.03156587;1.041676,-0.2364558;0.007728634;1.304683,-0.1752705;0.196639;1.272724,-0.009713005;0.226651;1.261704,0.02273343;-0.2300634;1.313196,1
4798,1021,9036;3848;-14596,1202;-338;-829,-0.1632422;-0.03936585;1.025303,-0.1554222;-0.03244832;1.036455,-0.1832159;-0.007036131;1.278837,-0.1752839;0.1966396;1.27273,-0.009852279;0.2261357;1.260678,0.02271415;-0.2301602;1.31306,1
4833,1023,9068;4376;-14404,-658;-502;-334,-0.1545736;-0.0420389;1.021011,-0.1518673;-0.0242746;1.061599,-0.2411355;0.01485195;1.321962,-0.1753298;0.1967354;1.272962,-0.009887207;0.2260245;1.260485,0.02290365;-0.2298167;1.314077,1
4868,1023,9348;3164;-14996,-1910;-574;-194,-0.164869;-0.03919541;1.015421,-0.1512892;-0.03419536;1.019333,-0.1807681;-0.007473362;1.273149,-0.1751707;0.196832;1.272839,-0.009731212;0.2263588;1.261068,0.02301121;-0.2296853;1.314256,1
4901,1023,9408;3416;-14596,-3439;-1351;-666,-0.164534;-0.04022412;1.010565,-0.1661174;-0.0291095;1.054239,-0.2342524;0.01208935;1.320594,-0.1751966;0.1968649;1.272879,-0.009668238;0.2266808;1.261679,0.02308942;-0.2295829;1.31437,1
4933,1022,8716;3860;-15092,-1489;-1044;-1368,-0.1368679;-0.05071192;0.9867762,-0.1416856;-0.04993683;1.007128,-0.1801955;-0.00692967;1.279078,-0.1752089;0.1968662;1.272908,-0.009546119;0.227027;1.262447,0.02327173;-0.2293488;1.315025,1
4965,1023,8608;4652;-14072,1644;-586;-1233,-0.1448631;-0.05110822;0.975668,-0.1458896;-0.04708068;1.00828,-0.1820554;-0.006672522;1.280946,-0.1752253;0.1968414;1.2729,-0.009557753;0.2270486;1.262481,0.02334427;-0.22929;1.31505,1
5001,1020,8596;4500;-14060,2040;-651;-1244,-0.1786754;-0.04191545;0.9937742,-0.1513919;-0.0599748;1.010385,-0.1817122;-0.006603722;1.281546,-0.1752465;0.1968624;1.272959,-0.00955047;0.2271949;1.262864,0.02345189;-0.2291294;1.315526,1
5032,1023,8804;4296;-13984,2744;-439;-1370,-0.1627207;-0.05295956;0.9623253,-0.1558719;-0.06359679;1.015071,-0.1792786;-0.006069283;1.286072,-0.1752695;0.1969088;1.273054,-0.009548882;0.2273409;1.263355,0.02347985;-0.2289864;1.316129,1
5066,1023,8928;4628;-14268,3565;-111;-966,-0.191028;-0.04407145;0.9815315,-0.2210177;-0.02796925;1.035811,-0.1774458;-0.008815088;1.285921,-0.1753065;0.196896;1.273178,-0.009703027;0.2268624;1.262564,0.02360068;-0.2289334;1.316722,1
5102,1023,9048;4332;-15152,4837;491;-1414,-0.1993384;-0.04154583;0.9753069,-0.2215332;-0.02789371;1.035809,-0.1739881;-0.05844839;1.293463,-0.1753355;0.1968132;1.273194,-0.009698078;0.2269386;1.262686,0.02359893;-0.2289407;1.316788,1
5134,1022,9212;3980;-14188,2805;22;-953,-0.2054588;-0.04061047;0.9717204,-0.2225184;-0.02775315;1.03678,-0.1766019;-0.06008277;1.28407,-0.1753643;0.1967225;1.273209,-0.009720695;0.2270596;1.263047,0.02361442;-0.2289177;1.31708,1
5166,1022,8960;3672;-14304,3140;69;-989,-0.2098541;-0.03838623;0.9702653,-0.2228908;-0.03089693;1.048179,-0.1863789;-0.06299669;1.253243,-0.1751467;0.1965853;1.2732,-0.009694738;0.2271913;1.263348,0.02362089;-0.2289465;1.317268,1
5200,1021,8768;3756;-14604,1790;-451;-1188,-0.2114352;-0.03648671;0.9746206,-0.2205987;-0.04033233;1.055784,-0.1941617;-0.03029732;1.261842,-0.1751672;0.1965415;1.273196,-0.009689427;0.2271926;1.263357,0.02362522;-0.2289254;1.317307,1
5233,1023,8852;3516;-14476,1716;-545;-1037,-0.2165507;-0.04085253;0.9749975,-0.2189482;-0.03930775;1.060289,-0.1835863;-0.06835157;1.269931,-0.175197;0.1965121;1.273222,-0.009636723;0.2272534;1.263493,0.02367433;-0.228933;1.317383,1
5266,1022,8844;3436;-14376,1237;-531;-1200,-0.2258232;-0.04340577;0.9691665,-0.2188223;-0.03950095;1.056517,-0.1834351;-0.06849463;1.26993,-0.1752239;0.1964626;1.273233,-0.009765754;0.2265018;1.262031,0.02368744;-0.2289378;1.317397,1
5300,1023,8912;3412;-14816,1202;-488;-1301,-0.2351788;-0.0454328;0.9605579,-0.2219755;-0.04604794;1.042849,-0.1813059;-0.06943916;1.271744,-0.1752284;0.1964202;1.273135,-0.009755172;0.2265083;1.262028,0.02367374;-0.2289778;1.317235,1
5333,1023,9052;3764;-14820,1210;-496;-1224,-0.2472943;-0.04627599;0.9625057,-0.2239734;-0.01623549;1.04427,-0.180905;-0.06937926;1.270989,-0.1752478;0.1963758;1.273165,-0.009767197;0.2267032;1.262745,0.02347699;-0.2291327;1.317827,1
5366,1023,9016;3744;-14508,1399;-581;-1068,-0.2559561;-0.04665988;0.9610815,-0.2423755;-0.05959849;1.00882,-0.1798571;-0.0700207;1.272559,-0.1752737;0.1963093;1.273161,-0.009720209;0.2267592;1.262937,0.02356982;-0.2292457;1.317879,1
5400,1021,9020;3712;-14484,1015;-418;-1043,-0.2634673;-0.04613175;0.9624602,-0.2364765;-0.06023831;1.042423,-0.1765289;-0.06883691;1.278566,-0.1752953;0.1962715;1.273173,-0.009641573;0.2268496;1.263259,0.02363527;-0.2293382;1.31805,1
5432,1023,8924;3676;-14528,1416;-578;-1073,-0.2661529;-0.04479372;0.9643346,-0.2394824;-0.05273947;1.029637,-0.1973847;-0.02531374;1.247061,-0.175325;0.1961909;1.273148,-0.009623878;0.2268906;1.263326,0.02358709;-0.2293921;1.318096,1
5510,337,9664;2624;-14592,1537;-791;-1369,-0.2685239;-0.04320878;0.9647958,-0.2422614;-0.04944487;1.024565,-0.172577;-0.07213573;1.284058,-0.1753567;0.1961101;1.273143,-0.009464505;0.2270084;1.26368,0.02359038;-0.2294682;1.318145,1
5537,340,9660;2780;-14576,1506;-657;-1133,-0.2686228;-0.04297518;0.9629583,-0.2427741;-0.04889216;1.024241,-0.1725716;-0.07163143;1.283849,-0.1753669;0.1960986;1.273163,-0.009448533;0.2270488;1.263774,0.02356968;-0.2294933;1.318162,1
5566,339,9624;2636;-14736,1134;-380;-810,-0.2686334;-0.04218289;0.9632036,-0.2431742;-0.04833424;1.023691,-0.1725777;-0.07157005;1.28384,-0.1753687;0.1961064;1.273168,-0.009443576;0.2270688;1.263799,0.02356785;-0.22949;1.318159,1
5600,342,9572;2332;-14504,1134;-439;-834,-0.2687103;-0.04175179;0.964817,-0.2436729;-0.047835;1.023723,-0.1725978;-0.07126397;1.283821,-0.175381;0.1960802;1.273178,-0.009363851;0.2271575;1.263992,0.02358538;-0.2295042;1.318197,1
5633,340,9492;2424;-14552,1015;-402;-851,-0.2673056;-0.04158216;0.9625144,-0.2442157;-0.04715338;1.0225,-0.1725904;-0.07082392;1.283533,-0.1753884;0.19604;1.27316,-0.009329573;0.2271833;1.264014,0.02356749;-0.2295882;1.318157,1
5666,338,9188;2656;-14888,385;-67;-663,-0.2665016;-0.04217825;0.9652489,-0.2443818;-0.04706099;1.02253,-0.1727768;-0.07060324;1.28366,-0.175403;0.1960264;1.273181,-0.009201651;0.2273338;1.264441,0.02358692;-0.2296311;1.31822,1
5699,338,9452;2672;-13848,-263;542;466,-0.262496;-0.04255231;0.9624468,-0.2442044;-0.04687854;1.023367,-0.1739182;-0.06986113;1.280622,-0.1754024;0.195996;1.273178,-0.009332021;0.2266383;1.262975,0.0236068;-0.2296575;1.318222,1
5734,1022,9608;3396;-15040,-3704;327;663,-0.2558304;-0.0418703;0.9665643,-0.2432933;-0.04726527;1.027034,-0.1773402;-0.07105966;1.273398,-0.175442;0.1958191;1.273172,-0.00924253;0.2269115;1.263594,0.0236248;-0.2296784;1.318231,1
5815,1023,9888;2768;-14852,-723;-279;-216,-0.2347382;-0.0373384;0.9793016,-0.2289031;-0.05482809;1.075705,-0.1784596;-0.07180278;1.280114,-0.1755007;0.1957163;1.273277,-0.009068518;0.227273;1.264296,0.02369475;-0.2297043;1.318385,1
5835,1022,9584;2924;-14160,-1167;-1337;-1168,-0.2292286;-0.03472567;0.9680483,-0.229547;-0.05421058;1.066229,-0.1834656;-0.07260125;1.268143,-0.1755218;0.1957072;1.273295,-0.009017017;0.2273635;1.264424,0.02369865;-0.2297056;1.318385,1
5866,1023,9400;3052;-14132,589;-576;-1216,-0.2208237;-0.03646603;0.9472928,-0.2229094;-0.0514789;1.05983,-0.1838071;-0.07145344;1.263095,-0.175234;0.1957272;1.273014,-0.008982693;0.2273747;1.264348,0.02364193;-0.2298291;1.317954,1
5902,1022,9656;3000;-13812,1630;-671;-1309,-0.2152618;-0.03914669;0.9526279,-0.2291162;-0.03664768;1.038651,-0.1852991;-0.06751192;1.257574,-0.1752505;0.195733;1.273063,-0.00896873;0.2274307;1.26441,0.02359724;-0.2301594;1.317362,1
5936,1023,9732;3212;-14192,1754;-626;-1473,-0.210306;-0.0410797;0.9601039,-0.232725;-0.03603854;1.038126,-0.1869537;-0.06394672;1.255193,-0.1752558;0.1957288;1.273106,-0.0092314;0.2267288;1.263019,0.02352093;-0.2301318;1.31756,1
5968,1023,9752;2904;-14488,2105;-207;-1589,-0.2058751;-0.04231165;0.9658514,-0.2333408;-0.03694072;1.034537,-0.1794113;-0.06258642;1.280562,-0.1752626;0.1957054;1.273106,-0.009189416;0.2267586;1.263048,0.02340364;-0.2305684;1.316534,1
5999,1023,9816;3028;-14704,3425;-442;-2188,-0.1996965;-0.04405313;0.9743884,-0.2323069;-0.03649843;1.030776,-0.1832734;-0.01054884;1.282289,-0.1749782;0.1959221;1.273273,-0.009343802;0.2264017;1.262405,0.02309434;-0.2301053;1.317561,1
6032,1020,9752;2808;-14428,1165;-1044;-1865,-0.1955104;-0.04456404;0.9826753,-0.2309554;-0.03573857;1.029149,-0.1832528;-0.00897836;1.28157,-0.1746783;0.1960448;1.273178,-0.009185999;0.2267857;1.263009,0.02318957;-0.2300687;1.317609,1
6066,1023,9576;2796;-14424,2913;-1022;-2399,-0.186031;-0.04397197;0.9898613,-0.1856596;-0.02842251;1.003721,-0.1835407;-0.007370422;1.280928,-0.1747215;0.1960757;1.273229,-0.009108108;0.2269248;1.263283,0.02325211;-0.2300196;1.317613,1
6099,1022,9528;2720;-13612,936;-1257;-1962,-0.1797071;-0.04162746;0.9983793,-0.1466417;-0.04783574;1.009488,-0.1840611;-0.007158816;1.281945,-0.1747733;0.1961533;1.273319,-0.009283354;0.2264301;1.262192,0.02322252;-0.2300435;1.317419,1
6155,343,9416;2480;-15088,5099;-2181;-2552,-0.1758773;-0.04100608;1.005902,-0.1458242;-0.04872037;1.008683,-0.1837581;-0.007254327;1.280952,-0.1747995;0.1961973;1.273363,-0.009210839;0.2265812;1.262368,0.02320892;-0.2303256;1.316504,1
6219,341,9172;2708;-15060,-713;-1114;-1930,-0.1680179;-0.04005225;1.024173,-0.1405585;-0.05164265;1.018186,-0.1834225;-0.006989603;1.28175,-0.1743321;0.1963926;1.273609,-0.009382387;0.2260393;1.261431,0.02330522;-0.2299436;1.317258,1
6248,342,9228;2964;-14744,2049;-1457;-1359,-0.1701924;-0.04002359;1.025997,-0.1495837;-0.0443671;1.024834,-0.1834126;-0.006904276;1.281885,-0.1741798;0.1964515;1.273579,-0.009202624;0.2264205;1.262219,0.02326793;-0.2298332;1.317291,1
6268,342,9220;2792;-15028,1677;-623;-1313,-0.1679829;-0.04012541;1.029728,-0.1559853;-0.0385185;1.043817,-0.2293996;0.006320872;1.308183,-0.1742271;0.1964826;1.273636,-0.00931847;0.2260521;1.261491,0.02325779;-0.2297837;1.317274,1
6300,341,9068;2556;-14724,1683;-1182;-1455,-0.1703743;-0.04105658;1.035306,-0.1558833;-0.03908362;1.032461,-0.1861656;-0.00685271;1.280402,-0.1742948;0.196522;1.273726,-0.009049987;0.226768;1.263363,0.0227216;-0.2292731;1.318678,1
6332,343,9288;2916;-15012,727;-146;-742,-0.1732934;-0.04064411;1.036158,-0.1572135;-0.03807634;1.034346,-0.2086256;-0.003049158;1.287672,-0.1743511;0.1965559;1.273779,-0.008951871;0.2269545;1.263901,0.02269951;-0.2294744;1.317893,1
6369,344,8728;2352;-14768,2137;-706;-1219,-0.1749173;-0.04042785;1.037817,-0.1590446;-0.03684163;1.036128,-0.2032282;-0.00447707;1.28337,-0.174427;0.1966665;1.273877,-0.008916208;0.2271698;1.264272,0.02234219;-0.2290714;1.318469,1
6400,345,8916;2680;-14756,893;-249;-1038,-0.1759885;-0.03917797;1.036752,-0.1591039;-0.03602876;1.038134,-0.195916;-0.006334303;1.275368,-0.1744599;0.1966415;1.273852,-0.008860558;0.2272098;1.264291,0.02237705;-0.2294269;1.317306,1
6433,341,8988;2764;-14888,1209;-447;-1108,-0.1777064;-0.03808526;1.043088,-0.1602116;-0.03508092;1.040695,-0.1947112;-0.006440289;1.275013,-0.1744974;0.1967155;1.273964,-0.009005128;0.2268082;1.263558,0.02238544;-0.2295293;1.317271,1
6466,341,9052;2916;-14836,1171;-419;-1049,-0.1791256;-0.03686598;1.041882,-0.161377;-0.03446244;1.042331,-0.1932644;-0.006562809;1.27522,-0.1745236;0.1967368;1.273996,-0.008890024;0.2271947;1.264307,0.02240412;-0.2293978;1.317459,1
6499,342,9036;2984;-14800,899;-374;-918,-0.1797093;-0.03649595;1.042726,-0.1617237;-0.03356149;1.043941,-0.1918347;-0.006779588;1.274279,-0.1745402;0.1967391;1.274006,-0.009052574;0.2267093;1.263041,0.02243301;-0.2293845;1.317463,1
6532,341,9292;2748;-14904,1387;-568;-1199,-0.1796848;-0.03582588;1.043377,-0.162118;-0.03288715;1.045598,-0.1912827;-0.006849117;1.274165,-0.1745712;0.1967324;1.273994,-0.009182735;0.2263796;1.262279,0.02246021;-0.229364;1.317487,1
6567,341,9188;2604;-14728,1109;-289;-926,-0.1796824;-0.03512457;1.043466,-0.1616381;-0.03258309;1.046702,-0.1931944;-0.006702198;1.273452,-0.1746092;0.1967506;1.274027,-0.00902696;0.2266239;1.262693,0.02257681;-0.2297698;1.31645,1
6603,340,9176;2704;-14900,895;-326;-859,-0.1802495;-0.03478671;1.040982,-0.1618996;-0.03221867;1.046706,-0.1920298;-0.006826019;1.273239,-0.1746389;0.196761;1.274028,-0.008927519;0.2267726;1.26288,0.02256458;-0.22976;1.316425,1
6633,341,9236;2748;-14928,1277;-406;-979,-0.1793569;-0.03543637;1.04376,-0.1535887;-0.0337846;1.050964,-0.1940538;-0.006566522;1.274025,-0.1746771;0.1967638;1.274058,-0.00885823;0.2271072;1.263562,0.0224273;-0.2296377;1.316685,1
6665,341,9208;2768;-14884,1136;-394;-930,-0.1653906;-0.03577857;1.046361,-0.09552406;-0.03893678;1.090851,-0.1931837;-0.006696625;1.273512,-0.1746942;0.1967643;1.274067,-0.008770872;0.2273063;1.263773,0.02245358;-0.2296086;1.316678,1
6698,341,9120;2656;-14720,1260;-426;-795,-0.181097;-0.03544358;1.045771,-0.1607948;-0.03094958;1.05555,-0.1936492;-0.00662652;1.273863,-0.1747228;0.1967672;1.274115,-0.008622762;0.2277613;1.264498,0.022481;-0.2295391;1.316906,1
6732,341,9000;2812;-14752,1047;-269;-631,-0.1791395;-0.03521214;1.042877,-0.1549416;-0.03233374;1.055565,-0.1924462;-0.006793572;1.273354,-0.1747367;0.1967591;1.274104,-0.008967529;0.2268898;1.262627,0.02241697;-0.2299598;1.316014,1
6768,340,9076;2624;-14628,1160;-406;-832,-0.1786373;-0.03528174;1.041615,-0.1556607;-0.03215531;1.054676,-0.1929988;-0.006783772;1.272714,-0.1747648;0.19676;1.27409,-0.008923843;0.2270458;1.262823,0.02240756;-0.2298919;1.316018,1
6800,340,9084;2748;-14852,1032;-442;-942,-0.1793585;-0.03526526;1.041929,-0.1573173;-0.03102669;1.05284,-0.1946175;-0.006618334;1.272542,-0.1747811;0.196769;1.274089,-0.008891083;0.2271716;1.262992,0.02235063;-0.2298571;1.316026,1
6835,341,9136;2320;-15000,1135;-437;-744,-0.1796799;-0.03555917;1.044485,-0.1588577;-0.03081506;1.052076,-0.1948947;-0.006531676;1.273085,-0.1748219;0.1967951;1.27412,-0.008839133;0.2274072;1.263665,0.02229938;-0.2299107;1.315961,1
