Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
0,317,-6552;11696;7824,1331;-544;-880,-0.07683294;-0.03760234;1.206956,0.0889857;-0.05085602;1.200715,0.1287554;-0.2494166;1.164429,0.101818;-0.2898117;0.9162542,0.05096199;-0.2972222;0.835391,-0.08382754;-0.4849791;1.277302,0
34,317,-6592;11276;8216,1356;-316;-780,-0.07681845;-0.03756125;1.207033,0.08898535;-0.05085554;1.200722,0.128938;-0.2493916;1.16475,0.1005768;-0.2901853;0.9167987,0.05032478;-0.299426;0.8388882,-0.083859;-0.4849005;1.277412,0
75,317,-6468;11896;7656,2368;-715;-683,-0.07682595;-0.03753544;1.207049,0.08898255;-0.05084017;1.200716,0.1289147;-0.249328;1.164688,0.09996382;-0.2900639;0.9167943,0.05062073;-0.2985306;0.8374991,-0.08378097;-0.4849046;1.277409,0
130,317,-6596;11728;7644,1232;-579;-767,-0.07678537;-0.03747795;1.206939,0.08899018;-0.05082386;1.200646,0.1289724;-0.249332;1.164564,0.09988932;-0.2892162;0.9165465,0.0505244;-0.2973455;0.8359156,-0.0838228;-0.4848855;1.277319,0
138,318,-6408;11484;7948,2055;-326;-503,-0.07678559;-0.03745976;1.206937,0.08898891;-0.05082573;1.200644,0.129011;-0.2492928;1.164554,0.09965732;-0.2892866;0.9165853,0.05042491;-0.2977114;0.8361885,-0.08371108;-0.4848561;1.277319,0
164,318,-6588;11872;7604,2816;-533;-292,-0.07675731;-0.03743233;1.206962,0.08898074;-0.05082992;1.200647,0.1290168;-0.249318;1.164548,0.09736484;-0.2894814;0.9168878,0.05032424;-0.298445;0.8374442,-0.08370192;-0.4848713;1.277331,0
198,317,-6256;12672;7560,2175;-402;-462,-0.07667923;-0.03735831;1.206762,0.08896615;-0.05084177;1.200582,0.1289816;-0.2493103;1.164442,0.0968835;-0.2889004;0.9167467,0.05064179;-0.2973732;0.8357872,-0.08377153;-0.484769;1.277187,0
232,317,-6680;11936;7468,2201;1007;1426,-0.07682525;-0.0372443;1.206908,0.08896093;-0.05085411;1.200597,0.1291137;-0.2494457;1.164646,0.09758456;-0.2891094;0.9168887,0.05123136;-0.2983457;0.8382121,-0.08361003;-0.4847593;1.277425,0
264,317,-6148;12368;7660,5975;1627;1855,-0.07682855;-0.03722465;1.206888,0.08896498;-0.05085075;1.200585,0.1291411;-0.2494475;1.164637,0.09828557;-0.2890431;0.9167832,0.051051;-0.2985823;0.8355814,-0.08361095;-0.484761;1.277431,0
301,316,-6180;13924;7100,9761;1591;3310,-0.07683178;-0.03720748;1.206866,0.08897088;-0.05083356;1.20058,0.1292831;-0.2495737;1.164234,0.09806462;-0.2892151;0.916431,0.05194828;-0.2987426;0.8337166,-0.0835755;-0.4847444;1.277423,0
335,317,-6404;14664;6740,8427;375;4629,-0.0768242;-0.03719873;1.206478,0.08897197;-0.05082116;1.200484,0.129411;-0.2494554;1.163735,0.09728817;-0.288661;0.915978,0.0539571;-0.29681;0.8290681,-0.08353019;-0.4847146;1.277393,0
366,317,-5768;15840;4248,9936;-1882;7430,-0.07687226;-0.03700323;1.206982,0.08754245;-0.05211045;1.198601,0.1296342;-0.2493594;1.164181,0.0976315;-0.2886161;0.9164162,0.05611863;-0.2996346;0.8308439,-0.08355508;-0.4844712;1.278891,0
400,317,-4304;18196;5676,3129;-1896;8168,-0.07693854;-0.03695108;1.207042,0.08756454;-0.05208077;1.198669,0.1295804;-0.2493383;1.164149,0.09850872;-0.2885801;0.9162624,0.06252217;-0.2966212;0.8262157,-0.08335533;-0.4843059;1.27921,0
433,320,-3468;16468;4944,-369;-1255;9862,-0.07686055;-0.03688324;1.207298,0.08676405;-0.05227996;1.197395,0.1299122;-0.249539;1.164158,0.1010969;-0.3772624;0.9491286,0.06771239;-0.3003507;0.824708,-0.08245421;-0.4845319;1.280423,0
467,321,-2760;16056;5468,2601;-2406;9299,-0.07684261;-0.03688309;1.207281,0.08697409;-0.05215006;1.197639,0.1300225;-0.2496274;1.164047,0.1123621;-0.2872582;0.9183294,0.0745832;-0.2920687;0.824213,-0.08230131;-0.484599;1.280493,0
500,322,-1708;16156;5088,4717;-2627;9563,-0.07679142;-0.03687051;1.207264,0.08703445;-0.05211056;1.197754,0.1302074;-0.2499308;1.163794,0.1139495;-0.2878546;0.920851,0.1008756;-0.3065709;0.8807443,-0.08209044;-0.4843665;1.280769,0
534,324,-1220;15644;5064,3083;-2264;9552,-0.07673397;-0.03684453;1.2074,0.08630298;-0.05247039;1.196467,0.1301706;-0.2499746;1.163922,0.1305823;-0.2853708;0.9780368,0.09979224;-0.3135275;0.8869367,-0.08201452;-0.4842668;1.281592,0
570,326,-268;14768;4372,3565;-2722;9306,-0.07667177;-0.03683984;1.207328,0.08658576;-0.05230431;1.196789,0.1301914;-0.2500596;1.163768,0.1151669;-0.3005045;0.916409,0.09266794;-0.3159743;0.8682328,-0.08180096;-0.4842164;1.281638,0
600,330,248;15436;4220,2533;-2850;9095,-0.07667645;-0.0368313;1.207335,0.08568478;-0.05283012;1.195137,0.1286129;-0.2533499;1.163098,0.1102304;-0.3013051;0.9154696,0.09347087;-0.3222463;0.8592214,-0.08171389;-0.484369;1.28186,0
632,330,1424;14536;3920,2312;-2733;8435,-0.07656774;-0.03690139;1.207149,0.08489095;-0.05296483;1.192749,0.1272454;-0.2552947;1.161512,0.1098074;-0.3080882;0.9147989,0.1098194;-0.2977432;0.8272125,-0.08164283;-0.4843945;1.281744,0
666,332,2344;14424;3848,2771;-2810;8103,-0.07659838;-0.03688007;1.207165,0.08553387;-0.05266826;1.194197,0.1263694;-0.2557455;1.161619,0.1102631;-0.3098538;0.9150995,0.1070628;-0.3266539;0.861074,-0.08155575;-0.4843384;1.281915,0
700,332,2840;15768;3752,3181;-2468;8365,-0.07659078;-0.03683826;1.207202,0.08591016;-0.05243273;1.195045,0.1260212;-0.2557921;1.16151,0.1118566;-0.3117506;0.9152836,0.1118679;-0.3283375;0.8622703,-0.08136417;-0.4843651;1.281925,0
732,334,4732;14668;3032,4541;-3205;8115,-0.07660478;-0.03681834;1.207209,0.08626922;-0.05224252;1.195911,0.12537;-0.2558078;1.16126,0.1111934;-0.3146475;0.9157053,0.1149739;-0.3277024;0.8657295,-0.08130445;-0.4843204;1.281965,0
769,334,5504;15132;3160,656;-1918;7141,-0.07665887;-0.03675539;1.207142,0.08648527;-0.05205123;1.196296,0.1249718;-0.2556129;1.161076,0.1204122;-0.3039846;0.9128799,0.1012055;-0.3256087;0.9035157,-0.08112358;-0.4841956;1.281989,0
