Time_Stamp,ElbowExtensionAngle,TrunkFlexionAngle,TrunkRotationAngle,TrimmingId
0,111.227697115248,16.9003403381591,13.55563450218,0
32,111.285083304355,16.9018576202795,13.3930965544507,0
65,111.280978376336,16.8996404812362,13.3861585572079,0
100,111.24441982433,16.8911183295955,13.3816169017157,0
132,111.231240467436,16.8925301732141,13.3862516416073,0
168,111.231094882512,16.8791873888063,13.3646049396188,0
199,112.045351828688,16.8733046885693,13.4345294974272,0
232,111.841078544725,16.8505797868624,13.4517723837048,0
265,111.286221676056,16.8527275464648,13.3646401303855,0
299,110.92815940753,16.8562142087546,13.3391523495979,0
331,110.609032366243,16.8604132414621,13.3936621371734,0
367,109.931149833559,16.8603651496308,13.3865951559896,0
401,109.783713657961,16.8653209246123,13.4217228608335,0
433,109.084886987377,16.8653891006131,13.4296717909073,0
477,108.365303109279,16.8666997836174,13.4300797795964,0
500,108.492545975328,16.857985709242,13.3563782214768,0
531,84.6141869619731,16.8545158381221,14.3576843166403,0
569,103.848688365977,16.8520820579517,14.2640856009149,0
600,89.0238114151573,16.8440266755276,14.1632058447063,0
633,93.1540959193301,16.838057445076,14.1106557448859,0
667,92.2264173069133,16.8269547942571,13.9670235905654,0
698,85.1105159301468,16.7916190053854,13.8731237930183,0
732,84.749865722226,16.7687287527896,13.7168358457447,0
766,82.5459583191941,16.7266080967639,13.5364728895603,0
802,79.7118817772168,16.6838549986586,13.4256419338418,0
834,78.4436593382447,16.6762750874053,13.3707461108892,0
865,77.4711354151149,16.6606330159902,13.3066028236082,0
900,77.4520506372727,16.6536189289875,13.294354220066,0
931,76.9752842915956,16.6376433528763,13.3137475398523,0
966,73.4021623210969,16.6232586514164,14.2187763586393,0
1001,71.2390341400932,16.6206718016073,14.2031194723796,0
1034,69.6994805355149,16.6226557915901,14.122338362192,0
1067,63.1140410398016,16.637766655646,14.1884434661821,0
1098,68.3125785506866,16.6415488436957,14.1218168112831,0
1132,65.6601316289026,16.6517378114652,14.1115769914029,0
1167,64.5511133021935,16.6668642972978,14.1240947425406,0
1198,56.2356671873362,16.7057478979919,14.0377196265917,0
1234,55.2824877147143,16.7156535658385,14.4665177756824,0
1267,58.3111640993687,16.7381883424805,14.5939821682408,0
1300,58.5625892477476,16.7474662930199,14.4582782884009,0
1332,60.0104396494427,16.7468084570053,14.3700441614699,0
1366,57.6052403579212,16.7584059660139,14.3169550106407,0
1399,56.8779607209097,16.7586732664699,14.2787036153616,0
1434,66.3971208428699,16.7678887878472,15.104313361751,0
1469,63.5235309418552,16.7671677769025,15.0047773376249,0
1499,62.6409812978712,16.7552940816571,14.9398479563022,0
1531,61.7316245096468,16.751287402573,14.8937046209006,0
1566,59.0102372682469,16.7518855510135,14.8297853954723,0
1598,68.7995211134536,16.7491028255,14.7540827313324,0
1634,68.7157153793248,16.7495266422776,14.7414273563784,0
1667,53.9097615048829,16.749130973882,14.7334185161157,0
1700,67.402655007836,16.7499839576241,14.7194517659002,0
1733,53.2952913082643,16.7486550099718,14.6924956826832,0
1767,54.5436516426715,16.7485381720511,14.6734260008097,0
1799,55.6710237579229,16.743438313902,14.5875987339492,0
1832,52.6513853685134,16.7431278813164,14.5714753119514,0
1866,56.3542602032925,16.7313611915049,14.5320388645164,0
1902,56.4190157866323,16.7218979373952,14.4500407634247,0
1935,55.1184188442905,16.7072744991411,14.3793699050788,0
1966,55.7322361438185,16.6956559190518,14.3302445482043,0
1999,55.7836414448282,16.6843446035109,14.2362265626162,0
2032,55.8556148482145,16.6765852409511,14.1437733655263,0
2067,57.3018797244693,16.6723903576136,14.0833891275718,0
2103,58.8159272394165,16.649002632564,13.9684749688619,0
2134,60.1008193913743,16.643867169463,14.4177560354047,0
2167,62.2083709005439,16.6139372327143,14.3140323825523,0
2200,64.4969280045843,16.6113948093656,14.3497046879906,0
2233,67.7284780933505,16.5986922741121,14.3210853426786,0
2266,70.1554534803057,16.5753209399688,14.0920021031321,0
2300,72.6203064356115,16.5180241812646,13.7226840651124,0
2333,90.9258698422746,16.4798395467594,13.6126991894996,0
2367,80.5918454363603,16.451858945803,13.6070300854803,0
2399,81.280932807551,16.4251456120749,13.0408071009713,0
2434,81.5332255345143,16.3945211641869,12.6944143038278,0
2465,81.6879261474144,16.3684496266096,12.3908593067936,0
2501,83.0528227351807,16.334698528207,12.1429819374142,0
2535,84.3007563631785,16.31094790724,11.946202669954,0
2569,84.809540706968,16.2228163504712,11.5605438219127,0
2599,82.5316562325848,16.2105363065369,11.4220627801724,0
2634,88.0001377456872,16.1997004037237,11.2806637649774,0
2666,88.0016061503222,16.1619011320359,11.1917582429459,0
2698,88.2601956021211,16.141649679015,11.1993453354689,0
2732,88.0653374145706,16.1219011753751,11.1469040806449,0
2767,88.1537883714668,16.1161406113661,11.102479016205,0
2799,87.7153333890453,16.0879272856354,10.9893463884906,0
2834,90.2456858706697,16.0663157290712,10.8940232257998,0
2865,84.8972424997432,16.0537339852352,10.8207699968669,0
2899,88.2529200144075,16.0398385543164,10.8107739762551,0
2932,98.9432307285535,16.0293809774783,10.7410414193058,0
2967,72.5437440112692,16.0206038067475,10.7238423780088,0
3001,92.1230878892596,15.9962430556181,11.8136543609394,0
3032,92.4792667791276,15.9924997197905,11.5278698927027,0
3066,92.672656863401,15.9516079068934,11.3057846484723,0
