Time_Stamp,AccelZWrist,FlexWrist,WristFlexion,Trimming_Id
0,-4728,1021,131.034375778317,0
34,-4612,1023,130.433783785741,0
65,-4640,1023,130.111234813374,0
98,-4676,1020,129.096317979594,0
134,-4608,1023,128.933545811848,0
171,-4700,1023,129.106131796681,0
198,-4496,1019,124.547710087166,0
233,-4472,1022,150.742985577403,0
266,-4692,1023,152.981437890486,0
300,-4448,1020,158.098946094556,0
334,-4496,1022,149.328778009851,0
367,-4416,1023,151.097925303197,0
399,-4628,1022,165.752872089463,0
433,-4360,1022,162.484714979318,0
465,-5848,1023,173.279153842177,0
501,-1760,1022,174.939135083313,0
535,-4952,1019,175.837584079919,0
567,-3004,1023,176.164020666381,0
600,-4896,1023,174.047525556322,0
633,-3344,1021,173.44907279764,0
666,-3724,1023,172.804648906607,0
699,-2604,1023,171.103323149726,0
732,-3344,1023,170.151965793682,0
766,-3088,1023,166.883133498412,0
801,-3660,1022,165.06920602393,0
832,-3752,1022,169.035891707242,0
867,-3544,1008,150.833655077013,0
899,-3116,1021,171.610462274651,0
932,-4108,1023,119.62138813821,0
966,-4864,1023,121.450856183366,0
1001,-5788,1021,119.381323876287,0
1036,-4928,1023,118.056484290312,0
1067,-3700,1023,116.707930026435,0
1099,-5456,1022,125.276158328296,0
1131,-5140,1020,125.1245262177,0
1166,-6052,1021,124.486607369297,0
1199,-5708,1023,124.467764483743,0
1233,-5264,1022,125.95747185862,0
1267,-5856,1021,124.072729011091,0
1299,-4892,1023,126.892722122726,0
1332,-5148,1023,124.552682054035,0
1366,-5080,1023,132.975131341364,0
1398,-5240,1021,133.091958032145,0
1434,-5424,1020,119.296630591082,0
1467,-5192,1023,132.827324242358,0
1499,-5036,1021,122.927550546345,1
1538,-5128,1014,125.346845938508,1
1567,-5332,1023,124.150918135071,1
1598,-5164,1023,134.330484557157,1
1632,-5236,1023,135.668729168436,1
1668,-5180,1021,135.357553151121,1
1698,-5128,1023,135.61516376812,1
1733,-5084,1023,129.00924563288,1
1766,-5100,1022,126.937159234425,1
1798,-5472,1022,124.780999376018,1
1833,-5300,1023,126.917749147614,1
1866,-5100,1023,127.103142923791,1
1900,-5192,1020,125.603541847417,1
1972,-5060,1023,127.437618631217,1
1999,-5212,1023,128.854924593749,1
2032,-5264,1020,129.806677356052,1
2066,-5124,1022,131.168230169035,1
2100,-5232,1023,129.137721010332,1
2133,-5320,1022,131.93952228882,1
2166,-5456,1023,130.594517348823,1
2198,-5556,1023,135.508257411015,1
2231,-5196,1023,141.736174375279,1
2265,-5236,1021,148.813108314964,1
2298,-5416,1022,151.610308387969,1
2333,-5292,1023,134.125588566547,1
2365,-5152,1023,143.58131738249,1
2398,-5232,1021,143.496538271997,1
2432,-5104,1023,142.771850184107,1
2465,-4976,1023,145.750276790439,1
2498,-5236,1019,171.184641065376,1
2535,-5272,1021,172.635697363941,1
2569,-5272,1023,175.027839996219,1
2598,-5204,1023,174.564547824645,1
2632,-5304,1022,175.244227578637,1
2665,-5032,1023,175.567816870133,1
2698,-4976,1023,173.763881292475,1
2733,-5160,1021,175.364610371249,1
2768,-5032,1023,173.122053607401,1
2799,-4960,1023,172.82869951113,1
2832,-5044,1023,169.510176030267,1
2865,-5208,1021,168.725164820373,1
2898,-4932,1023,165.556736023309,1
3000,-5032,1023,158.814218238322,1
3032,-5148,1021,154.280709635317,1
3066,-5120,1023,154.023368601008,1
3098,-5140,1023,147.154377838292,1
3132,-5100,1020,136.676380387762,1
3168,-5336,1022,130.011133524827,1
3201,-4936,1023,123.921938864701,1
3235,-5284,1021,121.062237604278,1
3269,-5132,1022,116.117363935671,1
3298,-4936,1023,137.75042096515,1
3332,-4944,1021,117.362577149697,1
3365,-5360,1023,133.39054958637,1
3401,-5112,1023,121.402856240853,1
3433,-5248,1022,134.482017574918,1
3547,-5284,1021,136.045966783878,1
3567,-5100,1023,134.849723904022,1
3602,-5236,1022,121.064496527445,1
3635,-4820,1020,147.175700365399,2
3666,-5092,1023,132.62026447671,2
3698,-5248,1023,136.727744976303,2
3732,-5288,1021,135.865404665728,2
3765,-5432,1023,134.657210294331,2
3799,-5352,1023,133.16300645962,2
3834,-5244,1022,133.570344997674,2
3869,-5216,1023,132.403486569428,2
3898,-5160,1023,132.256987461101,2
3932,-5176,1023,132.610029666602,2
3967,-5052,1020,132.627104258498,2
4000,-5200,1021,131.998223068062,2
4034,-5220,1023,133.380034026805,2
4069,-5212,1019,134.21889786801,2
4101,-5212,1023,133.236096060088,2
4138,-5264,1023,130.899191117065,2
4168,-5256,1020,133.289090466624,2
4199,-5368,1023,132.916451593768,2
4233,-4968,1023,144.576201870386,2
4267,-5228,1021,140.267512716349,2
4302,-5388,1023,144.938165782432,2
4333,-5424,1023,151.989943421063,2
4365,-5232,1020,153.699208242896,2
4399,-5024,1023,152.394502877457,2
4433,-5332,1023,153.444236308878,2
4466,-5360,1020,173.733225102429,2
4501,-5244,1023,148.043329506407,2
4534,-5164,1022,171.267751388004,2
4566,-5300,1020,171.795418053202,2
4600,-4924,1023,174.834088998358,2
4633,-5652,1023,176.978227604274,2
4667,-3328,1021,175.516440183757,2
4701,-5012,1023,176.818816541037,2
4735,-3752,1023,176.472320729313,2
4767,-5460,1022,176.586163704379,2
4800,-2304,1022,173.618894900111,2
4833,-4924,1023,172.853163455432,2
4866,-2812,1021,171.36746343141,2
4899,-3796,1023,170.094323135315,2
4934,-4492,1023,167.792467533568,2
5036,-3860,1020,161.834244298744,2
5137,-3584,1023,142.505799226794,2
5250,-6752,1023,126.612290285511,2
5269,-4180,1023,125.925907217984,2
5299,-3868,1022,119.941783633629,2
5333,-4496,1023,116.381415762987,2
5369,-4232,1023,115.129922440234,2
5401,-4720,1023,125.3675519698,2
5433,-4964,1021,132.369381468138,2
5467,-4088,1021,131.707509534454,2
5499,-5836,1023,130.480798067907,2
5533,-3756,1020,130.081811859705,2
5567,-6584,1023,129.944708899333,2
5601,-3688,1023,129.249332091742,2
5633,-3596,1023,131.54788517697,2
5666,-3972,1020,131.175933512898,2
5698,-4468,1023,128.759969331498,2
5733,-4340,1023,132.057652268974,2
5765,-5448,1023,130.058813207934,2
5800,-3888,1023,130.805355018163,2
5834,-2472,1023,130.416843424378,2
5867,-3872,1020,131.152076514203,2
5901,-3768,1023,130.522508687299,2
5933,-4528,1023,131.121960561343,2
5967,-4296,339,131.489391500573,2
6000,-4316,339,131.28343964046,2
6033,-4636,344,131.113328120783,2
6067,-5068,341,131.380879924647,2
6098,-4664,341,131.942978665502,2
