Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
0,0.0536322;-0.02315833;1.203477,0.2105855;-0.03434431;1.226039,0.2435263;-0.258892;1.293764,0.24006;-0.2915407;1.109234,0.2385432;-0.2813984;1.106756,-0.05281711;-0.4389117;0.9350928,0.06772818;-0.449309;1.29742,0.1331271;-0.4381943;1.273051,0
32,0.05349571;-0.02315612;1.203874,0.2106104;-0.03434226;1.226223,0.2398396;-0.2715715;1.267734,0.2407164;-0.2950947;1.081748,0.2375128;-0.2740543;1.104177,-0.05249622;-0.4394591;0.936493,0.06777356;-0.4489152;1.298902,0.1333444;-0.4378946;1.274577,0
67,0.05331603;-0.02317626;1.203757,0.2105714;-0.03433712;1.226165,0.2430524;-0.2624276;1.284876,0.2401135;-0.2930441;1.099977,0.2391304;-0.2786419;1.105482,-0.05269051;-0.4393327;0.9358875,0.06742882;-0.4490116;1.298349,0.133011;-0.4379662;1.274062,0
98,0.05331506;-0.02313806;1.203682,0.2105656;-0.03432957;1.226172,0.2430877;-0.2625661;1.284858,0.240601;-0.3949278;1.115615,0.2249116;-0.4103977;1.07001,-0.0527384;-0.439293;0.9359876,0.06743307;-0.4488741;1.298426,0.1330595;-0.437867;1.274124,0
133,0.05328312;-0.02312014;1.203685,0.2105654;-0.03430881;1.226217,0.2434529;-0.2608189;1.286801,0.2354727;-0.3984164;1.104947,0.219254;-0.4252458;1.051048,-0.05271997;-0.439299;0.9361022,0.06754566;-0.4488364;1.298573,0.1332004;-0.4377841;1.274327,0
167,0.05314668;-0.0230654;1.203857,0.21054;-0.03429765;1.226291,0.2441727;-0.2609253;1.289958,0.2350245;-0.3980866;1.113314,0.2184104;-0.4237289;1.062754,-0.0526327;-0.4394538;0.9361646,0.06731185;-0.4488489;1.298695,0.1329041;-0.4378793;1.274476,0
200,0.05313324;-0.02305534;1.20384,0.2105288;-0.03428577;1.226297,0.2449652;-0.2553734;1.292895,0.2460361;-0.3909498;1.143855,0.2277761;-0.4006371;1.103166,-0.05261163;-0.4393;0.9358399,0.06737984;-0.4489947;1.298406,0.1329032;-0.4379536;1.274224,0
231,0.05309433;-0.02297015;1.203907,0.2105137;-0.03427412;1.226316,0.2454679;-0.2513277;1.296204,0.2472014;-0.3915057;1.142025,0.228528;-0.4019381;1.099667,-0.0526537;-0.4392562;0.9359804,0.06781036;-0.4489286;1.298467,0.1333745;-0.4377556;1.274282,0
266,0.0530493;-0.02280615;1.20382,0.2104817;-0.0342462;1.226277,0.245859;-0.2566954;1.297846,0.2378443;-0.3948649;1.13358,0.218922;-0.4079745;1.088782,-0.0526296;-0.4390579;0.9359254,0.06783763;-0.4487941;1.298403,0.1334572;-0.4375452;1.274198,0
300,0.05372107;-0.02246286;1.204176,0.2104584;-0.03423182;1.226285,0.2456453;-0.2535818;1.299228,0.2405801;-0.2481316;1.111743,0.2396351;-0.2360356;1.100535,-0.05296624;-0.4387016;0.9354348,0.06798024;-0.4489221;1.297797,0.1334673;-0.4376873;1.273555,0
