Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
932,0.05464192;-0.02245053;0.9420168,0.02798183;-0.01515299;1.026235,-0.05193355;0.006662976;1.287446,-0.04041232;0.2213499;1.292977,0.1035782;0.2492702;1.276288,0.06560433;-0.1346826;1.395696,0.1256133;-0.1348594;1.423823,0.1917593;-0.2721094;1.145627,0
967,0.05248118;0.02407155;0.9514646,0.02662741;0.01969307;1.034861,-0.05088337;0.006684442;1.293616,-0.04207563;0.2192232;1.29317,0.1033962;0.2491357;1.276387,0.0649821;-0.1355221;1.39727,0.1249114;-0.1356835;1.425742,0.1907437;-0.271387;1.146926,0
998,0.05498961;0.04109445;0.9612471,0.02825167;0.03251055;1.042683,-0.05192052;0.006952432;1.295545,-0.04420361;0.214784;1.292315,0.1032163;0.2490211;1.276552,0.06472401;-0.1367286;1.398502,0.1248395;-0.1365749;1.427212,0.1870904;-0.2705619;1.147674,0
1031,0.05829176;0.04881144;0.9564117,0.03089521;0.03742017;1.038128,-0.05123438;0.003460875;1.291814,-0.04585236;0.2114717;1.290219,0.1028536;0.2487315;1.276231,0.06423999;-0.1376252;1.39809,0.1245282;-0.1370873;1.427133,0.1858221;-0.2698053;1.147131,0
1066,0.05210695;0.3371482;1.134664,0.01831432;0.2464449;1.16897,-0.05006141;0.002546262;1.290588,-0.04647372;0.2106504;1.289818,0.1026278;0.2486816;1.276451,0.06493096;-0.1380693;1.399548,0.1253022;-0.1372312;1.429019,0.1855369;-0.2695042;1.149488,0
1101,0.04673609;0.3330219;1.133021,0.01707452;0.2469238;1.167634,-0.05035171;0.002028916;1.287713,-0.04679153;0.2102606;1.289035,0.102438;0.2486207;1.27644,0.06500688;-0.1382154;1.399548,0.125409;-0.1373197;1.429198,0.1849425;-0.2692521;1.149897,0
1134,0.04605119;0.3340534;1.130944,0.02017957;0.2475614;1.160859,-0.04576482;0.001302047;1.278897,-0.04707301;0.2098546;1.28841,0.1022854;0.2484557;1.27637,0.06495808;-0.1383524;1.399577,0.1253134;-0.1374439;1.429345,0.1854344;-0.2692844;1.150183,0
1166,0.04705737;0.3345019;1.128041,0.02220077;0.2476;1.15549,-0.04330307;0.001042556;1.273168,-0.04723911;0.2095812;1.287308,0.1019827;0.24815;1.27607,0.06485821;-0.1385213;1.399339,0.1252333;-0.1375161;1.429336,0.1873461;-0.2688063;1.150076,0
1198,0.04613868;0.3346516;1.129943,0.02298916;0.2473279;1.153996,-0.04241579;0.0007585847;1.271718,-0.04727972;0.20927;1.286702,0.1014611;0.2467702;1.274611,0.06475722;-0.1388558;1.399099,0.1251465;-0.1376788;1.429388,0.186244;-0.268706;1.150274,0
1232,0.04616753;0.3349366;1.130539,0.02356465;0.2471609;1.152924,-0.04180385;0.0006151749;1.270728,-0.04731449;0.2091026;1.286332,0.1014704;0.246732;1.274618,0.06738184;-0.139033;1.399413,0.1284307;-0.1371639;1.430571,0.1840924;-0.2670965;1.152428,0
