Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
937,0.0634675;0.000475452;1.227389,0.2107669;0.00580755;1.20895,0.08306381;-0.1188928;1.026801,-0.06642393;-0.1584073;0.8902135,-0.1292224;-0.1655735;0.8417304,-0.06455974;-0.4439147;0.9382382,0.09770334;-0.4363142;1.287842,0.1549648;-0.4203887;1.262331,0
967,0.063646;-0.0008455324;1.225888,0.2101365;0.003170243;1.20761,0.07361192;-0.1268821;1.036112,-0.07136802;-0.1800054;0.8984016,-0.1293064;-0.1984235;0.8510605,-0.06381269;-0.4440387;0.9379659,0.096696;-0.435665;1.287551,0.1536583;-0.4199866;1.261472,0
1002,0.06383263;-0.001609641;1.225054,0.2093105;0.001146915;1.206361,0.06480545;-0.1337476;1.045754,-0.07424436;-0.2009084;0.9074913,-0.1252191;-0.2276218;0.8645735,-0.06366546;-0.4444325;0.9381968,0.09579557;-0.4346663;1.287388,0.1526285;-0.419276;1.26074,0
1036,0.06388133;-0.002041421;1.224551,0.2081237;-0.001412158;1.204768,0.06043345;-0.1405121;1.051011,-0.08681188;-0.2333434;0.9073705,-0.1297532;-0.256428;0.8657312,-0.0498923;-0.4390589;0.9347216,0.09411759;-0.432949;1.28706,0.1504187;-0.417833;1.258874,0
1067,0.06310258;-0.001241674;1.225005,0.2069219;-0.002970725;1.203025,0.05894715;-0.1475716;1.05494,-0.07964373;-0.2483737;0.9202728,-0.1217674;-0.2791469;0.8735371,-0.04636216;-0.4387308;0.9331647,0.09200906;-0.4322903;1.285191,0.1472849;-0.4175685;1.254739,0
1102,0.06244771;-0.0005285875;1.22546,0.2060595;-0.004591251;1.201912,0.0598888;-0.156181;1.059392,-0.07753943;-0.2635953;0.9227753,-0.1202299;-0.3016231;0.8807646,-0.04618798;-0.4383129;0.9329175,0.09169094;-0.4320856;1.283925,0.1467722;-0.4176496;1.251892,0
1138,0.06210639;0.0002353823;1.226549,0.2055343;-0.005664771;1.201379,0.0649866;-0.170475;1.068777,-0.06363153;-0.2808775;0.932418,-0.1115632;-0.3204335;0.8902888,-0.05163077;-0.4230206;0.9340326,0.09139676;-0.4320468;1.283717,0.1465178;-0.417697;1.251511,0
1167,0.0626246;-0.0009652324;1.225349,0.2053401;-0.006310077;1.201102,0.06714583;-0.1743789;1.070257,-0.04556744;-0.2973404;0.9451151,-0.09302078;-0.3329751;0.8970832,-0.05095912;-0.4037968;0.9346094,0.09133228;-0.4319843;1.283577,0.146488;-0.4176863;1.251193,0
1200,0.06264236;-0.0002964457;1.225648,0.2053344;-0.007028314;1.200788,0.07023122;-0.1775467;1.069918,-0.04074522;-0.3034098;0.9470835,-0.08260283;-0.3455301;0.8958977,-0.05402574;-0.4023429;0.9369569,0.09696739;-0.4282293;1.283025,0.1562108;-0.4111746;1.249011,0
1236,0.06229225;0.0003896406;1.226296,0.2054613;-0.00746898;1.200715,0.07451297;-0.1814161;1.070202,-0.03014498;-0.3319657;0.9393227,-0.07032667;-0.3585795;0.9000209,-0.05283146;-0.4022432;0.9412824,0.09282986;-0.4259931;1.286964,0.1531274;-0.410102;1.251822,0
1267,0.06225014;0.0006982099;1.226256,0.2056664;-0.007931639;1.20049,0.0808936;-0.1854088;1.068674,-0.02838786;-0.3346652;0.9375679,-0.05867231;-0.3654816;0.8975831,-0.05122209;-0.4020644;0.9422182,0.09031992;-0.4254356;1.28833,0.1507667;-0.4101725;1.252752,0
1301,0.06214072;0.0009144346;1.226402,0.2059616;-0.008230156;1.20049,0.08806115;-0.1898307;1.068,0.003354043;-0.3173704;0.9602264,-0.04758295;-0.3725929;0.8995641,-0.041024;-0.4008937;0.9405941,0.08629005;-0.4261335;1.289288,0.1455486;-0.4119433;1.253493,0
1335,0.06197687;0.001021301;1.226599,0.2064021;-0.008288222;1.20079,0.09473;-0.1936352;1.068151,0.00359052;-0.334453;0.9570474,-0.03990434;-0.3800647;0.9038382,-0.03934709;-0.4017974;0.9407002,0.08441328;-0.426843;1.289757,0.1429897;-0.4131451;1.253701,0
1369,0.06192945;0.001197001;1.226527,0.206781;-0.008442886;1.200942,0.1093264;-0.1958668;1.059933,-0.004607419;-0.375158;0.9297799,-0.02531188;-0.4134397;0.9174379,-0.05669036;-0.4175907;0.9437009,0.08198804;-0.4275643;1.289779,0.1403934;-0.414275;1.253541,0
1402,0.0618804;0.001209071;1.226668,0.2074177;-0.008636857;1.201613,0.1186068;-0.2025591;1.064,0.001612899;-0.3781287;0.9313866,-0.02027361;-0.417551;0.9220014,-0.05839586;-0.420783;0.9442797,0.08068916;-0.427911;1.290123,0.1391087;-0.4148009;1.2538,0
1435,0.06192873;0.001223167;1.226596,0.2082874;-0.008799107;1.202622,0.1326697;-0.2101275;1.068128,0.01456145;-0.3789926;0.9357446,-0.007542413;-0.4080418;0.9253446,-0.05868063;-0.4225059;0.9437872,0.0797682;-0.4285494;1.289459,0.1380523;-0.4156434;1.252884,0
1468,0.06229015;0.001116318;1.226473,0.2093216;-0.009026081;1.203797,0.1757801;-0.2187188;1.06529,0.03087311;-0.3781243;0.9472752,0.003471548;-0.3991796;0.9280707,-0.0588121;-0.423115;0.9418107,0.07893041;-0.4294698;1.287754,0.1373281;-0.4166015;1.251361,0
1501,0.06313759;0.0008650413;1.226111,0.2107899;-0.00960777;1.205084,0.1888279;-0.2229913;1.07033,0.05102371;-0.3739199;0.960531,0.006412038;-0.4011188;0.9361797,-0.05966692;-0.4234982;0.9381433,0.07930521;-0.4320376;1.284687,0.1375804;-0.418891;1.249163,0
1537,0.06378912;0.0004275669;1.225738,0.2120831;-0.01034725;1.206388,0.2408492;-0.2334254;1.09243,0.08852126;-0.3496124;0.9889534,0.04617469;-0.3715246;0.9553763,-0.05840865;-0.424099;0.935675,0.07812068;-0.4330756;1.283592,0.1367658;-0.4201778;1.248608,0
1570,0.06399158;-0.0002054011;1.225389,0.2133759;-0.01147286;1.207933,0.24213;-0.2197546;1.137024,0.1013496;-0.3415562;1.001094,0.05717517;-0.3632477;0.9700975,-0.05819837;-0.4261259;0.9331792,0.07484014;-0.4339257;1.283365,0.1347839;-0.4216063;1.249193,0
1601,0.06449676;-0.001331969;1.224739,0.2143402;-0.01261113;1.209977,0.2520115;-0.2185792;1.151419,0.1499356;-0.3192927;1.032727,0.09599923;-0.3446954;0.9890818,-0.06304272;-0.4316598;0.93208,0.07469347;-0.4355461;1.282373,0.1347804;-0.4233071;1.249131,0
1635,0.06473211;-0.002305991;1.224252,0.215444;-0.01389677;1.212779,0.2654408;-0.2230378;1.168362,0.1401747;-0.3284819;1.020727,0.09876645;-0.333764;0.9954314,-0.06601468;-0.4330243;0.9309428,0.07489422;-0.4372766;1.281523,0.1349854;-0.4250023;1.249225,0
1668,0.06473761;-0.003636665;1.223367,0.2161496;-0.01543856;1.21525,0.2779258;-0.2283123;1.191976,0.1686649;-0.3334468;1.046962,0.1242862;-0.319937;1.010771,-0.06630561;-0.4345837;0.9303493,0.07440373;-0.4380336;1.281448,0.1346732;-0.4261145;1.249813,0
1702,0.0644995;-0.004659958;1.222686,0.2166537;-0.01688969;1.217478,0.281446;-0.2320274;1.209422,0.1937772;-0.3145813;1.066677,0.1379224;-0.3071874;1.014933,-0.06529563;-0.4358449;0.9299722,0.07316638;-0.4390434;1.282288,0.1337218;-0.4276812;1.251895,0
1735,0.06417941;-0.005684723;1.221962,0.2167222;-0.01789699;1.219268,0.2831782;-0.2350081;1.234086,0.2086046;-0.3046739;1.077318,0.159964;-0.2967016;1.027183,-0.06356476;-0.4362693;0.930875,0.07135183;-0.4391887;1.284874,0.133015;-0.4282195;1.255738,0
1792,0.06318164;-0.006751502;1.22053,0.21668;-0.01854165;1.220686,0.2858892;-0.2362321;1.267168,0.1850323;-0.2933987;1.045005,0.1185968;-0.306313;0.9636925,-0.06190269;-0.4372012;0.9312554,0.06958435;-0.4395992;1.286843,0.1319988;-0.4289554;1.25867,0
1809,0.06160886;-0.007795174;1.219478,0.2165208;-0.01887341;1.222202,0.2849948;-0.2371919;1.280843,0.2061522;-0.3262216;1.092532,0.2070825;-0.2839932;1.061951,-0.06123751;-0.4376394;0.9311386,0.06886328;-0.4406989;1.28757,0.1313297;-0.4302624;1.260091,0
1835,0.06084127;-0.008620449;1.218656,0.21637;-0.01919661;1.223868,0.2480331;-0.2584957;1.25571,0.2319589;-0.2832969;1.070528,0.2254429;-0.2834826;1.072892,-0.06056724;-0.4380561;0.9319404,0.06932979;-0.4409747;1.289699,0.1324559;-0.4304375;1.263678,0
1867,0.05937945;-0.009712578;1.217513,0.2161821;-0.01932479;1.225443,0.2648845;-0.239909;1.305482,0.2390978;-0.2875402;1.12611,0.2440714;-0.2772906;1.094917,-0.05987988;-0.4384967;0.9330609,0.06937268;-0.440824;1.29182,0.1330979;-0.4302076;1.266516,0
1901,0.05876728;-0.01046359;1.217171,0.2158813;-0.01925312;1.226993,0.2637523;-0.2397251;1.307711,0.2443775;-0.2875992;1.127611,0.2599058;-0.2741182;1.111537,-0.05907106;-0.4390519;0.9343225,0.06950348;-0.4404424;1.294145,0.1336754;-0.4296753;1.269616,0
1935,0.05911586;-0.01158898;1.21604,0.2155347;-0.01919799;1.227445,0.2616465;-0.2387092;1.311133,0.2569466;-0.2849868;1.129668,0.2675135;-0.2695132;1.117041,-0.05869041;-0.4392297;0.9345875,0.06969713;-0.4402915;1.294744,0.1341014;-0.429389;1.270426,0
