Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
1804,-0.1319875;0.3766649;1.026513,-0.1502856;0.3108592;1.026401,-0.195772;0.1914617;1.042832,-0.1345821;0.2010889;1.262139,-0.001619763;0.2474354;1.283272,-0.06130559;-0.2431878;1.308512,0.01938782;-0.2461727;1.342169,0.2145004;-0.2925856;1.020221,0
1833,-0.1328322;0.3769204;1.030363,-0.1505387;0.3114477;1.031114,-0.1949694;0.1908937;1.05223,-0.1332674;0.2083986;1.270903,-0.001525696;0.2493364;1.285331,-0.06143528;-0.242784;1.309024,0.01920949;-0.2458941;1.342479,0.2145308;-0.2926038;1.020279,0
1868,-0.1321601;0.3761924;1.029797,-0.1510609;0.3118187;1.031532,-0.1958969;0.1908579;1.05181,-0.1333475;0.2079074;1.270274,-0.001433144;0.2493194;1.285374,-0.0614651;-0.2427512;1.309072,0.01915548;-0.2458595;1.342477,0.214534;-0.2925902;1.020271,0
1900,-0.1313621;0.3761267;1.029251,-0.1512619;0.3121223;1.031724,-0.1966607;0.1909362;1.051264,-0.1333967;0.2073719;1.269565,-0.001389891;0.2492926;1.285355,-0.06146118;-0.2427415;1.309044,0.01914456;-0.2458312;1.342399,0.2145308;-0.2925392;1.020149,0
1933,-0.1299875;0.3769664;1.031778,-0.1513771;0.3125539;1.03222,-0.1976549;0.190731;1.050965,-0.1334331;0.2070985;1.268986,-0.001270701;0.2493194;1.285459,-0.06147901;-0.2426496;1.309091,0.01912733;-0.2457358;1.342427,0.2145449;-0.292556;1.020152,0
1968,-0.1285751;0.3770852;1.032452,-0.1513749;0.3128399;1.032618,-0.1981524;0.190884;1.050806,-0.1334241;0.2067889;1.268708,-0.001222731;0.2493163;1.28551,-0.06151663;-0.242588;1.309246,0.01911061;-0.2456913;1.342457,0.2145543;-0.2925529;1.020154,0
2002,-0.1280674;0.377901;1.033355,-0.150939;0.3135426;1.033005,-0.1986628;0.1913145;1.050474,-0.1333776;0.206269;1.268274,-0.001203598;0.2493145;1.285542,-0.06150697;-0.2425852;1.309262,0.01911568;-0.2456852;1.342453,0.214592;-0.2923305;1.020067,0
2036,-0.1260503;0.3784148;1.035261,-0.1504335;0.3142109;1.033668,-0.1990734;0.1920147;1.050413,-0.1333417;0.206032;1.268137,-0.001162148;0.2492899;1.285598,-0.06154761;-0.2425311;1.309561,0.01910215;-0.2456223;1.342564,0.2146051;-0.2922683;1.020077,0
2068,-0.1245151;0.3795584;1.034425,-0.1498175;0.3146007;1.034091,-0.1992954;0.1925644;1.050098,-0.133284;0.2055653;1.267797,-0.001138218;0.2492647;1.285637,-0.06158376;-0.2425515;1.309624,0.01907852;-0.2456262;1.34258,0.2146166;-0.2922697;1.020063,0
2100,-0.1236508;0.3794951;1.033133,-0.1489425;0.3152275;1.034216,-0.1992996;0.1929019;1.049791,-0.1331947;0.2052987;1.267496,-0.001149209;0.2492894;1.285683,-0.06158304;-0.2425491;1.309618,0.01907671;-0.24562;1.342563,0.2146235;-0.2922414;1.020027,0
