Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
324,1076;9300;-14784,3949;-485;970,-0.02951877;0.4212399;1.203361,-0.01443002;0.2279937;1.281055,0.1366877;0.191456;1.276166,0.1544878;-0.04005512;1.184423,0.1400296;-0.2634011;1.090706,0.1318822;-0.3216336;1.059279,-0.0178265;-0.172067;1.402176,0
362,1408;7788;-14908,-64;-1488;-679,-0.02954573;0.4213176;1.20329,-0.01443602;0.2278914;1.280791,0.13667;0.1914461;1.276107,0.1544857;-0.04006571;1.184368,0.1399116;-0.263384;1.090863,0.1326433;-0.322334;1.060241,-0.01787377;-0.1720695;1.402138,0
392,936;9004;-14824,-4426;-1246;-2736,-0.02953795;0.4208661;1.203805,-0.0145657;0.2284235;1.282274,0.136667;0.1914474;1.276106,0.1545938;-0.04012744;1.18457,0.1397849;-0.2634048;1.091252,0.1340706;-0.3229354;1.062314,-0.01769657;-0.1721943;1.402107,0
425,928;9956;-14208,-9094;-2574;-2237,-0.02965423;0.4210922;1.2036,-0.01449474;0.2281277;1.281499,0.1366316;0.1913758;1.275903,0.1545608;-0.04017267;1.184292,0.1396956;-0.263393;1.091209,0.1321389;-0.3218488;1.058792,-0.01749053;-0.172342;1.40165,0
457,968;8952;-14176,-8325;-601;-2843,-0.02983291;0.4214143;1.203942,-0.01451851;0.2280787;1.281426,0.1366248;0.1913802;1.275911,0.1546769;-0.04022612;1.184492,0.1399777;-0.2635762;1.091293,0.1338983;-0.3215032;1.062868,-0.01762765;-0.1723824;1.401945,0
491,548;12264;-12864,-7048;86;-1301,-0.03030273;0.4223397;1.205003,-0.01452943;0.2280542;1.281313,0.1365999;0.1913864;1.275886,0.1546627;-0.04023004;1.184498,0.1399535;-0.2635881;1.09137,0.1333022;-0.3232901;1.062051,-0.01768451;-0.1723545;1.401993,0
524,712;12712;-11908,-15565;-2537;-2654,-0.03045427;0.4225543;1.205116,-0.01453096;0.2280168;1.281139,0.1365605;0.1913968;1.275837,0.1547775;-0.04019542;1.184415,0.1401495;-0.2636437;1.091224,0.1319061;-0.3226082;1.061954,-0.0175555;-0.1723823;1.401946,0
557,552;13676;-10272,-12767;-2417;718,-0.03085017;0.4233039;1.205955,-0.01452775;0.2280259;1.281055,0.136511;0.1914182;1.275825,0.1548247;-0.04016541;1.184401,0.14033;-0.2637219;1.091163,0.1323787;-0.3215387;1.062424,-0.01742431;-0.1723938;1.402013,0
592,340;14868;-8788,-20441;-3998;-2055,-0.0314563;0.4239805;1.206745,-0.01455404;0.2280513;1.280973,0.1364234;0.191469;1.275809,0.1549341;-0.03957945;1.182934,0.14022;-0.2636548;1.091169,0.1313538;-0.3204122;1.062243,-0.01747521;-0.1723424;1.402075,0
628,200;13600;-7584,-18227;-4756;1263,-0.03217369;0.4247079;1.207731,-0.01456812;0.2280707;1.280955,0.1362986;0.1915722;1.275817,0.1550743;-0.03931794;1.182566,0.1409107;-0.2638386;1.090306,0.132214;-0.3223011;1.063831,-0.0173322;-0.1723728;1.402079,0
657,424;16232;-5356,-22294;-4158;-2543,-0.03355451;0.4257193;1.209121,-0.01459486;0.2281303;1.280894,0.1361568;0.1916586;1.275769,0.1553921;-0.03840633;1.180387,0.142536;-0.2634038;1.085718,0.1341731;-0.3256111;1.057996,-0.01729892;-0.1723381;1.402115,0
691,-308;14220;-3168,-12464;-4035;-1210,-0.03460158;0.4260652;1.209666,-0.01462473;0.2281955;1.280886,0.13593;0.191848;1.275708,0.1560506;-0.0335566;1.176581,0.1467432;-0.2571224;1.075671,0.1403226;-0.3223613;1.053526,-0.01729549;-0.1723308;1.402119,0
725,-480;17772;-648,-19552;-4120;-3965,-0.03543299;0.4258803;1.209249,-0.01467902;0.2282954;1.280678,0.1355779;0.1920497;1.275325,0.1572766;-0.03002754;1.161646,0.1523092;-0.2481325;1.048202,0.163972;-0.3117295;0.975539,-0.01710543;-0.1722991;1.401521,0
758,-696;12732;500,-14736;-4886;-140,-0.0364878;0.4265021;1.21002,-0.01590994;0.2319006;1.285409,0.1320231;0.1941859;1.272075,0.1597365;-0.01083697;1.14573,0.1670315;-0.213227;1.004813,0.1729648;-0.2921223;0.9326395,-0.01691116;-0.1722694;1.401584,0
792,-4;16236;3380,-12425;-2854;-1015,-0.03885468;0.4293801;1.213925,-0.01587985;0.2319026;1.285289,0.130576;0.1952178;1.270745,0.1606776;-0.00286746;1.137521,0.1723036;-0.183216;0.9686666,0.1754529;-0.2314444;0.9183563,-0.01530455;-0.1719194;1.402001,0
827,432;13964;4148,-14814;-1280;-3815,-0.03957351;0.4297552;1.214398,-0.01581634;0.231864;1.28511,0.12937;0.1956955;1.268984,0.1612478;0.01732787;1.123818,0.1709318;-0.1560554;0.9474101,0.1750661;-0.217029;0.8807225,-0.01351849;-0.1717843;1.402114,0
857,-828;15328;5648,-2004;-1086;-452,-0.04018323;0.4299;1.214587,-0.01579306;0.2318636;1.285042,0.128607;0.1960459;1.267469,0.1603156;0.03384518;1.122019,0.1699705;-0.1247991;0.9319966,0.1740834;-0.2109311;0.8304702,-0.01239462;-0.1715089;1.40282,0
894,-592;16264;6404,-11199;-2019;-1570,-0.04104804;0.4306101;1.215515,-0.0167801;0.2349427;1.289184,0.1279301;0.1966489;1.266568,0.1552316;0.05386554;1.074225,0.167725;-0.1063978;0.885557,0.1722142;-0.148258;0.8176637,-0.01245933;-0.1715784;1.402862,0
925,-1412;14396;6372,-7707;-2099;-602,-0.04153089;0.4308281;1.215697,-0.01733518;0.2368017;1.291369,0.1263784;0.19837;1.265617,0.1569008;0.08753227;1.115041,0.1617795;-0.04703226;0.9069146,0.1636462;-0.08944193;0.8254638,-0.01294515;-0.1711282;1.403399,0
958,-472;15472;7956,-8978;-2377;1276,-0.04280903;0.4323007;1.217298,-0.01720881;0.2362841;1.290305,0.1250972;0.2001402;1.265427,0.159283;0.1013555;1.107222,0.1589933;-0.01933903;0.890685,0.1638451;-0.04364317;0.7702123,-0.01334159;-0.1709089;1.403602,0
993,1356;12572;8944,-16319;-2978;1476,-0.0433635;0.4328417;1.217871,-0.01829343;0.2382744;1.292839,0.1235084;0.2018063;1.265375,0.1652734;0.1472831;1.088295,0.1590737;0.06352986;0.8551146,0.1587081;0.000906723;0.7307495,-0.01383346;-0.1705917;1.404136,0
1027,1220;9656;9784,-13821;-1155;561,-0.04373001;0.433258;1.218068,-0.01848879;0.2373866;1.291454,0.1217998;0.203483;1.265974,0.1639584;0.1654656;1.084681,0.1491674;0.09607173;0.847249,0.1518224;0.0414147;0.6807895,-0.01403809;-0.1702653;1.404541,0
1059,1164;9264;11360,-760;-127;-686,-0.04424711;0.4343228;1.219432,-0.01863122;0.2369756;1.290823,0.1188647;0.2050072;1.268054,0.1468781;0.1581194;1.034976,0.1361379;0.1262586;0.7894756,0.1435275;0.1067273;0.666036,-0.01410601;-0.1695695;1.405383,0
1093,-56;11772;11604,822;1380;-1929,-0.0442999;0.4353327;1.219841,-0.0208919;0.2400401;1.294429,0.1102415;0.2109698;1.270424,0.1479788;0.1746205;1.056897,0.1392615;0.1732434;0.8092276,0.1348714;0.170263;0.65708,-0.01421698;-0.1687174;1.406078,0
1125,-112;11224;11328,1171;15;-1366,-0.04423105;0.4356919;1.219593,-0.02058438;0.2392526;1.292752,0.1084972;0.2127043;1.270936,0.145183;0.1882366;1.080727,0.136581;0.2121767;0.8341708,0.1282205;0.2253343;0.6548185,-0.01421689;-0.1679241;1.406493,0
1157,-140;11656;11432,1528;-999;-1042,-0.04388233;0.4361495;1.220219,-0.02039006;0.2389421;1.292344,0.1072964;0.2143646;1.271933,0.1585809;0.2456323;1.092095,0.1347705;0.2644697;0.8461052,0.1256394;0.282082;0.6471336,-0.01402706;-0.1668213;1.407707,0
1193,208;11068;10748,789;-1275;-1302,-0.04371579;0.4361905;1.220304,-0.02051079;0.2397143;1.293344,0.1066384;0.2156295;1.272995,0.1592578;0.2509487;1.094364,0.1412663;0.2848785;0.8494806,0.1212045;0.3202956;0.6591799,-0.0137123;-0.1653679;1.408818,0
1226,164;11432;10860,3142;-1219;-897,-0.0433402;0.4364988;1.220362,-0.02055001;0.2399979;1.293389,0.1062597;0.2163554;1.273147,0.1533436;0.2725935;1.098634,0.1404934;0.3260742;0.8678706,0.1270024;0.3623298;0.7453291,-0.01342777;-0.1641049;1.409045,0
1260,164;12216;10924,218;-1063;-1394,-0.04277431;0.4376724;1.221909,-0.02069608;0.2405335;1.294098,0.1060971;0.2177644;1.273749,0.1504679;0.2888629;1.090449,0.1433945;0.3511386;0.8876491,0.1345374;0.3860123;0.8499094,-0.01295516;-0.1621783;1.410071,0
1293,148;11704;11212,-640;-1053;-1321,-0.04241588;0.4403669;1.225261,-0.02081579;0.2409893;1.294432,0.1060631;0.2187222;1.274158,0.1507006;0.3007788;1.088493,0.1441147;0.3734888;0.9112769,0.1341476;0.4103846;0.880658,-0.01281977;-0.1610214;1.410474,0
1325,312;11432;11072,1037;-798;-162,-0.04218377;0.4407281;1.225488,-0.02089765;0.2413094;1.294582,0.1060973;0.2197135;1.274585,0.1506144;0.3131923;1.092353,0.1441366;0.3928837;0.9258043,0.1341978;0.4305527;0.9091758,-0.01262478;-0.1600403;1.410614,0
1357,1036;11084;10984,-2;-1135;-22,-0.04165111;0.4410408;1.225915,-0.02092646;0.2417779;1.29521,0.106345;0.2209877;1.275783,0.150436;0.3263855;1.107789,0.1461912;0.4167094;0.9470293,0.1356102;0.4487109;0.9401653,-0.01261715;-0.1590292;1.411214,0
1395,1656;10172;11076,-1274;-1058;-641,-0.04113774;0.441199;1.226269,-0.02088822;0.2421295;1.295616,0.1063926;0.2218441;1.276481,0.1492488;0.335532;1.118024,0.1458053;0.4264922;0.9576733,0.1351027;0.4728978;0.9515238,-0.01233807;-0.1580682;1.411661,0
1425,1040;10584;11508,-3246;-1218;-1516,-0.04011483;0.4412681;1.226938,-0.02084012;0.2423724;1.295911,0.1045765;0.2354472;1.28487,0.1471779;0.3552963;1.115798,0.1467071;0.4519951;0.9590956,0.1348132;0.4930488;0.9634288,-0.01180521;-0.1558061;1.411968,0
1459,740;10140;12092,-3007;-1749;-1241,-0.03915229;0.4413428;1.227844,-0.0208799;0.2424416;1.296277,0.1049248;0.2348635;1.284513,0.1460608;0.3638555;1.118515,0.1472288;0.4639539;0.9641463,0.1347542;0.5072594;0.9783852,-0.01175158;-0.1550794;1.41196,0
1495,708;10220;12152,1558;-60;-1170,-0.03839221;0.440935;1.228227,-0.02083847;0.2425204;1.296477,0.1051363;0.2344377;1.284406,0.145073;0.3716263;1.123443,0.1483671;0.4767057;0.9727165,0.1353943;0.5156086;0.9898056,-0.01159754;-0.1540443;1.411986,0
1526,396;10208;11772,2344;-60;-833,-0.03685015;0.4424432;1.231464,-0.02082346;0.2426645;1.296936,0.1053494;0.2342349;1.284562,0.1442542;0.3817261;1.131766,0.1498202;0.4902501;0.9838099,0.1353965;0.5272557;1.004746,-0.01152886;-0.1531935;1.412148,0
1557,744;10252;11828,2672;188;-942,-0.03632691;0.4424906;1.232107,-0.02071012;0.2427892;1.297345,0.1056498;0.2372662;1.286962,0.1432227;0.3988896;1.129494,0.1163421;0.5581445;1.033932,0.1324348;0.5475514;1.006457,-0.0109551;-0.1516658;1.412539,0
1595,344;10544;11812,2985;392;-1061,-0.03560387;0.4427979;1.233646,-0.02066762;0.2429552;1.297516,0.1057963;0.238805;1.288085,0.143263;0.40339;1.128707,0.1338014;0.5488535;1.020706,0.1342318;0.5462413;1.01112,-0.01057235;-0.1504975;1.412592,0
1626,324;10748;12224,1928;-308;-894,-0.03367965;0.4407448;1.233105,-0.02060575;0.2432247;1.298585,0.1060479;0.2407782;1.290811,0.1438589;0.4102408;1.131341,0.1334617;0.5577316;1.026604,0.1352077;0.5552486;1.022002,-0.01009633;-0.1487148;1.41364,0
1660,700;10348;11928,1397;-129;-1082,-0.03075468;0.4358505;1.230678,-0.02046548;0.2433742;1.298901,0.1061806;0.2413978;1.29166,0.1438529;0.4123681;1.132036,0.1306437;0.5602379;1.028238,0.1351228;0.5545315;1.02069,-0.009810369;-0.1478279;1.413845,0
1696,556;10376;11724,4418;568;-997,-0.03069991;0.4351664;1.230876,-0.02044808;0.2434984;1.29947,0.1062466;0.2418992;1.29239,0.1436981;0.4138478;1.13333,0.1312903;0.5605182;1.027586,0.1347888;0.5549414;1.02096,-0.009544728;-0.1472154;1.41421,0
1728,184;11404;11880,4439;872;-1058,-0.03155018;0.4379235;1.237207,-0.02055915;0.243549;1.300423,0.1062033;0.2427536;1.293396,0.1436162;0.4146992;1.134341,0.1317027;0.5595632;1.025838,0.1345834;0.5541619;1.019531,-0.009464128;-0.1467164;1.414524,0
1759,-60;11616;11040,3197;-468;-397,-0.03139702;0.4376674;1.237092,-0.02061269;0.2435524;1.300802,0.1062885;0.2430969;1.29393,0.1434248;0.4147589;1.134302,0.1483153;0.5213555;0.9850417,0.1345594;0.5479613;1.013331,-0.009424093;-0.1464657;1.414535,0
1794,548;11412;11084,1050;-960;-722,-0.03125781;0.4362962;1.236259,-0.02066645;0.2436168;1.301126,0.106214;0.2432721;1.294187,0.1424618;0.4084885;1.137405,0.1485275;0.5175735;0.9900881,0.1345966;0.5392044;1.006336,-0.009416076;-0.1462777;1.41455,0
1826,300;11556;10840,1155;-504;-1122,-0.03253418;0.4374982;1.238396,-0.02069569;0.2437015;1.301494,0.106126;0.2434237;1.294409,0.141446;0.4036885;1.138447,0.1493779;0.5120724;0.9906499,0.1353211;0.5320163;0.9995062,-0.00933211;-0.1460459;1.414661,0
1858,168;11360;10912,908;-696;-871,-0.03413801;0.4393592;1.241834,-0.02236938;0.2491221;1.312352,0.1039352;0.2493361;1.301585,0.14104;0.3981255;1.13922,0.1491767;0.5040091;0.9894795,0.1364302;0.5228975;0.9907222,-0.009124422;-0.1454229;1.415052,0
1897,416;11352;10800,926;-363;-802,-0.03531795;0.4399808;1.243053,-0.02231336;0.2483295;1.311167,0.1039265;0.2486069;1.300892,0.1403075;0.3908386;1.138344,0.1475434;0.4831528;0.9792615,0.1373269;0.5089584;0.9767005,-0.009138535;-0.1453992;1.41507,0
1928,488;11208;10876,680;-281;-1160,-0.03624558;0.4395427;1.241835,-0.02251672;0.2473975;1.310083,0.1038359;0.2478219;1.300306,0.1393183;0.3646241;1.148277,0.1467668;0.4578367;0.9896383,0.1380859;0.4856953;0.9692968,-0.009150896;-0.1454346;1.415057,0
1957,388;11360;11384,1400;-495;-1138,-0.03725692;0.4380874;1.240461,-0.02492794;0.2479761;1.316209,0.1023167;0.2489391;1.303432,0.1392211;0.3602679;1.148161,0.1480401;0.4467438;0.9856044,0.1415577;0.4743787;0.9582186,-0.009176273;-0.1454198;1.415261,0
1994,468;11372;11188,1284;-480;-1126,-0.03874141;0.4364102;1.23744,-0.02433344;0.2471602;1.3133,0.1023064;0.2471467;1.301999,0.1395331;0.3510744;1.142648,0.1487127;0.4248093;0.9735993,0.1437343;0.4541326;0.9363443,-0.00925159;-0.1455464;1.415296,0
2026,508;11288;11056,1361;-563;-952,-0.04018975;0.4367138;1.237465,-0.02440154;0.2468191;1.311994,0.1022515;0.2459841;1.301096,0.1404735;0.3405014;1.127434,0.1503194;0.4055565;0.9546859,0.1462555;0.4289396;0.9158111,-0.009409395;-0.145816;1.415359,0
2059,504;11528;10888,951;-587;-978,-0.04154737;0.4372199;1.237561,-0.02461855;0.2462257;1.310436,0.1020097;0.2450574;1.300339,0.1406763;0.3245562;1.12475,0.1498241;0.3762276;0.9337485,0.1488059;0.4028499;0.8812363,-0.009663758;-0.146461;1.415294,0
2096,352;11580;10796,1240;-214;-839,-0.04276615;0.4378221;1.238757,-0.02454857;0.245919;1.309878,0.1016747;0.2443147;1.299761,0.147241;0.2848331;1.120351,0.1516458;0.3496738;0.9134385,0.1531139;0.37148;0.8445427,-0.00986441;-0.1470742;1.415498,0
2128,296;11496;11072,1268;166;-701,-0.04444361;0.4400336;1.241172,-0.02576258;0.2469865;1.311679,0.1011707;0.243338;1.298837,0.1455879;0.2831101;1.118944,0.1495959;0.3128807;0.8729188,0.1452811;0.3454271;0.7216656,-0.0100744;-0.1477395;1.415543,0
2159,352;11172;11116,976;-7;-545,-0.04478278;0.4400883;1.240987,-0.02557321;0.2463351;1.310608,0.1007928;0.2423678;1.298118,0.1422324;0.2675391;1.114698,0.1494657;0.2673321;0.8669693,0.1463572;0.294028;0.683773,-0.01029105;-0.148586;1.415603,0
2194,704;11316;11064,1730;-73;-591,-0.0455972;0.4407463;1.241111,-0.0255912;0.2460433;1.3101,0.100327;0.2414621;1.297776,0.1435521;0.2545436;1.107811,0.1475995;0.2227323;0.8620914,0.1512211;0.2256206;0.6878778,-0.01078003;-0.1498171;1.415818,0
2226,536;11104;11180,1044;5;-1062,-0.04651626;0.4413286;1.240716,-0.02568778;0.245586;1.309006,0.09981695;0.2404834;1.297551,0.1611748;0.2112649;1.120342,0.1569028;0.1744253;0.8753428,0.1536367;0.1501589;0.6908924,-0.01148015;-0.1516449;1.415506,0
2258,108;11304;11264,1224;-366;-1196,-0.04770413;0.442518;1.240733,-0.02581333;0.2453046;1.308415,0.09980412;0.2400083;1.297566,0.1618513;0.1807049;1.128372,0.1577477;0.1176444;0.888767,0.1594609;0.07866004;0.7024999,-0.01211163;-0.1527292;1.415329,0
2294,332;11304;11276,1248;-469;-1103,-0.04890865;0.4429027;1.239368,-0.02568091;0.2446313;1.30691,0.1001388;0.2393424;1.296482,0.164675;0.171158;1.131724,0.162175;0.07993194;0.9013104,0.1654184;0.01797515;0.7326527,-0.01247422;-0.1540797;1.414712,0
2327,344;11524;10852,1347;-614;-998,-0.04969878;0.4427876;1.238047,-0.0253238;0.244007;1.305685,0.1016557;0.2375877;1.293262,0.1611223;0.1044686;1.087449,0.1701935;0.01468635;0.9065357,0.1711618;-0.0341522;0.7743308,-0.01292478;-0.1553699;1.414086,0
2359,364;11388;10844,1058;-601;-977,-0.05002988;0.4410683;1.235161,-0.02496862;0.2433419;1.304309,0.103293;0.2349509;1.289255,0.1662931;0.09447051;1.138151,0.1696157;-0.003232901;0.9807439,0.1759707;-0.09180055;0.8023816,-0.0136311;-0.1566451;1.413528,0
2396,352;11312;10788,1171;-249;-959,-0.05034208;0.4404995;1.233921,-0.02454307;0.2427689;1.303182,0.1040285;0.2335583;1.287494,0.1591142;0.06365561;1.109819,0.1738727;-0.09050479;0.9163577,0.1815009;-0.1440469;0.8366456,-0.01367239;-0.1570784;1.413887,0
2427,280;11300;11052,913;-349;-1038,-0.05002788;0.4373296;1.228903,-0.0240983;0.2418101;1.301273,0.1058282;0.2287144;1.283238,0.1629665;0.04174638;1.140533,0.1785112;-0.1214474;0.9549234,0.1820649;-0.2048601;0.8514009,-0.01334503;-0.1594983;1.412275,0
2458,252;11360;11160,1030;-332;-1095,-0.04932983;0.4344734;1.224193,-0.02371278;0.2406271;1.298844,0.1067637;0.2249852;1.279554,0.1626745;0.02485614;1.13835,0.1805973;-0.1553559;0.9698337,0.1873731;-0.2027807;0.9155658,-0.01273099;-0.1618369;1.409612,0
2495,156;11380;11184,1268;-525;-1057,-0.04851778;0.4318387;1.220115,-0.02443284;0.2395573;1.297066,0.1072719;0.2108781;1.264881,0.1634346;0.0103187;1.140679,0.1824024;-0.1814166;0.9860029,0.1870314;-0.2812443;0.9142032,-0.01188421;-0.1652355;1.405913,0
2528,288;11340;11308,1057;-620;-1028,-0.04779128;0.4303394;1.218174,-0.02491448;0.2388439;1.296403,0.1074351;0.2086271;1.263646,0.1595714;-0.01620804;1.1696,0.1838514;-0.2063712;1.013997,0.1892922;-0.277885;0.9711561,-0.01252927;-0.1675243;1.404969,0
2560,352;11260;11144,1530;-647;-943,-0.04691025;0.428966;1.216044,-0.0251169;0.2371852;1.294249,0.1078889;0.2067471;1.261756,0.1532889;-0.02464774;1.180758,0.1567619;-0.2449819;1.072109,0.1632966;-0.310236;1.034614,-0.01338701;-0.1689081;1.403906,0
2594,176;11424;11116,1366;-647;-968,-0.04466523;0.4250839;1.21063,-0.02542163;0.235637;1.292087,0.1087472;0.2049024;1.260376,0.151517;-0.02777823;1.181974,0.1522533;-0.2516065;1.081287,0.1549954;-0.3152781;1.055703,-0.0141518;-0.1696541;1.403594,0
2628,440;11252;10964,956;-707;-935,-0.04370692;0.4235404;1.208393,-0.02550215;0.2337039;1.289673,0.1101336;0.2020843;1.258241,0.1479304;-0.03313214;1.185824,0.144609;-0.2582015;1.088423,0.1469984;-0.3138836;1.059016,-0.01536283;-0.1703517;1.403311,0
2658,360;11468;10748,1199;-353;-1013,-0.04152301;0.4185992;1.201979,-0.02512174;0.2317173;1.28685,0.112036;0.1983719;1.255559,0.1444884;-0.03947854;1.190608,0.1386177;-0.2582755;1.094949,0.1420838;-0.314423;1.062142,-0.01594803;-0.1706998;1.403139,0
2695,120;11488;10988,999;-401;-968,-0.04054856;0.4180109;1.201202,-0.02487908;0.2305556;1.285615,0.1131914;0.19681;1.255163,0.1449549;-0.04129652;1.190975,0.1370311;-0.2582997;1.098138,0.140599;-0.3146377;1.067027,-0.01663313;-0.1710876;1.403322,0
2727,232;11424;11068,1235;-323;-930,-0.037641;0.4148268;1.197772,-0.02427432;0.2294871;1.284637,0.1143169;0.1957889;1.254881,0.1455531;-0.04248865;1.191175,0.1369293;-0.2583493;1.099361,0.1394234;-0.3154695;1.066934,-0.01697693;-0.1713716;1.403364,0
2760,280;11344;11292,1244;-513;-927,-0.03579325;0.411612;1.194995,-0.02351156;0.2279231;1.28349,0.1151583;0.195169;1.25454,0.1461978;-0.04322655;1.19127,0.1368334;-0.258082;1.100041,0.1376609;-0.316582;1.065839,-0.01719414;-0.1716555;1.403233,0
2797,300;11228;11180,1387;-651;-993,-0.03474637;0.4108745;1.194323,-0.02301945;0.226768;1.282409,0.1159422;0.1947388;1.254405,0.1466142;-0.04380912;1.191628,0.1368238;-0.257874;1.100765,0.1364211;-0.3151433;1.067575,-0.01746729;-0.171747;1.403277,0
2828,320;11452;10952,1153;-601;-1002,-0.0332849;0.4092391;1.192473,-0.02236134;0.2256707;1.281129,0.1169981;0.1943141;1.2538,0.1466619;-0.04441407;1.19125,0.1365125;-0.2578959;1.100957,0.1348925;-0.3139679;1.066018,-0.01777855;-0.1717793;1.403221,0
2860,384;11372;10864,1528;-344;-941,-0.03202283;0.4076711;1.191354,-0.02192103;0.2249703;1.280858,0.1177151;0.194018;1.253644,0.1466564;-0.04485727;1.191361,0.1362975;-0.2579309;1.101106,0.1349037;-0.3137422;1.067037,-0.01772281;-0.171884;1.403179,1
2895,176;11688;10888,994;-415;-933,-0.03094272;0.4059038;1.189873,-0.02135723;0.2241193;1.280231,0.1188222;0.193436;1.25315,0.1466673;-0.04565349;1.191251,0.1360695;-0.2579095;1.101245,0.1344894;-0.3148224;1.066319,-0.01789396;-0.1718927;1.403266,1
2926,508;11456;10888,1084;-450;-903,-0.03010452;0.4048599;1.189325,-0.02104837;0.2236278;1.280155,0.1197384;0.1928491;1.253062,0.1466851;-0.04639624;1.191417,0.1359228;-0.2580033;1.101358,0.1346519;-0.3142177;1.0675,-0.01796278;-0.1718473;1.403447,1
2959,392;11556;11016,1243;-491;-1005,-0.02903953;0.4031778;1.187983,-0.02036726;0.2228639;1.27964,0.1205238;0.1921829;1.252702,0.1468229;-0.04717127;1.191239,0.1356935;-0.2580462;1.101338,0.1333998;-0.3140142;1.065597,-0.01798007;-0.1718518;1.40346,1
2998,268;11580;10928,783;-628;-865,-0.02839462;0.4024445;1.187771,-0.01993419;0.2224181;1.279628,0.1211559;0.1918536;1.252799,0.1470067;-0.04752099;1.191209,0.1350258;-0.2589489;1.102292,0.1327846;-0.3141061;1.069324,-0.01803215;-0.1718291;1.403624,1
3028,372;11372;10716,1493;-344;-871,-0.0271572;0.3997687;1.185597,-0.0196092;0.222;1.279521,0.1216933;0.1914552;1.252657,0.1471215;-0.04792394;1.190879,0.1346354;-0.2594672;1.102749,0.1334569;-0.3148856;1.068836,-0.01814792;-0.17182;1.403722,1
3059,184;11444;10900,1056;-202;-996,-0.02682463;0.3994609;1.185317,-0.01928452;0.2216897;1.279236,0.1220274;0.1913239;1.252564,0.1471477;-0.04809735;1.190829,0.1352473;-0.2595483;1.1023,0.1331717;-0.315591;1.067983,-0.01826793;-0.1718315;1.403751,1
3096,356;11436;11140,1120;-112;-876,-0.02664245;0.3993051;1.185552,-0.01904253;0.2214439;1.279326,0.1223727;0.1912762;1.252731,0.1472762;-0.04812663;1.190805,0.134884;-0.2601276;1.102765,0.1325584;-0.3139908;1.070502,-0.01834456;-0.1718372;1.403846,1
