Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
332,-8812;-8808;10468,213;-268;-248,-0.0369348;0.4433886;1.254061,-0.1439828;-0.215908;1.102424,-0.1595077;-0.168022;1.136997,-0.2052404;0.005607544;1.260097,-0.1846911;0.1982974;1.306066,-0.02878223;0.2467748;1.326952,-0.02603157;-0.1663131;1.357861,0
366,-9016;-7796;10304,2054;-292;-679,-0.0367725;0.4438074;1.254477,-0.1434706;-0.2186058;1.094004,-0.1602162;-0.1684574;1.135413,-0.2059395;0.005681054;1.259516,-0.1847141;0.1982924;1.306058,-0.02901025;0.2468317;1.326912,-0.0266296;-0.1665006;1.357745,0
400,-8820;-7416;10276,516;-360;-844,-0.03660746;0.4440655;1.254934,-0.1446165;-0.2204227;1.087797,-0.1614255;-0.1691709;1.133181,-0.2070821;0.006022532;1.259235,-0.1834064;0.1997037;1.30677,-0.02921696;0.2469838;1.327233,-0.02653856;-0.166431;1.358206,0
432,-8884;-7708;10084,157;-378;-702,-0.03646465;0.4441746;1.254807,-0.1453404;-0.2133465;1.081015,-0.162395;-0.1689599;1.12839,-0.2084388;0.007007529;1.257919,-0.1825104;0.2003593;1.305746,-0.02944109;0.24692;1.326374,-0.02638743;-0.1664449;1.357701,0
466,-8900;-7892;10316,921;-350;-279,-0.03632598;0.4444298;1.255021,-0.1500327;-0.2155147;1.059102,-0.1660615;-0.1683017;1.105667,-0.2090671;0.007640793;1.257891,-0.1819759;0.2006877;1.30552,-0.02950356;0.2469456;1.326338,-0.02628949;-0.1664482;1.35764,0
507,-9068;-7448;10596,1077;-34;843,-0.03618196;0.4446644;1.25526,-0.136981;-0.2536902;1.010321,-0.1612845;-0.1805283;1.081196,-0.2095308;0.008187208;1.257751,-0.1815093;0.2011288;1.305432,-0.02954746;0.2469747;1.326342,-0.02624117;-0.166435;1.357646,0
531,-9440;-7480;10312,2551;-875;2301,-0.03601396;0.4453096;1.255949,-0.1355048;-0.2519316;1.005444,-0.1614696;-0.1801707;1.081094,-0.2100637;0.008580846;1.257516,-0.1810615;0.2014507;1.305462,-0.02963002;0.2470042;1.326387,-0.02624579;-0.1664259;1.357654,0
567,-9644;-7896;10240,1011;-1043;1809,-0.03596642;0.4453343;1.255964,-0.1351712;-0.2489927;0.9975483,-0.1616185;-0.1784998;1.079339,-0.2105834;0.008973167;1.257048,-0.1815333;0.2011728;1.305386,-0.02967634;0.2470202;1.326383,-0.02610955;-0.1664553;1.357558,0
598,-9360;-7492;9896,2063;-1345;-161,-0.03589463;0.4453861;1.255981,-0.1337807;-0.2464149;0.991179,-0.1615873;-0.1761025;1.076965,-0.2109234;0.00939383;1.256678,-0.1818306;0.2009781;1.305373,-0.0296957;0.2470317;1.326384,-0.02610706;-0.1664562;1.357559,0
632,-9356;-6056;10592,1759;-1038;-1440,-0.03582688;0.4454087;1.256041,-0.1313627;-0.2461835;0.9826915,-0.1614915;-0.1734111;1.074131,-0.2111166;0.009869318;1.256071,-0.1820574;0.2008202;1.305398,-0.02974585;0.2470472;1.326419,-0.02603387;-0.1664885;1.357581,0
666,-9192;-6560;10580,-1170;-776;-1839,-0.03569607;0.4455637;1.256204,-0.1404387;-0.209523;1.00606,-0.1609912;-0.1691958;1.070383,-0.2116792;0.01099078;1.25516,-0.1822496;0.2007221;1.30545,-0.02984038;0.247148;1.32655,-0.02614017;-0.1664758;1.357819,0
699,-9296;-7544;10224,-1030;-776;-1591,-0.03551544;0.445803;1.256378,-0.1393096;-0.2052022;1.000884,-0.1599875;-0.1646022;1.065086,-0.2123829;0.01207587;1.252815,-0.1824427;0.2006282;1.305435,-0.02986479;0.2471815;1.326577,-0.02602261;-0.1664797;1.357847,0
732,-9168;-7584;10264,-285;-950;-1539,-0.03512212;0.4466322;1.25702,-0.1394015;-0.1982413;0.997721,-0.159309;-0.1596725;1.06031,-0.2133535;0.01416025;1.250266,-0.1826089;0.20054;1.305326,-0.02989626;0.2472425;1.326529,-0.02602166;-0.1664803;1.357782,0
765,-8984;-7464;10116,-442;-714;-1302,-0.03479273;0.4473842;1.258,-0.1391262;-0.1940246;0.9942268,-0.1594308;-0.156154;1.058203,-0.2157766;0.01480789;1.250122,-0.1827027;0.2004835;1.305298,-0.0299265;0.2473233;1.326498,-0.02604536;-0.1664734;1.357827,0
800,-9012;-8164;10364,127;-579;-890,-0.0333299;0.4509781;1.263699,-0.1253082;-0.224058;0.9540412,-0.1597704;-0.1524829;1.05624,-0.2178908;0.0150906;1.250639,-0.182859;0.2004817;1.305414,-0.02995102;0.2475187;1.326714,-0.02602126;-0.1664231;1.357964,0
833,-8976;-8076;10084,675;-819;-834,-0.03246164;0.4521404;1.2649,-0.1225237;-0.2228144;0.9393718,-0.1602925;-0.1459341;1.052474,-0.218598;0.01687346;1.25088,-0.1814301;0.2019306;1.305278,-0.03001134;0.247605;1.326654,-0.02597223;-0.1663715;1.357916,0
868,-9284;-7844;10084,803;-729;-682,-0.03202583;0.4528871;1.26624,-0.1220319;-0.2200905;0.9305683,-0.1606917;-0.1405799;1.048068,-0.2190008;0.01692879;1.250753,-0.1815873;0.2018975;1.305302,-0.03012749;0.247801;1.326651,-0.02604211;-0.1663415;1.357964,0
901,-9176;-7528;9912,859;-661;-718,-0.03150898;0.4539279;1.268006,-0.1213869;-0.2167455;0.923103,-0.1613401;-0.136967;1.044248,-0.220382;0.01763044;1.248978,-0.1817119;0.2018918;1.305322,-0.03014481;0.247979;1.326707,-0.02610805;-0.1663176;1.358058,0
933,-9312;-7800;10068,689;-546;-557,-0.03105937;0.4544335;1.268587,-0.1231464;-0.2128377;0.9167731,-0.1620473;-0.1340095;1.041963,-0.2212023;0.0178556;1.248715,-0.1818132;0.2018869;1.305339,-0.03015258;0.248187;1.326758,-0.0260973;-0.1663023;1.358095,0
966,-9340;-7612;10148,1001;-770;-366,-0.03088434;0.4546523;1.269027,-0.1244599;-0.2069441;0.9123575,-0.1625278;-0.1292636;1.037405,-0.2236701;0.01904202;1.246179,-0.1819412;0.2018651;1.305383,-0.03017995;0.2482978;1.326773,-0.02567341;-0.1664367;1.357894,0
999,-9352;-7692;10220,908;-897;-372,-0.0305104;0.4554241;1.27017,-0.1264277;-0.2020012;0.9091358,-0.1635795;-0.1253252;1.032885,-0.2253766;0.02010771;1.2435,-0.1820784;0.2018063;1.3054,-0.03011937;0.2485175;1.326862,-0.02547076;-0.1664819;1.357838,0
1032,-9424;-7648;10132,1512;-1051;-292,-0.03025877;0.4555281;1.270043,-0.1274298;-0.1972941;0.903997,-0.1640301;-0.1219984;1.029011,-0.2268439;0.02120027;1.240869,-0.1821596;0.2017873;1.305373,-0.03012535;0.2486801;1.326825,-0.02546307;-0.166472;1.357761,0
1067,-9260;-7708;10428,2149;-1312;-199,-0.03001374;0.455689;1.27011,-0.128088;-0.195955;0.9038931,-0.1689319;-0.1167835;1.023871,-0.2276246;0.02164624;1.24006,-0.182255;0.2017983;1.305409,-0.03009069;0.2489848;1.32705,-0.02545889;-0.1663424;1.358024,0
1103,-8892;-7008;10364,1389;-1418;-198,-0.02977952;0.4561812;1.271006,-0.1288988;-0.1942191;0.9064804,-0.1692162;-0.1165074;1.023681,-0.2281628;0.02190718;1.23981,-0.1823896;0.2018321;1.30555,-0.02987583;0.2495235;1.327741,-0.02552134;-0.1662261;1.358529,0
1136,-9016;-7472;10096,154;-1268;-281,-0.02956994;0.4562512;1.271033,-0.1298221;-0.1915298;0.9046594,-0.1693992;-0.1163317;1.023343,-0.2288806;0.02226751;1.239207,-0.1824554;0.2018231;1.305573,-0.02981426;0.2496682;1.327818,-0.02549481;-0.1661741;1.358518,0
1165,-9300;-7892;10108,-31;-1313;-491,-0.02938286;0.4562477;1.271157,-0.129506;-0.1943605;0.905653,-0.1697084;-0.116139;1.023329,-0.2293417;0.02237008;1.239209,-0.18254;0.2017998;1.30565,-0.02966513;0.2499878;1.328282,-0.02538963;-0.1660456;1.358835,0
1200,-8436;-8284;10380,934;-1474;-812,-0.02909362;0.456208;1.27118,-0.1298491;-0.196974;0.9093062,-0.1698577;-0.1162728;1.023477,-0.2297282;0.02245157;1.239153,-0.1825968;0.2017728;1.305652,-0.02959615;0.2501622;1.328409,-0.02535523;-0.1660068;1.358897,0
1232,-8528;-7824;10540,823;-553;-714,-0.02881309;0.4560258;1.270996,-0.1296418;-0.2017712;0.9141217,-0.1672548;-0.1206621;1.027581,-0.2303044;0.02256584;1.239351,-0.182694;0.2017829;1.305759,-0.0294614;0.2504695;1.32876,-0.02536381;-0.1659403;1.35902,0
1265,-8824;-7576;10424,565;-489;-806,-0.02846055;0.4558308;1.270765,-0.1290907;-0.2090139;0.9183024,-0.1673834;-0.120992;1.029717,-0.2297301;0.02422705;1.240327,-0.1809764;0.2033828;1.305957,-0.0267963;0.2503288;1.329,-0.02540713;-0.1658733;1.35905,0
1301,-9108;-7864;10116,168;-686;-804,-0.02828082;0.4557253;1.270606,-0.128813;-0.2164491;0.9282925,-0.1670952;-0.1253773;1.032986,-0.2290129;0.02363042;1.241039,-0.1811878;0.2032474;1.306008,-0.02683785;0.2503837;1.329007,-0.0254504;-0.1658779;1.359055,0
1332,-8500;-8028;10268,184;-760;-1044,-0.02702847;0.4543835;1.268369,-0.1297348;-0.2251315;0.941502,-0.1668544;-0.134362;1.039211,-0.2275733;0.02251413;1.241706,-0.1814646;0.2028645;1.30578,-0.0268567;0.2503836;1.32853,-0.02547359;-0.1660666;1.358265,0
1365,-8328;-8116;10156,-572;-289;-1180,-0.02665535;0.4536934;1.267954,-0.1424748;-0.1995431;1.003426,-0.164999;-0.1514935;1.055715,-0.223841;0.0199526;1.246456,-0.18176;0.2026175;1.305951,-0.02694333;0.2503988;1.328674,-0.0253886;-0.16609;1.358356,0
1399,-8736;-8368;9972,-367;-65;-1398,-0.02589816;0.4527465;1.266459,-0.1377123;-0.2122516;1.02261,-0.1612484;-0.1650014;1.071363,-0.2213536;0.01820101;1.25021,-0.1819195;0.2024627;1.305868,-0.02500313;0.2498659;1.328206,-0.02522088;-0.1661144;1.358174,0
1436,-9296;-8768;9972,1379;-175;-1239,-0.02526393;0.4521002;1.265759,-0.1377223;-0.2233295;1.059785,-0.1596698;-0.1533474;1.131573,-0.2177907;0.01694262;1.257118,-0.1807566;0.20328;1.305842,-0.02387149;0.2495002;1.327987,-0.02539048;-0.166222;1.358005,0
1466,-9156;-8280;10160,2526;-269;-871,-0.02409718;0.4495231;1.262854,-0.1247586;-0.2576437;1.077557,-0.1459691;-0.1858011;1.138937,-0.2142711;0.01302748;1.265393,-0.1800698;0.203629;1.305947,-0.02419472;0.2491348;1.327725,-0.02515227;-0.1662712;1.357894,0
1503,-9352;-7608;10036,2353;-651;-940,-0.02316189;0.4479551;1.261516,-0.1210376;-0.2583258;1.078988,-0.1446474;-0.1870223;1.140255,-0.2114964;0.008904911;1.27226,-0.1795106;0.2037625;1.306135,-0.02457351;0.2482899;1.327166,-0.02509965;-0.166294;1.357874,0
1535,-9260;-7564;10124,1609;-820;-1066,-0.02226862;0.4462843;1.260261,-0.1244361;-0.2325754;1.098268,-0.1438107;-0.1869318;1.141691,-0.2106284;0.006590063;1.277683,-0.1802402;0.2030529;1.306425,-0.02502643;0.2469293;1.326445,-0.02501508;-0.1663458;1.357865,0
1565,-8960;-7820;10456,1474;-956;-1251,-0.02165059;0.4442753;1.257845,-0.1245915;-0.231169;1.096665,-0.1433465;-0.1868524;1.141954,-0.2103435;0.006892737;1.27837,-0.1797867;0.2031575;1.306905,-0.02556558;0.2453162;1.325766,-0.02455354;-0.1664629;1.357641,0
1605,-8896;-7596;10444,1491;-685;-1264,-0.0202588;0.4401264;1.253947,-0.1272985;-0.2327261;1.098543,-0.1433882;-0.1870821;1.142127,-0.2101223;0.00691931;1.278708,-0.1805477;0.202659;1.307435,-0.02590955;0.2440972;1.325767,-0.0236198;-0.1668105;1.357747,0
1632,-8812;-7512;10376,992;-493;-1262,-0.01959739;0.4380676;1.251703,-0.1377524;-0.2033548;1.145695,-0.1547166;-0.156713;1.166883,-0.2101284;0.006928204;1.278829,-0.1801007;0.2030197;1.307944,-0.02643839;0.2427624;1.325454,-0.02341354;-0.1669731;1.357705,0
1666,-8848;-7940;10476,779;-561;-1107,-0.01887362;0.4357058;1.249128,-0.1375086;-0.2054914;1.143461,-0.1547339;-0.1596146;1.16443,-0.210145;0.006944841;1.278838,-0.1798594;0.2032242;1.308,-0.0267569;0.241677;1.324968,-0.02334502;-0.1670729;1.357721,0
1699,-8744;-8004;10296,995;-556;-854,-0.0180587;0.4328587;1.24524,-0.1437426;-0.2063396;1.120711,-0.1551903;-0.1623723;1.16184,-0.2101535;0.006916406;1.278782,-0.1796455;0.203233;1.307913,-0.02675135;0.2403388;1.323942,-0.02348057;-0.167329;1.35745,0
1737,-8908;-7968;10456,1255;-577;-744,-0.01737002;0.4308567;1.242066,-0.1432156;-0.2102517;1.117035,-0.1551406;-0.1665128;1.158309,-0.2096941;0.005553728;1.27754,-0.1804056;0.2023951;1.307503,-0.02674717;0.23877;1.322495,-0.02357511;-0.1676004;1.357297,0
1767,-9084;-7768;10260,1102;-645;-798,-0.01708542;0.4295182;1.239996,-0.1419102;-0.2119105;1.114366,-0.1548573;-0.1684618;1.156396,-0.2093726;0.005203125;1.276886,-0.1809824;0.2017416;1.306975,-0.02671566;0.2372308;1.321144,-0.02366464;-0.1679653;1.356884,0
1799,-8964;-7636;10268,750;-647;-896,-0.01694373;0.4292743;1.23985,-0.1420248;-0.2147313;1.114868,-0.1546115;-0.1698145;1.15582,-0.2090567;0.004461415;1.276242,-0.1803103;0.2019379;1.306706,-0.02466138;0.2376115;1.321814,-0.02373904;-0.1681343;1.35716,0
1835,-8828;-7816;10484,562;-554;-975,-0.01665184;0.4286961;1.239234,-0.1410133;-0.2139674;1.113766,-0.1546291;-0.1694395;1.156254,-0.2087664;0.004115058;1.275655,-0.1797201;0.2021162;1.30622,-0.02488028;0.2365202;1.321036,-0.02369127;-0.1682668;1.357134,0
1865,-8352;-7728;10348,-464;54;-929,-0.01651345;0.4282267;1.238691,-0.1405393;-0.2136191;1.112159,-0.1546013;-0.1694676;1.156148,-0.2084253;0.003836331;1.274999,-0.1802903;0.2015826;1.305972,-0.02488288;0.2355936;1.320424,-0.02349791;-0.1684653;1.356999,0
1902,-7788;-8032;9892,-6628;3087;-1979,-0.01629422;0.4274989;1.237551,-0.1414179;-0.2087318;1.116056,-0.1547952;-0.1657981;1.158384,-0.2081568;0.003560739;1.274299,-0.1807108;0.2011343;1.30572,-0.02504401;0.2349127;1.319863,-0.02356664;-0.1685874;1.356982,0
1932,-9836;-10712;13292,-8832;9696;-652,-0.01615737;0.4272573;1.237253,-0.1410077;-0.2084078;1.114637,-0.1546116;-0.1659531;1.158198,-0.2079302;0.00329284;1.273745,-0.1810092;0.2007834;1.305527,-0.0234751;0.2355485;1.320377,-0.02356504;-0.1686727;1.356961,0
1966,-10868;-9716;12592,-10174;3804;-4852,-0.01607937;0.4269558;1.237086,-0.1416015;-0.2051617;1.115745,-0.1548138;-0.1627176;1.159146,-0.2074087;0.003345436;1.272845,-0.1800449;0.2010397;1.304974,-0.02373114;0.2349829;1.319997,-0.0235304;-0.1687111;1.356991,0
2001,-9424;-6884;3704,-28777;1105;-5353,-0.01604782;0.4268716;1.237046,-0.1420429;-0.202303;1.116809,-0.1548838;-0.1605482;1.15951,-0.2072262;0.00354936;1.272648,-0.1794361;0.2011534;1.304599,-0.02391253;0.2345519;1.319673,-0.02350269;-0.1688175;1.356931,0
2035,-9344;-12260;1452,-32768;1970;-7100,-0.01609349;0.426541;1.236734,-0.1373355;-0.2053977;1.138547,-0.1545986;-0.1594246;1.159876,-0.206898;0.003668899;1.272342,-0.1790777;0.2012733;1.304437,-0.02403458;0.2343291;1.31954,-0.02346063;-0.168899;1.356919,0
2067,-8976;-16212;-3828,-32768;2445;-10560,-0.01612708;0.4265007;1.236816,-0.1371501;-0.206776;1.138189,-0.1544104;-0.1584905;1.160303,-0.2066881;0.003848616;1.272345,-0.1796829;0.2009342;1.304587,-0.02408952;0.2342845;1.319628,-0.02346377;-0.1689391;1.356936,0
2099,-7308;-16716;-10968,-32768;8287;-10039,-0.01612576;0.4264244;1.236664,-0.1421146;-0.2010176;1.118189,-0.1541759;-0.158286;1.16035,-0.205951;0.003232044;1.271593,-0.1791735;0.2011024;1.30415,-0.02413103;0.2342514;1.319543,-0.02340157;-0.1689506;1.356873,0
2135,-7648;-17232;-12212,-24662;6995;-9689,-0.0161074;0.4262671;1.236394,-0.1339502;-0.2209251;1.104662,-0.1470066;-0.1784184;1.146895,-0.2048258;0.00273526;1.269992,-0.1784813;0.2012315;1.303401,-0.02420619;0.2341899;1.319361,-0.02337374;-0.1689834;1.356712,0
2167,-5208;-12192;-13296,-9367;6164;-8680,-0.01608789;0.4262871;1.236431,-0.1389264;-0.2103125;1.113776,-0.1500286;-0.1661269;1.155067,-0.2045357;0.002722022;1.269671,-0.1791816;0.2008502;1.303569,-0.02425876;0.234195;1.319396,-0.02337874;-0.1689998;1.356701,0
2200,-4960;-11668;-13524,-10721;7514;-7561,-0.01606235;0.4266249;1.237023,-0.1407128;-0.2054918;1.116678,-0.1511154;-0.1626718;1.156699,-0.204293;0.002654571;1.269403,-0.1784766;0.2011743;1.303071,-0.02426377;0.2342439;1.319336,-0.02334196;-0.168974;1.356696,0
2236,-4348;-11492;-14036,-3745;6738;-7040,-0.01602506;0.4267211;1.237228,-0.1432994;-0.2032345;1.121141,-0.1521202;-0.1599254;1.159564,-0.2042425;0.002683872;1.269441,-0.1781475;0.2014157;1.303134,-0.02430392;0.2343832;1.319472,-0.02336249;-0.1689619;1.356766,0
2266,-3308;-10364;-14408,-1851;6144;-6872,-0.01601239;0.4272511;1.238016,-0.1350813;-0.2250204;1.106301,-0.1464683;-0.1819496;1.146404,-0.2042364;0.002736893;1.269441,-0.1778899;0.2015931;1.303028,-0.02435738;0.2345173;1.319526,-0.02330934;-0.1689744;1.356771,0
2300,-2560;-10336;-14436,1209;5884;-6027,-0.01589774;0.4274791;1.238266,-0.1402293;-0.2102229;1.115084,-0.1507405;-0.1669415;1.156344,-0.2042236;0.002734804;1.269441,-0.1776866;0.2017394;1.30294,-0.02439686;0.2346102;1.319529,-0.02331645;-0.1689786;1.356773,0
2333,-1708;-10132;-15156,1866;5835;-5986,-0.01585807;0.4275154;1.238314,-0.1408095;-0.2088888;1.117174,-0.1511338;-0.1654641;1.157402,-0.204222;0.002690657;1.269474,-0.1773784;0.2019061;1.302756,-0.02443525;0.2347172;1.319531,-0.02332113;-0.1689777;1.356773,0
2365,-1188;-9924;-15308,2090;6370;-6263,-0.01580642;0.4282185;1.239355,-0.1345059;-0.2304449;1.09904,-0.1471268;-0.1862087;1.140631,-0.2042161;0.002670931;1.269473,-0.1770355;0.2020338;1.302355,-0.02460526;0.2349134;1.319276,-0.02463822;-0.1694133;1.35608,0
2402,-32;-9864;-14672,3328;6836;-6157,-0.01577856;0.4291434;1.240705,-0.1347907;-0.2329106;1.099885,-0.1467902;-0.1879834;1.139997,-0.2042515;0.00270166;1.269779,-0.176807;0.2021881;1.302316,-0.02464874;0.2351695;1.319319,-0.02449749;-0.1693387;1.35632,1
2431,664;-9064;-14112,3060;7258;-5946,-0.01588484;0.4299085;1.241451,-0.1352701;-0.2332927;1.099728,-0.1466907;-0.1890859;1.139597,-0.2042313;0.002827865;1.270212,-0.1766559;0.2023602;1.302347,-0.02474209;0.2354439;1.319506,-0.02449695;-0.1692734;1.356503,1
2466,1544;-9092;-13168,3906;7323;-5816,-0.01631195;0.4316173;1.24438,-0.1339134;-0.2347909;1.098545,-0.1457887;-0.1910049;1.13934,-0.2042927;0.002844661;1.270419,-0.1765427;0.202483;1.302373,-0.02477947;0.2356502;1.319522,-0.02425863;-0.1692381;1.356633,1
2499,2708;-8712;-12304,2735;7318;-5042,-0.01638797;0.4316038;1.244246,-0.1329056;-0.2327169;1.097333,-0.1455977;-0.1916942;1.13766,-0.2039507;0.002613306;1.269647,-0.1762978;0.2025221;1.301516,-0.02483451;0.2357975;1.318901,-0.02389988;-0.1691939;1.356319,1
2534,3336;-9256;-11468,4481;6933;-4244,-0.01644796;0.4316586;1.244251,-0.1334947;-0.234438;1.098354,-0.1456656;-0.1918353;1.137586,-0.2039405;0.002581292;1.269643,-0.1762131;0.2025784;1.301486,-0.02488497;0.2358855;1.318892,-0.02382522;-0.1691845;1.356326,1
2566,4392;-8784;-10364,5733;6244;-3684,-0.01648884;0.4317965;1.244423,-0.1337546;-0.2345855;1.096871,-0.1456128;-0.1921255;1.137407,-0.2039536;0.002570094;1.269707,-0.1761566;0.2026127;1.301462,-0.02497063;0.2360206;1.318931,-0.02377686;-0.1691619;1.356347,1
2600,5128;-8448;-9740,7478;4961;-2299,-0.01652259;0.4317891;1.244339,-0.1326859;-0.2351013;1.095402,-0.1454753;-0.1924389;1.136843,-0.2038468;0.002436111;1.269462,-0.1760594;0.2025757;1.301304,-0.02501296;0.2361192;1.3188,-0.02369462;-0.1691834;1.35621,1
2633,5256;-9392;-8060,12917;3372;-534,-0.01655824;0.4316322;1.244183,-0.1336994;-0.2354663;1.09619,-0.1454703;-0.19259;1.136685,-0.2038361;0.00236685;1.269462,-0.1759894;0.2025618;1.301242,-0.02510329;0.2362014;1.318747,-0.02368592;-0.1691862;1.356205,1
2667,6528;-9068;-6880,21414;1371;1772,-0.01661987;0.4316496;1.24423,-0.1333022;-0.2368437;1.09645,-0.1449701;-0.193353;1.136911,-0.2039098;0.002544921;1.269809,-0.175933;0.2027228;1.301417,-0.02538367;0.2364907;1.319017,-0.02366736;-0.1691405;1.356344,1
2699,6356;-9072;-4324,24566;-788;3884,-0.01671425;0.4316587;1.244003,-0.1323196;-0.2343373;1.095605,-0.1450045;-0.1934788;1.136315,-0.2038118;0.002379812;1.269544,-0.175829;0.2026326;1.300995,-0.02548216;0.2366084;1.318629,-0.02363909;-0.169148;1.356029,1
2732,5492;-9008;-2520,30524;-4744;6171,-0.01682702;0.4321159;1.244354,-0.1330081;-0.2371196;1.095347,-0.1448436;-0.193887;1.13623,-0.2038402;0.002348318;1.269711,-0.1758187;0.2026561;1.301064,-0.0256041;0.236823;1.318787,-0.02342654;-0.1690517;1.356289,1
2765,3988;-8004;-2224,32767;-6699;11261,-0.01695645;0.4322201;1.244699,-0.1378592;-0.2293265;1.104812,-0.1488003;-0.1845733;1.144851,-0.2038957;0.002218;1.27016,-0.1757549;0.2029236;1.301747,-0.02566195;0.2373767;1.319772,-0.02338886;-0.1689309;1.356963,1
2800,1652;-9648;-1404,32767;-5958;15546,-0.01698337;0.432225;1.24466,-0.1377953;-0.2241251;1.105708,-0.1505694;-0.1796667;1.146584,-0.2038875;0.002149036;1.270133,-0.1757206;0.2029007;1.301667,-0.02568755;0.2374136;1.319723,-0.02311664;-0.1689704;1.356753,1
2833,488;-9340;-1272,32767;-988;19309,-0.01718141;0.4326651;1.245212,-0.1386515;-0.2228583;1.105944,-0.1511723;-0.1780806;1.147059,-0.2038884;0.002124532;1.27014,-0.1756958;0.2028829;1.301645,-0.02575113;0.2374837;1.319678,-0.02301119;-0.1689415;1.356761,1
2868,-2496;-12328;5532,32767;3330;19080,-0.01772504;0.434002;1.247163,-0.1399327;-0.2234101;1.106809,-0.1513024;-0.1780494;1.147405,-0.203946;0.002009944;1.270512,-0.1757267;0.2030117;1.301999,-0.02584873;0.2377455;1.320142,-0.02366942;-0.1689037;1.35705,1
2901,-4628;-10212;10188,30018;9614;15897,-0.01792689;0.43415;1.247367,-0.1378132;-0.2301765;1.1037,-0.1496146;-0.1849799;1.144233,-0.2039705;0.002006884;1.271182,-0.1757704;0.2031441;1.302461,-0.02594127;0.2380814;1.320523,-0.02446088;-0.1689206;1.357099,1
2932,-6744;-7504;12452,19585;12143;13187,-0.01817914;0.4345771;1.24773,-0.1372059;-0.2267993;1.104063,-0.1502018;-0.1829182;1.145297,-0.2039619;0.001877363;1.271193,-0.1757717;0.2031439;1.302463,-0.02593067;0.2381547;1.320516,-0.02423139;-0.1689112;1.357024,1
2966,-9952;-6228;14664,7414;11903;11456,-0.01838368;0.4346573;1.247668,-0.1377979;-0.225277;1.10437,-0.1506569;-0.1812494;1.146035,-0.2039493;0.001779777;1.271203,-0.1758008;0.2031431;1.302505,-0.02595623;0.2382354;1.32054,-0.02507417;-0.169026;1.356803,1
