Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
0,0.179967;-0.2421668;1.077169,0.1455328;-0.1846357;1.092185,0.05119015;0.008365828;1.162155,-0.007630487;0.2257578;1.214886,0.1144251;0.2291503;1.215406,0.1043086;-0.1571471;1.386984,0
39,0.1796438;-0.2388563;1.076427,0.1454725;-0.181882;1.092309,0.05301553;0.009389144;1.161084,-0.007353668;0.226106;1.215051,0.1147587;0.2295917;1.21568,0.1044932;-0.1565908;1.387309,0
64,0.1827121;-0.23876;1.079782,0.1453348;-0.1787369;1.093973,0.053301;0.01009989;1.16247,-0.006919584;0.2269575;1.215922,0.1154067;0.2305592;1.216853,0.1045794;-0.1537464;1.391296,0
100,0.1823064;-0.2360516;1.077892,0.1450789;-0.1767927;1.093921,0.05347068;0.01074842;1.162695,-0.006567829;0.2275896;1.216467,0.1158628;0.2312321;1.217399,0.1046931;-0.1529609;1.391977,0
133,0.1821452;-0.2339674;1.074383,0.1448257;-0.175545;1.093402,0.05311896;0.0115017;1.16271,-0.006161168;0.2283981;1.217232,0.1162933;0.2317686;1.21799,0.1047633;-0.1519782;1.392845,0
168,0.1831415;-0.2305704;1.068598,0.1440071;-0.1732617;1.092109,0.05261403;0.01209788;1.162262,-0.005905563;0.2289577;1.217945,0.1167418;0.2323997;1.218658,0.1046649;-0.1511123;1.393551,0
201,0.1838458;-0.2257618;1.060944,0.1432524;-0.170997;1.090371,0.05208888;0.01240557;1.161459,-0.005618871;0.2292318;1.218309,0.1171807;0.2328836;1.21917,0.1050217;-0.1510077;1.393274,0
233,0.1859943;-0.218673;1.047604,0.1443518;-0.1659202;1.083744,0.0515855;0.01300668;1.159508,-0.00534923;0.2295188;1.218689,0.1176639;0.233362;1.219698,0.1053672;-0.1508006;1.393133,0
268,0.1907339;-0.2187203;1.037463,0.148093;-0.1678532;1.075388,0.05096164;0.01423381;1.15549,-0.00498051;0.2299391;1.219135,0.1180703;0.2339662;1.220343,0.1054312;-0.1496617;1.39381,0
298,0.2020718;-0.2268697;1.021748,0.1584385;-0.1632277;1.059222,0.05150965;0.01518583;1.153316,-0.004626455;0.2302194;1.219368,0.1185444;0.2345061;1.220872,0.1057209;-0.1488496;1.394291,0
334,0.2028585;-0.2248959;1.015089,0.1589579;-0.1628875;1.058204,0.05235938;0.01615331;1.151417,-0.004228285;0.2304961;1.219581,0.1188766;0.2349088;1.221372,0.1058828;-0.1477849;1.395153,0
365,0.2025687;-0.2261485;1.012456,0.1590888;-0.1625102;1.057613,0.05299507;0.01696069;1.150554,-0.003700317;0.2309857;1.219748,0.1192148;0.2352903;1.221793,0.1059843;-0.146956;1.395802,0
