Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
594,0.1475952;-0.1928008;1.056553,0.133083;-0.146767;1.078617,-0.01176282;-0.01544682;1.134251,-0.1098536;0.2264967;1.208292,0.02059932;0.2399268;1.199562,0.02145934;-0.1332063;1.379006,0
628,0.176787;-0.2401911;1.053841,0.1574756;-0.198799;1.065225,-0.009269511;-0.01441874;1.134732,-0.1096203;0.2265064;1.208242,0.02123627;0.2397255;1.19922,0.0218298;-0.1332618;1.378785,0
664,0.174903;-0.2444198;1.0545,0.1575238;-0.1988511;1.065225,-0.007412223;-0.01402938;1.135042,-0.1092243;0.226443;1.208042,0.02209537;0.2394549;1.198644,0.02303545;-0.1336218;1.378131,0
697,0.1536621;-0.2257056;1.073665,0.11954;-0.1669397;1.086373,-0.004116213;-0.01410778;1.137005,-0.1089826;0.2264827;1.208009,0.02268614;0.2393219;1.198504,0.02379515;-0.1339032;1.377707,0
730,0.1496239;-0.2282915;1.077949,0.1206186;-0.168363;1.086014,-0.001335462;-0.01473221;1.13856,-0.108577;0.2264685;1.208013,0.02315963;0.2392655;1.198472,0.02391269;-0.1340133;1.377998,0
763,0.1477875;-0.2679608;1.07182,0.1195985;-0.2220761;1.081846,-0.0002945994;-0.01454261;1.139294,-0.1082688;0.2264827;1.207899,0.02329462;0.2392568;1.198514,0.0171178;-0.1325044;1.382973,0
794,0.1177409;-0.2438726;1.108244,0.08369856;-0.195946;1.120534,0.001149375;-0.01333273;1.143374,-0.1079228;0.2266771;1.208204,0.0250542;0.2435208;1.206113,0.01802172;-0.1324735;1.384929,0
827,0.1152262;-0.2421737;1.105409,0.08365544;-0.1962496;1.119482,0.002041469;-0.01335782;1.144073,-0.1076563;0.2268395;1.208309,0.02580928;0.2446019;1.207471,0.01833359;-0.1326807;1.384971,0
864,0.1159018;-0.2432518;1.100821,0.08382864;-0.1969484;1.117746,0.003057076;-0.01382919;1.143938,-0.1074135;0.2270258;1.208445,0.02593477;0.2442162;1.206907,0.01574127;-0.132082;1.386183,0
899,0.1168849;-0.2426085;1.096722,0.08382408;-0.1970335;1.114745,0.003718904;-0.01385465;1.14331,-0.1071973;0.2271976;1.208564,0.02636028;0.2438026;1.206118,0.01682887;-0.1325287;1.384811,0
931,0.1500999;-0.2233698;1.05906,0.1108042;-0.1708827;1.066888,0.004670639;-0.01389725;1.14232,-0.106847;0.2276508;1.209108,0.02650974;0.2437108;1.20602,0.01731957;-0.1326505;1.384432,0
964,0.1641636;-0.2232206;1.047657,0.1417297;-0.1787134;1.064338,0.004716075;-0.01211572;1.141927,-0.1030018;0.2288291;1.210055,0.02766238;0.2489417;1.214936,0.01859582;-0.1321912;1.384194,0
994,0.1677501;-0.2056716;1.034186,0.137976;-0.1642085;1.060607,0.004544628;-0.008527944;1.139069,-0.1009724;0.2297106;1.210146,0.02800987;0.2504376;1.217521,0.01972917;-0.1317309;1.383862,0
1027,0.1751726;-0.1895495;1.022979,0.1410209;-0.1566872;1.052669,0.005975468;-0.006994101;1.135,-0.09962979;0.2301235;1.210366,0.0278168;0.2514486;1.219739,0.01822214;-0.1319874;1.38274,0
1062,0.1876176;-0.1779289;1.002844,0.1677336;-0.1634494;1.020316,0.006420556;-0.004693418;1.130431,-0.1004138;0.2305858;1.211447,0.02761877;0.2524412;1.221882,0.01805999;-0.1318619;1.382589,0
1098,0.1748871;-0.1371573;1.003005,0.1484399;-0.1117092;1.028811,0.00660736;-0.0008860914;1.126619,-0.100847;0.2308346;1.212058,0.02764796;0.2532497;1.22406,0.02005303;-0.1307606;1.383331,0
1131,0.1752649;-0.1272048;0.9938411,0.1481263;-0.1085882;1.025613,0.007568541;0.002915184;1.124592,-0.1013504;0.231439;1.213285,0.02738468;0.254682;1.227602,0.02225908;-0.129147;1.385277,0
1163,0.1648124;-0.108592;0.988677,0.1479892;-0.1045632;1.019267,0.00906963;0.006590318;1.121137,-0.1015775;0.2316627;1.213624,0.02712324;0.255269;1.229653,0.02337995;-0.1283681;1.385934,0
1198,0.1591197;-0.1020428;0.982517,0.1491185;-0.1034129;1.016066,0.01081497;0.008091253;1.118433,-0.1018467;0.2318043;1.213978,0.02671685;0.2559915;1.231331,0.02386585;-0.1279704;1.386313,0
1230,0.1380168;-0.08640435;0.9973715,0.149047;-0.1020742;1.012073,0.01205175;0.008643786;1.117191,-0.1020466;0.2318942;1.214153,0.02645423;0.2562273;1.232336,0.024122;-0.1277719;1.386462,0
1263,0.1370769;-0.08981226;0.9964465,0.1459034;-0.1019884;1.004555,0.01370131;0.008574209;1.116159,-0.1022507;0.2319201;1.214308,0.02617724;0.2566231;1.233196,0.02517705;-0.1272782;1.387052,0
1296,0.1405477;-0.1001173;0.9964493,0.145173;-0.1033613;1.003163,0.01521374;0.008563871;1.116101,-0.1024193;0.2319175;1.21444,0.02572196;0.2568452;1.233815,0.02518154;-0.1272639;1.387057,0
1331,0.1434289;-0.1162134;0.9946923,0.1446169;-0.1060483;1.001312,0.01748098;0.007781158;1.115612,-0.1006945;0.2316444;1.213239,0.02529987;0.2569989;1.234069,0.02518011;-0.1272568;1.387055,0
1363,0.1402193;-0.1280953;1.001155,0.1402828;-0.1162297;1.004145,0.01926832;0.006868184;1.115263,-0.1010899;0.2315723;1.213254,0.02469827;0.2571297;1.234155,0.02370318;-0.1271176;1.386072,0
1396,0.1377724;-0.1413488;1.016024,0.1111723;-0.1012009;1.035614,0.02195843;0.005216539;1.117267,-0.1016802;0.2314925;1.213757,0.02367898;0.2571993;1.235472,0.02193223;-0.1276107;1.386112,0
1427,0.1717512;-0.2099522;1.002991,0.1464107;-0.1653734;1.007751,0.02548973;0.001450249;1.119368,-0.1020881;0.2313605;1.213958,0.02275785;0.2573613;1.235841,0.01289052;-0.1279883;1.386613,0
1464,0.1662116;-0.2000228;1.029091,0.1395117;-0.1539139;1.052111,0.02921021;0.0007300093;1.126345,-0.1025075;0.2311429;1.214147,0.02219011;0.2574632;1.23605,0.0126399;-0.1280751;1.386442,0
1495,0.1610014;-0.2051914;1.04222,0.1395231;-0.1539517;1.052585,0.02948077;0.0005210892;1.127625,-0.102839;0.2309903;1.214252,0.0216917;0.257436;1.236153,0.01234772;-0.1281536;1.386396,0
1531,0.1573498;-0.2160795;1.050177,0.1303675;-0.164138;1.063038,0.02978523;0.0003114046;1.128549,-0.1031673;0.230738;1.214221,0.02111132;0.2573518;1.235832,0.01113065;-0.1287284;1.385843,0
1566,0.1736438;-0.2044201;1.080471,0.161569;-0.1494181;1.092028,0.03006991;-0.000618314;1.131347,-0.1034236;0.2303928;1.214283,0.0206568;0.2573685;1.235791,0.01094919;-0.1288116;1.38585,0
1600,0.1736268;-0.2071151;1.086728,0.1622003;-0.148965;1.090398,0.0303721;-0.001422577;1.134036,-0.1036433;0.2301299;1.214293,0.02039486;0.2573279;1.235733,0.01133555;-0.1288039;1.386213,0
1630,0.1777491;-0.2112118;1.085864,0.1668951;-0.1520807;1.090125,0.03320206;-0.006112412;1.133035,-0.1007197;0.2262893;1.210643,0.02011054;0.2571864;1.235148,0.01237924;-0.1288873;1.386611,0
1663,0.1765621;-0.2240405;1.082742,0.1692543;-0.1530875;1.091586,0.03455044;-0.007870269;1.133587,-0.09965111;0.2248176;1.209642,0.01995698;0.257199;1.234998,0.01337777;-0.1287033;1.387671,0
1698,0.1780104;-0.2251056;1.078823,0.1705285;-0.1534461;1.090995,0.03508992;-0.00917541;1.13405,-0.0989332;0.223925;1.209007,0.01959146;0.2570836;1.234742,0.01227818;-0.129209;1.387784,0
1731,0.177466;-0.2240927;1.072847,0.1702945;-0.1545756;1.089599,0.03558256;-0.009967675;1.13404,-0.09840374;0.2233205;1.2084,0.0192413;0.2569961;1.234166,0.01184234;-0.1301471;1.386823,0
1766,0.173134;-0.2195811;1.063788,0.168057;-0.1545632;1.085576,0.03467006;-0.009723588;1.133909,-0.09819865;0.2231851;1.208179,0.01895449;0.2570178;1.233746,0.01143869;-0.13047;1.386476,0
1798,0.1578081;-0.2224745;1.040711,0.1305414;-0.1703491;1.056204,0.03346422;-0.008507631;1.133635,-0.09974224;0.2240113;1.20901,0.01929221;0.2569495;1.233153,0.01121429;-0.1305462;1.386217,0
1832,0.1568812;-0.2205264;1.018557,0.1331575;-0.1757739;1.040444,0.03198062;-0.008103533;1.130948,-0.1007851;0.2247108;1.209403,0.01936811;0.2569745;1.232334,0.01393319;-0.1300586;1.386017,0
1863,0.1499591;-0.2069641;1.003525,0.1222059;-0.1604726;1.030516,0.0271726;-0.007844985;1.128519,-0.1016971;0.2254695;1.209968,0.02000846;0.2569346;1.232031,0.01517607;-0.1299885;1.38643,0
1898,0.1422507;-0.1920326;0.9809771,0.1114686;-0.1479627;1.023694,0.01246051;0.0004763255;1.124538,-0.1023642;0.2262261;1.210323,0.02010348;0.2568917;1.23201,0.01552199;-0.1300093;1.386709,0
1932,0.1349143;-0.1720397;0.9662747,0.1009733;-0.1338488;1.018314,-0.007239927;0.007035347;1.120825,-0.1029152;0.2269857;1.210614,0.0207299;0.2567744;1.231789,0.01567871;-0.1299254;1.386778,0
1968,0.1184065;-0.1391741;0.9684651,0.09136277;-0.1248945;1.016212,-0.02675236;0.01432628;1.110883,-0.1032418;0.2278817;1.210726,0.0213403;0.2568201;1.231614,0.01564922;-0.1290639;1.386618,0
2003,0.1131569;-0.122554;0.9675818,0.07205649;-0.09630528;0.9999253,-0.05638156;0.02732207;1.102198,-0.1035559;0.2293422;1.210844,0.02195031;0.2569632;1.231891,0.01587176;-0.1284959;1.386856,0
2034,0.1118813;-0.09758303;0.9651505,0.06186929;-0.08005488;0.9862505,-0.07072226;0.0329899;1.095998,-0.1037553;0.2311732;1.210858,0.02256979;0.2570574;1.23196,0.01581452;-0.1277006;1.386437,0
2068,0.1138932;-0.07208885;0.968563,0.05992421;-0.06368588;0.9914533,-0.08791851;0.04194432;1.087972,-0.1038612;0.2329512;1.210958,0.02313533;0.2572563;1.231925,0.015726;-0.1271318;1.386098,0
2105,0.1133348;-0.03838092;0.9735528,0.06904269;-0.03439461;0.9878132,-0.09812615;0.04583807;1.076779,-0.1041462;0.2348441;1.210756,0.02387921;0.2570289;1.231537,0.01605273;-0.1259298;1.385457,0
2135,0.1344514;-0.005033053;0.9880979,0.07959927;0.002853003;0.9996329,-0.1054303;0.05172976;1.074132,-0.1045383;0.23606;1.211091,0.02419626;0.2570939;1.231642,0.01571741;-0.1237072;1.3884,0
2168,0.1432252;0.03849838;1.007412,0.08409132;0.03895269;1.014324,-0.1110828;0.06066494;1.072559,-0.1046876;0.2366274;1.211285,0.02469417;0.2574014;1.232179,0.01717064;-0.1225642;1.390506,0
2203,0.1526094;0.08651119;1.027511,0.09178605;0.0847786;1.034374,-0.1084194;0.06913247;1.070114,-0.1048359;0.2368585;1.211142,0.02519897;0.2576672;1.23228,0.01734728;-0.1226472;1.391035,0
2236,0.1661557;0.1352027;1.052545,0.1288566;0.1310911;1.05568,-0.1033808;0.08051664;1.069933,-0.1049008;0.2374123;1.211167,0.02613372;0.2579479;1.233056,0.01756408;-0.1235293;1.393187,0
2270,0.1518116;0.1776208;1.087311,0.08867981;0.161046;1.079735,-0.09711725;0.08447114;1.068126,-0.1048299;0.2388966;1.211811,0.02645065;0.2580512;1.233237,0.01687103;-0.1250976;1.39628,0
2302,0.1558826;0.2124265;1.104038,0.09884593;0.1717446;1.082073,-0.08338551;0.08927873;1.065594,-0.1045689;0.2400254;1.21167,0.02732669;0.2580432;1.232918,0.01688463;-0.125788;1.396936,0
2335,0.1545486;0.2403533;1.127703,0.1030146;0.2003184;1.091436,-0.06293521;0.09104615;1.069728,-0.1042351;0.241106;1.211841,0.03043841;0.2592319;1.232766,0.01708897;-0.126296;1.397786,0
2367,0.1676422;0.2702183;1.150535,0.1398488;0.2263747;1.112094,-0.03689704;0.09862582;1.072867,-0.1038129;0.2419796;1.212044,0.0327458;0.2604186;1.232255,0.01743372;-0.1262703;1.398263,0
2403,0.1770578;0.2990694;1.180259,0.1631402;0.2683727;1.157284,-0.02356616;0.09632614;1.07245,-0.09000968;0.2446455;1.206395,0.03434075;0.2610662;1.231506,0.01787574;-0.1261031;1.398277,0
2434,0.1740508;0.3047999;1.190554,0.1684482;0.2713163;1.159768,-0.01473575;0.09582932;1.074644,-0.08672363;0.244279;1.205423,0.03575857;0.2612402;1.231286,0.01822582;-0.126064;1.398387,0
2469,0.1743012;0.3052905;1.199549,0.1727098;0.2713725;1.163399,-0.008399417;0.09379093;1.07834,-0.08450712;0.2433992;1.205249,0.03619536;0.2612925;1.23129,0.01929753;-0.1258034;1.398911,0
2502,0.1773984;0.3033184;1.205402,0.1772089;0.2707333;1.168883,-0.004392738;0.093402;1.084393,-0.08874011;0.240957;1.208309,0.03649717;0.2613649;1.231437,0.01980926;-0.1254728;1.399318,0
2534,0.18223;0.2982867;1.207571,0.179238;0.2682509;1.172871,-0.003357523;0.09161393;1.088978,-0.0907897;0.2397761;1.209847,0.03640927;0.261227;1.231462,0.02019732;-0.1252561;1.399668,0
2568,0.1838231;0.2943988;1.206656,0.1795183;0.2653403;1.174576,-0.003163908;0.08867577;1.090848,-0.08830768;0.239806;1.209555,0.03678013;0.261319;1.231615,0.0203694;-0.1249865;1.399975,0
2601,0.1827712;0.2923313;1.200053,0.1776263;0.265996;1.17454,-0.004514566;0.08782145;1.092552,-0.09016947;0.2393586;1.210321,0.0373202;0.2614737;1.231668,0.02062607;-0.1246843;1.400111,0
2635,0.1825585;0.2890535;1.193798,0.1749021;0.2648126;1.172813,-0.008174218;0.08686394;1.092096,-0.09129861;0.2392419;1.210635,0.03745029;0.2615899;1.231752,0.02065232;-0.1246655;1.400195,0
2669,0.1754308;0.2883697;1.180781,0.1665027;0.2649274;1.165846,-0.01730136;0.08691154;1.086444,-0.09206269;0.2393559;1.21061,0.03760117;0.2617393;1.231728,0.01781944;-0.1243761;1.400724,0
2703,0.1625514;0.2800582;1.172106,0.1459911;0.2615548;1.160154,-0.03939123;0.08420713;1.081997,-0.09432703;0.2408903;1.211362,0.0375797;0.2621061;1.232155,0.01798026;-0.124444;1.400909,0
2735,0.1227526;0.2990178;1.178175,0.1127552;0.262349;1.1547,-0.07038334;0.08345946;1.074251,-0.09496231;0.2413564;1.211486,0.03759495;0.2625104;1.232658,0.01803741;-0.1248482;1.401121,0
2766,0.09415234;0.3071021;1.185131,0.07306957;0.2703314;1.146833,-0.1118305;0.09351607;1.065036,-0.09686505;0.243151;1.212734,0.036261;0.2622042;1.23312,0.01820087;-0.1255652;1.401429,0
2803,0.07914925;0.2086483;1.106204,0.03902415;0.1750737;1.093446,-0.1455161;0.1037104;1.062129,-0.09783912;0.2433225;1.212614,0.03567838;0.2619597;1.233076,0.01821308;-0.1266301;1.401067,0
2834,0.07234765;0.2024119;1.101156,0.0345222;0.1748969;1.091579,-0.1893455;0.1182231;1.072096,-0.09934386;0.243983;1.214674,0.03554525;0.2624191;1.234738,0.01422945;-0.1275349;1.404637,0
2867,0.05554992;0.1953898;1.09006,0.02851588;0.1790895;1.083523,-0.2195573;0.1368702;1.081403,-0.1003464;0.2443457;1.21667,0.03532321;0.2622786;1.23477,0.01305185;-0.1278962;1.405281,0
2904,0.03840792;0.1938791;1.094419,0.02006024;0.1791157;1.082232,-0.2538185;0.1697904;1.096106,-0.101837;0.2440077;1.218979,0.03577602;0.2623393;1.235018,0.01229702;-0.1281275;1.405638,0
2935,0.01251999;0.1936059;1.093335,-0.003118115;0.181022;1.068275,-0.2698577;0.1991272;1.113952,-0.1012471;0.2468928;1.226526,0.03777996;0.2621538;1.235034,0.01331355;-0.1282899;1.405498,0
2968,-0.01388692;0.1916306;1.089548,-0.02041332;0.1793902;1.068342,-0.2816757;0.2352358;1.121493,-0.1038197;0.2459819;1.227962,0.03773712;0.2616966;1.234534,0.01362701;-0.128297;1.405339,0
3001,-0.08411571;0.2026479;1.071064,-0.1085596;0.2110345;1.077431,-0.2892612;0.2829076;1.143975,-0.1053391;0.2463145;1.228776,0.03891352;0.2615058;1.233739,0.01118979;-0.127247;1.40638,0
3034,-0.08148526;0.1908198;1.079103,-0.1118858;0.2064249;1.081516,-0.2833222;0.3126555;1.148496,-0.106687;0.2469648;1.22951,0.04016766;0.2606201;1.232473,0.00934611;-0.1261242;1.40726,0
3068,-0.1089324;0.1957633;1.088401,-0.1337347;0.2167173;1.082329,-0.2805881;0.3380304;1.160021,-0.1078539;0.2484116;1.230366,0.0390942;0.2599512;1.232397,0.00786773;-0.1245623;1.409668,0
3103,-0.1289867;0.1957561;1.101247,-0.1460032;0.2205573;1.089129,-0.2817062;0.3607143;1.161374,-0.1141544;0.2785988;1.245888,0.03773595;0.2593259;1.232089,0.006950956;-0.1215054;1.411371,0
3135,-0.147997;0.1935496;1.112958,-0.1582175;0.2205278;1.09666,-0.2758162;0.3755426;1.166341,-0.1146245;0.2778319;1.245142,0.03621159;0.2583782;1.231118,0.006719084;-0.1209542;1.411538,0
3169,-0.1656635;0.1980649;1.123134,-0.1756552;0.2227432;1.107754,-0.2698785;0.3914732;1.177966,-0.1150647;0.2779392;1.244972,0.03493328;0.2579157;1.23034,0.006245114;-0.1200124;1.411594,0
3201,-0.1736551;0.2012607;1.133375,-0.1847949;0.2257858;1.115643,-0.2726912;0.3995438;1.181382,-0.1183585;0.284883;1.246994,0.03404331;0.2576712;1.229762,0.004941197;-0.1178456;1.411932,0
3234,-0.178113;0.2055831;1.140334,-0.1907119;0.2304936;1.121611,-0.2741468;0.405692;1.1894,-0.1197687;0.2883602;1.248122,0.03342438;0.2574506;1.22928,0.004250743;-0.1165208;1.412128,0
3267,-0.1838563;0.2110443;1.146508,-0.197896;0.2371453;1.133409,-0.2746217;0.4131602;1.207,-0.120614;0.2905893;1.249361,0.03292132;0.2573052;1.229155,0.003310625;-0.1150994;1.412908,0
3304,-0.1850563;0.209291;1.14649,-0.1998102;0.2362911;1.13618,-0.2754045;0.4139297;1.209121,-0.1210283;0.2914155;1.249527,0.03233195;0.2570086;1.228343,0.00262251;-0.1143001;1.411978,0
3334,-0.1848369;0.2050093;1.164255,-0.2036063;0.2319092;1.147658,-0.2774995;0.4148019;1.224326,-0.1215139;0.2922437;1.250623,0.03207953;0.2569736;1.228323,0.002204621;-0.1134665;1.412617,0
3368,-0.1852791;0.2026444;1.166501,-0.2047755;0.2289059;1.15245,-0.2786773;0.4144046;1.227209,-0.1218834;0.292689;1.251173,0.0319212;0.2568716;1.228191,0.003477081;-0.1132226;1.412117,0
3401,-0.1852552;0.2011346;1.166467,-0.2052711;0.2274988;1.153971,-0.2803664;0.4138369;1.229104,-0.122588;0.2933187;1.251909,0.03160227;0.2567783;1.228162,0.003154767;-0.1129853;1.41234,0
3434,-0.1830138;0.2009324;1.164412,-0.2050958;0.2261022;1.15508,-0.2817076;0.4127511;1.230857,-0.122991;0.2933812;1.252353,0.03126964;0.2566841;1.228167,0.003069322;-0.112893;1.412444,0
3468,-0.1805665;0.2013945;1.161103,-0.204823;0.2256743;1.15507,-0.2829515;0.4115651;1.231449,-0.1233817;0.2933067;1.252667,0.03080095;0.2566108;1.228171,0.002950584;-0.1128239;1.412537,0
3503,-0.1784161;0.2006189;1.156327,-0.2036734;0.2245644;1.15452,-0.285233;0.4090285;1.233402,-0.1238687;0.2931182;1.253039,0.03036933;0.2565368;1.228311,0.002814906;-0.112788;1.412734,0
3535,-0.1744792;0.197406;1.152374,-0.2001124;0.2216835;1.152525,-0.2881756;0.4053153;1.233336,-0.1244364;0.2927332;1.253404,0.02998625;0.256515;1.228463,0.002685703;-0.1127455;1.412864,0
3569,-0.1658904;0.1910048;1.148828,-0.1930174;0.2133784;1.147568,-0.2933114;0.3977737;1.233315,-0.1249582;0.2920723;1.253823,0.02979471;0.2564741;1.228629,0.004069079;-0.1129617;1.412548,0
3602,-0.1613529;0.1857824;1.140081,-0.1877198;0.2090177;1.143112,-0.2996729;0.386458;1.228989,-0.1253393;0.2910337;1.254231,0.02957291;0.25643;1.228828,0.003546625;-0.1130065;1.412731,0
3636,-0.1571104;0.1819011;1.128772,-0.1846851;0.207582;1.139516,-0.3068184;0.3694939;1.220471,-0.1255077;0.2892841;1.254959,0.02952487;0.2563834;1.229002,0.003104622;-0.1133446;1.412925,0
3667,-0.1543065;0.175156;1.113854,-0.1842121;0.2055072;1.133589,-0.3141851;0.3450226;1.21064,-0.1254527;0.2876817;1.255611,0.02951368;0.2563878;1.229262,0.002649936;-0.1137586;1.413165,0
3701,-0.1450073;0.1594565;1.101339,-0.1747576;0.1885973;1.114354,-0.3176354;0.3266476;1.20684,-0.1254512;0.2855651;1.257435,0.02951821;0.2565561;1.230206,0.002180145;-0.1144469;1.414055,0
3736,-0.1401293;0.142562;1.080557,-0.1712791;0.1760523;1.099512,-0.3177274;0.2908335;1.187972,-0.1253936;0.2849864;1.257784,0.03055918;0.2568111;1.231663,0.001898894;-0.1149545;1.413963,0
3769,-0.1296791;0.1185701;1.058227,-0.1584619;0.1592127;1.082052,-0.3113857;0.2638519;1.171759,-0.1252805;0.2833154;1.258012,0.03164784;0.2567211;1.232119,0.001695162;-0.115885;1.412946,0
3801,-0.1279206;0.09660511;1.04835,-0.1659673;0.1326288;1.071277,-0.3073444;0.245449;1.169895,-0.1247179;0.2814701;1.259148,0.03424565;0.2576862;1.235917,0.006072743;-0.1173353;1.412624,0
3837,-0.1025743;0.05422646;1.032984,-0.1291393;0.0782286;1.044041,-0.287816;0.2124967;1.166063,-0.1210501;0.2732976;1.273987,0.03617959;0.2585952;1.239836,0.008844884;-0.1186013;1.412874,0
3867,-0.09869233;0.03124094;1.014475,-0.1288024;0.07104373;1.040558,-0.2743002;0.1883808;1.165866,-0.1176371;0.2706072;1.275395,0.03735295;0.2587995;1.240909,0.01162294;-0.1198566;1.411846,0
3902,-0.05702275;-0.02147485;1.007287,-0.09267215;0.006898938;1.009964,-0.258364;0.1641145;1.166083,-0.1149187;0.2678048;1.276052,0.03804398;0.258839;1.241729,0.01395043;-0.1211948;1.410723,0
3934,-0.08315257;-0.008933336;0.9959483,-0.1121265;0.01486402;1.021755,-0.2396936;0.1384899;1.164751,-0.1118349;0.2649983;1.274548,0.03838576;0.2588392;1.242076,0.01390499;-0.1223678;1.409429,0
3969,-0.0567937;-0.0446225;0.9878,-0.1102303;0.009695198;1.023062,-0.2235944;0.1124646;1.161196,-0.1098792;0.261706;1.274104,0.03841755;0.2590349;1.243305,0.01397097;-0.1230731;1.409024,0
4002,-0.03974675;-0.06878065;0.9839903,-0.1042833;-0.009295176;1.031993,-0.2228667;0.1047754;1.155705,-0.108053;0.2576649;1.271919,0.03803743;0.2590925;1.244317,0.01285632;-0.1236381;1.407707,0
4033,-0.008032404;-0.1081416;0.976046,-0.0599528;-0.06627113;1.02218,-0.1767319;0.0621098;1.132354,-0.1059373;0.2548773;1.269367,0.03766282;0.2589664;1.244734,0.01163121;-0.1272391;1.397952,0
4066,0.008088578;-0.1321432;0.9776419,-0.04669731;-0.08372406;1.0198,-0.1581832;0.04721586;1.132597,-0.1042385;0.2535309;1.267412,0.0374896;0.258686;1.244967,0.01503826;-0.1271705;1.396599,0
4101,0.02054245;-0.1528123;0.9889634,-0.01168402;-0.1178494;1.027262,-0.1444841;0.03812955;1.143265,-0.1021192;0.2527462;1.265109,0.03743229;0.2584576;1.245084,0.01626216;-0.1272689;1.396119,0
4134,0.04353376;-0.186407;0.9957325,0.0226679;-0.1559061;1.020508,-0.09479652;0.03086507;1.187017,-0.1001992;0.2501259;1.262275,0.03653599;0.2577921;1.243401,0.01711486;-0.1276519;1.394961,0
