Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3852,0.01775721;0.004657207;1.239274,0.184893;0.02865609;1.278355,0.3386784;0.1587155;1.244488,0.2049285;0.02420138;1.106999,0.2040817;-0.03840516;1.021981,0.07954541;-0.4211364;1.301005,0
3888,0.01790448;0.004820885;1.239181,0.1857501;0.02895022;1.278633,0.3388261;0.1593508;1.246096,0.2063335;0.02623168;1.110351,0.2054872;-0.03636862;1.025335,0.07977929;-0.4208063;1.300986,0
3919,0.01811907;0.005044257;1.239052,0.1865351;0.0293932;1.27887,0.3416607;0.161222;1.250804,0.2073888;0.02625072;1.111702,0.2065431;-0.03634802;1.026686,0.08036006;-0.4200619;1.301576,0
3955,0.01843254;0.005345494;1.238724,0.1878967;0.03024358;1.279318,0.343127;0.161957;1.253639,0.2220143;0.07848988;1.139752,0.1956314;0.03196491;1.125428,0.0808428;-0.4193664;1.302049,0
3996,0.01889297;0.005720294;1.237849,0.1886798;0.03048225;1.279078,0.3430695;0.1619456;1.253654,0.2263113;0.06413822;1.147154,0.2097474;0.04420893;1.130412,0.08098148;-0.4191614;1.301886,0
4039,0.01910625;0.005984895;1.237591,0.1896018;0.03098176;1.279411,0.3533818;0.2109891;1.266797,0.2566401;0.08471049;1.171187,0.2109896;0.04433801;1.132415,0.08131807;-0.418766;1.302233,0
4084,0.01938095;0.006231143;1.237297,0.1908175;0.03178748;1.279915,0.3543878;0.2119648;1.267125,0.2604768;0.08357086;1.17153,0.2123764;0.04511007;1.132753,0.08145149;-0.418595;1.30216,0
4120,0.01967316;0.006408826;1.237219,0.1918267;0.03262451;1.280868,0.3555133;0.2125492;1.271978,0.2614188;0.08654778;1.173293,0.2156503;0.04382779;1.136778,0.08160685;-0.4184676;1.302152,0
4150,0.01990272;0.006599765;1.236883,0.1920566;0.0326051;1.280971,0.3555114;0.2127282;1.272363,0.2611212;0.08647659;1.17431,0.2165614;0.04327623;1.136155,0.08170243;-0.4183691;1.302082,0
4175,0.02020128;0.006782115;1.236719,0.1924689;0.03262877;1.281195,0.3546842;0.2137656;1.274836,0.2623097;0.08735959;1.175019,0.21795;0.0433658;1.136347,0.08197527;-0.4181271;1.302331,0
4207,0.02067619;0.007031636;1.235811,0.1927311;0.03270459;1.281056,0.355524;0.2133333;1.274312,0.2615377;0.08755463;1.175229,0.2180924;0.0433743;1.133076,0.08212768;-0.4179208;1.302351,0
4234,0.02081963;0.007129601;1.23563,0.1931644;0.03297824;1.281291,0.3396471;0.1637139;1.266819,0.2318042;0.07031354;1.147356,0.2188636;0.04333418;1.135971,0.08232135;-0.4177154;1.302518,0
4281,0.02101732;0.007266304;1.235524,0.1935556;0.03334218;1.281503,0.3396679;0.1637294;1.266739,0.2303819;0.06635639;1.152004,0.2182419;0.04300023;1.135538,0.0825195;-0.4174682;1.302722,0
4309,0.02113327;0.007326404;1.235348,0.193714;0.03341208;1.281552,0.35143;0.2179389;1.282559,0.2643783;0.09037431;1.179408,0.2185158;0.04281535;1.136013,0.08258245;-0.417402;1.302658,0
