Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
9400,0.1955446;-0.2533316;1.073089,0.1930048;-0.2122949;1.066164,0.08452941;-0.02258223;1.201766,-0.02076774;0.2108444;1.269133,0.1103316;0.2274719;1.24988,0.1213579;-0.1297952;1.427423,2
9434,0.1949515;-0.2505182;1.071882,0.1911774;-0.2104164;1.066858,0.08283173;-0.0204515;1.202352,-0.02075261;0.2109516;1.269141,0.1103064;0.2275082;1.249929,0.1213809;-0.1298025;1.427572,2
9466,0.1951478;-0.246562;1.070253,0.1879577;-0.2080589;1.068086,0.07977255;-0.01789816;1.203457,-0.02074803;0.2110637;1.269173,0.1102869;0.2275462;1.24997,0.121427;-0.1297965;1.427634,2
9500,0.1967121;-0.2457246;1.06801,0.1877212;-0.212427;1.065285,0.07965422;-0.0220442;1.200641,-0.02075903;0.2111967;1.269264,0.1102605;0.2276346;1.250098,0.1214856;-0.1296628;1.427948,2
9534,0.1985815;-0.2383282;1.065803,0.1810459;-0.2087147;1.068025,0.07308726;-0.01823013;1.203252,-0.02082518;0.2113659;1.269398,0.110246;0.2277343;1.250188,0.1217176;-0.1295644;1.427959,2
9565,0.2030793;-0.2394312;1.066702,0.1780082;-0.2141082;1.062547,0.07007896;-0.023544;1.197764,-0.02087957;0.2114651;1.269501,0.1102219;0.2277995;1.250235,0.1217924;-0.1295141;1.427949,2
9600,0.2036991;-0.2438784;1.066889,0.1766879;-0.2142658;1.058481,0.06875309;-0.02366467;1.193655,-0.02091552;0.2114776;1.26951,0.1102162;0.2277986;1.250244,0.1218145;-0.1294458;1.427897,2
9634,0.2477624;-0.1434799;1.006218,0.2338448;-0.1125804;1.028173,0.06854622;-0.02133356;1.190679,-0.02107022;0.2115811;1.269766,0.1102108;0.2277824;1.250445,0.1219302;-0.1293905;1.427848,2
9665,0.2383714;-0.07657883;1.064559,0.2355193;-0.07179791;1.079885,0.0667851;-0.01397638;1.186643,-0.02128611;0.211722;1.270075,0.1101922;0.2277067;1.250634,0.122416;-0.1289195;1.427735,2
9700,0.2671498;-0.04929754;1.059566,0.2457341;-0.04792685;1.084809,0.06767487;-0.009756806;1.184565,-0.02167111;0.2120198;1.270554,0.1101795;0.2276229;1.250791,0.1233207;-0.1278039;1.42742,2
9735,0.2906481;-0.01296786;1.060989,0.256622;-0.009950397;1.095598,0.06912919;-0.002046112;1.183484,-0.02203495;0.2124137;1.270976,0.1100972;0.2274957;1.251022,0.1229023;-0.1277519;1.427082,2
9766,0.3056953;0.02091545;1.067437,0.2367687;-0.01847587;1.049682,0.07775659;0.007879295;1.182129,-0.02238872;0.2128483;1.271281,0.112316;0.229056;1.255828,0.1212839;-0.1274369;1.426529,2
9800,0.320195;0.067586;1.091348,0.280999;0.06541776;1.114084,0.07785179;0.01341208;1.184725,-0.0226499;0.2133432;1.271675,0.1123868;0.2289666;1.255958,0.1204207;-0.1267261;1.42706,2
9834,0.3325253;0.1059379;1.103374,0.3015027;0.0943496;1.116438,0.08017905;0.02125531;1.183941,-0.02273538;0.2135545;1.271712,0.1124104;0.2287914;1.2559,0.1191255;-0.1265985;1.426285,2
