Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3965,0.0929995;0.3030849;1.066474,0.09528188;0.2687668;1.001325,-0.02161851;0.0878083;1.032135,-0.1305585;0.2113842;1.189635,0.009993492;0.2402415;1.214238,0.03035794;-0.2486964;1.346326,0
3997,0.09712192;0.3084918;1.066932,0.09536526;0.2693706;1.000615,-0.02166947;0.08855272;1.031481,-0.1305259;0.2113882;1.18958,0.01003478;0.240199;1.21406,0.03021894;-0.2488864;1.346031,0
4031,0.09481794;0.3039668;1.068375,0.09514542;0.2695768;1.000749,-0.02180248;0.08873531;1.031492,-0.1305139;0.2114268;1.189753,0.01005483;0.2402238;1.214117,0.03013316;-0.248943;1.346361,0
4068,0.09807143;0.3072057;1.06942,0.09482701;0.2695597;1.000516,-0.0221972;0.08881189;1.031293,-0.1305176;0.2114742;1.189798,0.01010523;0.2402932;1.214171,0.03014303;-0.2489364;1.346399,0
4152,0.1005759;0.3075225;1.07316,0.09128056;0.268432;0.9997962,-0.02582758;0.08774773;1.030239,-0.1305885;0.2117418;1.190024,0.01004539;0.2403458;1.214445,0.03024326;-0.2488681;1.346734,0
4224,0.1022339;0.2961946;1.077084,0.09828;0.245196;1.04383,-0.04170607;0.08318567;1.025352,-0.1310886;0.2123908;1.190311,0.009902237;0.2403543;1.214544,0.03028932;-0.2488869;1.346529,0
4309,0.09758465;0.2757446;1.073705,0.08610952;0.2273755;1.036827,-0.08695818;0.1007805;1.016403,-0.1359895;0.2312649;1.196795,0.00905886;0.241059;1.214233,0.02981349;-0.2485165;1.346346,0
4383,0.09184036;0.2940194;1.068908,0.05610779;0.2719798;1.022439,-0.1055844;0.1319725;0.9997071,-0.1358231;0.2362665;1.200283,0.007675379;0.2447543;1.209947,0.0286994;-0.2483042;1.346683,0
4455,0.08911266;0.2952285;1.058259,0.05902182;0.2630889;1.025559,-0.1239285;0.1591547;0.9840993,-0.1349046;0.2299922;1.200654,0.008184758;0.2447764;1.207564,0.02816477;-0.2487151;1.347189,0
4468,0.07777578;0.2945715;1.046699,0.04650636;0.2764435;1.007789,-0.147568;0.1872026;0.9787989,-0.1306102;0.2012851;1.205835,0.008869806;0.2422576;1.208754,0.02823243;-0.2489381;1.34712,0
