Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
991,-0.1203731;-0.01521867;1.382721,0.04611544;-0.05072015;1.360181,0.01089847;-0.2344357;1.220912,-0.06670047;-0.342725;1.091661,-0.1121445;-0.3918134;1.042566,-0.06290032;-0.4640083;1.331985,0
1026,-0.1203205;-0.01537899;1.382951,0.04610588;-0.05079105;1.360098,0.01064609;-0.2350963;1.220435,-0.06702562;-0.3432519;1.091115,-0.1126722;-0.3914422;1.043394,-0.06181706;-0.4644789;1.335072,0
1068,-0.120316;-0.01539534;1.382959,0.04610113;-0.05083203;1.359996,0.01229821;-0.2321722;1.223236,-0.06656235;-0.3426684;1.091847,-0.112348;-0.3917207;1.043971,-0.06333086;-0.4621381;1.323123,0
1106,-0.1203204;-0.01540168;1.382989,0.04610519;-0.05086108;1.359964,0.01193097;-0.2325569;1.222756,-0.06657322;-0.3427322;1.091843,-0.1126135;-0.39125;1.042733,-0.06415126;-0.4614419;1.319742,0
1145,-0.1202623;-0.01542094;1.382852,0.04610992;-0.05090383;1.359829,0.01172044;-0.2330203;1.222023,-0.06652644;-0.3426828;1.091741,-0.111686;-0.389861;1.041228,-0.06420891;-0.46071;1.317044,0
1188,-0.1203265;-0.01544958;1.382059,0.04611551;-0.05105107;1.359341,0.01093875;-0.2339708;1.218657,-0.06698974;-0.3431728;1.090434,-0.1118756;-0.3893272;1.039513,-0.06449446;-0.4599448;1.31372,0
1222,-0.1203259;-0.01544033;1.382065,0.04611943;-0.05106576;1.359319,0.01218625;-0.2311544;1.221309,-0.06658448;-0.3425926;1.091039,-0.1122805;-0.3897877;1.040526,-0.06461494;-0.4598238;1.313472,0
1263,-0.1202447;-0.01542119;1.381989,0.04613427;-0.05111289;1.359149,0.01282091;-0.2305113;1.221557,-0.06656448;-0.3423692;1.090637,-0.1125792;-0.3886525;1.038293,-0.06465152;-0.459689;1.312873,0
1304,-0.1202171;-0.01539823;1.381941,0.04615797;-0.05116074;1.35894,0.01249478;-0.2313603;1.21969,-0.06639076;-0.3419026;1.090337,-0.1129811;-0.3864445;1.037076,-0.06468274;-0.4595636;1.312569,0
1345,-0.1202047;-0.01528961;1.381817,0.04618691;-0.05117238;1.35876,0.01268617;-0.2315419;1.21859,-0.06615708;-0.3410288;1.089674,-0.1019007;-0.3738104;1.044917,-0.06470569;-0.4594189;1.312327,0
1381,-0.1201491;-0.0151983;1.381585,0.04620275;-0.05117492;1.358653,0.01284087;-0.2319006;1.216875,-0.06598823;-0.3400636;1.088268,-0.1018192;-0.370483;1.044893,-0.06449108;-0.4592169;1.311623,0
1418,-0.1195922;-0.01505065;1.37998,0.04624353;-0.05115355;1.35822,0.01352944;-0.2313214;1.21494,-0.0652106;-0.3377034;1.084689,-0.1003246;-0.3665872;1.042172,-0.06372998;-0.4585442;1.309616,0
1452,-0.1195586;-0.01496638;1.379863,0.04626578;-0.05112307;1.358065,0.01439714;-0.230733;1.213273,-0.0653052;-0.3360863;1.082737,-0.1002481;-0.3631127;1.044112,-0.06379328;-0.4583976;1.309481,0
1495,-0.1195153;-0.01489801;1.379905,0.04638209;-0.05102985;1.358141,0.0153989;-0.2301233;1.212471,-0.06603562;-0.3332299;1.08114,-0.1012063;-0.3595361;1.044058,-0.06385153;-0.4582774;1.309589,0
1545,-0.1193677;-0.01478138;1.379179,0.04652876;-0.05091001;1.357991,0.01819465;-0.2286003;1.208367,-0.06593974;-0.32764;1.075473,-0.103115;-0.346777;1.036157,-0.06413225;-0.4579805;1.308886,0
1582,-0.1193425;-0.01476104;1.379238,0.04671326;-0.05078661;1.358086,0.02297272;-0.2271363;1.207165,-0.06726313;-0.3208829;1.07436,-0.1072553;-0.3426585;1.036829,-0.06467293;-0.4578707;1.309091,0
1618,-0.119277;-0.014735;1.379323,0.04703862;-0.05058693;1.358296,0.02773507;-0.2257747;1.204703,-0.06751336;-0.3167154;1.073473,-0.1598469;-0.357989;1.007422,-0.06513654;-0.4575751;1.309543,0
1655,-0.1192466;-0.0147083;1.37931,0.04741458;-0.05019736;1.358409,0.03217106;-0.2239558;1.200934,-0.07185095;-0.3142197;1.06532,-0.1597559;-0.3503811;1.009656,-0.06537128;-0.4573694;1.309503,0
1692,-0.1190938;-0.0145282;1.379698,0.04789899;-0.04972115;1.358837,0.03816617;-0.2215734;1.201193,-0.07466638;-0.3131208;1.063254,-0.1592476;-0.3340463;1.012677,-0.06573747;-0.457006;1.309673,0
1732,-0.1186061;-0.01429399;1.380669,0.0488249;-0.04913098;1.359643,0.06884811;-0.2041603;1.213311,-0.07719898;-0.3043787;1.062567,-0.136721;-0.3012921;1.028744,-0.06614102;-0.4562896;1.310188,0
1774,-0.1182616;-0.01414595;1.380743,0.04975288;-0.04857436;1.360122,0.06989428;-0.2046263;1.212082,-0.07205479;-0.285474;1.065707,-0.1373934;-0.2864374;1.028027,-0.06642924;-0.4556406;1.310146,0
1823,-0.1177982;-0.01383457;1.381469,0.05061411;-0.04812599;1.360744,0.07426689;-0.201869;1.2122,-0.07408918;-0.2803304;1.06601,-0.1436979;-0.2743993;1.033891,-0.06672745;-0.454902;1.310472,0
1856,-0.1170669;-0.01365262;1.381545,0.05134606;-0.04776172;1.360944,0.07674251;-0.1999526;1.211531,-0.07801469;-0.2700287;1.065404,-0.1493556;-0.2617071;1.033365,-0.06437521;-0.4537874;1.307812,0
1894,-0.1163068;-0.01351351;1.381258,0.05208196;-0.04746971;1.360932,0.07933004;-0.1983359;1.210275,-0.0788153;-0.2603297;1.066406,-0.1500214;-0.2512026;1.035868,-0.0636674;-0.4530192;1.305843,0
1934,-0.1154947;-0.01322415;1.381891,0.05327126;-0.04703651;1.361566,0.08062898;-0.1980466;1.209825,-0.08881238;-0.2422152;1.072352,-0.1523349;-0.2329431;1.053098,-0.06287679;-0.4517761;1.306319,0
1972,-0.114666;-0.01293927;1.382161,0.05983625;-0.04418613;1.361087,0.0821166;-0.1972862;1.209221,-0.09672979;-0.228488;1.075271,-0.1543019;-0.2231395;1.063066,-0.06224384;-0.4503591;1.306703,0
2024,-0.115585;-0.01225763;1.382797,0.0598488;-0.04417211;1.361148,0.08350573;-0.1963772;1.208737,-0.0881049;-0.2190088;1.085477,-0.1503874;-0.213724;1.073053,-0.06110845;-0.4489277;1.306601,0
2067,-0.1142443;-0.01209978;1.383386,0.05989648;-0.04417532;1.36141,0.08449218;-0.1953882;1.209033,-0.1370728;-0.2022094;1.095865,-0.1455638;-0.2047962;1.089282,-0.06042989;-0.4474187;1.308075,0
2096,-0.1131964;-0.01205558;1.3833,0.05997393;-0.04414259;1.361541,0.0850845;-0.1944529;1.208818,-0.08750281;-0.1938849;1.108907,-0.1394902;-0.194786;1.098736,-0.05990852;-0.446144;1.308959,0
2134,-0.1121636;-0.01188064;1.383708,0.06010722;-0.04408225;1.36178,0.08540145;-0.1930845;1.209454,-0.08843039;-0.1806403;1.119741,-0.1437818;-0.172612;1.118797,-0.05909416;-0.4448252;1.311264,0
2170,-0.1116411;-0.01181926;1.383678,0.0602028;-0.04404245;1.361855,0.08562139;-0.1913876;1.209652,-0.1462072;-0.1498461;1.131618,-0.1946876;-0.1432582;1.118762,-0.05925304;-0.4441095;1.312358,0
2214,-0.1112497;-0.01162821;1.384013,0.06033051;-0.04401278;1.362006,0.08642484;-0.1891334;1.211544,-0.1457417;-0.1475389;1.134675,-0.1961602;-0.1296306;1.13198,-0.05938714;-0.4435238;1.313335,0
2251,-0.1108734;-0.01143174;1.384376,0.0605702;-0.04383429;1.362361,0.07833001;-0.1865574;1.210345,-0.1544285;-0.1384307;1.141408,-0.1971142;-0.1164678;1.139863,-0.05914558;-0.4434145;1.313621,0
2295,-0.1104131;-0.01124715;1.384795,0.06078808;-0.04368036;1.362659,0.07518774;-0.1855124;1.209903,-0.1547766;-0.1319044;1.145521,-0.1591671;-0.1163526;1.143673,-0.05899001;-0.4433728;1.313678,0
2336,-0.1096568;-0.01114935;1.384724,0.06093536;-0.04358181;1.362727,0.07334812;-0.1844899;1.20923,-0.149372;-0.1210716;1.150013,-0.1713783;-0.1008382;1.146597,-0.0591041;-0.4429892;1.314094,0
2376,-0.1092894;-0.01108323;1.384914,0.06109541;-0.0434949;1.362861,0.07269662;-0.1839092;1.209407,-0.09416955;-0.124261;1.159868,-0.1476461;-0.1116296;1.152148,-0.05862691;-0.4426798;1.314589,0
2418,-0.1090452;-0.01101761;1.384891,0.06128735;-0.04334387;1.363,0.07224523;-0.1833221;1.208915,-0.0945944;-0.1234377;1.159615,-0.1462179;-0.1078651;1.151724,-0.05797418;-0.4426477;1.314503,0
2458,-0.1087057;-0.01093231;1.385222,0.06161224;-0.04307489;1.363634,0.07203393;-0.1830194;1.20928,-0.1577452;-0.1012952;1.171032,-0.1891894;-0.08071729;1.15786,-0.05775881;-0.4423164;1.316018,0
2500,-0.1084488;-0.01096638;1.38538,0.0618126;-0.04293866;1.363837,0.0723215;-0.182495;1.209663,-0.1487497;-0.0986378;1.16802,-0.1869348;-0.07577038;1.158574,-0.05793723;-0.4422302;1.316685,0
2540,-0.1079248;-0.0109108;1.38605,0.06203359;-0.04279253;1.364354,0.07284526;-0.1822053;1.211278,-0.1497604;-0.09739918;1.169722,-0.1870289;-0.07530802;1.162907,-0.05739973;-0.442342;1.317139,0
2581,-0.1075036;-0.01087218;1.386101,0.06216789;-0.04271967;1.364507,0.07311532;-0.1819333;1.21173,-0.150009;-0.09703913;1.170005,-0.1856266;-0.07528748;1.160428,-0.05709267;-0.4424726;1.31707,0
2617,-0.1071772;-0.01092489;1.385792,0.06228556;-0.04269442;1.364518,0.07319849;-0.1817152;1.211718,-0.09043807;-0.114457;1.160806,-0.1438536;-0.09815656;1.158158,-0.05664477;-0.4425687;1.31667,0
2653,-0.106926;-0.01095625;1.385786,0.06244898;-0.04262823;1.364664,0.07346472;-0.181522;1.211966,-0.09009094;-0.1137165;1.161598,-0.1436956;-0.09832019;1.159904,-0.0564794;-0.4426109;1.316623,0
2695,-0.1067505;-0.01101435;1.38574,0.06255297;-0.04258262;1.364744,0.07370368;-0.181404;1.21217,-0.09011407;-0.1140314;1.162135,-0.1429521;-0.09813146;1.158686,-0.05632709;-0.4426931;1.316658,0
2734,-0.1065957;-0.01102941;1.38575,0.06263137;-0.04256225;1.364811,0.07395197;-0.1813456;1.212591,-0.09006213;-0.1144056;1.162642,-0.1425184;-0.0988692;1.160111,-0.05603433;-0.4427706;1.316729,0
2776,-0.1062751;-0.01107997;1.385861,0.06277891;-0.04246165;1.365022,0.07412013;-0.1812997;1.212922,-0.0897125;-0.1141732;1.162557,-0.1430341;-0.09983551;1.160078,-0.05617248;-0.4429018;1.317033,0
2816,-0.1061416;-0.01110408;1.385909,0.06286096;-0.04245489;1.365074,0.07418833;-0.1813007;1.213063,-0.1398125;-0.1002207;1.167152,-0.1864839;-0.07808504;1.159203,-0.05643551;-0.4427873;1.318171,0
2853,-0.1060721;-0.01110302;1.38595,0.06293359;-0.04241494;1.365123,0.07426457;-0.1812518;1.213199,-0.08906104;-0.1115901;1.162821,-0.1426289;-0.102176;1.158366,-0.05646766;-0.4428517;1.318203,0
2890,-0.1059774;-0.01111874;1.385908,0.06299372;-0.04238489;1.365127,0.07427981;-0.1812344;1.213205,-0.08890177;-0.1124029;1.162694,-0.1439368;-0.1022912;1.156815,-0.0563546;-0.4429169;1.318153,0
2937,-0.1058389;-0.0111297;1.385887,0.06306767;-0.04233863;1.365152,0.07472561;-0.1810232;1.213437,-0.0885948;-0.1129551;1.162568,-0.1408659;-0.1024446;1.154008,-0.05655825;-0.4428368;1.31838,0
2973,-0.1058065;-0.01114232;1.385926,0.0631724;-0.04221969;1.365244,0.07537516;-0.180789;1.213678,-0.09209033;-0.1129179;1.161727,-0.1566453;-0.09417535;1.152982,-0.05650177;-0.442781;1.318473,0
3012,-0.1057393;-0.0111779;1.386133,0.06326249;-0.04205067;1.365417,0.07693818;-0.1802887;1.214579,-0.08562708;-0.1121102;1.161051,-0.1390816;-0.1012395;1.154638,-0.05646715;-0.442547;1.318818,0
3051,-0.1056624;-0.01121845;1.38613,0.06337902;-0.04180529;1.365646,0.07869599;-0.1794846;1.214941,-0.0836839;-0.1124083;1.159162,-0.1313412;-0.1022634;1.15091,-0.05645151;-0.4424385;1.318812,0
3092,-0.1056371;-0.01123814;1.386195,0.06347893;-0.04132218;1.366181,0.08391403;-0.1774791;1.21787,-0.0789577;-0.1134703;1.15962,-0.129007;-0.1032064;1.152904,-0.0567028;-0.4423808;1.318857,0
3131,-0.105579;-0.01127402;1.386315,0.06359551;-0.04094539;1.366532,0.09397684;-0.172509;1.2224,-0.07515453;-0.114277;1.159572,-0.1222903;-0.1003288;1.149579,-0.05671448;-0.4423588;1.318824,0
3174,-0.1057616;-0.01124251;1.387918,0.06381673;-0.04018813;1.367833,0.107354;-0.1688797;1.233262,-0.07469212;-0.1134253;1.159485,-0.1181865;-0.09939087;1.153527,-0.05658834;-0.4423942;1.319352,0
3215,-0.1057227;-0.0112835;1.388863,0.06393767;-0.03951557;1.369011,0.1114788;-0.1674525;1.236903,-0.0728412;-0.112242;1.158959,-0.1153648;-0.09659061;1.1518,-0.05677306;-0.4422815;1.320565,0
3251,-0.1057144;-0.01122459;1.389115,0.06397822;-0.03879614;1.369916,0.1163045;-0.1660563;1.239075,-0.06235148;-0.109541;1.15668,-0.1038809;-0.09751985;1.147703,-0.05690023;-0.4423203;1.32061,0
3285,-0.1057393;-0.01118785;1.389172,0.06391305;-0.03787381;1.371143,0.1381582;-0.1657378;1.253209,-0.06237062;-0.1086296;1.155994,-0.08136307;-0.1039127;1.151315,-0.05708409;-0.4423115;1.320637,0
3322,-0.1058441;-0.01113413;1.389271,0.06392534;-0.03690851;1.372581,0.1759509;-0.166146;1.270355,-0.004615529;-0.1045079;1.158345,-0.07152368;-0.1025804;1.152755,-0.05705584;-0.4424819;1.320362,0
3361,-0.1060764;-0.01102311;1.389506,0.06399424;-0.03575323;1.37439,0.1781276;-0.165844;1.273971,-0.004509483;-0.1092116;1.163979,-0.0690503;-0.09770381;1.151965,-0.05686567;-0.442692;1.32029,0
3403,-0.106561;-0.01074691;1.389747,0.0676657;-0.02965809;1.381201,0.1733141;-0.159676;1.279995,-0.004399347;-0.108976;1.165341,-0.05974478;-0.09011444;1.150626,-0.05683112;-0.4426493;1.32047,0
3446,-0.1068069;-0.01055813;1.390738,0.06887947;-0.02699699;1.384466,0.1717884;-0.1578041;1.283274,-0.004821777;-0.1079663;1.166138,-0.05304762;-0.08756725;1.15191,-0.05004869;-0.4479317;1.346436,0
3482,-0.1072549;-0.01054922;1.391562,0.06943652;-0.02531908;1.387013,0.1741117;-0.1557307;1.291752,-0.004044206;-0.1072808;1.167055,-0.0439488;-0.08508366;1.153092,-0.04945853;-0.4488766;1.348818,0
3517,-0.1078626;-0.01053018;1.392096,0.06990838;-0.02416409;1.388834,0.1819942;-0.1530533;1.302932,0.001365906;-0.1046649;1.171455,-0.03553362;-0.08274204;1.152927,-0.04955763;-0.4494039;1.349946,0
3553,-0.1081878;-0.01049495;1.3926,0.070024;-0.02326478;1.390584,0.1821535;-0.1525507;1.303814,0.007185002;-0.1021527;1.177706,-0.02755999;-0.08005562;1.154774,-0.04930472;-0.4496054;1.350837,0
3594,-0.1089415;-0.01027146;1.393576,0.07004299;-0.02220242;1.392799,0.185191;-0.1510428;1.310947,0.05455526;-0.09938037;1.187921,0.02708722;-0.09615514;1.179085,-0.04889753;-0.4496291;1.352391,0
3647,-0.1091538;-0.01018274;1.393778,0.07002172;-0.02150837;1.394159,0.1922151;-0.1496357;1.321228,0.06329329;-0.1024532;1.194525,0.03001101;-0.09336043;1.178639,-0.04829228;-0.4498185;1.353418,0
3676,-0.1096118;-0.009962451;1.394158,0.06964319;-0.02066452;1.395931,0.196586;-0.1485998;1.328189,0.06989112;-0.1022823;1.198859,0.03501717;-0.08962251;1.178641,-0.04805029;-0.4498298;1.354401,0
3711,-0.1101519;-0.009627812;1.395225,0.0698877;-0.01595959;1.404144,0.1967821;-0.1483234;1.329584,0.07187761;-0.1002571;1.199115,0.03711789;-0.08845547;1.179137,-0.04737705;-0.4495583;1.356044,0
3748,-0.1106372;-0.009296944;1.395973,0.06999908;-0.01452859;1.406954,0.1985488;-0.148583;1.333657,0.07554714;-0.1000795;1.201499,0.04002907;-0.08753917;1.177987,-0.04714062;-0.4495312;1.356564,0
3789,-0.1111037;-0.008861658;1.396435,0.07005716;-0.01353774;1.409093,0.1983322;-0.1490325;1.335217,0.07677794;-0.0994858;1.202079,0.04113385;-0.08638521;1.17932,-0.04975161;-0.442913;1.3436,0
3835,-0.1114013;-0.008571403;1.397078,0.06994007;-0.01298211;1.410129,0.1993775;-0.1499618;1.337916,0.0793317;-0.09992648;1.20356,0.04351826;-0.08585076;1.177624,-0.04866878;-0.4451663;1.350699,0
3882,-0.111551;-0.008287334;1.39715,0.0691943;-0.01036272;1.414994,0.1988981;-0.1505474;1.337731,0.08001842;-0.09963526;1.202646,0.0524111;-0.08791628;1.17967,-0.04792046;-0.4454288;1.352534,0
3928,-0.111753;-0.007780316;1.397393,0.0691872;-0.01042602;1.415078,0.1986614;-0.1513304;1.338573,0.08059919;-0.09978637;1.202997,0.05476959;-0.08806544;1.186012,-0.04866177;-0.4409532;1.341881,0
3967,-0.1118811;-0.007396261;1.397232,0.06917924;-0.01046863;1.415087,0.1983773;-0.1517927;1.338758,0.1000733;-0.1117866;1.237356,0.05805048;-0.0884257;1.184415,-0.04944269;-0.4394607;1.337425,0
3997,-0.1118958;-0.007055009;1.397268,0.06918148;-0.01053867;1.415167,0.1979188;-0.1524463;1.33909,0.0832483;-0.09835722;1.201547,0.05923317;-0.0873936;1.187206,-0.04923406;-0.438704;1.336153,0
4034,-0.1121684;-0.006598592;1.397386,0.06911208;-0.01065128;1.415177,0.1977341;-0.1528135;1.339414,0.0834652;-0.0983777;1.201667,0.0621964;-0.08680607;1.186721,-0.04962664;-0.4384584;1.335129,0
4077,-0.112222;-0.006316458;1.397443,0.06908227;-0.01077008;1.415267,0.1975554;-0.1532088;1.339833,0.08386479;-0.09842999;1.201735,0.06364604;-0.08625388;1.186413,-0.04936751;-0.4379724;1.33372,0
4118,-0.1122421;-0.006057818;1.397486,0.06904328;-0.01092009;1.4153,0.1974089;-0.1534777;1.33995,0.0840922;-0.09840889;1.201655,0.06513439;-0.08730847;1.186348,-0.04903851;-0.4376153;1.33253,0
4178,-0.1121661;-0.005978475;1.397798,0.06899135;-0.01107783;1.415303,0.1974139;-0.1537124;1.340127,0.08445235;-0.09842334;1.201623,0.06571662;-0.08686456;1.186107,-0.04427089;-0.4444254;1.348539,0
4213,-0.1122734;-0.005803502;1.398913,0.06889974;-0.01125007;1.415404,0.1973767;-0.1540241;1.340711,0.08491615;-0.09851214;1.201879,0.06631628;-0.08617648;1.186646,-0.04420988;-0.4453813;1.352804,0
4241,-0.1124143;-0.005644035;1.398987,0.06883931;-0.01135567;1.415402,0.1973169;-0.1540698;1.340734,0.08504993;-0.09844536;1.201787,0.06729376;-0.08651906;1.18686,-0.04842793;-0.4404722;1.339765,0
4278,-0.1126932;-0.005476711;1.400301,0.06878433;-0.01149358;1.415519,0.1972813;-0.1542868;1.340925,0.08524884;-0.09844814;1.201871,0.06627403;-0.08660605;1.187876,-0.04744515;-0.4440697;1.351596,0
4325,-0.1127611;-0.005376564;1.400485,0.06869256;-0.01160415;1.415592,0.1972267;-0.1544569;1.341187,0.08552077;-0.09850602;1.20191,0.06611491;-0.08720281;1.18837,-0.04976359;-0.4407651;1.343437,0
4362,-0.1127346;-0.005394066;1.400912,0.06863976;-0.01164799;1.415643,0.1970852;-0.1547836;1.341025,0.08571453;-0.09861958;1.20156,0.06560861;-0.0881848;1.185807,-0.04792909;-0.4439864;1.351138,0
4397,-0.112716;-0.005389624;1.401103,0.06860556;-0.01165523;1.415636,0.1968141;-0.1557067;1.340489,0.0861947;-0.09891732;1.200668,0.06400412;-0.09085614;1.182997,-0.04723422;-0.4447067;1.352959,0
4436,-0.1126741;-0.005386068;1.401181,0.06850836;-0.01169603;1.415509,0.1958734;-0.1569734;1.338467,0.08555308;-0.09908625;1.198863,0.06297506;-0.09263355;1.180623,-0.04675271;-0.445328;1.353834,0
4475,-0.1126509;-0.005342601;1.401441,0.06794569;-0.01079605;1.417799,0.1956793;-0.1580186;1.337841,0.08551597;-0.09991363;1.1982,0.06128086;-0.09455661;1.179828,-0.04673851;-0.4455273;1.354473,0
4518,-0.1125969;-0.005336372;1.40158,0.06868391;-0.01050593;1.419227,0.1956689;-0.1597993;1.336977,0.08586526;-0.1015398;1.197107,0.05873716;-0.09635547;1.175741,-0.04640239;-0.4457135;1.355195,0
4557,-0.1125718;-0.005346559;1.401616,0.06890007;-0.0108509;1.418466,0.1956348;-0.1617554;1.335818,0.08601508;-0.1033755;1.195849,0.05586217;-0.09862633;1.172163,-0.04622446;-0.4460096;1.35536,0
4604,-0.1124691;-0.005374951;1.401629,0.07006365;-0.01087906;1.418994,0.1947396;-0.1647803;1.33354,0.08533227;-0.1052458;1.193894,0.05297021;-0.1013122;1.16827,-0.04616655;-0.4461705;1.355465,0
4636,-0.1125063;-0.00545593;1.402116,0.07055032;-0.01181375;1.417958,0.1920697;-0.1695892;1.330002,0.08163573;-0.1125942;1.190098,0.0451359;-0.1089092;1.161886,-0.04610974;-0.4465513;1.355939,0
4673,-0.1125489;-0.005604053;1.402699,0.07295359;-0.01285117;1.41963,0.1865027;-0.1758565;1.327801,0.0787949;-0.1180707;1.18606,0.03984962;-0.1128554;1.155927,-0.04620258;-0.4468202;1.356375,0
4709,-0.1124669;-0.005739143;1.402627,0.07318058;-0.0141787;1.41746,0.1818841;-0.18072;1.316826,0.07255752;-0.1231339;1.17627,0.02766423;-0.1148883;1.141268,-0.04627802;-0.4471372;1.356106,0
