Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
1619,-0.118016;-0.001726113;1.419856,0.05528771;-0.04412648;1.408942,0.1003774;-0.2369078;1.300523,0.04935578;-0.2553692;1.090952,0.01529003;-0.264564;1.005298,-0.04927264;-0.4562014;1.336044,0
1656,-0.117978;-0.001829212;1.419937,0.05508226;-0.04393011;1.408839,0.1002762;-0.2362815;1.302798,0.05098218;-0.255601;1.090634,0.01993712;-0.2736143;1.0012,-0.0479479;-0.4569295;1.337095,0
1694,-0.1178343;-0.001991991;1.419847,0.05509615;-0.04424461;1.408706,0.1015116;-0.2378473;1.248038,0.02952341;-0.2763899;1.008428,0.01444232;-0.2905959;0.97836,-0.04781963;-0.4575945;1.337385,0
1738,-0.1177961;-0.002010498;1.41984,0.05502601;-0.04414431;1.408724,0.09984913;-0.2323989;1.311019,0.06529595;-0.2802024;1.064881,0.03619932;-0.2905834;1.002786,-0.04690424;-0.4535908;1.325139,0
1781,-0.1177751;-0.002060614;1.41981,0.05510548;-0.04449382;1.408678,0.09469374;-0.2435416;1.253216,0.06474145;-0.2825604;1.055779,0.04511321;-0.2991866;1.002627,-0.04759959;-0.4555818;1.331655,0
1818,-0.1176257;-0.002116578;1.419169,0.0549969;-0.04426581;1.408671,0.09499752;-0.245338;1.276147,0.08414275;-0.2921952;1.093006,0.06553458;-0.3175372;1.008232,-0.05078747;-0.4528861;1.322703,0
1856,-0.1176231;-0.00211419;1.419171,0.05494229;-0.0441836;1.408688,0.09695798;-0.242376;1.28931,0.08629048;-0.290845;1.106594,0.07750517;-0.3267495;1.014956,-0.0509086;-0.4523831;1.322149,0
1891,-0.1175391;-0.002109883;1.418906,0.05479747;-0.04397032;1.408645,0.09751589;-0.2434697;1.289216,0.08925465;-0.2944835;1.107099,0.08949976;-0.3341235;1.018534,-0.05090054;-0.4514834;1.321094,0
1933,-0.1175205;-0.002043701;1.418526,0.0549194;-0.04432265;1.408689,0.09577599;-0.2453065;1.291249,0.0932133;-0.3020394;1.110736,0.1002048;-0.3437089;1.022016,-0.05058271;-0.4507798;1.319986,0
1974,-0.1175219;-0.002007497;1.418493,0.05498572;-0.04463029;1.409009,0.09403035;-0.2479026;1.293349,0.1086148;-0.3208131;1.101969,0.1104614;-0.3558688;1.033812,-0.05025782;-0.4502626;1.319633,0
2014,-0.1174523;-0.001975955;1.418181,0.05497745;-0.04479755;1.409018,0.08794489;-0.2618907;1.284012,0.1207542;-0.3723165;1.059025,0.1284725;-0.3918708;1.03896,-0.04965066;-0.4497155;1.318875,0
2051,-0.1172602;-0.001926471;1.417348,0.0548138;-0.04459462;1.408777,0.08036108;-0.259808;1.30213,0.121336;-0.3640278;1.07551,0.1435596;-0.4027244;1.021062,-0.04905151;-0.4489422;1.317841,0
2093,-0.1172559;-0.001911114;1.417354,0.05471575;-0.04446961;1.40882,0.08899643;-0.256754;1.303383,0.1307594;-0.3671021;1.0799,0.1499817;-0.4100427;1.036527,-0.04869756;-0.4486925;1.31791,0
2131,-0.1171748;-0.001861001;1.417048,0.05463672;-0.0443926;1.40873,0.09308548;-0.2533467;1.305603,0.1421377;-0.3648386;1.084224,0.158457;-0.4129461;1.041401,-0.04788514;-0.4485585;1.31715,0
2175,-0.1170066;-0.001857369;1.416819,0.0545796;-0.04427925;1.408746,0.09545171;-0.2530501;1.306128,0.1025472;-0.417187;1.115073,0.1339847;-0.4169153;1.080908,-0.04769337;-0.4483629;1.317102,0
2217,-0.1168452;-0.001959867;1.41661,0.05451533;-0.04420806;1.40876,0.09836884;-0.2525613;1.308192,0.1095028;-0.409127;1.110872,0.147571;-0.3996133;1.077575,-0.04723173;-0.4480573;1.317056,0
2258,-0.1167969;-0.001972456;1.416468,0.05443574;-0.04412178;1.408799,0.09961152;-0.2525878;1.308806,0.1072917;-0.41135;1.113134,0.1459188;-0.4011895;1.078265,-0.04688748;-0.44788;1.317026,0
2321,-0.116738;-0.002036273;1.416318,0.05438162;-0.0440252;1.40886,0.1003464;-0.2524191;1.309361,0.07503909;-0.3978932;1.159943,0.07325685;-0.4391202;1.126916,-0.04665982;-0.447801;1.31694,0
2350,-0.1166464;-0.002114763;1.416181,0.05431513;-0.0439619;1.408914,0.1011574;-0.2525454;1.309843,0.07502858;-0.397924;1.160025,0.07343213;-0.4386365;1.127922,-0.04648768;-0.4476966;1.316934,0
2377,-0.1166168;-0.002149834;1.416211,0.05424382;-0.0439221;1.409065,0.1020467;-0.2525997;1.311613,0.07500234;-0.3980811;1.16023,0.07488267;-0.4377391;1.130397,-0.04637109;-0.4476205;1.317256,0
2419,-0.1165977;-0.002197261;1.416103,0.05417475;-0.04386935;1.409065,0.1029399;-0.251916;1.312698,0.07497245;-0.3981119;1.160221,0.07277548;-0.4380479;1.127615,-0.0461777;-0.4474874;1.317207,0
2456,-0.1165706;-0.002221703;1.416077,0.05408856;-0.04379113;1.409113,0.1039405;-0.2511474;1.314619,0.07460693;-0.3976623;1.161216,0.07302646;-0.4373119;1.130289,-0.04604814;-0.4474167;1.317351,0
2499,-0.1165676;-0.002248096;1.416001,0.05401964;-0.04372745;1.40909,0.1041634;-0.2510462;1.314887,0.07458586;-0.3976995;1.161237,0.104112;-0.3949646;1.126213,-0.04599756;-0.4473445;1.317379,0
2543,-0.1165677;-0.002249836;1.416002,0.05395898;-0.04366241;1.409109,0.1045472;-0.2509612;1.315455,0.07456905;-0.397694;1.161496,0.1057202;-0.3970121;1.126267,-0.04589469;-0.4472121;1.317617,0
2584,-0.1165951;-0.0023395;1.415347,0.0538509;-0.04355285;1.408943,0.1046019;-0.2508967;1.31538,0.07453076;-0.3977318;1.161359,0.1036904;-0.395339;1.12337,-0.04578057;-0.4470209;1.317346,0
2812,-0.1169095;-0.002606695;1.41529,0.05342072;-0.04306702;1.409076,0.105581;-0.2498047;1.319162,0.07408358;-0.3973263;1.164171,0.1036696;-0.3945875;1.127007,-0.04524592;-0.4464321;1.317768,0
2845,-0.1169093;-0.002623521;1.415284,0.05338028;-0.04300185;1.409075,0.1055901;-0.2498768;1.319147,0.07409006;-0.3973744;1.164162,0.07117269;-0.437895;1.131137,-0.04519084;-0.4464133;1.317762,1
2884,-0.1169033;-0.002639197;1.415299,0.05335262;-0.04294129;1.409093,0.1055918;-0.2499454;1.319216,0.07400626;-0.3972537;1.164453,0.07152772;-0.4370378;1.13265,-0.045186;-0.4463734;1.317809,1
2923,-0.1168984;-0.002641685;1.415294,0.05332204;-0.04292401;1.409062,0.1056713;-0.2500778;1.319131,0.07412551;-0.3977013;1.164066,0.07095055;-0.4374647;1.131473,-0.04508266;-0.4463367;1.317755,1
2962,-0.1168293;-0.002694873;1.414764,0.05326007;-0.04285663;1.408921,0.1056417;-0.2501112;1.318762,0.07409854;-0.3976967;1.163725,0.06897723;-0.436891;1.128934,-0.04485888;-0.446077;1.317286,1
3003,-0.1168222;-0.002684112;1.414713,0.05321802;-0.04283102;1.408894,0.1056536;-0.2501045;1.318839,0.07412829;-0.3977993;1.163685,0.1147267;-0.4018865;1.110902,-0.04477834;-0.4460259;1.317272,1
3039,-0.1168488;-0.002676964;1.414701,0.05318941;-0.04280432;1.408898,0.1056841;-0.2500767;1.318918,0.07408103;-0.397474;1.164107,0.1156251;-0.4032774;1.109187,-0.04469169;-0.4459812;1.317322,1
3075,-0.116913;-0.00263693;1.414759,0.05311666;-0.04268768;1.409122,0.1057127;-0.2500901;1.319075,0.07423448;-0.3978374;1.163898,0.1160721;-0.4042459;1.110126,-0.04465893;-0.4459143;1.317413,1
3114,-0.1169338;-0.002672859;1.414799,0.05309097;-0.04266873;1.409148,0.1057081;-0.2501292;1.319217,0.0742551;-0.39788;1.163929,0.1172766;-0.4035731;1.107155,-0.04463254;-0.4459032;1.317449,1
3152,-0.1169434;-0.002698563;1.414798,0.05305891;-0.04264144;1.409176,0.1056903;-0.2501415;1.319207,0.07446192;-0.3980482;1.163544,0.1122334;-0.3972334;1.114006,-0.04458124;-0.4458203;1.317355,1
3189,-0.1170214;-0.002796227;1.414675,0.05310787;-0.04342967;1.409174,0.1055272;-0.2499984;1.319179,0.07447927;-0.3980398;1.163406,0.1143381;-0.399657;1.107554,-0.04447418;-0.4457426;1.316965,1
3226,-0.1171893;-0.002966516;1.415407,0.05306495;-0.04340408;1.409225,0.105476;-0.2499219;1.319778,0.07455312;-0.3975749;1.164843,0.1088474;-0.3948994;1.125157,-0.04451186;-0.4457556;1.317365,1
3269,-0.1172888;-0.003200787;1.415837,0.05299971;-0.04332376;1.409355,0.1054231;-0.2498613;1.320254,0.07461747;-0.3976994;1.165049,0.1136868;-0.4022128;1.114697,-0.04452747;-0.4456981;1.317699,1
3304,-0.1172928;-0.003286474;1.415875,0.05298058;-0.04330147;1.409373,0.1053517;-0.2498129;1.320321,0.07464037;-0.3977438;1.165042,0.1130567;-0.3999043;1.114114,-0.04449642;-0.4456613;1.317706,1
3339,-0.1173498;-0.003396801;1.415751,0.05294567;-0.04327778;1.409328,0.105326;-0.249768;1.320302,0.07467002;-0.397888;1.164677,0.11475;-0.4000569;1.108502,-0.04441999;-0.4455953;1.317511,1
3379,-0.1173595;-0.00357025;1.416084,0.05307128;-0.04420188;1.410723,0.1051742;-0.2498176;1.320703,0.07460822;-0.3977997;1.165954,0.1132435;-0.3985997;1.117395,-0.04440704;-0.445664;1.317698,1
3415,-0.1172774;-0.003695489;1.415591,0.05300348;-0.04406897;1.410492,0.1049671;-0.2497852;1.32064,0.07880639;-0.4124315;1.146695,0.1191625;-0.4059719;1.100058,-0.04437053;-0.4455992;1.317521,1
3456,-0.1172883;-0.003697216;1.415597,0.05301108;-0.04465648;1.410667,0.09038433;-0.2528746;1.322717,0.1175844;-0.3668384;1.123846,0.1298998;-0.3912198;1.10543,-0.04443766;-0.4456127;1.317583,1
3495,-0.1172535;-0.003702209;1.415347,0.0529407;-0.04445204;1.41042,0.0939551;-0.2518784;1.322177,0.1539857;-0.361504;1.102642,0.1698533;-0.3929054;1.059462,-0.04435161;-0.445513;1.317406,1
3532,-0.117231;-0.003659524;1.415473,0.05292318;-0.04437573;1.410384,0.09669689;-0.251562;1.322991,0.1541416;-0.3616214;1.102974,0.1726552;-0.3937035;1.060627,-0.044283;-0.4454717;1.317513,1
3571,-0.1172082;-0.003650091;1.415512,0.05290636;-0.04427149;1.410414,0.09812868;-0.2513439;1.323441,0.1542096;-0.3616441;1.10319,0.173568;-0.3914925;1.060016,-0.04419491;-0.4454034;1.317543,1
3614,-0.1171979;-0.003603874;1.415729,0.05289071;-0.04416166;1.410442,0.09946955;-0.2510402;1.324361,0.1542977;-0.3613757;1.103808,0.1772294;-0.3886261;1.061018,-0.04404564;-0.4453115;1.317777,1
3649,-0.1171738;-0.003598775;1.41573,0.05288604;-0.04407755;1.410404,0.09989729;-0.2508783;1.324584,0.1367414;-0.3610866;1.132646,0.1516116;-0.3898869;1.099522,-0.04380221;-0.4452184;1.317729,1
