Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
898,0.162763;0.09028275;0.9947956,0.1222857;0.0432454;1.009201,-0.05667709;-0.02769005;1.115345,-0.1350024;0.1664203;1.205785,0.01669875;0.2191632;1.229451,0.03109362;-0.2526974;1.338765,0
931,0.1662177;0.1075863;0.9905168,0.1197076;0.05010251;0.9991028,-0.05615726;-0.02139529;1.110259,-0.1350372;0.1674033;1.205681,0.01681714;0.2194537;1.229513,0.03093347;-0.2519982;1.339053,0
966,0.1575398;0.1083084;0.996392,0.1205126;0.06401139;1.002094,-0.05442101;-0.01959782;1.105538,-0.135184;0.1681163;1.205837,0.0156609;0.2171398;1.232615,0.03087899;-0.251376;1.339349,0
999,0.1549881;0.1109715;0.994943,0.1205594;0.06858405;1.002746,-0.05576133;-0.0165402;1.10228,-0.1353194;0.1687523;1.205801,0.01590244;0.2179178;1.232258,0.0306574;-0.2507332;1.339607,0
1032,0.1533822;0.1141214;0.9972256,0.1200046;0.07136763;1.003448,-0.05760769;-0.01487622;1.099433,-0.1354939;0.1696322;1.205762,0.01519645;0.2166997;1.233306,0.03036348;-0.2502259;1.339782,0
1066,0.1508285;0.1154027;0.9971578,0.11735;0.07327079;1.004559,-0.06451951;-0.0111543;1.093495,-0.1356252;0.170314;1.205497,0.01456577;0.2156171;1.233527,0.03027947;-0.2500129;1.339406,0
1098,0.1481279;0.1187236;1.003576,0.1113649;0.07497591;1.006938,-0.07072773;-0.01196574;1.092812,-0.1359199;0.1712936;1.205564,0.01422255;0.2151462;1.233917,0.02982284;-0.2497714;1.339412,0
1132,0.1440011;0.1220378;1.007143,0.1042326;0.07641322;1.010103,-0.07876764;-0.0123909;1.091817,-0.1364099;0.1725883;1.205957,0.01479844;0.2168635;1.233266,0.02940603;-0.2494815;1.339464,0
1166,0.1351015;0.1241174;1.004703,0.0925037;0.07707623;1.012766,-0.08984697;-0.01832737;1.098331,-0.136914;0.1732806;1.205634,0.01409043;0.2159623;1.233025,0.02915064;-0.2493086;1.338249,0
1201,0.1278873;0.1286288;1.012635,0.08631885;0.08297952;1.013544,-0.1430005;-0.0274621;1.084523,-0.1377093;0.1743043;1.206,0.01332831;0.215486;1.23376,0.02875652;-0.2492262;1.338519,0
1231,0.1158629;0.1314763;1.012191,0.07974103;0.08953179;1.014514,-0.1456649;-0.02562713;1.083897,-0.1437942;0.1788665;1.205361,0.01287347;0.2151633;1.234115,0.02823266;-0.2491042;1.338638,0
1266,0.09934942;0.1350753;1.009811,0.07157481;0.09637596;1.014429,-0.1577278;-0.02117745;1.083701,-0.1436943;0.1791378;1.205626,0.01258527;0.2150516;1.234364,0.0278246;-0.2492331;1.338777,0
1299,0.07219627;0.1346473;1.007885,0.05496978;0.1014073;1.014049,-0.1963531;-0.02529817;1.103111,-0.1436077;0.1799295;1.206296,0.01230288;0.2150308;1.234803,0.02769731;-0.2494012;1.338889,0
1332,0.05148713;0.1421154;1.005062,0.0151005;0.1051192;1.015095,-0.2041974;-0.02519148;1.108065,-0.1484592;0.1886842;1.209809,0.01151501;0.2150973;1.236628,0.02644698;-0.2506923;1.339414,0
1366,0.02734482;0.1509226;0.9949958,0.002434723;0.1083373;1.014673,-0.224225;-0.01522641;1.109348,-0.1517453;0.196382;1.213196,0.01133407;0.2154543;1.236868,0.02491631;-0.2525627;1.338976,0
1399,-0.03561018;0.1342029;1.001232,-0.05014253;0.1233364;0.998148,-0.2140997;0.01500574;1.097459,-0.150648;0.1963053;1.213482,0.01284453;0.219865;1.232202,0.02348397;-0.2572797;1.334922,0
1436,-0.06092899;0.1475424;1.008965,-0.06234158;0.1318473;1.00131,-0.2203758;0.01688001;1.102764,-0.1495706;0.1976124;1.214945,0.01470702;0.2215163;1.230815,0.02302231;-0.2584058;1.33467,0
1465,-0.06862513;0.1780371;1.007864,-0.09726559;0.1319795;1.014334,-0.2498219;0.008280393;1.113819,-0.149392;0.2049997;1.219967,0.01672405;0.2223489;1.23015,0.02248325;-0.2588168;1.334123,0
1499,-0.08939039;0.193452;1.01768,-0.1114709;0.1402039;1.021694,-0.2581521;0.008390957;1.119371,-0.148591;0.2055833;1.22342,0.0181423;0.2209899;1.231107,0.02222406;-0.2594277;1.333603,0
1532,-0.1164515;0.1996291;1.035193,-0.1350879;0.1503874;1.037713,-0.2778009;0.002314903;1.147809,-0.1466762;0.2021688;1.225663,0.0191388;0.2203986;1.233099,0.0220452;-0.2596882;1.333645,0
1566,-0.1329015;0.2124116;1.047109,-0.1588794;0.1641264;1.052385,-0.2814288;0.002131082;1.157525,-0.1439589;0.1991966;1.226351,0.01925069;0.2201451;1.233926,0.02195073;-0.259741;1.333589,0
1602,-0.1493205;0.2222323;1.060582,-0.1740162;0.1671221;1.06389,-0.2825831;0.003793009;1.166102,-0.142628;0.1985324;1.226824,0.01938816;0.2210929;1.233259,0.0218583;-0.2595647;1.333455,0
1634,-0.1615168;0.2325845;1.076852,-0.1743598;0.1891321;1.064361,-0.2802713;0.03444827;1.179547,-0.1421477;0.1988727;1.227263,0.01942817;0.2217576;1.233001,0.02164399;-0.2591857;1.333501,0
1665,-0.1643955;0.2498304;1.090478,-0.1841963;0.2011746;1.078628,-0.2785841;0.03295461;1.183612,-0.1421121;0.1994869;1.227645,0.01935126;0.2213629;1.234687,0.02146651;-0.2587841;1.333516,0
1699,-0.1727384;0.2525211;1.102678,-0.1936337;0.1949283;1.093068,-0.2849454;0.02479994;1.197788,-0.142229;0.200435;1.22812,0.01966463;0.2222682;1.234275,0.02103435;-0.2574549;1.334703,0
1732,-0.1800107;0.2550527;1.114051,-0.1942174;0.207411;1.097372,-0.2909514;0.04342173;1.206971,-0.1425457;0.2016292;1.229033,0.019944;0.2229283;1.233858,0.02063219;-0.2568073;1.334972,0
1765,-0.1835764;0.2586788;1.119303,-0.197248;0.2153228;1.107076,-0.2906122;0.04392113;1.207149,-0.1429321;0.2028032;1.229856,0.02019638;0.2235398;1.233489,0.02040031;-0.2557589;1.335574,0
1799,-0.187075;0.2611881;1.127791,-0.200077;0.2216763;1.116334,-0.2907762;0.04511096;1.208956,-0.1435382;0.2044243;1.231452,0.02035339;0.2239606;1.233317,0.0202756;-0.2550909;1.336045,0
1833,-0.1898581;0.2638784;1.131022,-0.2036802;0.2235503;1.116978,-0.2916397;0.04684365;1.212046,-0.1440456;0.20588;1.232818,0.02050716;0.2243709;1.233273,0.02033077;-0.2540972;1.33695,0
1866,-0.1911142;0.26499;1.133994,-0.2050057;0.2264904;1.121867,-0.2921095;0.04770355;1.213443,-0.1443966;0.2066547;1.233219,0.02069983;0.2247649;1.233123,0.02027281;-0.2535522;1.33719,0
1900,-0.1911692;0.265324;1.132875,-0.2056074;0.2282022;1.123994,-0.2922837;0.04826691;1.213507,-0.1446529;0.2072928;1.23353,0.02078863;0.2250723;1.232941,0.02027156;-0.253199;1.337172,0
1932,-0.193014;0.2688489;1.135861,-0.2036858;0.2357837;1.124331,-0.2871329;0.05452345;1.21408,-0.1462794;0.2185164;1.250211,0.02132105;0.2246447;1.237722,0.01981238;-0.2524387;1.338097,0
1967,-0.1909909;0.2668427;1.133048,-0.2043862;0.2345167;1.124995,-0.2890349;0.05434393;1.21593,-0.1462698;0.2171803;1.247306,0.02135097;0.2250898;1.237233,0.01979246;-0.2523554;1.338154,0
1999,-0.1886915;0.2686248;1.130296,-0.2047946;0.2336492;1.125365,-0.2898964;0.05367487;1.216288,-0.1462071;0.2159164;1.245007,0.02132637;0.2254916;1.236941,0.0197765;-0.2522361;1.338211,0
2032,-0.1867202;0.2638329;1.12696,-0.2049564;0.2325152;1.12467,-0.2904568;0.05310781;1.216426,-0.1461545;0.2149211;1.243414,0.02124921;0.2258787;1.236554,0.01976214;-0.2521201;1.33819,0
2070,-0.185593;0.262107;1.122136,-0.2034832;0.231331;1.118901,-0.2882532;0.05432227;1.216271,-0.1455764;0.2171342;1.248649,0.02040497;0.2255022;1.241748,0.01933732;-0.2517124;1.338752,0
2101,-0.1774862;0.2587143;1.10611,-0.2010336;0.2254844;1.112294,-0.2859371;0.05051846;1.21353,-0.144691;0.2148126;1.244017,0.02033359;0.2259965;1.240314,0.01889595;-0.2518093;1.338002,0
2132,-0.1708213;0.2526668;1.098947,-0.2011471;0.2134783;1.112534,-0.2737004;0.02902361;1.205631,-0.1440879;0.2129902;1.242127,0.02031058;0.2262623;1.239949,0.01887716;-0.2518134;1.338054,0
2165,-0.1618907;0.2420824;1.081391,-0.193293;0.2029416;1.09831,-0.272103;0.02651667;1.202316,-0.1429349;0.2103974;1.239609,0.02023544;0.2264512;1.239359,0.01872116;-0.2520426;1.337843,0
2198,-0.1558976;0.2255649;1.070342,-0.18727;0.1942889;1.092667,-0.2725184;0.01241525;1.202248,-0.1412822;0.2072638;1.238341,0.02022856;0.2265566;1.239161,0.01865894;-0.2523104;1.337931,0
2232,-0.1451478;0.2079429;1.050821,-0.171676;0.1720238;1.067387,-0.2675087;0.002698255;1.198913,-0.1382498;0.2026305;1.235644,0.01994382;0.2255905;1.24032,0.01864985;-0.2526284;1.337831,0
2267,-0.1299329;0.1881527;1.030952,-0.1552636;0.1604828;1.047495,-0.2594188;-0.009523476;1.191197,-0.1354049;0.1980347;1.234311,0.01966106;0.2243103;1.241112,0.01881588;-0.2535704;1.337555,0
2299,-0.1149306;0.1624428;1.009936,-0.1438717;0.1368621;1.035757,-0.2515287;-0.01940979;1.17738,-0.137282;0.200597;1.235187,0.01952332;0.2237191;1.241672,0.01893298;-0.2540904;1.33714,0
2330,-0.09801953;0.1333737;0.9933854,-0.1099241;0.1166502;1.010985,-0.2222828;0.001793991;1.162804,-0.1404766;0.2039431;1.234925,0.0195802;0.2242113;1.240456,0.01900665;-0.2544366;1.33691,0
2365,-0.0761448;0.1017205;0.9739403,-0.08850034;0.1014836;0.9962969,-0.2108999;-0.0009128951;1.149396,-0.1425472;0.2049976;1.234266,0.01955387;0.2244811;1.2394,0.0194204;-0.2552192;1.336026,0
2405,-0.05803731;0.06319498;0.9663447,-0.07673504;0.04934336;0.980678,-0.20836;-0.002993981;1.150859,-0.1432516;0.2039443;1.233638,0.01955206;0.2248614;1.238891,0.02007371;-0.2552005;1.336576,0
2431,-0.03565921;0.0267645;0.9583013,-0.05900637;0.008821025;0.9799253,-0.1971383;-0.006128526;1.152369,-0.1438098;0.2026159;1.232704,0.01941909;0.2252429;1.238305,0.02039065;-0.2546877;1.336178,0
2465,-0.01133237;-0.007923269;0.9536586,-0.05241795;-0.01757035;0.9896778,-0.2024411;-0.03346072;1.151672,-0.1445965;0.2012679;1.231617,0.01926168;0.2255557;1.237702,0.02074635;-0.2534391;1.335809,0
2500,0.01530514;-0.04042999;0.9532304,-0.03315798;-0.05076918;0.99567,-0.1930436;-0.04329531;1.148402,-0.1451965;0.2000724;1.230389,0.01905235;0.2259808;1.237178,0.01993759;-0.2526496;1.33424,0
2532,0.0480983;-0.07096528;0.9491045,-0.006677986;-0.06862656;0.9928483,-0.1736472;-0.04836467;1.1409,-0.1454503;0.198331;1.228557,0.01881035;0.226311;1.236236,0.01804299;-0.2543216;1.327594,0
2564,0.08360004;-0.09814872;0.9478186,0.03444964;-0.09474196;0.9790817,-0.1174373;-0.03919806;1.129808,-0.1453606;0.1962513;1.226586,0.01876412;0.2264338;1.235207,0.01953729;-0.2589655;1.318906,0
2640,0.1056441;-0.1447244;0.9812295,0.05785768;-0.126456;1.009895,-0.1062373;-0.0475795;1.134108,-0.1444473;0.1920271;1.22374,0.01663344;0.224705;1.236358,0.0123319;-0.265379;1.314108,0
2742,0.1097522;-0.1808416;1.028423,0.08286721;-0.1737036;1.038984,-0.09087534;-0.04971584;1.144547,-0.1425546;0.1868877;1.21968,0.01637321;0.2246883;1.232492,0.008800345;-0.2712513;1.308336,0
2765,0.1067016;-0.1851197;1.048872,0.10362;-0.1760072;1.038942,-0.08573039;-0.05086206;1.150833,-0.138661;0.1721114;1.21783,0.01547087;0.2229866;1.234415,0.008496216;-0.2728004;1.308553,0
2796,0.103371;-0.1844002;1.053697,0.04855809;-0.1375927;1.067642,-0.08430983;-0.05116939;1.152328,-0.1388926;0.1734962;1.217346,0.01531753;0.2223642;1.234682,0.008316444;-0.2732033;1.308026,0
2830,0.1785849;-0.2379936;1.025917,0.1104435;-0.1789031;1.040618,-0.08268359;-0.05140367;1.155428,-0.1377257;0.1684265;1.215733,0.01554841;0.2224875;1.233458,0.008645669;-0.2745456;1.307886,0
2864,0.1784202;-0.2390908;1.027246,0.1136478;-0.1806109;1.04264,-0.07639559;-0.05519971;1.157642,-0.1372975;0.1665271;1.215265,0.01563458;0.2225443;1.232539,0.008189658;-0.275591;1.308003,0
2897,0.1783961;-0.2412952;1.027411,0.1144657;-0.1811815;1.044158,-0.07642244;-0.05364645;1.159786,-0.1382962;0.1703154;1.215858,0.01564749;0.2226372;1.232035,0.007576637;-0.2755336;1.308533,0
2933,0.1781377;-0.241546;1.026188,0.1144328;-0.1810928;1.045,-0.07627539;-0.05251756;1.161136,-0.1388674;0.1725681;1.216293,0.01470104;0.2210636;1.233021,0.007118315;-0.2755138;1.308978,0
2965,0.1759276;-0.241018;1.023604,0.1142009;-0.1809272;1.045058,-0.07571436;-0.05198219;1.160892,-0.1381121;0.1679428;1.214457,0.01418541;0.219565;1.232947,0.007239129;-0.2764419;1.308347,0
2996,0.1764891;-0.2417163;1.029274,0.1141064;-0.18098;1.046508,-0.07507575;-0.05239156;1.162351,-0.1379131;0.1661885;1.214985,0.01439066;0.2198764;1.232492,0.007215713;-0.2769671;1.308627,0
3031,0.1757459;-0.2416206;1.028581,0.1132181;-0.1810396;1.04729,-0.07441744;-0.05198932;1.162569,-0.1388799;0.1703468;1.216122,0.0139774;0.2190223;1.233235,0.007139035;-0.2769896;1.308633,0
3064,0.1749523;-0.241522;1.028434,0.1131703;-0.1810018;1.048079,-0.0740219;-0.05193578;1.162706,-0.139347;0.172106;1.216458,0.01349235;0.2180034;1.233778,0.006814829;-0.2769104;1.308794,0
3098,0.174073;-0.2414581;1.030001,0.1122525;-0.1809633;1.048758,-0.0738735;-0.05242375;1.163076,-0.1396925;0.1733335;1.216607,0.01366777;0.2186357;1.23266,0.006474476;-0.2768723;1.308833,0
3132,0.1736616;-0.2413399;1.031718,0.1114508;-0.1813692;1.04991,-0.07364282;-0.05263602;1.163343,-0.1400067;0.1743251;1.216936,0.01375748;0.2190953;1.232007,0.005995608;-0.2768215;1.309081,0
3165,0.1717859;-0.2410424;1.030979,0.1108959;-0.181354;1.050342,-0.07372002;-0.05256117;1.163629,-0.1402545;0.1750259;1.217112,0.01279136;0.2176416;1.23246,0.00593515;-0.2769603;1.308834,0
3195,0.1694573;-0.2440316;1.031553,0.1061631;-0.1871969;1.050821,-0.07368577;-0.05242079;1.163785,-0.140448;0.1756286;1.217254,0.01304133;0.2183603;1.231655,0.005406236;-0.2768882;1.30905,0
3231,0.1690882;-0.2439131;1.030627,0.1065575;-0.186871;1.050477,-0.07340956;-0.05244576;1.163565,-0.1406305;0.1760935;1.217316,0.01320036;0.2188966;1.230827,0.005132615;-0.2769287;1.308962,0
3266,0.1691075;-0.2437164;1.03102,0.1066861;-0.186449;1.050401,-0.07271883;-0.05229287;1.163134,-0.1408299;0.1765377;1.217372,0.0121725;0.2175637;1.231381,0.004807923;-0.2769576;1.308866,0
3357,0.1706855;-0.2431594;1.031113,0.108056;-0.1858258;1.050393,-0.07261172;-0.05215181;1.163231,-0.1411812;0.1772238;1.217539,0.01292151;0.2186814;1.230486,0.009596184;-0.2731342;1.313324,0
3369,0.1698559;-0.2433574;1.03131,0.1079284;-0.1852366;1.050643,-0.0723877;-0.05226928;1.163152,-0.1413047;0.1775156;1.217605,0.01304644;0.2189681;1.230129,0.00846772;-0.2731506;1.31376,0
3397,0.1689913;-0.2424425;1.0287,0.1082416;-0.1846249;1.050529,-0.07233362;-0.05213311;1.162939,-0.1413916;0.1777193;1.217559,0.01228251;0.2169809;1.230064,0.008328501;-0.2734706;1.313328,0
3432,0.1713167;-0.2418392;1.035405,0.1077389;-0.1842131;1.051212,-0.07209489;-0.05233133;1.163515,-0.1415895;0.1779999;1.217935,0.01250408;0.217398;1.229854,0.008000071;-0.2735773;1.313984,0
3464,0.1693568;-0.2410921;1.032,0.1077088;-0.1839726;1.051173,-0.07189382;-0.05220603;1.163229,-0.1416536;0.178111;1.217957,0.01273923;0.2177616;1.229311,0.007762611;-0.2736412;1.313964,0
3497,0.170851;-0.2416433;1.033839,0.1077628;-0.1841735;1.051137,-0.07187428;-0.05246307;1.163581,-0.1418123;0.178317;1.218196,0.01286832;0.218048;1.229198,0.007295622;-0.273667;1.314472,0
3530,0.1690006;-0.2410411;1.031091,0.1081327;-0.1837281;1.051084,-0.0717887;-0.0524318;1.163334,-0.1418763;0.1784083;1.218181,0.01316718;0.2182885;1.228292,0.007470159;-0.2763184;1.310055,0
3566,0.169072;-0.2412082;1.031765,0.1077835;-0.1840242;1.050721,-0.07164846;-0.05243232;1.163103,-0.1419302;0.1784571;1.218188,0.01322593;0.2183992;1.227946,0.006275292;-0.2768815;1.309369,0
3596,0.1698075;-0.2418232;1.034704,0.1072291;-0.1840593;1.050815,-0.07159891;-0.05264778;1.16362,-0.1420252;0.1785515;1.218318,0.01330356;0.2185163;1.2279,0.006461605;-0.2768302;1.310058,0
3630,0.1682044;-0.2408014;1.033205,0.1065624;-0.1838719;1.051029,-0.07161146;-0.05264706;1.163574,-0.1421047;0.1786504;1.218372,0.01332471;0.2186176;1.227756,0.005197959;-0.2768398;1.310416,0
3663,0.1689096;-0.2411777;1.033906,0.1068353;-0.1840225;1.051155,-0.07134026;-0.05425267;1.16402,-0.1421977;0.1787239;1.218482,0.01339627;0.218741;1.227721,0.005168358;-0.2767024;1.310896,0
3696,0.1667975;-0.2399022;1.03124,0.1054787;-0.1828177;1.051064,-0.07123778;-0.05407426;1.163677,-0.1422474;0.178744;1.218463,0.01226685;0.2163938;1.228631,0.005176257;-0.2767126;1.310896,0
3730,0.1655163;-0.2400579;1.033147,0.1054165;-0.1828195;1.051129,-0.07103758;-0.05391684;1.163365,-0.1422847;0.1787761;1.218475,0.01241536;0.2167537;1.228416,0.004966693;-0.2767484;1.31099,1
3763,0.1661221;-0.2393756;1.033185,0.1055053;-0.1827777;1.051273,-0.07082301;-0.05376985;1.163089,-0.1423216;0.1788118;1.218488,0.01261315;0.2171504;1.228148,0.004865371;-0.2766488;1.311275,1
3798,0.1665962;-0.2383713;1.034611,0.1048079;-0.1821686;1.051323,-0.07074511;-0.05355478;1.162949,-0.1424051;0.1789005;1.218591,0.01269254;0.2174641;1.228078,0.004363488;-0.2766848;1.311464,1
3830,0.1671103;-0.2391276;1.035881,0.1049175;-0.1821036;1.051338,-0.07057276;-0.05370634;1.163027,-0.1424627;0.1789807;1.218716,0.01276859;0.2176838;1.228096,0.003637916;-0.2764147;1.312621,1
3863,0.1672377;-0.2380301;1.03204,0.1062617;-0.1818292;1.050713,-0.06997135;-0.05374205;1.162397,-0.1424708;0.1789879;1.218711,0.01286567;0.2178715;1.227937,0.003477309;-0.2763236;1.312859,1
3896,0.164139;-0.2358646;1.034048,0.1070669;-0.1814931;1.050299,-0.05761204;-0.05945737;1.154687,-0.1409897;0.1675243;1.217099,0.01290583;0.2179594;1.227834,0.003181651;-0.2769004;1.312861,1
3930,0.1638659;-0.2353804;1.032418,0.1073087;-0.1810574;1.049749,-0.05931492;-0.05802148;1.15502,-0.1412772;0.1702553;1.21717,0.01297123;0.218104;1.227679,0.003126512;-0.276729;1.313096,1
3963,0.1614309;-0.2327169;1.033981,0.1075273;-0.1807494;1.049326,-0.0506104;-0.06404733;1.148953,-0.1414119;0.1718269;1.217211,0.01303899;0.2182418;1.227534,0.002981812;-0.2765107;1.313275,1
3998,0.1627917;-0.2330541;1.035513,0.1087009;-0.1808218;1.048992,-0.04880402;-0.06525461;1.148445,-0.1414942;0.1728931;1.217381,0.01312534;0.2183728;1.227499,0.003114077;-0.2762306;1.313656,1
4032,0.1619191;-0.2329908;1.034021,0.1092252;-0.1810109;1.048454,-0.04818737;-0.06536496;1.147961,-0.1415619;0.1736423;1.217266,0.01320641;0.2184908;1.227323,0.002957229;-0.2760848;1.313704,1
4064,0.1639092;-0.233256;1.034979,0.1094615;-0.1812283;1.048305,-0.04776371;-0.06534325;1.147828,-0.1416203;0.1743885;1.217342,0.01324303;0.2185888;1.22728,0.002710612;-0.2758744;1.31397,1
4096,0.164985;-0.2339545;1.036107,0.1097037;-0.1810506;1.048412,-0.04765693;-0.06539719;1.147992,-0.1417024;0.1749801;1.217566,0.01329688;0.2186948;1.22729,0.002713956;-0.2756689;1.314408,1
4130,0.1655483;-0.234762;1.038026,0.109974;-0.1814514;1.048225,-0.04707627;-0.06566556;1.148158,-0.1417353;0.1754179;1.21779,0.01338698;0.2188334;1.227394,0.003008905;-0.2753843;1.315145,1
4163,0.1636223;-0.233744;1.03268,0.1105832;-0.1813799;1.047452,-0.04650046;-0.0657906;1.147574,-0.1417402;0.1757205;1.217723,0.01345148;0.2188878;1.227277,0.003029622;-0.2752995;1.315077,1
4196,0.1648177;-0.2336976;1.033511,0.1112338;-0.1812774;1.04691,-0.04589736;-0.06590563;1.147219,-0.1417605;0.175947;1.217734,0.01351159;0.2189456;1.227258,0.003182485;-0.2752331;1.315159,1
4231,0.1656577;-0.2330278;1.031421,0.1122392;-0.1811144;1.04574,-0.04498904;-0.0661035;1.146331,-0.1417809;0.1762037;1.217711,0.01354754;0.2189842;1.227229,0.003274078;-0.2751357;1.315234,1
4265,0.1665289;-0.2317217;1.030275,0.1130159;-0.1801834;1.044096,-0.04432586;-0.0659913;1.145509,-0.141765;0.1764308;1.217658,0.0136012;0.2190606;1.22717,0.003343901;-0.2749841;1.315302,1
