Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
819,-0.1315549;-0.01379607;1.345992,0.03431918;-0.04634511;1.328828,-0.005950738;-0.2233261;1.182525,-0.1036545;-0.3280076;1.066159,-0.1533989;-0.355931;1.016727,-0.03956616;-0.4461186;1.280935,0
861,-0.1315985;-0.0137273;1.345826,0.03470956;-0.04646821;1.3291,-0.005444618;-0.2238123;1.18129,-0.1033801;-0.3227795;1.05985,-0.2003555;-0.363588;0.9773297,-0.03986751;-0.4460575;1.280765,0
905,-0.1315889;-0.01371373;1.345698,0.0350708;-0.04661528;1.329337,-0.006004979;-0.226975;1.178341,-0.105118;-0.3227922;1.055228,-0.1953635;-0.3539844;0.9699697,-0.04002739;-0.4460261;1.280673,0
952,-0.1315556;-0.01365986;1.345486,0.03538056;-0.04668755;1.329484,-0.005336588;-0.2268756;1.178806,-0.1045839;-0.3203048;1.053848,-0.1908868;-0.3481261;0.9639487,-0.0400891;-0.446024;1.280638,0
1004,-0.1316318;-0.01361405;1.345306,0.03553985;-0.04671823;1.329583,-0.005328276;-0.2268824;1.17881,-0.1046534;-0.3199363;1.053617,-0.1902885;-0.3481089;0.9572197,-0.04021354;-0.4460435;1.280642,0
1054,-0.1316726;-0.01358831;1.345143,0.03561524;-0.0467407;1.329627,-0.005834122;-0.2275271;1.17814,-0.1053764;-0.3201095;1.05276,-0.1895299;-0.3539031;0.956777,-0.04035139;-0.4459982;1.280593,0
1102,-0.1317106;-0.01361587;1.344909,0.03564436;-0.0467581;1.329615,-0.005759734;-0.2273403;1.179081,-0.1055048;-0.3205979;1.054411,-0.1485395;-0.3546623;1.010503,-0.04039407;-0.4459895;1.280591,0
1146,-0.1317534;-0.01365419;1.344411,0.03569154;-0.04678624;1.329529,-0.007525304;-0.2290878;1.178636,-0.1073637;-0.3241111;1.055505,-0.1486394;-0.3624991;1.016403,-0.04038626;-0.4460355;1.280559,0
1193,-0.1317287;-0.01368815;1.344028,0.03569998;-0.04687615;1.329297,-0.009886666;-0.2313198;1.17975,-0.1096796;-0.3352922;1.064674,-0.1433572;-0.3743031;1.040756,-0.04040288;-0.4460587;1.280559,0
1236,-0.1315588;-0.01376921;1.342228,0.03567582;-0.04717415;1.328413,-0.0101041;-0.2314012;1.180323,-0.108397;-0.3393372;1.067855,-0.1404254;-0.3771239;1.043736,-0.04039517;-0.4461005;1.28039,0
1284,-0.1315683;-0.01387717;1.342034,0.0335911;-0.04779411;1.324422,-0.01163408;-0.2326925;1.183017,-0.1085584;-0.3427889;1.071582,-0.1421333;-0.3813844;1.047567,-0.04043635;-0.4462475;1.280443,0
1332,-0.13174;-0.01404323;1.341563,0.03236489;-0.04800582;1.321662,-0.01317423;-0.2335892;1.182631,-0.1089207;-0.3450342;1.071578,-0.1434989;-0.3815629;1.042333,-0.04045828;-0.4463452;1.280428,0
1373,-0.1318256;-0.01408793;1.341494,0.03179037;-0.04814669;1.320675,-0.01424523;-0.2346883;1.182681,-0.1093836;-0.346234;1.071193,-0.1436435;-0.3820145;1.043661,-0.04050751;-0.4464489;1.280464,0
1421,-0.131906;-0.01425872;1.341116,0.03115967;-0.04827467;1.319278,-0.01501733;-0.2351165;1.182584,-0.1095172;-0.3473744;1.071298,-0.1441078;-0.3838349;1.04206,-0.04052568;-0.4464958;1.280435,0
1471,-0.13195;-0.01448488;1.340189,0.03068198;-0.04844846;1.3179,-0.01550645;-0.2353342;1.182415,-0.1280525;-0.3914854;1.04926,-0.1758033;-0.4319701;1.007982,-0.04045497;-0.4467117;1.280056,0
1513,-0.1319813;-0.01453857;1.340148,0.03045801;-0.04851127;1.31749,-0.01623686;-0.2362945;1.182801,-0.1295768;-0.397111;1.054188,-0.171597;-0.4200298;1.016765,-0.04046971;-0.446814;1.280052,0
1553,-0.1319876;-0.01460002;1.340053,0.03023301;-0.04860344;1.317065,-0.01638852;-0.2366208;1.182811,-0.1298016;-0.3965701;1.0537,-0.1687488;-0.4149169;1.01803,-0.04048087;-0.4468547;1.280018,0
1597,-0.1319879;-0.01468884;1.340012,0.03008488;-0.04864448;1.316799,-0.01663724;-0.2367061;1.182819,-0.1260319;-0.383509;1.052475,-0.1617578;-0.4013315;1.020287,-0.04036654;-0.4471305;1.280001,0
1646,-0.1319277;-0.01486951;1.339818,0.02999374;-0.04868654;1.316583,-0.01667519;-0.2367317;1.182822,-0.1247205;-0.3801083;1.051905,-0.159839;-0.3984269;1.019553,-0.04036336;-0.4472423;1.279976,0
1694,-0.1319218;-0.01487754;1.339809,0.02993788;-0.04870248;1.316454,-0.01672205;-0.2367799;1.182826,-0.1257303;-0.3836972;1.053822,-0.1614415;-0.4005029;1.019572,-0.04032137;-0.447246;1.280013,0
1736,-0.131898;-0.01491165;1.339783,0.02988437;-0.04872096;1.316337,-0.01668366;-0.2367522;1.182797,-0.1242794;-0.3786882;1.053027,-0.1596534;-0.3968581;1.01929,-0.0403192;-0.447282;1.279971,0
1782,-0.1318248;-0.0149604;1.340101,0.02987043;-0.04872848;1.316342,-0.01671292;-0.2366932;1.1829,-0.1258884;-0.388348;1.059457,-0.161187;-0.4032191;1.023585,-0.0403539;-0.4473;1.280101,0
1821,-0.1316109;-0.01485638;1.339439,0.02982659;-0.04875878;1.315909,-0.01620541;-0.2364687;1.181281,-0.1280008;-0.388925;1.053937,-0.1611136;-0.4014822;1.016016,-0.04018535;-0.4474151;1.279877,0
1867,-0.1315971;-0.01482244;1.339454,0.02982759;-0.04874523;1.315875,-0.01204668;-0.2329785;1.183513,-0.1284924;-0.3899586;1.054266,-0.1647493;-0.4046942;1.017722,-0.04019783;-0.4474056;1.279881,0
1917,-0.1315434;-0.01471797;1.339685,0.02893739;-0.04832785;1.314987,-0.009586657;-0.2306224;1.185547,-0.1293589;-0.3907834;1.054471,-0.166759;-0.4064766;1.018538,-0.04017891;-0.4474705;1.279926,0
1953,-0.1315769;-0.01451173;1.340022,0.02886883;-0.04820691;1.314695,-0.006515606;-0.2300172;1.185636,-0.1020682;-0.3408737;1.073703,-0.1397418;-0.3679879;1.039726,-0.04015305;-0.4475165;1.279953,0
1997,-0.1315275;-0.01443144;1.340065,0.02916663;-0.04818863;1.314805,0.00230933;-0.2235225;1.189516,-0.09633471;-0.3335196;1.079457,-0.1378293;-0.3605994;1.042173,-0.0401551;-0.4475126;1.279979,0
2039,-0.1314498;-0.01429917;1.340155,0.02963898;-0.04806393;1.315158,0.008027195;-0.2208644;1.192145,-0.09328824;-0.3288294;1.082452,-0.1383708;-0.3519503;1.044764,-0.04020699;-0.4475148;1.279956,0
2083,-0.1314139;-0.01416542;1.34025,0.02997968;-0.04796612;1.315376,0.01550893;-0.2176308;1.195681,-0.09173965;-0.3245395;1.084203,-0.1741686;-0.3597895;1.033229,-0.04258271;-0.448137;1.278588,0
2129,-0.1311008;-0.01385908;1.341006,0.03080019;-0.04778491;1.316141,0.01663963;-0.2566696;1.176195,-0.1171924;-0.3231872;1.068064,-0.2130637;-0.3108624;1.019187,-0.04260719;-0.4481305;1.278647,0
2178,-0.1305925;-0.01357671;1.341369,0.03150948;-0.04749602;1.316585,0.05044781;-0.2115432;1.216249,-0.110301;-0.299264;1.079703,-0.1691873;-0.2904685;1.049608,-0.04259666;-0.4480803;1.278661,0
2221,-0.1295319;-0.0128395;1.343113,0.03281368;-0.0469579;1.318053,0.04136612;-0.2700298;1.204011,-0.1476906;-0.2526516;1.082154,-0.2190496;-0.2338764;1.05603,-0.04269549;-0.4474531;1.279267,0
2263,-0.1290286;-0.01235418;1.343816,0.03357998;-0.04662351;1.318521,0.04107619;-0.2691704;1.203255,-0.1512598;-0.2307267;1.086694,-0.2243968;-0.2058916;1.066858,-0.04266614;-0.446554;1.279938,0
2307,-0.1286553;-0.01199713;1.34387,0.03427349;-0.04643638;1.318523,0.05384964;-0.2429242;1.174027,-0.1645001;-0.1961122;1.087966,-0.2289557;-0.1754878;1.075369,-0.0425605;-0.445798;1.28004,0
2354,-0.1279225;-0.011637;1.344324,0.03493179;-0.04603964;1.318646,0.03778113;-0.2114965;1.175851,-0.1892855;-0.1544369;1.096687,-0.2423192;-0.1407259;1.093293,-0.04241787;-0.4453366;1.280384,0
2400,-0.1269383;-0.01155511;1.345072,0.0358044;-0.04534236;1.318631,0.0290345;-0.1946996;1.168085,-0.1833088;-0.1099542;1.123011,-0.2452902;-0.07944152;1.123946,-0.04222632;-0.4448874;1.280897,0
2445,-0.1260982;-0.01123003;1.345542,0.03677212;-0.04455381;1.318144,0.01935133;-0.1769021;1.157965,-0.1935268;-0.09148675;1.125855,-0.2413222;-0.05390156;1.134731,-0.0413084;-0.4443707;1.281676,0
2489,-0.1205216;-0.01132644;1.348331,0.03780053;-0.04164758;1.317398,0.01294161;-0.1434711;1.148155,-0.1934604;-0.0340026;1.147977,-0.2350331;-0.002628723;1.162414,-0.04004013;-0.4445764;1.283122,0
2534,-0.1182867;-0.01116235;1.349115,0.03877768;-0.03810846;1.316792,0.01344587;-0.1358737;1.145442,-0.1908576;-0.03116487;1.148941,-0.2262051;0.01253169;1.169753,-0.03944831;-0.4447385;1.283549,0
2584,-0.1168199;-0.01094979;1.349331,0.03931709;-0.03467291;1.316617,0.01396897;-0.1257675;1.142711,-0.1697477;-0.01550916;1.149718,-0.2140706;0.02677083;1.176279,-0.03916392;-0.4445755;1.283941,0
2632,-0.1148645;-0.009819016;1.348273,0.0388466;-0.02908685;1.316776,0.01111125;-0.1021347;1.136391,-0.1507556;0.0003250883;1.149277,-0.1914339;0.04031604;1.180108,-0.03793313;-0.444212;1.285483,0
2679,-0.1138159;-0.009283917;1.347088,0.0381157;-0.01215481;1.316162,0.007224094;-0.09392004;1.136047,-0.1474945;0.01323765;1.152731,-0.1875053;0.05045894;1.185614,-0.03658583;-0.4430314;1.287251,0
2721,-0.1139967;-0.009627534;1.345915,0.03786142;-0.007371803;1.316767,0.006636547;-0.08832125;1.135569,-0.1409262;0.01427087;1.153188,-0.1751974;0.05489221;1.188298,-0.03536932;-0.4423281;1.288504,0
2768,-0.1173956;-0.01110398;1.339926,0.03749266;-0.005347759;1.316455,0.005295499;-0.08344851;1.13496,-0.1403834;0.01901915;1.154698,-0.1704687;0.0625266;1.194283,-0.03460421;-0.4420187;1.28911,0
2817,-0.1194997;-0.01186467;1.337509,0.03718843;-0.004408045;1.315909,0.004753408;-0.08023149;1.134626,-0.1313723;0.03619848;1.148035,-0.1495609;0.05008039;1.183023,-0.03416719;-0.4420759;1.289242,0
2864,-0.1204167;-0.01184702;1.336571,0.03703814;-0.00370595;1.316058,0.00408325;-0.07929572;1.135435,-0.133299;0.0305632;1.166677,-0.1649466;0.07735588;1.210883,-0.03364272;-0.4419786;1.289782,0
2905,-0.1213289;-0.01215224;1.336054,0.03690379;-0.003105914;1.316236,0.003565732;-0.07798413;1.136569,-0.1339477;0.0315523;1.167315,-0.1630444;0.07336464;1.210011,-0.03330067;-0.441967;1.290283,0
2947,-0.1221869;-0.01265878;1.335323,0.03573829;-0.003039358;1.315089,0.003605732;-0.07762306;1.136742,-0.1340367;0.03181891;1.167301,-0.163412;0.07887213;1.20947,-0.03313407;-0.442154;1.290344,0
2994,-0.1225536;-0.01274307;1.33501,0.03499825;-0.002827344;1.314582,0.004091461;-0.07669332;1.137491,-0.1340181;0.03233391;1.167569,-0.1634672;0.07624086;1.210167,-0.0328055;-0.4421868;1.290707,0
3040,-0.1227983;-0.01256035;1.334643,0.03513337;-0.002248907;1.314815,0.005096219;-0.07599031;1.137806,-0.133552;0.03243924;1.167654,-0.1633438;0.07594268;1.209868,-0.03257374;-0.4421089;1.290944,0
3083,-0.1231059;-0.01272007;1.333896,0.03418942;-0.001584258;1.313662,0.0055288;-0.07444277;1.137027,-0.1334583;0.03325945;1.167603,-0.1633274;0.07888919;1.209085,-0.03248305;-0.4420821;1.290963,0
3129,-0.1232299;-0.01307164;1.333322,0.03390274;-0.002213166;1.314779,0.006904276;-0.07134096;1.137416,-0.1342523;0.03351172;1.167883,-0.1628475;0.07085307;1.210435,-0.03239054;-0.4421228;1.291049,0
3169,-0.123387;-0.01365859;1.332742,0.03449723;-0.001303074;1.315876,0.0121054;-0.06712575;1.137496,-0.1279487;0.04124413;1.162486,-0.1547134;0.07477657;1.210967,-0.03229749;-0.4420917;1.291063,0
3219,-0.1234917;-0.01392499;1.332436,0.03498451;-0.0008125239;1.318005,0.01981998;-0.06198203;1.137159,-0.1215386;0.04159041;1.170229,-0.1532698;0.0784297;1.215053,-0.03213857;-0.4420926;1.291147,0
3267,-0.1233248;-0.01429678;1.331899,0.03451441;-0.001988395;1.319461,0.04428283;-0.05337976;1.135145,-0.1027706;0.04226428;1.16881,-0.1374291;0.07850874;1.216103,-0.03198894;-0.4423164;1.291058,0
3319,-0.1232085;-0.01426318;1.331586,0.0348735;-0.001918402;1.320929,0.05572767;-0.05010348;1.13667,-0.1249605;0.03151102;1.179341,-0.1605724;0.06571485;1.224813,-0.03178404;-0.4423898;1.291147,0
3358,-0.1228544;-0.01403494;1.331254,0.03454283;-0.009174387;1.324689,0.113463;-0.03521399;1.152501,-0.1195126;0.02988824;1.179462,-0.1623401;0.05437076;1.22413,-0.03158624;-0.4427797;1.291123,0
3408,-0.1222762;-0.01347628;1.330933,0.03528269;-0.01760584;1.32832,0.1158062;-0.03127375;1.155423,-0.06211432;-0.02080302;1.178497,-0.08355364;0.02305014;1.178295,-0.03139967;-0.4433466;1.291096,0
3452,-0.1218919;-0.01314788;1.330853,0.03534624;-0.02213169;1.327164,0.1280787;-0.02221042;1.160158,-0.05765263;-0.01780388;1.180469,-0.09640849;0.02624069;1.186929,-0.03134915;-0.4438698;1.290775,0
3519,-0.1213176;-0.01199834;1.331679,0.03716458;-0.02494372;1.328382,0.1645738;0.001408249;1.190159,-0.0365218;0.001312748;1.172262,-0.08174213;0.02342185;1.196175,-0.03131134;-0.4438925;1.290791,0
3557,-0.1210441;-0.01174058;1.332523,0.03814891;-0.02669187;1.32897,0.1663138;0.006989909;1.193218,-0.02884166;0.01250396;1.17348,-0.07247376;0.02676692;1.197382,-0.0312369;-0.4438072;1.290874,0
3590,-0.1209856;-0.01152331;1.333776,0.03981315;-0.02853559;1.330191,0.1873228;0.03784583;1.21271,-0.01425671;0.01886971;1.176888,-0.05491875;0.02646144;1.198702,-0.0311314;-0.4435322;1.290937,0
3634,-0.1204161;-0.01138395;1.335482,0.04131715;-0.03111939;1.332013,0.1920826;0.04302384;1.218879,-0.01063247;0.02162524;1.179275,-0.07823288;0.02621783;1.216351,-0.03085885;-0.4429715;1.291861,0
3677,-0.1203665;-0.01136704;1.337298,0.04814159;-0.04363997;1.344178,0.1976517;0.04939472;1.229808,0.01638791;0.02124816;1.183739,-0.05772005;0.02154167;1.209351,-0.03084784;-0.4429737;1.291845,0
3726,-0.1204899;-0.01064689;1.338478,0.04974042;-0.04437681;1.346066,0.2067666;0.06308488;1.24654,0.0131481;0.02395315;1.188471,-0.05065892;0.02744701;1.211413,-0.03084383;-0.4428369;1.291724,0
3775,-0.1202766;-0.01035093;1.339732,0.05069532;-0.0431475;1.346909,0.2121248;0.07044017;1.25895,-0.02646777;0.03727183;1.204702,-0.06224194;0.02735271;1.213338,-0.03087597;-0.4426632;1.291669,0
3821,-0.1201941;-0.01034943;1.340546,0.05160737;-0.04233377;1.3476,0.2200359;0.07928557;1.27019,-0.01562263;0.04433789;1.203905,-0.05138237;0.03634919;1.210739,-0.03085972;-0.4425389;1.291543,0
3863,-0.1198755;-0.009896629;1.34114,0.05429555;-0.03899435;1.349382,0.2312571;0.09355608;1.297595,0.008665537;0.09270109;1.230227,-0.0813753;0.08900088;1.235728,-0.03091882;-0.4419546;1.291344,0
3909,-0.119415;-0.009461652;1.341856,0.0565674;-0.0354034;1.351374,0.2326489;0.09675913;1.306315,0.03921989;0.1057127;1.223825,-0.0502681;0.09498665;1.229253,-0.03090968;-0.4407486;1.291415,0
3962,-0.1188483;-0.00904288;1.342454,0.0656633;-0.02116211;1.361238,0.2363526;0.1093596;1.326306,0.03877776;0.1133447;1.22595,-0.004658434;0.1030223;1.2227,-0.03005881;-0.437846;1.29143,0
4013,-0.1178702;-0.00796448;1.343892,0.06788296;-0.01693214;1.364426,0.2330409;0.1142537;1.332395,0.04182495;0.1257925;1.233536,-0.001648319;0.1140292;1.231679,-0.02941488;-0.4342882;1.292167,0
4062,-0.1142863;-0.005023159;1.351797,0.07466011;-0.002094655;1.37463,0.2312371;0.1253413;1.345529,0.04563622;0.1417596;1.248038,0.002354554;0.1314531;1.247671,-0.02832198;-0.4297528;1.293325,0
4106,-0.1139812;-0.005066512;1.351709,0.07610363;0.001426489;1.377133,0.2296724;0.1278029;1.349746,0.05387076;0.1568384;1.258258,-0.006854053;0.1408594;1.255236,-0.02781466;-0.427404;1.29381,0
4154,-0.1108173;-0.0029705;1.357844,0.07762595;0.004356459;1.380189,0.2291695;0.133851;1.357656,0.05269145;0.1557663;1.266181,-0.01818351;0.1456121;1.262627,-0.02726697;-0.4248995;1.294987,0
4209,-0.110746;-0.002943019;1.357796,0.08162525;0.01184439;1.389361,0.2271012;0.1375389;1.368557,0.05421697;0.1600487;1.27715,-0.020484;0.1537661;1.274951,-0.02679517;-0.4229498;1.295889,0
4254,-0.1106554;-0.002772115;1.357608,0.08235098;0.01269347;1.391018,0.2265673;0.1388429;1.370781,0.0531751;0.1613296;1.280182,-0.02504795;0.1548351;1.273753,-0.02681241;-0.421674;1.296191,0
4299,-0.1104334;-0.002617686;1.357249,0.08330957;0.01366194;1.392062,0.2260715;0.1396485;1.372429,0.05243455;0.1623655;1.281961,-0.02605813;0.1562366;1.272548,-0.02651659;-0.420975;1.296251,0
4341,-0.1072045;-0.001185901;1.360412,0.08353271;0.01421414;1.392435,0.2256681;0.1410033;1.373112,0.05293309;0.1633119;1.283724,-0.02683905;0.1562159;1.271463,-0.02646434;-0.4204548;1.29625,0
4397,-0.1073075;-0.001124376;1.359768,0.08375894;0.01489612;1.392855,0.2254518;0.1421662;1.373458,0.05388867;0.1644028;1.284861,-0.0262017;0.1559889;1.27215,-0.0264881;-0.4197864;1.296417,0
4448,-0.10739;-0.001075972;1.359353,0.08399782;0.01524435;1.393204,0.2250335;0.1432249;1.373594,0.05365487;0.1645412;1.285009,-0.02337103;0.1584105;1.271087,-0.0264023;-0.41925;1.296603,0
4491,-0.1074332;-0.0009957678;1.358944,0.08450853;0.01602826;1.39363,0.2251306;0.1438294;1.373789,0.05348821;0.1646865;1.284927,-0.0239285;0.1587193;1.270602,-0.0262098;-0.4188076;1.29679,0
4538,-0.1044966;-0.0001697488;1.362806,0.08480318;0.01641355;1.393959,0.2251692;0.1438496;1.373806,0.05375897;0.1645145;1.285301,-0.02097986;0.1597322;1.270411,-0.02603571;-0.4183882;1.296964,0
4584,-0.105345;-0.00040789;1.360715,0.08485118;0.01653667;1.39395,0.2252069;0.1439843;1.373551,0.05323558;0.1626544;1.288709,-0.02023007;0.1591716;1.268211,-0.02598156;-0.4182467;1.296952,0
4628,-0.1059586;-0.0003250383;1.360208,0.08490463;0.0167552;1.39422,0.2254248;0.1438186;1.373611,0.05292016;0.1613254;1.291718,-0.02010899;0.1582865;1.272925,-0.0260287;-0.4179927;1.297113,0
4663,-0.1062677;-0.0004668494;1.359222,0.08492719;0.01697661;1.394191,0.2254239;0.1410557;1.372869,0.05250118;0.1605521;1.290766,-0.02034571;0.1561028;1.268654,-0.02599207;-0.4178817;1.297089,0
4699,-0.1064931;-0.0007091195;1.358727,0.08503477;0.01725503;1.394272,0.2251813;0.1392073;1.372406,0.05051245;0.1586928;1.290974,-0.02374175;0.1548049;1.270398,-0.02576265;-0.4175595;1.297381,0
4735,-0.1059354;0.0001454644;1.360699,0.085097;0.01746538;1.394337,0.2254101;0.1376593;1.371692,0.04956378;0.1572651;1.290921,-0.02366001;0.1532841;1.269136,-0.02558661;-0.4172728;1.297634,0
4771,-0.1062668;-0.0001582353;1.360144,0.08516989;0.01766164;1.39443,0.2260468;0.1374909;1.370778,0.04638621;0.1544396;1.293623,-0.0277117;0.1513089;1.270548,-0.02549154;-0.4169573;1.297922,0
4818,-0.1047691;0.000414569;1.361808,0.08519728;0.01778853;1.394369,0.2270488;0.1369498;1.368859,0.04541789;0.1533435;1.291691,-0.02745257;0.1498084;1.267395,-0.02544692;-0.4168985;1.297956,0
4857,-0.1038789;0.0007151931;1.362844,0.08519426;0.01800417;1.394222,0.2282476;0.132113;1.366496,0.04593148;0.1526719;1.287847,-0.02707198;0.1479753;1.266932,-0.02532108;-0.4167618;1.298059,0
4887,-0.1044327;0.001584771;1.365264,0.08519065;0.01802532;1.394249,0.2286123;0.1289344;1.365774,0.04602341;0.1516695;1.287238,-0.02695216;0.1473365;1.268696,-0.02532819;-0.4166006;1.298335,0
4923,-0.1061672;0.001055343;1.3622,0.08517326;0.01804726;1.394128,0.2285063;0.1258545;1.362021,0.04657952;0.1499225;1.282368,-0.02650418;0.1457714;1.263483,-0.02531863;-0.4165593;1.298371,0
4962,-0.1058615;0.0009192461;1.362942,0.08519775;0.01797725;1.394042,0.2304488;0.1228353;1.359963,0.04595373;0.1466746;1.281749,-0.02576615;0.143018;1.261667,-0.02530988;-0.4165314;1.2984,0
4998,-0.1056771;0.0009515857;1.363505,0.08516993;0.01791911;1.393829,0.2330993;0.1181951;1.35608,0.04717875;0.1435657;1.276726,-0.02683216;0.1405866;1.25816,-0.02531973;-0.4165105;1.298462,0
5035,-0.1074699;9.578472E-05;1.360328,0.085114;0.01743409;1.393215,0.2346566;0.1141143;1.350914,0.04518501;0.1401051;1.272521,-0.02609141;0.1376444;1.254616,-0.0253171;-0.4165142;1.298457,0
5091,-0.1083474;-0.0005271549;1.359168,0.0849532;0.01686998;1.392888,0.2363296;0.110037;1.348557,0.04850093;0.1365266;1.266678,-0.01825262;0.1338696;1.253174,-0.025313;-0.4164523;1.298902,0
5127,-0.1089755;-0.0009321521;1.358046,0.08436416;0.01491443;1.391952,0.241399;0.09563258;1.341261,0.04963666;0.1278759;1.252338,-0.009694162;0.124052;1.242558,-0.02535959;-0.416623;1.298866,0
5160,-0.1093484;-0.001119627;1.357475,0.08384164;0.0126924;1.391405,0.2425919;0.08800549;1.336728,0.04794431;0.124994;1.25055,-0.008678919;0.1209078;1.239104,-0.02553847;-0.4168873;1.298858,0
5197,-0.1098378;-0.001225046;1.35698,0.08321161;0.01068742;1.390996,0.2436042;0.0807783;1.333459,0.04435958;0.1194759;1.245453,-0.007833161;0.1143742;1.233924,-0.02573642;-0.4173295;1.29889,0
5232,-0.1104249;-0.001477479;1.356231,0.08209264;0.007743671;1.389971,0.2432509;0.068423;1.322277,0.04901675;0.1088598;1.234724,-0.001777572;0.1058735;1.222097,-0.02605827;-0.418173;1.298512,0
6080,-0.1215547;-0.002412331;1.351566,0.04344895;-0.0308717;1.325843,0.09304491;-0.2066948;1.165913,-0.07891336;-0.2799148;1.021259,-0.1218173;-0.2925457;0.9977487,-0.03893881;-0.4397375;1.279157,0
6113,-0.1217763;-0.002618439;1.351327,0.04373138;-0.03050883;1.326572,0.08084209;-0.2087528;1.171167,-0.0806674;-0.2883618;1.023379,-0.1592715;-0.323803;0.9796427,-0.03922053;-0.4401197;1.278726,0
6150,-0.1220159;-0.002704673;1.351502,0.04396748;-0.03012948;1.327708,0.07083442;-0.2101013;1.177344,-0.08326158;-0.2961193;1.027078,-0.1636162;-0.3399322;0.9824008,-0.03947406;-0.4403622;1.278768,0
6193,-0.1221863;-0.002847498;1.351408,0.04404722;-0.02995278;1.328181,0.04970622;-0.2140757;1.175311,-0.08545;-0.3022661;1.030502,-0.162568;-0.3526264;0.9821862,-0.03954909;-0.4404365;1.278777,0
6236,-0.1223323;-0.003059706;1.35125,0.0440968;-0.02990338;1.328628,0.04074131;-0.2150256;1.176083,-0.08542181;-0.3061779;1.035653,-0.1517663;-0.3571628;0.9924316,-0.03963572;-0.4405175;1.278812,0
6275,-0.1226566;-0.003367663;1.351107,0.04397435;-0.02999864;1.329017,0.01946236;-0.2212581;1.179357,-0.0965359;-0.3373297;1.050783,-0.138305;-0.370306;1.015961,-0.03960943;-0.4406596;1.279165,0
6319,-0.1229562;-0.003582853;1.350976,0.04380084;-0.0301632;1.329373,0.01234395;-0.2206391;1.184543,-0.09732333;-0.3393515;1.05288,-0.1326567;-0.3725431;1.029495,-0.03944524;-0.4409463;1.279381,0
