Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id
0,-17400,2772,-1890,146.4002551,6.581143009,0
33,-19148,3464,-656,146.1348695,6.739616917,0
65,-18628,3452,-715,145.1837176,6.188971099,0
100,-18576,3328,-120,145.1584055,6.288728052,0
133,-17912,3028,-1420,145.1883156,6.394231652,0
166,-17976,3024,2006,145.078246,6.449241208,0
198,-16472,2788,-2227,145.0873281,6.667640485,0
231,-16708,2680,-535,144.8281779,6.816855978,0
265,-15908,2828,757,144.8446446,6.864253926,0
298,-15272,2888,-1349,144.8225755,6.897952486,0
334,-14472,2692,-228,144.7552265,6.931423735,0
367,-13200,2440,-1154,144.7868029,7.138117996,0
399,-13208,2348,809,144.7420336,7.121251027,0
479,-11796,1940,-548,144.8390894,7.284888698,0
499,-12088,2436,481,144.7931309,7.304038295,0
533,-10984,1912,1041,144.7958696,7.315682901,0
567,-11588,1960,1969,144.764445,7.273947368,0
598,-10848,2568,5511,144.6530774,7.265507137,0
631,-10432,2392,2726,144.6411364,7.253717368,0
665,-9356,1880,7516,144.5965979,7.272116759,0
699,-9268,1912,9736,144.4535314,7.20615928,0
733,-4096,1260,7606,144.3151797,7.163318776,0
767,-5460,2644,344,143.9863693,7.189926096,0
798,-5164,2564,3833,143.6291973,7.386884615,0
836,-3788,1832,3532,143.332596,7.356183311,0
864,-2764,2260,3015,142.5258095,7.340367088,0
898,-1384,2696,2555,141.1167664,7.487508373,0
932,-2356,3400,-325,139.6651492,7.713421403,0
966,-1140,2364,2587,137.8645473,8.023780959,0
1000,236,1284,-809,137.0288149,8.307336963,0
1032,532,1152,764,136.4563909,8.573889614,0
1064,872,2136,19,131.0359268,7.693491437,0
1098,836,1632,-2410,126.8381262,8.29849852,0
1132,340,1656,-1305,125.522839,8.289379986,0
1165,592,1416,-2036,124.7198233,8.5117153,0
1202,396,1948,-1880,124.9333214,8.856933879,0
1232,592,1548,-2171,122.3347744,9.799572211,0
1264,1380,1304,-1634,132.2191326,10.03688455,0
1300,1016,1964,-2623,131.1263138,10.37874662,0
1331,1952,1724,-1875,131.1383922,10.68830746,0
1364,2284,2212,-960,130.9941069,11.03989158,0
1400,2688,1932,-3865,131.4848542,11.43154838,0
1433,1072,2464,-138,133.1124005,12.45830907,0
1464,2228,2500,-2183,132.7695106,12.76427424,0
1498,1284,3304,-912,132.0057274,13.28739365,0
1532,1248,2952,-1774,132.2002285,13.52148191,0
