Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id,
12298,-2696,2028,-1440,147.985136762139,227.237981115841,137.756052062844,1
12332,-2076,1680,-1359,148.134875224368,227.438048500891,138.090198831015,1
12361,-1712,1316,-1819,147.800004911979,227.355747140647,137.283755294562,1
12396,-2676,1368,-661,148.109124738008,227.666597432285,137.731673119903,1
12428,-2792,1320,-1169,148.185553327815,227.78471408436,137.955545582235,1
12461,-2728,324,-1232,147.998386860971,227.65987875193,137.394229819636,1
12495,-2620,108,449,148.154208943462,227.863395829902,137.776449847737,1
12532,-2048,-120,-115,147.9186561815,227.455932589525,136.958276450437,1
12562,-1800,92,984,148.289985109364,227.630353065554,137.588777646449,1
12595,-2568,716,-159,147.999655749176,227.570678805833,137.189302222581,1
12628,-4692,1468,1328,148.086754087662,227.658988840747,137.486053134395,1
12660,-1808,1924,-1928,148.000353923735,227.708998887709,137.617924005256,1
12754,-10956,2568,8357,147.604171621652,227.584735324658,137.577318054342,1
12766,-10660,2988,-5205,147.762814981093,227.588642629602,137.555575334329,1
12797,-10124,1676,2390,147.730517812182,227.543795272474,137.476469466653,1
12828,-15092,3588,-7463,148.083221315599,227.466342628697,137.235272742529,1
12860,-11868,1528,949,147.892294907887,227.353752238846,137.000550488303,1
12895,-18996,4864,-2406,147.949922152482,227.437436226955,136.562396087058,1
12929,-12376,4228,-2598,147.943255036976,227.423404438252,136.423470322533,1
12965,-21916,7176,798,148.626269055364,227.460503381951,136.031841766395,1
12998,-16312,4832,-8352,148.808021836566,227.832844784772,134.808339884842,1
13029,-18656,6804,1040,148.962456776534,227.921885075774,133.799362956,1
13060,-18664,7384,-3201,148.531508250666,228.0276393478,132.153894887676,1
13097,-15720,7296,4411,147.898890435626,228.110004248962,130.29259630626,1
13130,-17088,7896,-1327,147.265189720796,228.407308730057,128.44283964179,1
13165,-10340,4868,-297,147.291560338653,228.91944874232,126.020898771109,1
13198,-12624,4232,-8487,146.651786246716,229.729768565897,122.463711309267,1
13228,-9916,2292,-6349,145.59682017406,228.491025054435,119.70502868246,1
13261,-12460,2420,-6253,146.41850369423,228.231315499371,116.909103015081,1
13295,-10492,1332,-5395,145.732082825601,229.082632794237,111.296952496126,1
13327,-11676,2012,-2342,145.486656436668,229.125305425453,108.763216521818,1
13364,-9240,1920,-3050,145.842721078982,229.324202167933,103.076062745519,1
13397,-9260,3028,581,143.004299454586,230.772795762693,96.9794459894136,1
13430,-8848,2744,-2634,143.009881909824,129.403811271113,93.9787760435641,1
13459,-8744,2600,-452,140.093819890362,128.918635176215,85.9617950115071,1
13494,-8588,1856,-2678,140.760296796527,128.774893537726,80.5333731374404,1
13529,-8540,1980,-2052,144.593417031389,127.139651095929,78.0173439061631,1
13559,-7976,2012,-1986,148.105104782916,126.230363522638,72.733758964778,1
13597,-7148,2160,-972,150.194613794594,125.308932303075,70.5517110946368,1
13630,-7980,2456,-934,151.929885510462,125.071746718843,67.2226754742541,1
13663,-7876,2448,-2345,152.323619311298,125.329113732308,63.2188795764681,1
13694,-8648,2312,-987,153.454250931661,125.991497695945,59.6292727407217,1
13726,-8324,2276,-1997,153.779812193398,126.910535430393,48.997121184248,1
13759,-8284,2344,-1629,155.594447746162,125.435620962706,46.8744439434718,1
13795,-7788,2276,-2119,156.459732143757,122.958031147534,42.2546421820481,1
13829,-8388,2364,-1212,152.448121718721,121.470004032865,37.3510699138414,1
13862,-7716,2044,-2273,153.52528661661,126.067035612091,36.732947383108,1
13894,-8196,1920,-1375,149.232814947091,126.142571680151,31.5580501346916,1
13927,-7712,1536,-2264,150.198879385304,126.231586278066,30.1616388586686,1
13959,-9208,2512,-359,151.224783197802,125.142022684356,28.8254334561122,1
13995,-7908,2012,-1467,152.551917384484,124.457989736326,27.9255348930843,1
14028,-8572,2096,-2045,152.81214797457,123.44000705467,26.5869926060782,1
14063,-8448,1824,-1497,153.008186855246,122.752873475027,25.3692897907641,1
14096,-8276,1796,-1348,153.224423477682,123.376481953933,24.629722516586,1
14127,-8076,1676,-1345,153.174231785275,122.608681518378,23.5020171669307,1
14161,-8316,1468,-1484,153.181031833392,122.101556054032,22.5324689671599,1
14194,-8448,1692,-1346,154.111412737558,121.615789866142,22.0743619138235,1
14228,-8440,1412,-1513,154.546256257151,121.286928139702,21.4918333858344,1
14262,-8820,1600,-2723,154.725994302356,121.046684433134,20.9286308236893,1
14297,-9316,1956,-1723,155.02472724888,121.720545110894,20.739117752572,1
14330,-9032,1796,-2870,155.212609159557,121.472560088092,20.4085248283529,1
14360,-8460,1636,-2476,155.292679217915,121.16557230724,19.8529724536069,1
14394,-8364,1128,-2856,157.422851398568,120.943046876828,19.1882534305602,1
14428,-8120,1152,-1197,157.044484231921,120.68853984034,18.5589745771967,1
14462,-7504,548,-1698,157.102758384758,120.802855640189,17.7680521858896,1
14495,-8388,452,-2276,157.267697247847,120.460703926926,17.5661574776236,1
14529,-8480,392,-2963,157.613693276293,120.047884141573,17.0805087328276,1
14561,-8724,460,-1980,157.79946946015,120.336392666767,16.62966839719,1
14594,-9644,580,-1971,158.114656436799,120.155481512731,16.3460095704446,1
14628,-9040,1028,-581,158.094596726061,119.75047955038,15.7848662941784,1
14660,-8908,1080,-1482,157.763490111248,119.541378971025,14.598169464681,1
14695,-9704,844,-3223,157.752906549742,119.442654313379,14.4884411716278,1
14728,-10020,368,-1711,157.722942836309,119.371050505373,14.4693999196849,1
14760,-9620,608,296,157.986205918925,119.312160895921,14.3366097661179,1
14793,-8048,1352,868,157.950415183116,119.244498996513,14.3148416508826,1
14827,-7884,824,-2131,157.806306322733,119.625206609374,14.3598525037322,1
14860,-9228,392,-2977,157.588108970539,119.517938154019,14.3506443799829,1
14895,-9324,812,-627,157.570995341829,119.423318058288,14.2681199016609,1
14929,-9004,468,-610,157.414505427496,119.92154605747,14.3017549988357,1
14961,-8748,128,-2271,157.369311104464,119.763649887611,14.1940653011002,1
14997,-8476,-524,-2229,157.303503069483,120.226594059315,14.2500985354662,1
15028,-9068,32,-1226,157.127885839026,120.400161182371,14.1396736263433,1
15060,-9092,960,-324,156.974865136844,120.066712111271,13.9466882910909,1
15094,-9040,276,-1726,156.838444270497,120.469281929398,13.9433858678254,1
15129,-9268,224,-1464,156.629416754598,120.666480499473,13.8114338046264,1
15160,-8980,788,-391,156.477833086136,120.960527764137,13.7363038304754,1
15195,-9324,764,-829,156.483080022843,121.124870386633,13.766888828072,1
15226,-8660,456,-369,156.503820607591,121.236773168651,13.7813516503601,1
15259,-8780,-60,-1971,156.556997062241,121.352514344257,13.791403191325,1
15294,-9380,180,-558,156.324673903976,121.496675171075,13.7878791306043,1
15327,-8624,456,-311,156.956582958465,121.641350183406,13.6972784299954,1
15362,-9548,936,-1356,156.913931912177,121.67006280899,13.7094868263417,1
15394,-9000,684,-1426,156.593944728034,121.070630216384,13.6338072181476,1
15427,-8732,776,-730,155.70129399081,121.343496129856,12.5615700930459,1
15460,-8664,680,-915,155.433634224584,120.766609479556,12.8793940896082,1
15494,-9152,612,-694,153.79524825655,120.303132161764,11.6081868576811,1
15526,-9128,684,-677,153.756055256432,120.540577654279,11.5670029400535,1
15562,-9276,676,-628,154.17533781114,120.691569730208,11.9113447405729,1
15594,-8908,244,-944,154.719713343732,120.31163255377,12.2419482208939,1
15626,-8948,484,-1166,154.476274812273,120.535126046107,12.4051722001359,1
15660,-8924,420,-1202,154.722354577939,120.754417195408,12.5637785770143,1
15694,-8896,92,-1893,155.06217883596,120.325980087031,13.0325963637245,1
15726,-8532,612,-25,155.640449535785,120.533456071151,13.0842661369714,1
15760,-9124,1016,-901,155.587408195875,120.862648798369,13.1336985617633,1
15795,-8792,1152,-299,155.447132707009,121.047949909926,13.2539315832407,1
15827,-9196,976,-1736,155.661018716488,121.173669439484,13.0992654451882,1
15860,-9092,536,-2135,155.601592260497,121.222722638966,13.1478358481737,1
15894,-8748,56,-1671,155.424740171515,121.363712830565,13.1632818857601,1
15927,-9132,236,-1215,155.673348572933,121.441552713513,13.1747287897043,1
15961,-9072,468,-1072,155.659562342456,121.504933600668,13.1882988120433,1
15996,-8736,672,-271,155.711778548455,121.531454984309,13.1757783206332,1
16027,-8592,664,-965,155.938327157009,121.586541811085,13.2337777014188,1
16060,-8744,740,-810,155.856301343914,121.61949605367,13.2697941687939,1
16094,-9268,876,-1138,155.634407355498,121.636179996711,13.2735393167278,1
16126,-9108,780,-672,155.566991491002,120.900503559288,13.1365094782452,1
16160,-9228,980,-1123,155.263551446703,121.078936827579,13.1210065548162,1
16195,-9904,984,420,155.703851988745,120.516358873709,13.0765840417637,1
16229,-8344,520,-452,155.755230982413,120.697042384664,13.1256824890544,1
16260,-8952,896,-377,155.829078826979,120.812746647596,13.1817160348626,1
16294,-8364,760,-587,155.840479720114,120.956199968856,13.2713939608599,1
16327,-8232,672,-962,155.406134061758,120.398296330664,13.2444215528269,1
16359,-8064,512,-1167,155.593499557666,120.572015510899,13.390791522505,1
16395,-8724,796,-1322,155.770283184064,120.719511856839,13.5485717661788,1
16429,-8576,656,-1658,156.069618536012,120.930664443151,14.2516804076434,1
16461,-9284,968,-1200,156.250098148101,120.685906053129,14.6504478321382,1
16495,-9040,992,-1225,156.541733143348,120.648021198744,15.2024557263798,1
16526,-9360,988,-1141,157.270591595401,120.853039663043,16.6954778960872,1
16559,-9016,832,-1268,157.571174085185,120.827966857922,18.3969551557231,1
16594,-8932,692,-478,153.568305879789,120.999586405652,17.5253207013562,1
16628,-8916,580,-713,155.197638789812,121.322624009376,19.3413676021402,1
16662,-8668,844,-632,156.224393795258,121.672334117024,21.4374422681855,1
16696,-8624,992,-919,153.691121242994,121.671762027991,20.0262922666788,1
16727,-9300,1416,-453,154.263354122856,121.841160297328,21.2263969459168,1
16760,-8932,1152,-2536,154.073212748628,122.034287697982,21.6062370622802,1
16795,-11584,1416,-2059,154.387231771645,122.466936950944,22.7846593512536,2
16826,-12076,1264,-2074,154.656730289122,122.624746855898,23.4730813728913,2
16861,-14080,1132,-2226,154.788121169665,122.611451104969,23.8241341235257,2
16896,-14588,1128,-1136,155.025169046951,122.564802334569,24.1754402531325,2
16927,-15724,1824,1144,155.181437617827,122.528934940962,24.3451863574791,2
16960,-15572,1352,-1728,155.111345750929,122.513957142486,24.34566050486,2
16994,-16456,1556,-1835,155.08628129183,122.440689076245,24.3593491956645,2
17027,-15808,576,-3022,155.115285905435,122.3767987855,24.333723228921,2
17061,-15492,352,-1697,155.180026423823,122.330925112474,24.2993389822736,2
17095,-15424,420,-835,155.419860556995,122.303628886233,24.2508409238589,2
17126,-14316,-156,-4015,155.665008316967,122.484578463497,24.3010916357725,2
17159,-15936,680,-27,155.80331870633,122.42211980871,24.25394665694,2
17194,-14228,168,237,155.914542541814,122.421834219436,24.1264281882657,2
17227,-15376,544,-1783,154.211799540651,122.470334552982,22.6053306492436,2
17259,-15120,440,-2700,154.335796094411,122.421609139711,22.675184157682,2
17296,-15520,404,-264,154.447663440662,122.579174979237,23.1400107917401,2
17327,-14892,508,-1919,154.222985484975,122.669299035894,23.2948611155552,2
17360,-15836,840,-925,154.45222144728,122.789443826415,23.931474102738,2
17394,-14736,612,227,154.095572880354,123.008434396012,24.2456919939523,2
17426,-13948,504,-713,154.315022067657,123.227283915971,25.0188590959223,2
17459,-13860,180,101,154.531350449069,123.484497444321,25.6760369283348,2
17495,-12800,144,-703,154.605098548665,123.611270259152,26.0228115478105,2
17529,-12036,212,-1188,154.503423638036,123.565093784198,26.1192567553665,2
17560,-10940,-480,-2208,155.284378568534,123.652816575448,26.7107250127055,2
17595,-10088,-788,-1295,155.003515219877,123.837223622279,26.7593990889294,2
17626,-9644,-740,-246,155.141574248533,123.608984979694,27.0528272759552,2
17661,-8972,-668,-166,155.113144676631,123.706733297543,27.0981667287081,2
17694,-8228,-804,225,155.029425810363,123.826417711571,27.1621550685947,2
17728,-8700,-852,-11,155.008131153099,123.939045199602,27.3449561438533,2
17763,-6784,-1396,387,154.596184288449,123.861739388587,27.5801731218659,2
17794,-6936,-1364,-486,154.516204246734,124.012373853229,28.2360312376251,2
17827,-5344,-1408,-1461,153.589986430342,124.164930033186,29.4244313131666,2
17859,-6192,-652,-486,153.554388463835,124.364297151077,30.91447599858,2
17893,-4476,420,2431,158.674152317539,124.042317715632,43.4169992237451,2
17927,-2140,1140,-240,155.470245074932,126.596955227811,39.449920691992,2
17961,-2652,1480,-2697,153.273166048791,126.317544424066,40.7292292669936,2
17995,-1688,1772,-1486,151.68688806191,127.273684980675,42.383171127185,2
18026,-644,1944,191,154.055996358213,127.156712775606,49.3768447784405,2
18059,792,1624,-150,154.031769795243,127.326193449654,53.1818184224104,2
18094,728,1448,-307,153.981633228848,125.949773911918,63.0698995838947,2
18126,996,764,5,155.291114594383,122.9869107724,68.365230181094,2
18160,328,1616,-1730,149.053413731801,129.921911136425,67.7488722713181,2
18197,-4,1448,-105,153.464757129899,123.649497769801,74.9899926058488,2
18227,112,1860,-275,150.616556083322,123.458496373997,75.8701171318062,2
18259,-2492,2136,-5,149.713850485461,123.493543591431,78.3962816236841,2
18295,-2004,1400,-1423,152.702152001944,122.835793698441,87.0684305065334,2
18327,-3164,1312,-2000,148.683115380691,123.128989576094,86.9703997489301,2
18362,-2952,1316,487,146.928890684781,123.762221793205,88.2535739814118,2
18397,-2912,936,-2507,147.268459040492,236.44974751262,91.4108638262717,2
18427,-2324,832,-741,147.893331210034,235.984697382713,95.2260698510891,2
18459,-2900,856,-1254,147.809343445038,235.792048427635,98.1147605412745,2
18494,-2476,736,-271,149.764557120789,235.849028699314,101.723578234558,2
18531,-2340,1120,-131,146.462326485859,235.335089855824,104.210630315793,2
18562,-2816,1080,1886,149.872493702435,235.076449168807,111.570627910411,2
18599,-2368,1576,-1666,147.990158487924,234.807865042321,113.169105639878,2
18631,-3244,1828,-180,148.924607968373,235.54385424543,115.789712076404,2
18661,-2624,1568,-1026,148.180417206489,235.284888528532,118.647455536227,2
18697,-3184,1824,-452,149.154480711567,235.143839666927,121.375992007211,2
18728,-2396,1692,-2167,148.874205465125,234.98192801078,123.317181342216,2
18761,-2656,1940,-735,148.512275344859,234.619034829266,125.131366226056,2
18794,-2520,1768,-2088,147.442433709768,234.682449053679,126.736965446574,2
18832,-3080,1616,-746,146.433732687272,233.943147737925,129.472064923288,2
18861,-2816,1716,-1494,146.142116792513,233.853201536094,130.466603310707,2
18894,-3676,1860,-511,146.182986459822,233.77385772276,132.511082555464,2
18928,-2236,1140,-1461,145.292219110322,231.739240697742,133.675601099156,2
18960,-3220,1612,-644,144.823781164918,231.152480779803,134.234205450897,2
18996,-2416,1804,-1073,143.978573403966,230.766718457022,134.864045270002,2
19030,-3148,2052,-766,143.967640285264,230.733360944091,136.418402248312,2
19065,-2456,1876,-1389,143.995544872729,230.823300411737,137.194895696549,2
19097,-2792,1716,-1280,144.283156198083,230.719543175327,139.486734523926,2
19157,-2616,1600,-1224,144.25689323454,230.655163502125,139.999846760453,2
19166,-1896,840,-1783,144.198568058405,230.596844710673,141.031349638653,2
19195,-1232,620,-980,143.911099575349,230.545336779743,141.296305205779,2
19229,-744,280,-1497,141.396422144023,228.564909843554,137.626549782324,2
19261,-940,600,-205,141.944174500339,228.837475740321,139.336198108045,2
19294,-1156,652,-836,141.75528329856,228.806421605999,139.155756632659,2
19328,-2404,1680,1981,141.801389376269,229.029731266371,140.397071120474,2
19362,-2096,1880,-1662,140.723427349273,228.494090206669,139.588132724101,2
19393,-4508,2436,1307,140.699168402595,228.764127207097,140.98353684446,2
19428,-4144,2248,-1535,140.44226243689,228.714913061664,141.241129761917,2
19462,-5592,1560,760,140.08585527636,228.54460586567,141.731319443202,2
19498,-7692,2664,-4452,139.45205808814,228.471490441378,141.878103542881,2
19529,-8896,2848,2801,138.958080152991,228.390568979693,142.000179389034,2
19563,-11876,3612,-1108,138.513655919744,228.284197193737,142.174734527867,2
19596,-10176,2472,-2441,138.317607537625,228.228922059925,142.202185160379,2
19629,-12792,2896,-5052,138.11194600555,228.023905506917,142.548199961263,2
19662,-12644,2828,-4032,138.027266474515,228.002650044949,142.595824709125,2
19697,-15644,4744,-915,137.819878605254,228.037114737713,142.552281054197,2
19729,-17268,3016,-5967,137.477436580898,228.001230418112,142.58329491574,2
19762,-17048,2452,-1292,137.325741537512,227.965870687961,142.572179505385,2
19794,-21464,3452,-5900,137.310340190728,227.922727407431,142.530513981882,2
19828,-15224,696,-414,137.17330487094,227.81348608979,142.452942878748,2
19862,-21416,3684,1384,137.15817429954,227.707758963889,142.350398143953,2
19897,-11896,660,2118,137.071630670814,227.681029163071,142.150256282021,2
19929,-20584,5724,6471,137.474278569653,227.770078805653,141.360261945194,2
19962,-12952,3740,2040,137.365724780791,227.601436087867,141.198305077602,2
19995,-17540,7112,5568,137.53591979378,227.554909820985,140.73523393913,2
20028,-13276,5048,-6018,137.846079748777,227.531640995711,140.132063269968,2
20060,-14072,5648,338,137.720372190686,227.541590535058,139.223073538275,2
20094,-10364,2944,-7488,137.709546071837,227.431897975624,138.196936569133,2
20130,-12900,3932,-3877,138.03649211157,227.52477777415,136.732723959736,2
20162,-10140,1008,-7581,138.77231258231,227.521813206633,135.846921263701,2
20194,-13844,1864,-1668,139.069679585954,227.538228511764,133.451920704871,2
20229,-9652,524,-1864,140.118921416581,227.346975935502,131.908329039871,2
20261,-10976,1376,-1894,139.60101506782,227.17720709454,130.127301290252,2
20294,-8792,456,-3524,139.242067680722,227.281836715888,127.449867664342,2
20331,-9096,1552,2706,140.263086831571,227.681663414144,124.728897026002,2
20363,-8844,2112,1058,139.827253541671,228.096544912357,122.474025435772,2
20394,-9752,2780,1744,140.077990854411,228.427203435279,119.048470627948,2
20428,-9500,2212,-2344,141.176600733127,228.888645965726,116.179883510703,2
20462,-11188,2204,-2678,141.655822906779,229.778594420962,112.224726290374,2
20495,-10748,1744,-2771,141.403069559159,230.227840421913,108.417510272531,2
20528,-9648,1024,-89,140.706701868497,230.741138146694,102.237582419017,2
20563,-9356,1532,-899,140.188499165706,129.280014697012,95.1001802299585,2
20596,-8656,1468,-289,137.59876310359,124.47382761876,90.824192330413,2
20628,-8836,1632,-640,140.823203086453,124.144607348803,88.1010355084672,2
20661,-8260,1600,-416,141.240952043544,122.655408837917,82.2348531864551,2
20693,-8516,1804,-527,142.07945069133,121.089344689614,77.5495599948644,2
20727,-8160,1788,-1297,143.653930420252,118.641839541269,71.7109997119434,2
20759,-8352,1468,-1961,143.555827158899,123.983403447912,64.3419320170609,2
20795,-8460,1588,-1677,147.124421266266,119.211359083074,65.3552608614652,2
20827,-8600,1832,-1360,151.363590053185,120.633188398083,65.191563955509,2
20861,-8748,1480,-1154,152.583279885299,121.029321827016,62.2429544560859,2
20894,-8708,2016,-1939,151.819226757583,118.464415203991,55.2547766675108,2
20927,-8784,1484,-1602,160.313085265835,116.63466143456,52.2590060816261,2
20961,-8660,1316,-1760,160.401265784666,121.409358415239,51.9008777558963,2
20995,-8740,1408,-904,162.107783903774,121.452258577047,48.553126820961,2
21030,-8812,1380,-1085,163.457113052547,119.769717213094,45.2544600030403,2
21059,-8424,1188,-688,162.086407179443,122.167748983734,42.7956029865814,2
21096,-8356,1252,-833,162.424613191706,123.19944812153,41.0181579976466,2
21127,-8364,1200,-814,152.778562765013,123.855671295037,29.2438200727737,2
21161,-8584,1464,-1030,156.954232162408,123.593508893981,28.8966268108821,2
21194,-8408,1408,-870,158.422972428697,124.005362306564,28.3777429932202,2
21230,-8248,1556,-1539,157.497092556413,123.57539257296,25.6372467416877,2
21261,-8428,1524,-1467,159.722785256739,122.406482654456,24.1048764989136,2
21295,-8416,1456,-1491,159.598804916946,122.257667062704,22.6605696975371,2
21327,-8668,1672,-1561,159.263324100212,121.479998625255,21.2160112329411,2
21360,-8632,1272,-1308,160.129269888477,120.776041158648,20.3419544068796,2
21394,-8600,1268,-1055,160.961059078223,120.285742483756,17.8097584363542,2
21430,-8468,1232,-1104,160.795049405438,119.739010662258,17.3650581575927,2
21461,-8568,1436,-1393,161.300309320571,120.058945176247,17.0382564375465,2
21493,-8792,1372,-1057,160.397159665845,119.754654311775,15.6356807997398,2
21527,-8784,1380,-1020,160.154358118962,119.515081848749,14.817185918867,2
21561,-8684,1600,-932,160.089173831881,119.129646050567,14.6045115204075,2
21593,-8604,1468,-1150,159.989929286465,118.706446204949,14.2931214702994,2
21629,-8596,1436,-917,159.996310105974,118.453096528013,14.0581931664602,2
21661,-8964,1544,-762,159.782577279591,118.271599484683,13.4977403366807,2
21694,-8920,1804,-446,159.438396577015,118.088086284738,12.8378867528473,2
21728,-8672,1660,-1507,159.516237909729,117.887249185494,12.8287465334737,2
21761,-10168,1968,-662,159.453377280552,117.767811644771,12.7386049254338,2
21794,-9948,2064,-2058,159.380692612591,117.67094155087,12.6500622962028,2
21828,-10744,2140,-1473,159.375453503187,117.593402659735,12.6313164812305,2
21862,-10908,2260,-1449,159.597767715782,117.517287443653,12.5040959196089,2
21894,-10552,2092,-1026,159.539829351946,117.467035623926,12.4329945352177,2
21927,-10304,1996,-1371,159.304927303646,117.259878332537,12.4422882696025,2
21960,-10180,2000,-1333,159.350344103669,117.244424721919,12.3558239179605,2
21993,-9488,1612,-991,159.349719420822,117.219933234094,12.3201196277637,2
22026,-9688,1972,-1092,159.294316962815,117.177361151318,12.3121740250379,2
22066,-9260,1768,-1508,159.301045724598,117.160965755957,12.3079270423339,2
22095,-8852,1504,-1952,159.314801049347,117.0941976014,12.3124716682384,2
22128,-8960,1596,-1371,159.303623329548,117.030099109542,12.3094110420049,2
22161,-8664,1264,-2259,159.311304365603,117.019116508738,12.3157093299865,2
22194,-9216,1424,-985,159.310437474335,116.914212687164,12.3177623066088,2
22227,-9664,1524,-1429,159.35110765721,116.894556934718,12.3232253508408,2
22260,-10284,1896,-952,159.351025473498,116.851195716645,12.334005506107,2
22296,-10908,2136,-1147,159.393529315963,116.799844672729,12.3311310534019,2
22329,-11208,2272,-1352,159.3969679644,116.786058959367,12.3211969565638,2
22360,-11712,2240,-1296,159.640892122792,116.741336351095,12.4798019388835,2
22394,-11788,2156,-1769,159.674365599824,116.745047031308,12.4963430642681,2
22426,-12696,2276,-1229,159.690268987925,116.729996511609,12.494935112678,2
22460,-13572,2636,-3199,159.671045985373,116.749012601329,12.457367235826,2
22494,-13600,2104,-3177,159.649018533009,116.748555561587,12.4408815981608,2
22529,-12200,1652,-941,159.613230916404,116.753553770627,12.4239156670951,2
22559,-11712,1724,-33,159.5694069941,116.761190605935,12.4209150944084,2
22594,-9732,1376,-732,159.570617827345,116.726155413175,12.4537877753901,2
22626,-9532,1416,-1025,159.651801802895,116.756519932059,12.4479560473296,2
22662,-9164,1500,-791,159.655494860031,116.75784148858,12.4521913485525,2
22694,-12016,2132,-677,159.588177047091,116.798806984316,12.4045225573904,2
22729,-12188,2004,-1563,159.526909610881,116.796525913099,12.3567684046602,2
22763,-12312,1424,-1704,159.52197388081,116.797115168129,12.3435841429429,2
22795,-13624,1892,-1370,159.532114836421,116.763410094355,12.3608017323881,2
22826,-14256,2236,-1512,159.271639795723,116.798508681078,12.329974434571,2
22859,-16704,2664,-411,157.987053066615,118.330241689839,12.4157455041718,2
