Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2399,10732;-4172;1608,16826;356;-8111,-0.07025307;0.0588151;1.715743,-0.03322138;-0.1344309;1.734802,0.1253154;-0.1527591;1.67599,0.1978182;-0.2625344;1.539895,0.1649828;-0.3320535;1.363708,0.1561273;-0.3507257;1.314547,-0.02054324;-0.5746592;1.658487,0
2432,10024;-68;548,15378;-38;-13843,-0.06950764;0.0584792;1.713752,-0.03255414;-0.1347123;1.733243,0.1255416;-0.1542237;1.673725,0.197876;-0.26526;1.539165,0.1623858;-0.3434165;1.35097,0.1535471;-0.3583687;1.304771,-0.02005076;-0.5750032;1.658126,0
2466,8708;7844;-48,4677;752;-21142,-0.06906721;0.05823646;1.713536,-0.03220819;-0.1349018;1.733321,0.1257436;-0.1546932;1.673962,0.1974528;-0.2698171;1.541522,0.1629965;-0.347478;1.352931,0.1533728;-0.3689728;1.309787,-0.01915541;-0.5756843;1.658887,0
2498,6500;9756;112,1685;4995;-21410,-0.06840755;0.05766876;1.712452,-0.03169518;-0.1352979;1.732651,0.125893;-0.1553505;1.673469,0.1973248;-0.2718159;1.54116,0.1631826;-0.3514634;1.353376,0.1532923;-0.3744416;1.309871,-0.01866902;-0.5758793;1.658772,0
2532,5060;12668;1848,10461;4244;-15473,-0.0680856;0.05734278;1.712556,-0.03137267;-0.1355533;1.732862,0.1261342;-0.1559018;1.673887,0.1972506;-0.2746765;1.543077,0.1657446;-0.3621039;1.362346,0.154271;-0.3824946;1.317529,-0.01747843;-0.5757301;1.659286,0
2565,4192;10124;1328,9321;4333;-15756,-0.06763649;0.05710085;1.712016,-0.03065605;-0.1357399;1.73226,0.1264634;-0.1563115;1.673697,0.1970778;-0.2778113;1.54272,0.1662646;-0.3640959;1.364807,0.1551484;-0.3873944;1.318774,-0.01707163;-0.5755954;1.659217,0
2599,2436;17080;1408,7411;3500;-17262,-0.0670913;0.05686168;1.711717,-0.03041396;-0.1359242;1.732149,0.1270848;-0.153552;1.675157,0.1969926;-0.2791439;1.542864,0.1696346;-0.3716389;1.375016,0.1565767;-0.3921281;1.326304,-0.01640775;-0.5754874;1.658985,0
2633,1332;13524;376,9863;4172;-15550,-0.06581784;0.05601274;1.709055,-0.02980751;-0.1361816;1.730781,0.1276849;-0.1552134;1.673077,0.1966539;-0.2816165;1.541406,0.1698087;-0.3719344;1.377777,0.1560734;-0.394499;1.326967,-0.01575658;-0.5754284;1.657954,0
2665,-516;19588;1484,3537;3627;-17629,-0.06551205;0.05591362;1.709104,-0.02948217;-0.136254;1.730827,0.127913;-0.1559218;1.673314,0.1966062;-0.2836001;1.54226,0.1706571;-0.376139;1.381412,0.1570085;-0.4021752;1.332792,-0.01576935;-0.5754377;1.65815,0
2698,-596;18440;1452,7211;3412;-14554,-0.06492797;0.05545056;1.709531,-0.02909969;-0.1366117;1.731517,0.1283118;-0.1565656;1.674368,0.1966507;-0.2859983;1.544301,0.1719027;-0.3804741;1.392674,0.1580616;-0.4062555;1.342396,-0.01555347;-0.5756911;1.659116,0
