Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
6700,2008;-15432;1700,1277;5282;11296,-0.1023382;0.09566589;1.679042,-0.2373816;-0.463879;1.195078,-0.2625991;-0.417623;1.267024,-0.2793147;-0.354916;1.461139,-0.2368678;-0.1807087;1.662761,-0.06272601;-0.1095659;1.691646,-0.009978768;-0.5185066;1.609047,2
6734,356;-14060;2092,-891;5630;12126,-0.1022463;0.09575188;1.679267,-0.237492;-0.4588595;1.193813,-0.2558577;-0.439779;1.2834,-0.2775157;-0.3578958;1.463562,-0.2368999;-0.1808136;1.662949,-0.06277283;-0.1095845;1.691848,-0.01307551;-0.5196442;1.61129,2
6767,-896;-17292;2644,-437;5285;12549,-0.1021531;0.0956522;1.678862,-0.236231;-0.4635848;1.195292,-0.2564533;-0.439831;1.283458,-0.2761117;-0.3591526;1.464407,-0.2368991;-0.1808388;1.662943,-0.0627839;-0.1095989;1.691843,-0.01320879;-0.5197762;1.611328,2
6839,-2532;-14936;2860,1040;4669;11689,-0.1021182;0.0956439;1.678819,-0.2361354;-0.4769396;1.200166,-0.2591729;-0.4465521;1.286827,-0.2721119;-0.3623129;1.466656,-0.2369239;-0.1808485;1.662995,-0.06280199;-0.1097173;1.69179,-0.0134852;-0.5200146;1.611451,2
6867,-4264;-16200;2996,-6036;5873;11940,-0.102095;0.09573578;1.678625,-0.2347569;-0.4776109;1.197508,-0.2594091;-0.4468147;1.286669,-0.2715646;-0.3630641;1.466786,-0.2370323;-0.180947;1.662616,-0.06287214;-0.1097037;1.691511,-0.01359779;-0.5201084;1.61146,2
6899,-4144;-17184;2700,-5305;3719;11726,-0.1020822;0.09574746;1.678588,-0.2352669;-0.4778247;1.202926,-0.2591515;-0.4468307;1.2871,-0.2729548;-0.3632565;1.467189,-0.2370567;-0.1810025;1.662618,-0.0628966;-0.1097171;1.691513,-0.01368429;-0.520168;1.611506,2
6945,-7776;-16144;2496,-3265;1332;12917,-0.1020826;0.09573191;1.678379,-0.232127;-0.477957;1.20077,-0.237181;-0.4746395;1.227479,-0.2729867;-0.3634746;1.467411,-0.2370699;-0.1809994;1.662619,-0.06291328;-0.1097412;1.691494,-0.0137629;-0.5202214;1.611552,2
6972,-7728;-17100;1800,-4789;347;12622,-0.1021008;0.09572032;1.67825,-0.2321862;-0.4775095;1.203422,-0.2592994;-0.4463861;1.287628,-0.2739942;-0.364579;1.468491,-0.2371347;-0.1810265;1.662443,-0.06291613;-0.109768;1.691416,-0.01368934;-0.5202051;1.611458,2
7003,-9696;-17500;708,-1384;-2540;13106,-0.102128;0.09567867;1.678077,-0.2319912;-0.4787955;1.203586,-0.2602016;-0.4468835;1.289232,-0.273203;-0.3640198;1.469718,-0.2355715;-0.1808629;1.663905,-0.0629485;-0.1098149;1.691278,-0.01368597;-0.5202098;1.611453,2
7042,-9836;-18616;-188,-2481;-2488;11965,-0.1021404;0.09570517;1.678113,-0.2339008;-0.4846816;1.198797,-0.2613245;-0.4363745;1.309875,-0.2791282;-0.3669922;1.495811,-0.2358845;-0.180806;1.664046,-0.06295988;-0.1097862;1.691361,-0.01369445;-0.5202015;1.611459,2
