Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1633,3860;-15980;-3844,3626;5829;2083,0.06175038;0.4327136;1.248735,-0.1653196;0.3448906;0.9691563,-0.174239;0.2872895;1.012926,-0.2202108;0.07214863;1.127463,-0.1104384;0.2028565;1.288556,0.05369546;0.2172309;1.285544,0.04248745;-0.2296897;1.284484,0
1668,3784;-15908;-3712,2405;7645;2401,0.06203614;0.4324987;1.248714,-0.1687195;0.3413042;0.9677886,-0.175482;0.2860924;1.010145,-0.2202341;0.07231702;1.127489,-0.1106796;0.2038393;1.289389,0.05298243;0.2167276;1.286278,0.04265815;-0.2295862;1.285202,0
1699,3368;-16372;-2248,974;5337;1727,0.06252917;0.4318543;1.247863,-0.1704922;0.3326476;0.9577355,-0.1765406;0.2855065;1.002139,-0.2154426;0.1157612;1.111768,-0.1106599;0.2040371;1.289291,0.0527444;0.2166566;1.286644,0.04281333;-0.2296034;1.28543,0
1732,3332;-16744;-1904,2222;1136;-156,0.0626505;0.4318605;1.247759,-0.172909;0.3197021;0.9456096,-0.178738;0.2759318;0.991223,-0.2155266;0.1132575;1.112479,-0.1105833;0.2041117;1.288721,0.0526669;0.2165482;1.286661,0.04279211;-0.2296813;1.28529,0
1766,3400;-16496;-2424,1020;908;-109,0.06305063;0.4315733;1.246651,-0.1761031;0.3045163;0.9354812,-0.1804975;0.2656803;0.9820942,-0.215675;0.1095401;1.112613,-0.1097953;0.2033752;1.286985,0.05289491;0.2165997;1.286516,0.04291023;-0.2289001;1.285298,0
1799,3184;-16780;-2340,1352;-1235;-786,0.06321786;0.4317417;1.246923,-0.1793691;0.2903294;0.9227147,-0.1826586;0.2533391;0.9736872,-0.2152803;0.1043408;1.113362,-0.1096761;0.203418;1.287466,0.05306977;0.2165892;1.286558,0.04315826;-0.2291314;1.285278,0
1832,3284;-16372;-2656,1271;-1360;-565,0.06232204;0.4338078;1.249086,-0.1815938;0.271063;0.9137447,-0.185596;0.2370097;0.9671926,-0.2137648;0.09587097;1.116094,-0.1095789;0.2034758;1.287859,0.05341788;0.2165511;1.286707,0.04340733;-0.2293887;1.285409,0
1869,3656;-16408;-3016,1432;-747;-766,0.05980769;0.4372314;1.256074,-0.185065;0.2490374;0.9060779,-0.1885935;0.2177113;0.9608196,-0.2122227;0.08547185;1.118742,-0.1094779;0.2033413;1.287806,0.05371792;0.2167076;1.287063,0.0437096;-0.2296838;1.28585,0
1901,3452;-16280;-2852,1231;-474;-787,0.04412126;0.4549583;1.284942,-0.1869808;0.2254088;0.8986621,-0.190179;0.1937557;0.9597834,-0.211679;0.07190973;1.126408,-0.1093445;0.2033298;1.288021,0.05439668;0.2170452;1.28762,0.04398345;-0.2299807;1.286227,0
1932,3560;-16024;-2944,1557;-515;-788,0.04359376;0.4553864;1.285428,-0.1871098;0.2005401;0.884956,-0.187543;0.1801087;0.9569613,-0.2095359;0.06240074;1.126574,-0.1092702;0.2025533;1.288012,0.05517622;0.2173335;1.287359,0.04432948;-0.2303968;1.2862,0
1966,3396;-15804;-2896,802;193;-741,0.04339149;0.4552952;1.285459,-0.1866691;0.1756872;0.87262,-0.1913367;0.1415574;0.9401315,-0.2065318;0.05198725;1.127136,-0.1095474;0.2017322;1.287875,0.0551387;0.2174293;1.287273,0.04419891;-0.2299249;1.286233,0
1999,3268;-16268;-2728,937;-637;-594,0.04319044;0.4552534;1.285631,-0.1871063;0.1478036;0.866612,-0.1922817;0.1283575;0.9406868,-0.2003665;0.04482829;1.130936,-0.1111664;0.2009965;1.290622,0.05546352;0.2176992;1.287214,0.04406533;-0.2293761;1.28636,0
2032,3216;-16412;-2732,1032;-1462;-983,0.04811482;0.4507682;1.278519,-0.1863948;0.1189101;0.8561694,-0.1908474;0.1085642;0.9306167,-0.19685;0.04225484;1.127684,-0.1116544;0.2006792;1.291301,0.05549803;0.2177534;1.287173,0.04406622;-0.2298027;1.286059,0
2066,3328;-16752;-2752,714;-771;-1025,0.0503214;0.4478084;1.274818,-0.186681;0.08749928;0.8517286,-0.1892136;0.07923632;0.9253624,-0.1932783;0.03606869;1.128856,-0.1120768;0.2008678;1.292464,0.05570965;0.2180293;1.287403,0.04376886;-0.2298525;1.285964,0
2101,3412;-16580;-2984,1157;-561;-969,0.04630467;0.4503959;1.280289,-0.1868453;0.05873846;0.845234,-0.1897456;0.04434285;0.9228738,-0.1829056;0.02057482;1.129473,-0.1127204;0.2008455;1.293631,0.055908;0.2184264;1.287759,0.04352617;-0.2298412;1.285997,0
2133,3192;-16452;-2716,1003;-310;-978,0.04951526;0.4470616;1.276613,-0.1845087;0.02823027;0.8408365,-0.1991221;-0.02726591;0.9227597,-0.178255;0.01733332;1.136735,-0.1130397;0.1997691;1.293952,0.05582953;0.2184853;1.287878,0.04332637;-0.2299941;1.286012,0
2166,3324;-16464;-2680,1071;-597;-1079,0.05119377;0.4449194;1.273222,-0.1835171;-0.001464949;0.8352705,-0.1868973;-0.01582769;0.921316,-0.1715741;0.007259474;1.127536,-0.1134115;0.1992472;1.294157,0.05570186;0.2185605;1.287915,0.04321834;-0.230254;1.285661,0
2199,3268;-16120;-3084,912;-287;-1217,0.05161637;0.4446864;1.272863,-0.1830155;-0.03144564;0.8388055,-0.1808069;-0.02011589;0.9182615,-0.1691068;0.005209866;1.124974,-0.1137848;0.1984946;1.294365,0.05549858;0.2186499;1.288141,0.04321848;-0.2302555;1.28567,0
2232,3324;-16476;-2836,995;-700;-1206,0.04622034;0.4496727;1.2803,-0.1804801;-0.06196298;0.8338723,-0.174435;-0.05218273;0.9056372,-0.1682217;0.004027916;1.11958,-0.114147;0.1977357;1.294294,0.05540339;0.2186194;1.288036,0.04323822;-0.2302956;1.285579,0
2266,3296;-16196;-2948,1181;-472;-1023,0.04394432;0.4526265;1.284165,-0.177133;-0.09009925;0.8418837,-0.1766025;-0.06329614;0.9032146,-0.1683282;0.003753885;1.119422,-0.1143965;0.1966338;1.293762,0.05517178;0.2186015;1.28792,0.04321561;-0.2303015;1.285575,0
2301,3316;-16552;-3096,1029;-376;-1061,0.04244722;0.4540508;1.286359,-0.1760606;-0.1201219;0.8555526,-0.182877;-0.07856999;0.93204,-0.1695333;0.0007991215;1.12721,-0.1145947;0.195671;1.293496,0.05493656;0.218769;1.288182,0.04299908;-0.2304967;1.285723,0
2333,3388;-16444;-3032,910;-241;-1110,0.04198446;0.4542163;1.286408,-0.1722731;-0.1434872;0.8685009,-0.1810606;-0.1100692;0.966401,-0.1707596;-0.001626187;1.14332,-0.111195;0.2073534;1.303389,0.05470044;0.2187915;1.28783,0.04252347;-0.2301189;1.285365,0
2366,3236;-16356;-2744,1140;-436;-1074,0.04105259;0.4550129;1.287544,-0.1707755;-0.1637608;0.8842957,-0.1727784;-0.1442815;0.9114606,-0.170553;-0.005175931;1.152503,-0.1114015;0.1995752;1.299447,0.05210371;0.2173425;1.281481,0.04153057;-0.2313611;1.284768,0
2399,3372;-16440;-2984,844;-383;-1213,0.03982961;0.4559861;1.288508,-0.1682674;-0.1907359;0.8911299,-0.1739;-0.160529;0.921159,-0.1692812;-0.01461277;1.147867,-0.1114394;0.1972617;1.298172,0.05095751;0.2167139;1.278434,0.04077177;-0.2322099;1.283835,0
2432,3256;-16504;-3040,1080;-463;-1130,0.03868272;0.4566027;1.289631,-0.1658782;-0.208383;0.9046883,-0.1730361;-0.1670682;0.9633155,-0.1691428;-0.01743111;1.150178,-0.1109001;0.200321;1.30268,0.05023609;0.2163434;1.276469,0.0402591;-0.2322582;1.283425,0
2465,3460;-16304;-2960,1215;-487;-1013,0.03804164;0.4574414;1.291011,-0.1546736;-0.2719474;0.9324589,-0.1692297;-0.2034386;0.9629105,-0.1611616;-0.02908862;1.17945,-0.1127819;0.1976354;1.299411,0.05149078;0.2174596;1.278546,0.04024498;-0.2322134;1.283507,0
2500,3408;-16316;-2988,1163;-489;-1133,0.03719455;0.4578637;1.291901,-0.1562421;-0.2507686;0.9653798,-0.1689381;-0.2067977;0.9655006,-0.1607501;-0.03013591;1.180127,-0.1127605;0.1959456;1.298523,0.05095302;0.2171079;1.27694,0.04002711;-0.2322429;1.283599,0
2539,3516;-16192;-3112,891;-424;-1187,0.03533461;0.4593264;1.295146,-0.1661929;-0.2699649;0.9304894,-0.1645235;-0.223647;0.9764326,-0.1602767;-0.03505619;1.180618,-0.1126175;0.1945259;1.297576,0.05063644;0.2169517;1.276314,0.03927024;-0.2327624;1.283864,0
2571,3184;-16440;-3060,1298;-467;-860,0.03447964;0.459689;1.295205,-0.1665299;-0.2797655;0.9387844,-0.159002;-0.2305091;0.9761282,-0.1598834;-0.04082406;1.179324,-0.1125957;0.193779;1.29708,0.0501832;0.21663;1.274991,0.03869718;-0.233188;1.283433,0
2602,3436;-16160;-2876,965;-540;-1044,0.03395277;0.459731;1.295349,-0.1335793;-0.3357923;0.9642943,-0.13977;-0.2684956;1.012299,-0.1587444;-0.04742726;1.178768,-0.1125607;0.1932757;1.296844,0.04993179;0.2163811;1.274131,0.0383897;-0.2334718;1.283292,0
2635,3300;-16448;-3036,1129;-558;-920,0.03355758;0.4598227;1.295507,-0.1496107;-0.3286262;0.9624612,-0.1628624;-0.2600324;0.9948417,-0.1580481;-0.05282808;1.178126,-0.1125347;0.1928395;1.296648,0.04967389;0.2162025;1.273611,0.03811114;-0.2337754;1.28305,0
2667,3432;-16404;-2980,990;-595;-1116,0.03304482;0.4596969;1.295266,-0.147698;-0.2926742;1.000398,-0.1575285;-0.2331223;1.042399,-0.1550603;-0.05872521;1.177055,-0.1125584;0.1922239;1.29632,0.04935062;0.2160397;1.272946,0.03779355;-0.2340167;1.282451,0
2699,3436;-16616;-3064,1163;-579;-1091,0.03275124;0.4595702;1.295222,-0.1475708;-0.2970923;1.005636,-0.1567399;-0.2341197;1.044595,-0.1535574;-0.05999047;1.178924,-0.1125814;0.1919869;1.296421,0.04920834;0.2159788;1.272839,0.03763458;-0.2356978;1.282234,0
2735,3372;-16260;-2980,1114;-533;-1118,0.03180941;0.4593681;1.294876,-0.1444339;-0.2934933;1.006223,-0.1556997;-0.2345659;1.047429,-0.1528974;-0.0604868;1.179367,-0.1125676;0.1918035;1.296384,0.04892405;0.2157312;1.272164,0.03779081;-0.2369668;1.280843,0
2769,3372;-16228;-3016,1115;-480;-1032,0.0313113;0.4593315;1.294809,-0.1451785;-0.2890823;1.017727,-0.1550284;-0.2323852;1.057643,-0.1513018;-0.06166366;1.181299,-0.1125536;0.1916662;1.296459,0.04876029;0.2156241;1.271918,0.03800983;-0.2376819;1.280459,0
2802,3412;-16504;-2848,1116;-708;-1146,0.03064837;0.4594057;1.294959,-0.1422209;-0.2823629;1.02698,-0.1538338;-0.2314778;1.064519,-0.1500724;-0.06245913;1.182194,-0.1125652;0.1914523;1.296416,0.04863987;0.2155495;1.271694,0.03817475;-0.2383295;1.279908,0
2832,3380;-16404;-3072,1280;-491;-1038,0.03008245;0.4593188;1.295033,-0.1418088;-0.2837194;1.028057,-0.1531361;-0.2318616;1.064956,-0.1486093;-0.06329603;1.183276,-0.112597;0.1912598;1.296468,0.04856927;0.2155067;1.271605,0.03832439;-0.2386467;1.27971,0
2880,3484;-16204;-3268,1015;-592;-1208,0.02943682;0.4592229;1.29505,-0.1412965;-0.2834392;1.028916,-0.1528602;-0.2327441;1.06615,-0.1476305;-0.06389559;1.183996,-0.1125817;0.1910703;1.296517,0.04853689;0.2154998;1.271553,0.0383302;-0.2385763;1.279711,0
2934,3548;-16400;-3104,1138;-417;-1010,0.02840239;0.4588843;1.294604,-0.1403916;-0.2828695;1.029295,-0.1521964;-0.2332357;1.066154,-0.1462573;-0.06448536;1.184103,-0.1125731;0.1907292;1.296474,0.04846061;0.2153473;1.271144,0.0387178;-0.2395019;1.278608,0
2967,3540;-16316;-3028,955;-250;-1158,0.02817866;0.458849;1.294578,-0.1406582;-0.2842871;1.029475,-0.1521467;-0.2338967;1.067322,-0.1454482;-0.06478308;1.184663,-0.1124858;0.1906841;1.296645,0.0484544;0.2153337;1.271116,0.03885524;-0.2397273;1.278629,0
2999,3504;-16412;-2852,902;-426;-1138,0.02780578;0.4586057;1.294406,-0.1394054;-0.2834183;1.030284,-0.1511144;-0.2342558;1.067444,-0.1451847;-0.06508316;1.18474,-0.1124211;0.1904637;1.296588,0.04844173;0.2153051;1.271075,0.03898354;-0.239878;1.278548,0
3032,3476;-16244;-3040,1200;-596;-1124,0.02749576;0.4584385;1.293977,-0.138562;-0.2824543;1.03032,-0.1510351;-0.2347974;1.06769,-0.144715;-0.06556778;1.184869,-0.1123404;0.1901581;1.296397,0.04842202;0.2152664;1.271003,0.03907549;-0.239998;1.278435,0
3066,3452;-16436;-3124,1035;-496;-1170,0.02723418;0.4583865;1.29396,-0.1383738;-0.2837303;1.031488,-0.1506585;-0.2351627;1.067975,-0.144284;-0.06594852;1.18517,-0.1122361;0.1899682;1.296325,0.04841745;0.2152445;1.270949,0.0391473;-0.240224;1.278362,1
3099,3548;-16076;-3024,1136;-336;-1130,0.02711629;0.4583855;1.293924,-0.1381247;-0.2827591;1.030517,-0.1503019;-0.2354779;1.068138,-0.1440232;-0.0661814;1.18521,-0.1121508;0.1897983;1.296262,0.0483899;0.2151981;1.270851,0.03920526;-0.240305;1.278269,1
