Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
1632,-4176;18036;-9296,-3476;5292;10125,-0.05283879;0.2357341;1.156581,-0.06921002;0.01652288;1.221426,0.0960208;-0.01197028;1.210914,0.09245288;-0.2607525;1.183107,0.1184795;-0.1863751;0.9424991,0.1240433;-0.135906;0.8156416,-0.06988005;-0.4531446;1.277889,0
1666,-3120;19476;-7420,845;5548;9300,-0.05268234;0.2358669;1.157091,-0.06916441;0.01664393;1.221887,0.09613279;-0.01216019;1.21134,0.09408367;-0.2609568;1.183738,0.1188472;-0.1874667;0.9427258,0.1257848;-0.1427834;0.8155289,-0.06989593;-0.4531361;1.278187,0
1698,-3164;19500;-7540,-5670;5463;12349,-0.05264655;0.2358691;1.157103,-0.06914804;0.01666066;1.221894,0.09617077;-0.01205978;1.211319,0.09419743;-0.2607112;1.180918,0.1194957;-0.1900647;0.9391128,0.1271604;-0.1498562;0.8114825,-0.06989747;-0.4531371;1.278172,0
1734,-952;16184;-6988,562;5382;12871,-0.05262308;0.2358818;1.15715,-0.06914899;0.01673076;1.221949,0.09624802;-0.0119716;1.211298,0.0982076;-0.2539893;1.178652,0.1206886;-0.1932649;0.9338946,0.1287771;-0.1592952;0.8089625,-0.06990823;-0.4531092;1.27819,0
1766,-1188;17192;-6340,-2613;5479;10335,-0.05260975;0.2358761;1.157124,-0.06910518;0.01676718;1.2218,0.09630638;-0.011905;1.210916,0.1038752;-0.2378979;1.163076,0.1230331;-0.1941597;0.9144396,0.1299041;-0.1699153;0.8029672,-0.06992328;-0.4530829;1.277958,0
1800,280;14976;-6484,-2384;4558;11709,-0.05258826;0.2359403;1.157596,-0.06910147;0.01680854;1.22203,0.09634782;-0.01242668;1.211366,0.1068755;-0.2345342;1.085486,0.1265982;-0.1964474;0.8831638,0.1321043;-0.1815929;0.8062141,-0.070001;-0.4531072;1.278123,0
1834,1576;15296;-5008,-73;4775;11336,-0.05257936;0.2359487;1.157616,-0.06908158;0.01679949;1.222058,0.09638923;-0.01257568;1.211488,0.1244413;-0.2334916;1.171212,0.1681588;-0.1987504;0.9242375,0.132918;-0.1934853;0.8017157,-0.06996596;-0.4531823;1.27811,0
1865,2616;13556;-5420,-3490;3691;10534,-0.05260617;0.2359762;1.157734,-0.06911883;0.01685796;1.222251,0.09639865;-0.01256196;1.211495,0.1216428;-0.2472561;1.117727,0.1741936;-0.1973253;0.8750733,0.1358826;-0.2051243;0.8027881,-0.06995988;-0.4531929;1.278182,0
1897,4192;13664;-4076,198;3780;12073,-0.0526191;0.2359756;1.157739,-0.06916451;0.01687691;1.222281,0.09635901;-0.0128527;1.21156,0.123411;-0.2267959;1.159513,0.1359981;-0.2198139;0.9067242,0.1377901;-0.2187541;0.8007267,-0.06999165;-0.453234;1.278182,0
1932,5256;13764;-3732,-1194;3244;11057,-0.05267379;0.2359599;1.157538,-0.06916884;0.01687293;1.222256,0.09631427;-0.01313127;1.211582,0.1233057;-0.2270975;1.159121,0.1351887;-0.2790618;0.9115562,0.1405695;-0.2320438;0.7971356,-0.0700317;-0.4532718;1.278098,0
1965,6068;12760;-4008,-2306;2701;9631,-0.05276991;0.2360249;1.157687,-0.06918151;0.01692593;1.222535,0.09629367;-0.01325272;1.21176,0.1232906;-0.2275751;1.158732,0.163034;-0.2249346;0.937103,0.1437064;-0.2462595;0.8015373,-0.07006893;-0.4533119;1.278197,0
2005,7136;12808;-3272,-1061;3547;9965,-0.05281475;0.2360245;1.157683,-0.06919926;0.0169294;1.222529,0.09625267;-0.01346001;1.211798,0.1230481;-0.228025;1.157363,0.1383177;-0.2945315;0.9134992,0.1275848;-0.2883739;0.9063681,-0.07019178;-0.453365;1.278172,0
2036,8468;12012;-3320,-4406;2840;10026,-0.05290013;0.2360162;1.157677,-0.06920379;0.01691986;1.222537,0.09615312;-0.01325504;1.21157,0.1236655;-0.2317074;1.155744,0.1587021;-0.2426623;0.9248073,0.1555264;-0.2685549;0.8156735,-0.07018087;-0.4533723;1.278159,0
2069,10064;10532;-2504,2476;2942;9430,-0.05299982;0.2360137;1.157627,-0.06921591;0.01691735;1.222547,0.09611353;-0.01346549;1.211655,0.1237611;-0.2344193;1.154246,0.1530886;-0.2494123;0.9676104,0.1567775;-0.2781961;0.8235075,-0.07019408;-0.4533938;1.278148,0
2103,10800;12008;-2276,-2411;2223;7120,-0.05317459;0.2360254;1.157452,-0.06921039;0.01689615;1.222505,0.09605263;-0.01365839;1.211699,0.1241775;-0.2377983;1.152135,0.1564651;-0.2528558;0.9660085,0.1454265;-0.2973271;0.8631989,-0.07001748;-0.4535615;1.278,0
2135,12392;8676;-1600,-2668;2553;10213,-0.05332109;0.2360008;1.157432,-0.06922093;0.01687821;1.222516,0.09599739;-0.0138719;1.211742,0.1246499;-0.2401346;1.150627,0.1586164;-0.2566186;0.9649373,0.164703;-0.3065889;0.866905,-0.07000142;-0.4536559;1.277957,0
2165,12232;10124;-996,-1500;2679;7849,-0.05355624;0.2358731;1.157081,-0.06925392;0.01678783;1.222273,0.09593553;-0.01406571;1.211687,0.1249578;-0.2421698;1.147393,0.1594499;-0.2655323;0.9625794,0.1697875;-0.3162326;0.865043,-0.06984479;-0.4538515;1.277514,0
2198,13052;8108;-748,-2756;2766;8098,-0.05370723;0.2358269;1.157025,-0.06929376;0.01676512;1.222341,0.09583906;-0.01381282;1.211629,0.125407;-0.2428521;1.145783,0.1561133;-0.3092039;0.9033382,0.1689774;-0.3370062;0.8510826,-0.06985322;-0.4538576;1.27752,0
2234,13192;8764;-476,642;2805;8425,-0.05388254;0.2357686;1.156901,-0.06932598;0.01673167;1.222294,0.09579325;-0.01399417;1.211673,0.1261874;-0.2439461;1.143545,0.1577043;-0.3149384;0.9025312,0.17019;-0.348188;0.8456984,-0.06982644;-0.4540096;1.277348,0
2267,14604;7944;-60,-643;2404;7225,-0.05417289;0.2356606;1.156469,-0.06932423;0.01657725;1.222049,0.09573755;-0.01415995;1.211656,0.1264322;-0.2444584;1.142765,0.1582427;-0.3171233;0.9022921,0.1688331;-0.3585418;0.8465117,-0.0698811;-0.4541499;1.276908,0
2299,15160;6936;352,-255;3108;8714,-0.05438242;0.2355676;1.156339,-0.06937379;0.016527;1.222071,0.09567638;-0.01434482;1.211668,0.1269949;-0.2456138;1.140907,0.1586941;-0.3335688;0.940465,0.16938;-0.373179;0.8572216,-0.06974553;-0.4543234;1.27669,0
2332,15968;6584;760,-1181;1865;7413,-0.05453089;0.2355203;1.15627,-0.06943936;0.0164764;1.222064,0.09547637;-0.01409512;1.211427,0.1322116;-0.2453162;1.112424,0.147261;-0.4047189;0.9566988,0.1499384;-0.4233056;0.8782744,-0.06969218;-0.4543478;1.276623,0
2364,15608;4060;1824,-1129;2168;7373,-0.05469461;0.2354711;1.156232,-0.0695203;0.01639993;1.222096,0.09535386;-0.01393473;1.211245,0.1320076;-0.2452137;1.112354,0.1326955;-0.4501352;0.9674551,0.1397046;-0.4669475;0.9232556,-0.0695493;-0.4544145;1.276519,0
2399,16876;3148;1544,146;1230;5914,-0.05487785;0.235373;1.15616,-0.06954633;0.01630704;1.222117,0.09530577;-0.01411599;1.211314,0.1308295;-0.2507385;1.127873,0.147281;-0.4072618;0.9473751,0.15776;-0.4314859;0.8862384,-0.06934141;-0.4546003;1.276282,0
2431,16204;3924;1684,-201;642;3915,-0.05513782;0.235342;1.156395,-0.06965704;0.01616662;1.222548,0.0952481;-0.0143184;1.21155,0.1312279;-0.2522901;1.133118,0.1466088;-0.4098864;0.9502439,0.1564348;-0.4413322;0.8942189,-0.06932935;-0.4546608;1.276386,0
2469,16368;3340;864,-1071;1178;2884,-0.05532111;0.2352539;1.156237,-0.0696843;0.01607648;1.222515,0.09522992;-0.01442722;1.211588,0.1311388;-0.2527114;1.13428,0.1454802;-0.411011;0.9545569,0.1569058;-0.4445799;0.8962365,-0.06924618;-0.4547432;1.276255,0
2498,15056;3524;1520,-802;1816;1754,-0.05554136;0.2351033;1.155916,-0.06971137;0.01598306;1.222483,0.09518618;-0.01453421;1.211625,0.1307733;-0.2532838;1.135902,0.1453875;-0.4113919;0.9612223,0.1584035;-0.4449618;0.8984053,-0.06918419;-0.4547992;1.276151,0
2531,15656;2228;1664,-215;1076;2005,-0.05570719;0.2349839;1.15571,-0.06974646;0.01588742;1.222453,0.09514319;-0.01462897;1.211684,0.1301038;-0.2539174;1.137704,0.1442589;-0.4131656;0.9718433,0.1573119;-0.4514273;0.9065581,-0.069132;-0.4549015;1.276045,0
2563,15424;3220;2540,1032;672;731,-0.0558327;0.2348722;1.155579,-0.06983153;0.01581789;1.22242,0.09509626;-0.01480907;1.211695,0.1296883;-0.2544029;1.138729,0.1445925;-0.4151396;0.9752804,0.1561185;-0.4589024;0.9126648,-0.06916066;-0.4549807;1.275928,0
2599,14864;2360;2104,-984;-317;-151,-0.05600231;0.2347765;1.155451,-0.06986253;0.01575923;1.222435,0.09504612;-0.01494743;1.21173,0.1294979;-0.2550305;1.140709,0.1448549;-0.4167704;0.9785919,0.1564869;-0.4628123;0.915501,-0.06918671;-0.4550413;1.275922,0
2630,16044;2224;1572,1548;183;213,-0.05611652;0.234649;1.155199,-0.0699121;0.01568087;1.222405,0.09485395;-0.01477082;1.21138,0.129247;-0.2550745;1.141242,0.1450071;-0.4171421;0.9794948,0.1556402;-0.4612341;0.9134475,-0.06921185;-0.4550655;1.275823,0
2666,15836;3640;2132,374;259;-1276,-0.05630945;0.2343375;1.154531,-0.06989837;0.01546868;1.221977,0.09477239;-0.01508612;1.21126,0.1290257;-0.2553452;1.140855,0.1449499;-0.4174185;0.9797118,0.1540913;-0.4591351;0.9135165,-0.06902214;-0.4551668;1.275361,0
2703,15244;3344;2380,-885;38;-888,-0.05638503;0.2343058;1.154554,-0.06964302;0.01518742;1.222043,0.09475123;-0.01523072;1.21148,0.129048;-0.2556704;1.141891,0.1448267;-0.4161686;0.9844226,0.1556431;-0.4612886;0.9171373,-0.06914456;-0.4551804;1.275564,0
2731,15704;2528;2556,278;-668;-184,-0.05649145;0.2342654;1.154605,-0.06983019;0.01504652;1.222363,0.0947342;-0.01538836;1.211681,0.1289083;-0.2561558;1.143467,0.1447182;-0.4166235;0.9857592,0.1555693;-0.4618866;0.9199332,-0.06919039;-0.4552508;1.275684,0
2766,15596;2228;2968,849;-339;-983,-0.05672327;0.2339248;1.153731,-0.06988054;0.01488438;1.222088,0.09470587;-0.0155165;1.211612,0.1291308;-0.2561427;1.14294,0.1446637;-0.4166799;0.9857067,0.1525481;-0.4608152;0.9191353,-0.06936397;-0.4553072;1.275328,0
2798,15532;1140;3000,216;-1121;-1511,-0.05685002;0.2337411;1.153434,-0.06996223;0.01475673;1.222014,0.09467738;-0.01561367;1.211579,0.1291367;-0.2561196;1.142405,0.1446806;-0.4166799;0.9857123,0.1535784;-0.4602132;0.9196341,-0.06953828;-0.4554344;1.275149,0
