Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1065,0.1531074;-0.1950483;0.9124177,0.1025962;-0.1981255;0.9326447,-0.09654869;-0.08688591;1.009083,-0.1536669;0.0986459;1.039926,0.01425883;0.1385739;1.070068,0.03512775;-0.3678069;1.207739,0
1098,0.1419441;-0.1592643;0.9206505,0.09143566;-0.1741178;0.9390769,-0.08740732;-0.09736533;1.009528,-0.1542146;0.09862639;1.040428,0.01288218;0.1397867;1.071134,0.03532169;-0.3679056;1.207691,0
1132,0.2090424;-0.105612;0.885322,0.1510312;-0.114689;0.9138432,-0.07965694;-0.1022394;1.008886,-0.1546776;0.09867945;1.040762,0.01346443;0.1392273;1.070901,0.03595365;-0.3676805;1.208083,0
1165,0.1986373;-0.06704649;0.8930203,0.1528332;-0.09546182;0.9160824,-0.07949983;-0.1001404;1.007629,-0.1549619;0.0986945;1.040827,0.01384673;0.1388097;1.07057,0.03622927;-0.3673148;1.208329,0
1199,0.1808746;-0.03614301;0.9067367,0.1358469;-0.06414707;0.924603,-0.07960854;-0.09206494;1.000078,-0.1552823;0.09882069;1.040752,0.01223341;0.1401273;1.070489,0.03618292;-0.3661904;1.208596,0
1235,0.1804789;0.005001225;0.9144388,0.137711;-0.04683403;0.9283122,-0.07880812;-0.08586216;0.9958258,-0.1556842;0.09911951;1.040813,0.01079872;0.1412712;1.071275,0.03581764;-0.363519;1.209992,0
1266,0.1682056;0.03181888;0.9267853,0.1253628;-0.01879715;0.9322686,-0.07433453;-0.07934646;0.9895529,-0.1561298;0.09967808;1.040994,0.01166694;0.1406409;1.071257,0.03558777;-0.3599673;1.212744,0
1299,0.1445419;0.04320728;0.9350693,0.1131531;-0.00458269;0.9318065,-0.06862203;-0.07220483;0.9807796,-0.156488;0.1003403;1.041037,0.01047327;0.1420024;1.072508,0.03534676;-0.3579413;1.214359,0
1333,0.125742;0.05359434;0.93738,0.09690154;0.01095886;0.925002,-0.06663075;-0.06614879;0.9712322,-0.1567679;0.1010829;1.040735,0.009928305;0.1426789;1.072767,0.03479665;-0.3572124;1.214832,0
1366,0.1115529;0.06306449;0.9381107,0.09412754;0.01977952;0.9216629,-0.0673635;-0.05869903;0.9652159,-0.1570401;0.101958;1.040556,0.00896951;0.1437901;1.073499,0.03409066;-0.3558698;1.215811,0
1399,0.1082659;0.07916343;0.9366041,0.09649386;0.02511665;0.916913,-0.06518174;-0.05385731;0.9583163,-0.1573129;0.1030775;1.040381,0.007743701;0.1450641;1.074175,0.033501;-0.3544559;1.216896,0
1437,0.1063584;0.09443172;0.9362515,0.09937192;0.03317857;0.9093729,-0.0620278;-0.04662932;0.9499887,-0.1576035;0.1042626;1.040112,0.009046649;0.144033;1.073621,0.03321685;-0.3530636;1.217681,0
1467,0.1055621;0.1084874;0.935002,0.1022023;0.03978999;0.9027787,-0.05892847;-0.04057188;0.9432514,-0.1577573;0.1055243;1.03968,0.008601161;0.1452307;1.074073,0.03283092;-0.3517517;1.218097,0
1500,0.1016672;0.116243;0.9371283,0.1041681;0.04484792;0.8987538,-0.05680461;-0.03578881;0.9392179,-0.1575346;0.1063612;1.039417,0.008320433;0.1467883;1.074734,0.03245568;-0.3501027;1.219227,0
1533,0.114971;0.188954;0.9474318,0.0895817;0.1324958;0.929848,-0.0585051;-0.02994121;0.9370186,-0.1534226;0.1138732;1.029851,0.008325744;0.1482967;1.074654,0.03253002;-0.3468712;1.220375,0
1566,0.1089108;0.1936536;0.9536411,0.08967375;0.1338784;0.9319066,-0.05919512;-0.02633244;0.9367306,-0.1525406;0.115715;1.028648,0.008567076;0.1503416;1.075366,0.03346514;-0.3441439;1.222255,0
1599,0.1019615;0.1965926;0.9549507,0.08953904;0.134894;0.9332157,-0.05922946;-0.02463588;0.9352433,-0.1511499;0.1170313;1.026885,0.008957035;0.1510856;1.075257,0.03362395;-0.3430248;1.222803,0
1633,0.09874824;0.2015183;0.9617286,0.09023955;0.1395633;0.9378043,-0.05908925;-0.02450604;0.9346838,-0.1503545;0.1177419;1.026063,0.01024808;0.1522823;1.074627,0.03363649;-0.3425261;1.223093,0
1666,0.09513009;0.2028509;0.965879,0.08974417;0.141557;0.9405681,-0.05900117;-0.02415629;0.9347439,-0.1502449;0.118163;1.026028,0.01167125;0.1533471;1.073923,0.03353373;-0.3418534;1.223763,0
1699,0.1016248;0.198932;0.9752042,0.08886455;0.1423489;0.9410295,-0.05845826;-0.02457055;0.9343684,-0.1493488;0.1182747;1.025132,0.01270571;0.153815;1.072352,0.03339737;-0.3418378;1.22362,0
1735,0.09308252;0.2042534;0.9695712,0.08766741;0.1438868;0.9424102,-0.05838976;-0.02455678;0.9346904,-0.1493007;0.1184083;1.02522,0.01309811;0.1539596;1.072102,0.03329165;-0.3415168;1.224233,0
1766,0.09878755;0.2012527;0.974544,0.08649746;0.1446524;0.9421009,-0.05831744;-0.02455276;0.934603,-0.1499093;0.1163463;1.027881,0.01586647;0.148989;1.069156,0.0332161;-0.3416768;1.224079,0
1799,0.09039816;0.2103835;0.9645618,0.08557277;0.1473128;0.9430178,-0.05802689;-0.02544177;0.9358484,-0.1492702;0.116422;1.027862,0.01585399;0.149345;1.069099,0.03318949;-0.341578;1.224495,0
1834,0.09081116;0.2100696;0.9634548,0.0851361;0.1485943;0.9435032,-0.05850213;-0.02556556;0.9369749,-0.1501074;0.114903;1.030895,0.01682303;0.1475861;1.068463,0.03315071;-0.3416354;1.224568,0
1866,0.0954117;0.2073407;0.9680468,0.08493151;0.1489395;0.9435881,-0.0602321;-0.02607162;0.9383675,-0.1511504;0.1144318;1.032935,0.01776476;0.1462451;1.067852,0.03314215;-0.341681;1.224575,0
1900,0.09183972;0.2104041;0.9633466,0.08502827;0.1497886;0.9445976,-0.06243578;-0.02725311;0.9399951,-0.1509475;0.1157295;1.032947,0.01784942;0.1471851;1.067898,0.03311029;-0.341684;1.224655,0
1934,0.09681042;0.207114;0.967903,0.08491728;0.1495063;0.9447463,-0.06477658;-0.02834025;0.9402756,-0.1514529;0.115208;1.03414,0.01858572;0.1461624;1.067471,0.03311377;-0.3418394;1.224613,0
1966,0.08095972;0.1537106;0.9583655,0.06251807;0.09877387;0.9323454,-0.06759151;-0.02891393;0.939931,-0.1521491;0.114999;1.035275,0.01834446;0.1468762;1.067314,0.03323185;-0.3420808;1.22455,0
1999,0.08233143;0.1504025;0.9596395,0.06037308;0.09595822;0.9322889,-0.07161013;-0.02986996;0.9400081,-0.1531862;0.1150638;1.036472,0.01846355;0.1457568;1.067184,0.03310661;-0.3429947;1.22384,0
2034,0.08072299;0.143191;0.9600778,0.05730222;0.09190417;0.9325538,-0.0778639;-0.03058207;0.9395446,-0.1547231;0.115642;1.038062,0.01607543;0.1471017;1.068642,0.03271362;-0.3444088;1.222759,0
2066,0.07391419;0.1282461;0.9560285,0.04091896;0.07637864;0.9326206,-0.09960772;-0.04046187;0.9435875,-0.155867;0.11615;1.039557,0.01423261;0.1482451;1.070545,0.0324435;-0.3457729;1.222078,0
2099,0.0670489;0.1198611;0.9560647,0.03200947;0.07107859;0.9352749,-0.1100915;-0.04401728;0.9467579,-0.1566272;0.1165992;1.040991,0.01482274;0.1468192;1.070741,0.03219423;-0.3467396;1.221644,0
2133,0.0589124;0.1161275;0.9618103,0.02317891;0.06926816;0.9399961,-0.1185813;-0.046343;0.9495797,-0.1570731;0.1169922;1.042493,0.0140728;0.1479832;1.072282,0.03179084;-0.3479587;1.221169,0
2166,0.06805859;0.1235496;0.9630587,0.03984235;0.08765308;0.9387919,-0.1307541;-0.04099837;0.9555155,-0.1562804;0.1259122;1.04616,0.01520009;0.1463374;1.072202,0.03155868;-0.34847;1.220902,0
2199,0.07071107;0.1255797;0.9636679,0.0407287;0.08840657;0.9381706,-0.1485036;-0.04071015;0.9610555,-0.1550616;0.1296423;1.047826,0.015965;0.1454238;1.072237,0.0313484;-0.348675;1.220828,0
2233,0.07580269;0.1259201;0.9742621,0.03999094;0.08901978;0.9363183,-0.1684456;-0.04150903;0.9629527,-0.1550342;0.1288298;1.048332,0.01655978;0.1447185;1.072175,0.03134163;-0.3493938;1.220679,0
2266,0.06065919;0.1173494;0.9672863,0.02399945;0.08113428;0.9370782,-0.1944263;-0.03292983;0.9712709,-0.1520245;0.1350714;1.050039,0.01621635;0.147987;1.074754,0.03131683;-0.3493831;1.220693,0
2300,0.05137875;0.1121918;0.9662531,0.01010404;0.07650548;0.9378141,-0.2151883;-0.02274822;0.9753228,-0.1506263;0.1390381;1.050866,0.01623867;0.1493791;1.075656,0.03121763;-0.34936;1.220662,0
2336,0.04134547;0.1047517;0.9661383,-0.003812381;0.0724838;0.9382279,-0.2336492;-0.01602843;0.9759865,-0.1513315;0.1371396;1.051491,0.01754712;0.1478671;1.075109,0.0314346;-0.3494024;1.220904,0
2366,-0.02281347;0.08845063;0.9782791,-0.0714259;0.06204006;0.9503145,-0.2430563;-0.000379794;0.9812478,-0.1495999;0.1471489;1.054304,0.01817857;0.1504026;1.07675,0.03140245;-0.3488383;1.221121,0
2399,-0.02686101;0.08214173;0.9746006,-0.07771721;0.05577529;0.9499284,-0.2541991;0.01191501;0.9871497,-0.1487191;0.1526812;1.055768,0.01886631;0.1516984;1.077462,0.03104163;-0.3478984;1.221158,0
2434,-0.03132974;0.08390731;0.9673213,-0.08521327;0.06227399;0.9458375,-0.2607907;0.02057296;0.9908172,-0.1479267;0.1567336;1.056595,0.0193891;0.1525967;1.077615,0.03096034;-0.3468042;1.221097,0
2466,-0.03459746;0.081265;0.9591313,-0.09157152;0.06295219;0.9457775,-0.2670971;0.02968835;0.9987068,-0.1466718;0.162027;1.060524,0.02045267;0.1539362;1.079195,0.02975057;-0.3452158;1.222642,0
2500,-0.03744749;0.08282781;0.9553964,-0.09597537;0.06534812;0.9458682,-0.2706416;0.0349317;1.003794,-0.1455262;0.1651222;1.063057,0.0216123;0.1545741;1.080051,0.02904729;-0.3443543;1.223438,0
2534,-0.04143463;0.08356891;0.9545504,-0.0989315;0.06693647;0.9456075,-0.2729773;0.03784302;1.006356,-0.1448038;0.1666924;1.064126,0.02224079;0.1548908;1.079979,0.02903673;-0.3440445;1.223219,0
2570,-0.0451417;0.08222155;0.9539889,-0.1037039;0.06769074;0.9467342,-0.2769578;0.04187167;1.011548,-0.1439257;0.1685474;1.066378,0.02304366;0.1553705;1.080613,0.02887884;-0.3431134;1.224131,0
2600,-0.04906511;0.08191134;0.9537106,-0.1081682;0.06831506;0.9485507,-0.2805777;0.0448556;1.016759,-0.1432497;0.1703394;1.068822,0.02395305;0.1557636;1.081473,0.02906888;-0.342528;1.224787,0
2635,-0.05183537;0.08135256;0.954877,-0.1113158;0.06862035;0.9501373,-0.2833581;0.04730596;1.020123,-0.1426063;0.1720283;1.070439,0.02472636;0.1560895;1.081962,0.02953975;-0.3419426;1.225263,0
2665,-0.05493267;0.08178344;0.9573382,-0.1143468;0.06876371;0.9513794,-0.2861901;0.04932553;1.022508,-0.1421369;0.1730869;1.071677,0.02550042;0.1564808;1.082451,0.02950256;-0.3409648;1.226429,0
2700,-0.05492777;0.08075097;0.9583523,-0.1160454;0.06920929;0.9519656,-0.2878007;0.05042014;1.023526,-0.1418493;0.1735783;1.072438,0.02618765;0.1567592;1.082702,0.02994439;-0.3402108;1.227094,0
2736,-0.05647012;0.08123482;0.9587271,-0.1165245;0.06940088;0.9527872,-0.2884931;0.05121294;1.023961,-0.1416305;0.1739213;1.072843,0.02689831;0.1569949;1.082852,0.03029053;-0.3400286;1.227047,0
2769,-0.05555528;0.0802462;0.956921,-0.1167116;0.06944772;0.9530009,-0.2887316;0.05141275;1.024083,-0.1415192;0.1740987;1.073128,0.02727341;0.1572167;1.083041,0.03037587;-0.3399683;1.227037,0
2801,-0.05610757;0.07922894;0.9597501,-0.1167739;0.06942305;0.9529609,-0.2887642;0.05142251;1.024132,-0.1415051;0.1741172;1.073224,0.02760085;0.1574246;1.083285,0.03043295;-0.339956;1.227015,0
2835,-0.05543075;0.07715969;0.9604895,-0.1165063;0.06920598;0.953169,-0.2885532;0.05124715;1.024199,-0.1415258;0.1740778;1.073413,0.02781281;0.1575395;1.083416,0.03029795;-0.3397859;1.227141,0
2867,-0.05408556;0.07581053;0.967292,-0.113749;0.06398708;0.9577531,-0.2878956;0.0501358;1.024024,-0.1416046;0.1739153;1.073536,0.02787119;0.1576455;1.083432,0.03030598;-0.3396937;1.227019,0
2899,-0.05013686;0.06868159;0.9680274,-0.1102866;0.05795296;0.959003,-0.2852103;0.04646554;1.023472,-0.1417832;0.1736925;1.073673,0.02784567;0.1577775;1.083518,0.03021042;-0.3393797;1.2271,0
2933,-0.04493478;0.05744959;0.9682807,-0.1054826;0.04736159;0.9614311,-0.2808898;0.04109864;1.025187,-0.1421657;0.1728895;1.074345,0.02784113;0.1580617;1.083903,0.03021777;-0.3393584;1.227108,0
2968,-0.04064939;0.042121;0.9622125,-0.1007742;0.03318927;0.9582562,-0.2749091;0.03363556;1.026047,-0.1425471;0.1721319;1.074889,0.02781395;0.1581165;1.08395,0.02997458;-0.3392554;1.226556,0
3003,-0.03405682;0.02082206;0.9537575,-0.0967153;0.01987057;0.9567482,-0.2692713;0.02603186;1.028474,-0.1424571;0.1712933;1.075691,0.02780465;0.1581803;1.084177,0.0299122;-0.3391456;1.226507,0
3035,-0.03168179;-0.001514549;0.9455747,-0.09242429;-0.001963228;0.9530569,-0.2625121;0.01775097;1.028379,-0.1422144;0.1712041;1.075735,0.02711362;0.1533186;1.080877,0.02970107;-0.3389046;1.225834,0
3066,-0.02148694;-0.02499186;0.9403958,-0.08454269;-0.02291668;0.9503164,-0.2519177;0.004128844;1.02949,-0.1419294;0.1710796;1.075742,0.02695705;0.1511762;1.079573,0.02980496;-0.3387314;1.225467,0
3100,-0.01651137;-0.04992178;0.9376494,-0.07857343;-0.04690363;0.9492702,-0.2429304;-0.007917537;1.029696,-0.1415453;0.1709653;1.075793,0.02691372;0.1497624;1.078755,0.03011447;-0.3386405;1.225122,0
3135,0.01817763;-0.07654577;0.9305392,-0.05259766;-0.06504349;0.9491345,-0.2318191;-0.02021305;1.031784,-0.1412805;0.1707271;1.075967,0.02691649;0.1488663;1.07846,0.03012402;-0.3386505;1.225107,0
3168,0.02762539;-0.1035471;0.9279103,0.01341633;-0.08784965;0.9394991,-0.2126078;-0.03075874;1.03067,-0.1411544;0.1705022;1.076104,0.02678929;0.1479318;1.078081,0.02970227;-0.3401191;1.223581,0
3200,0.08651737;-0.1387126;0.9120721,0.01816984;-0.1029041;0.93787,-0.2036814;-0.03249126;1.029831,-0.141119;0.1698992;1.076023,0.02656446;0.1468924;1.077338,0.02899023;-0.3434798;1.218574,0
3233,0.1015019;-0.1681656;0.9045411,0.02874931;-0.138816;0.9314026,-0.1816987;-0.04256678;1.026412,-0.1414527;0.1683633;1.075374,0.02627605;0.1457485;1.076371,0.02635515;-0.3489281;1.209479,0
3266,0.1123493;-0.1943715;0.9039987,0.03710929;-0.1486314;0.9291309,-0.1692912;-0.046825;1.027145,-0.1417639;0.1667807;1.07475,0.02614805;0.1451542;1.076132,0.02569893;-0.3495316;1.208855,0
3299,0.1168593;-0.2151535;0.8985436,0.04033105;-0.1672201;0.9265839,-0.1586066;-0.05012658;1.02253,-0.1419639;0.1637882;1.073165,0.02602147;0.1444578;1.075655,0.0256681;-0.3497435;1.208778,0
3334,0.0507536;-0.2011069;0.9239932,0.04432919;-0.1850155;0.9310504,-0.1480805;-0.05260254;1.019111,-0.1420824;0.1609128;1.071506,0.02597127;0.1439721;1.075395,0.025898;-0.3500224;1.20888,0
3366,0.1096251;-0.2420751;0.9074719,0.03733049;-0.2149786;0.9349506,-0.1347198;-0.05862545;1.013486,-0.1421858;0.1582702;1.069963,0.02589125;0.1435029;1.075142,0.02607907;-0.3506657;1.208784,0
3402,0.06067864;-0.2189701;0.9283706,0.008054241;-0.1917429;0.9388503,-0.1248301;-0.06444664;1.010128,-0.142559;0.1462638;1.063957,0.02582642;0.1429934;1.074853,0.02648934;-0.3520905;1.208572,0
3433,0.07589134;-0.2307918;0.9256656,0.02454986;-0.2084011;0.9314657,-0.09761163;-0.08598113;0.9971353,-0.1426805;0.1232723;1.050992,0.02570643;0.1423074;1.074239,0.02725467;-0.3538733;1.208354,0
3465,0.07289245;-0.2337359;0.9353957,0.02136637;-0.2050076;0.9344187,-0.1003322;-0.08278612;1.001578,-0.1426586;0.1208606;1.050618,0.02571492;0.1420521;1.074211,0.02907766;-0.3553164;1.209959,0
3499,0.07936423;-0.2418828;0.9349672,0.02710073;-0.2041656;0.9429359,-0.1006184;-0.08225419;1.002541,-0.1424122;0.1176793;1.049122,0.02566248;0.1416488;1.073944,0.02948198;-0.3561836;1.209954,0
3532,0.08485566;-0.2490069;0.9369953,0.0320017;-0.2076799;0.9447701,-0.1004965;-0.08248485;1.003403,-0.1422499;0.1150417;1.048137,0.02560774;0.1412963;1.073756,0.03042847;-0.356923;1.21037,0
3569,0.08728271;-0.2519266;0.9376564,0.0335475;-0.2092744;0.9450679,-0.1006235;-0.08238776;1.00404,-0.1420705;0.1133108;1.047108,0.0255714;0.1409009;1.073491,0.03111626;-0.3576197;1.210496,0
3602,0.09105346;-0.2530136;0.9364443,0.03593553;-0.2112099;0.9451006,-0.10084;-0.08255304;1.00442,-0.142122;0.1119623;1.046391,0.02555532;0.1405028;1.073213,0.03143433;-0.3579974;1.210612,0
3635,0.09321443;-0.2547017;0.9373633,0.03664676;-0.2118277;0.9455356,-0.1011084;-0.08310402;1.005406,-0.1422781;0.1114196;1.046386,0.02555002;0.1402668;1.073195,0.03192149;-0.3584898;1.211194,0
3665,0.09355461;-0.254338;0.9344158,0.03695931;-0.2120771;0.9457883,-0.1014991;-0.08338621;1.005732,-0.1425011;0.1107887;1.046092,0.02551451;0.1400301;1.073041,0.03193807;-0.3587296;1.211268,0
3699,0.09277592;-0.2534819;0.9306773,0.03689896;-0.2121184;0.945647,-0.1018038;-0.08320449;1.005675,-0.1427488;0.1101824;1.045388,0.02544989;0.139699;1.072744,0.03194175;-0.3589508;1.211234,0
3734,0.09244936;-0.2535357;0.928359,0.03683301;-0.2122502;0.9450679,-0.102148;-0.08319543;1.005388,-0.1430063;0.1096358;1.044186,0.02533206;0.1393219;1.072194,0.0320375;-0.3594957;1.210828,0
3766,0.09278001;-0.2552086;0.9308246,0.03698159;-0.2124955;0.944966,-0.1027282;-0.0831903;1.00581,-0.1431414;0.1094439;1.044018,0.02530209;0.1391993;1.072078,0.03210323;-0.359627;1.210781,0
3800,0.0934535;-0.2570425;0.9318004,0.03720987;-0.2128488;0.9451779,-0.1041331;-0.08203501;1.006318,-0.1433012;0.1092656;1.043941,0.0252413;0.139097;1.072,0.032139;-0.3597446;1.210818,0
3837,0.09463676;-0.2584997;0.9329655,0.03722821;-0.2133389;0.9454961,-0.1048581;-0.08206701;1.007038,-0.1435439;0.1090927;1.044093,0.02521049;0.1390554;1.071984,0.03217398;-0.3598598;1.210867,0
3867,0.09479485;-0.258493;0.931607,0.03729406;-0.2135657;0.9454765,-0.105104;-0.08215693;1.007143,-0.1437993;0.1088781;1.044037,0.02514059;0.1389596;1.071881,0.03215802;-0.359998;1.210787,0
3901,0.09522049;-0.2583694;0.9316346,0.03737016;-0.2137031;0.9454042,-0.1057922;-0.08204976;1.007357,-0.1440725;0.1086311;1.043849,0.02505849;0.1388176;1.07174,0.03210359;-0.3601597;1.210711,0
3935,0.09531903;-0.2587285;0.9329683,0.03744336;-0.2139075;0.9454559,-0.1063004;-0.08219236;1.007694,-0.1442859;0.108445;1.043851,0.02501006;0.1387278;1.07168,0.03214334;-0.3602191;1.210708,0
3966,0.09500548;-0.2579966;0.9295575,0.03753145;-0.2140084;0.9453216,-0.1066661;-0.08248537;1.007475,-0.1446729;0.1080118;1.043308,0.0249563;0.138546;1.071405,0.03223373;-0.3605273;1.210313,0
3998,0.09524452;-0.2592754;0.93445,0.0375476;-0.2143032;0.9455161,-0.1072614;-0.08247195;1.008117,-0.1449466;0.1077599;1.043489,0.02491946;0.1385049;1.071412,0.03221152;-0.3606259;1.210472,1
4055,0.09521473;-0.2591851;0.932999,0.03770205;-0.2145731;0.9454127,-0.1073985;-0.08267606;1.00825,-0.1451122;0.1076141;1.043515,0.02485218;0.1384304;1.071381,0.03220956;-0.3607813;1.210485,1
