Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
13200,0.1462946;-0.3295857;0.8842807,0.08952671;-0.2745996;0.9022421,-0.07412661;-0.1074555;0.9864656,-0.1905452;0.112155;1.035975,-0.02642414;0.1553676;1.075563,-0.0130306;-0.3565041;1.216429,2
13232,0.1431984;-0.3322718;0.8901005,0.08876317;-0.2755955;0.9045914,-0.07460519;-0.107237;0.9866392,-0.1902748;0.1128018;1.035948,-0.02655438;0.1553515;1.075144,-0.01247626;-0.3567247;1.215823,2
13268,0.1428099;-0.3350875;0.8982227,0.08766866;-0.2776947;0.909459,-0.07527117;-0.1072966;0.9874848,-0.1901026;0.1132858;1.0361,-0.02660046;0.1553555;1.075087,-0.01220956;-0.3568648;1.215763,2
13301,0.1433232;-0.3353589;0.8997373,0.08666595;-0.2786115;0.9121183,-0.07621189;-0.1075961;0.9886847,-0.1899554;0.1136943;1.0363,-0.02662133;0.1553682;1.075024,-0.01195663;-0.3569759;1.215808,2
13334,0.1432524;-0.3345257;0.9011609,0.08609164;-0.2784849;0.9132896,-0.07720029;-0.1080001;0.9902005,-0.1898311;0.1140322;1.036567,-0.02663253;0.1553806;1.07504,-0.01153155;-0.3570732;1.21606,2
13368,0.1434326;-0.3339133;0.8998752,0.08571047;-0.2784676;0.9140763,-0.0776762;-0.1080466;0.9909147,-0.1897694;0.1143158;1.036839,-0.02665696;0.1553899;1.075098,-0.0113445;-0.3571906;1.216271,2
13400,0.123587;-0.3073615;0.9041111,0.05377842;-0.2444915;0.9270466,-0.1091515;-0.07217776;1.00164,-0.1901362;0.1113663;1.036219,-0.02668312;0.1553776;1.075092,-0.01094458;-0.3575163;1.216418,2
13434,0.1236337;-0.305223;0.9014264,0.05345887;-0.2437924;0.9264847,-0.1094878;-0.07141989;1.000925,-0.1899662;0.1119749;1.036221,-0.02677004;0.1552189;1.074625,-0.01065976;-0.357612;1.216123,2
13466,0.1429926;-0.3306777;0.8970503,0.0858381;-0.2786847;0.9135243,-0.08062014;-0.1111598;0.9901841,-0.1898516;0.1125468;1.036352,-0.02679205;0.1551728;1.07454,-0.01056111;-0.3576815;1.216026,2
13502,0.1428339;-0.3277995;0.8949678,0.08564345;-0.2780258;0.912946,-0.08094496;-0.1109212;0.9903627,-0.189773;0.1129896;1.036479,-0.02679548;0.1551414;1.074478,-0.010414;-0.3577282;1.21601,2
13534,0.1270815;-0.2964627;0.8947492,0.0507687;-0.2410052;0.9241883,-0.1153506;-0.07199141;0.9996629,-0.1897254;0.1134287;1.036641,-0.02684841;0.1551269;1.074406,-0.0103827;-0.3577521;1.215973,2
13568,0.1509174;-0.3111668;0.8875031,0.08983292;-0.2644522;0.8991418,-0.08572184;-0.1120139;0.9881519,-0.1897307;0.1137845;1.036728,-0.02692586;0.155059;1.074215,-0.01038677;-0.3577803;1.215944,2
