Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2099,-0.08302841;-0.09440333;1.263249,0.08187847;-0.09866901;1.25931,0.06985056;-0.1984278;1.088177,-0.07929692;-0.08634342;1.111426,-0.1294152;-0.03505393;1.143682,-0.05882016;-0.5468147;1.316931,0
2133,-0.08309296;-0.09442841;1.263203,0.08161699;-0.09701528;1.260214,0.08211092;-0.19536;1.08782,-0.07332728;-0.0920032;1.110627,-0.1253922;-0.04209165;1.142474,-0.05855162;-0.5470731;1.317787,0
2164,-0.08309512;-0.09445164;1.263107,0.08152613;-0.0954478;1.260907,0.09166545;-0.1896683;1.086451,-0.06843384;-0.09451011;1.111496,-0.1244619;-0.04474742;1.140304,-0.05813866;-0.5473489;1.31821,0
2199,-0.08307935;-0.09448481;1.262842,0.08120884;-0.09384654;1.261774,0.1033177;-0.1762619;1.08234,-0.06407657;-0.09644233;1.111049,-0.1206113;-0.04813513;1.13765,-0.05790891;-0.5475633;1.318299,0
2232,-0.08294787;-0.09452065;1.262756,0.08042467;-0.09261716;1.263333,0.1178837;-0.163878;1.081617,-0.05603099;-0.09678514;1.111798,-0.1126676;-0.05355924;1.139379,-0.05636592;-0.5491308;1.320411,0
2266,-0.08278643;-0.09450819;1.262086,0.07966281;-0.09155726;1.264226,0.1316981;-0.1541958;1.082944,-0.05408532;-0.09395827;1.11163,-0.1106426;-0.05548635;1.133422,-0.05596853;-0.549516;1.320393,0
2300,-0.08277347;-0.09448865;1.262036,0.07831225;-0.09100004;1.267378,0.1423865;-0.1421257;1.086344,-0.05278164;-0.09120455;1.113012,-0.1052724;-0.06066136;1.133668,-0.05572273;-0.5500526;1.320923,0
2333,-0.08288466;-0.09454361;1.261954,0.07763899;-0.09248643;1.269534,0.1556201;-0.1329023;1.09137,-0.05265523;-0.08856212;1.113715,-0.09950579;-0.06460248;1.12916,-0.05570152;-0.5510238;1.320878,0
2365,-0.08316728;-0.09448038;1.26205,0.07783597;-0.09527805;1.271998,0.1718308;-0.1134179;1.098084,-0.05373337;-0.08632111;1.115484,-0.0948062;-0.06826011;1.129777,-0.05583408;-0.5514265;1.320953,0
2399,-0.08345152;-0.09446999;1.262073,0.07858366;-0.09802918;1.273981,0.1865409;-0.09976111;1.107685,-0.05393146;-0.0853895;1.115992,-0.08741269;-0.06963708;1.129306,-0.05565874;-0.5518773;1.320691,0
2431,-0.08375978;-0.09438847;1.262086,0.07926187;-0.09963385;1.274999,0.2001313;-0.08523973;1.118952,-0.05465139;-0.08528817;1.116369,-0.07948545;-0.06904776;1.13106,-0.05580033;-0.5519881;1.320434,0
2466,-0.0841257;-0.09428659;1.2622,0.07835082;-0.1009611;1.2746,0.2117906;-0.06609763;1.130588,-0.04348646;-0.08414974;1.117391,-0.06722411;-0.06583748;1.13406,-0.05591503;-0.5521445;1.320395,0
2499,-0.08470123;-0.09420276;1.262181,0.077993;-0.1022177;1.274618,0.2203051;-0.05162561;1.140731,-0.03360996;-0.08114163;1.118924,-0.05955308;-0.05654446;1.134972,-0.05603698;-0.5522698;1.320317,0
2533,-0.08520534;-0.09410889;1.262226,0.07795303;-0.1030294;1.274753,0.2255732;-0.04152996;1.15188,-0.02715193;-0.07623161;1.122439,-0.05581545;-0.04655003;1.139376,-0.05603898;-0.5522849;1.320324,0
2567,-0.08569874;-0.09394998;1.262076,0.0781818;-0.103556;1.27593,0.2280011;-0.03582438;1.160982,-0.02347021;-0.07430259;1.124626,-0.05307169;-0.04105789;1.139894,-0.05601308;-0.552273;1.320293,0
2600,-0.08610921;-0.09377162;1.26161,0.0784739;-0.1039235;1.275907,0.2284479;-0.03126181;1.170784,-0.02224878;-0.07134785;1.130474,-0.05129163;-0.03593499;1.141193,-0.05586302;-0.5521546;1.320052,0
2632,-0.08640603;-0.09371156;1.261502,0.07887535;-0.1042719;1.276202,0.2315589;-0.02639917;1.182554,-0.01892492;-0.06677607;1.141276,-0.04934331;-0.03022905;1.148313,-0.05593356;-0.5522009;1.319981,0
2668,-0.08660159;-0.09360236;1.26154,0.07952186;-0.1047065;1.276898,0.2381178;-0.01771858;1.186009,-0.0123915;-0.0580478;1.14465,-0.04718901;-0.02115213;1.151014,-0.0558906;-0.5521454;1.320184,0
2700,-0.08672026;-0.09356268;1.261576,0.07994955;-0.1048807;1.277301,0.2396788;-0.01439205;1.185995,-0.01082531;-0.05477689;1.144589,-0.04970944;-0.01509592;1.151742,-0.05539488;-0.5519972;1.320276,0
2734,-0.08682928;-0.09352144;1.261586,0.0802595;-0.1050879;1.277761,0.2390977;-0.01480798;1.188817,-0.01137238;-0.05520755;1.147334,-0.05041929;-0.01475933;1.151328,-0.05539531;-0.551967;1.320287,0
2770,-0.08696114;-0.0934667;1.261717,0.08052527;-0.1051386;1.27819,0.239882;-0.01451868;1.188432,-0.01058719;-0.05492849;1.146935,-0.04907288;-0.01511388;1.153055,-0.05526527;-0.5519485;1.320413,0
2799,-0.0871428;-0.09349058;1.262179,0.08061052;-0.1051341;1.278575,0.2381015;-0.02247546;1.193281,-0.01039362;-0.06625639;1.142931,-0.04432542;-0.03185492;1.14787,-0.0551574;-0.5519506;1.320586,0
2833,-0.08728508;-0.09347495;1.262608,0.08070235;-0.1050456;1.279076,0.2386976;-0.02599696;1.191197,-0.01019608;-0.06769002;1.141045,-0.04663486;-0.03252686;1.147666,-0.05510573;-0.551912;1.320667,0
