Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
600,0.02693773;-0.13011;1.732985,0.1844497;-0.1667731;1.663584,0.2375983;-0.3798339;1.525236,0.08959031;-0.3173536;1.403906,0.02503214;-0.2888798;1.356478,-0.20116;-0.5040068;1.438457,0.01680705;-0.5499815;1.713618,0.098689;-0.5379736;1.664481,0
633,0.02765368;-0.1315854;1.731984,0.1845327;-0.1667571;1.663555,0.2370659;-0.3806497;1.522825,0.08587517;-0.3007422;1.404515,0.02406804;-0.2646962;1.363429,-0.2012656;-0.504072;1.438331,0.01860778;-0.5486114;1.71234,0.1000125;-0.5362349;1.663151,0
666,0.02757352;-0.1328236;1.732814,0.1899875;-0.1693233;1.672859,0.2363692;-0.3816305;1.52573,0.08618367;-0.2834941;1.415971,0.02493699;-0.2483045;1.386379,-0.2016066;-0.5048582;1.439245,0.01802321;-0.5478929;1.713362,0.09951957;-0.5356964;1.663879,0
701,0.02749007;-0.1341255;1.732261,0.1907458;-0.1696646;1.672952,0.2358523;-0.3822967;1.525899,0.08606093;-0.2713843;1.421637,0.02877811;-0.2332256;1.394337,-0.2016549;-0.5049353;1.439202,0.01784228;-0.5477004;1.713444,0.09942986;-0.5356112;1.663869,0
735,0.02739263;-0.1350555;1.73191,0.1897743;-0.1687151;1.670615,0.2349232;-0.3834431;1.526913,0.08838047;-0.2626387;1.430733,0.03117893;-0.2186452;1.408727,-0.2016863;-0.5049704;1.439203,0.01756932;-0.547772;1.713708,0.09924763;-0.5356814;1.663942,0
765,0.02737635;-0.136325;1.730341,0.1892745;-0.1682798;1.667599,0.2327358;-0.3862814;1.528776,0.08901249;-0.2519655;1.43466,0.03415937;-0.2056901;1.412995,-0.2017366;-0.5046784;1.438475,0.01717272;-0.5479748;1.713538,0.09885602;-0.5360363;1.663502,0
800,0.0267234;-0.1363192;1.729813,0.1891114;-0.1680153;1.666991,0.2327253;-0.3864269;1.528925,0.08918098;-0.2411513;1.443874,0.03502439;-0.1940623;1.428641,-0.2017441;-0.5046542;1.438471,0.01684216;-0.5484109;1.713753,0.0986767;-0.5364649;1.663507,0
833,0.02657;-0.1368055;1.729996,0.1890375;-0.1677311;1.666765,0.2323363;-0.3865977;1.530064,0.0913594;-0.2332842;1.450772,0.03673434;-0.1844677;1.439618,-0.2018536;-0.504851;1.438955,0.01650029;-0.5491422;1.714294,0.09850781;-0.5370423;1.66387,0
866,0.02627111;-0.137251;1.729375,0.1906067;-0.1675427;1.667691,0.2317308;-0.3852129;1.529435,0.09206633;-0.2267254;1.452797,0.03682434;-0.1756894;1.440377,-0.2019065;-0.5048188;1.438884,0.01525152;-0.5516397;1.712333,0.09691073;-0.5396403;1.661695,0
900,0.02563791;-0.1374832;1.728383,0.1901137;-0.1672141;1.666072,0.2298077;-0.3841794;1.528475,0.09113563;-0.2206829;1.456362,0.03612589;-0.170296;1.443845,-0.2019079;-0.5047941;1.438829,0.003553595;-0.5610687;1.707013,0.07967567;-0.5518594;1.655628,0
935,0.02484404;-0.1376311;1.727133,0.1896155;-0.1668618;1.664933,0.228485;-0.3828443;1.526831,0.09019302;-0.2168906;1.458747,0.03297576;-0.1682097;1.443776,-0.2019233;-0.5047587;1.438698,0.0008060531;-0.5630474;1.705597,0.07713202;-0.5534131;1.654355,0
965,0.02442508;-0.137603;1.726464,0.1891548;-0.166445;1.664263,0.2280884;-0.3821996;1.525872,0.08930868;-0.2166775;1.459502,0.02842012;-0.1709281;1.442247,-0.2019339;-0.5047153;1.438469,-3.714077E-05;-0.5630057;1.704814,0.07653818;-0.5531906;1.653794,0
1000,0.02396866;-0.137875;1.726035,0.1884492;-0.1659753;1.663555,0.2275396;-0.3820318;1.524832,0.08652056;-0.2188956;1.458637,0.02281647;-0.1771902;1.438074,-0.2019851;-0.5047603;1.438361,-0.001275912;-0.5635844;1.70421,0.07489759;-0.5536328;1.653132,0
1034,0.02366775;-0.1382235;1.726072,0.187931;-0.1658054;1.663136,0.2267912;-0.3813367;1.523219,0.07601619;-0.2275751;1.455864,0.01364229;-0.1855971;1.430392,-0.2020059;-0.5048081;1.438323,-0.0007509462;-0.5635628;1.704125,0.07551032;-0.553305;1.652953,0
1067,0.0230601;-0.1386488;1.724987,0.1870806;-0.1656171;1.661913,0.2247163;-0.3782637;1.517166,0.06761571;-0.2332909;1.447446,0.002622081;-0.193939;1.417817,-0.2020177;-0.5047868;1.437372,-0.0004411461;-0.5608584;1.70155,0.0766262;-0.5492105;1.64876,0
1100,0.02275288;-0.1389829;1.725145,0.186709;-0.1656083;1.661687,0.2225057;-0.376999;1.51554,0.06083481;-0.2376674;1.444186,-0.005682197;-0.203836;1.417047,-0.2020777;-0.5049046;1.437367,-0.000190143;-0.5610086;1.701236,0.07661558;-0.5492253;1.648689,0
1135,0.02271796;-0.1392841;1.725378,0.1865989;-0.1660819;1.662534,0.2199617;-0.3754331;1.513704,0.0544067;-0.2439005;1.439073,-0.01458314;-0.2121846;1.41071,-0.2021532;-0.5050682;1.437421,0.02596125;-0.5611285;1.705944,0.1005928;-0.5465801;1.655103,0
1166,0.0223462;-0.1395925;1.724871,0.1853842;-0.1656647;1.661201,0.2164207;-0.3724315;1.508967,0.0457179;-0.2495306;1.431171,-0.02226694;-0.2198714;1.401206,-0.2023166;-0.5050761;1.436895,0.02450852;-0.5615931;1.708016,0.09902383;-0.5474427;1.657185,0
1199,0.02180888;-0.1401252;1.726907,0.1846623;-0.1654471;1.66135,0.2154089;-0.3729176;1.510226,0.04182035;-0.2565641;1.432403,-0.02820737;-0.2311782;1.408634,-0.2031261;-0.5058125;1.438234,0.02498734;-0.5617571;1.711654,0.09894469;-0.5476866;1.661758,0
1233,0.02146585;-0.1403923;1.72695,0.1839509;-0.1651917;1.660986,0.2150895;-0.3726968;1.509981,0.03854029;-0.264574;1.429008,-0.03159611;-0.2403414;1.397058,-0.2033341;-0.5058996;1.438168,0.02454042;-0.5613306;1.715117,0.09841605;-0.5473949;1.665392,0
1265,0.02106624;-0.1406115;1.726931,0.183378;-0.1651179;1.660767,0.2129821;-0.3677824;1.509988,-0.01355074;-0.2784066;1.41917,-0.03998048;-0.2530838;1.392215,-0.2036791;-0.5060947;1.438262,0.02584262;-0.5612845;1.713177,0.09913119;-0.5470702;1.664214,0
1300,0.02051318;-0.140813;1.726743,0.1827878;-0.1650497;1.660452,0.208503;-0.3627523;1.507486,0.00284548;-0.2867749;1.40641,-0.04558282;-0.2647997;1.3864,-0.2039969;-0.5061339;1.438261,0.03029228;-0.5622767;1.704629,0.1014429;-0.5470019;1.657536,0
1334,0.01967583;-0.141069;1.726366,0.1803562;-0.1649529;1.661702,0.2075203;-0.362653;1.507007,0.002942452;-0.2900048;1.405651,-0.04749445;-0.2760777;1.379423,-0.2043328;-0.5061709;1.43834,0.03354826;-0.5612533;1.699854,0.1042729;-0.5452288;1.65271,0
1367,0.01887871;-0.1412371;1.72583,0.1789187;-0.1653261;1.661742,0.2058644;-0.3622074;1.504862,0.009417014;-0.3014059;1.4044,-0.04989727;-0.2857376;1.373066,-0.2047245;-0.5062539;1.438243,0.03272755;-0.5612975;1.699767,0.103469;-0.5452415;1.652381,0
1415,0.01754991;-0.1415358;1.725616,0.1783942;-0.1652259;1.661154,0.204421;-0.3625551;1.504068,0.006860366;-0.3054004;1.402534,-0.04955991;-0.2936601;1.372034,-0.2053155;-0.5064563;1.438241,0.0325777;-0.5613198;1.699895,0.1033147;-0.5452366;1.652496,0
1433,0.01643898;-0.1417851;1.725275,0.1779102;-0.1651373;1.660677,0.2041583;-0.362632;1.504149,0.009555863;-0.3111296;1.401888,-0.04956539;-0.3004485;1.36884,-0.2058951;-0.5065234;1.438346,0.03255501;-0.5613402;1.699884,0.1032971;-0.5452346;1.652501,0
1466,0.01505394;-0.1420035;1.724398,0.1773103;-0.1650847;1.660163,0.2037804;-0.3632579;1.503735,0.006328514;-0.3148689;1.397918,-0.04890051;-0.306769;1.365225,-0.2068138;-0.5064654;1.438199,0.03024905;-0.5615868;1.699071,0.1007741;-0.5455185;1.651755,0
1499,0.01405743;-0.1421281;1.723803,0.1768444;-0.165136;1.659696,0.2037716;-0.363328;1.503679,0.004345825;-0.3176806;1.39484,-0.04571896;-0.3128428;1.362486,-0.2075892;-0.5064812;1.438081,0.02965609;-0.5618983;1.698775,0.1001781;-0.545796;1.651519,0
1532,0.01297775;-0.1424415;1.721974,0.1760536;-0.1651495;1.658854,0.2041652;-0.3636856;1.503122,0.001346271;-0.3223534;1.387057,-0.03436078;-0.3165707;1.355629,-0.2088782;-0.50593;1.436783,0.02936002;-0.5620488;1.698148,0.1000131;-0.5458652;1.650796,0
1567,0.0122908;-0.1425524;1.721516,0.1730882;-0.1659901;1.659627,0.2042498;-0.3638281;1.50312,0.01747585;-0.3324763;1.387067,-0.03114338;-0.3244569;1.354534,-0.2097917;-0.505681;1.436714,0.0273219;-0.5633035;1.697138,0.0981375;-0.5470888;1.650051,0
1599,0.01153089;-0.1426257;1.721381,0.1730204;-0.1660109;1.659523,0.2048784;-0.3646279;1.503095,0.02385069;-0.3367883;1.386247,-0.02679199;-0.3323379;1.35343,-0.2107215;-0.5056663;1.437062,0.02554718;-0.5643639;1.696945,0.09631231;-0.5482064;1.650005,0
1633,0.01010325;-0.1429434;1.720325,0.1728881;-0.1660271;1.659259,0.2060028;-0.3658029;1.502901,0.03085329;-0.3453674;1.385066,-0.02880626;-0.341394;1.3454,-0.2116263;-0.5055229;1.436955,0.02375281;-0.5662702;1.696055,0.09443267;-0.5501139;1.649228,0
1665,0.008803462;-0.1435373;1.718173,0.1725976;-0.1661692;1.658339,0.2075941;-0.3683847;1.501112,0.03522112;-0.3504322;1.380637,-0.02380792;-0.3478286;1.336664,-0.2121076;-0.5049455;1.436129,0.02269083;-0.5683528;1.693985,0.09348918;-0.5522868;1.647296,0
1699,0.008700256;-0.1437939;1.717482,0.1700624;-0.1674702;1.658732,0.20878;-0.3696722;1.501089,0.03983166;-0.3550766;1.377405,-0.0175271;-0.3553752;1.335743,-0.2124245;-0.5048782;1.436141,0.03400814;-0.5715777;1.687111,0.1042461;-0.5537137;1.642063,0
1732,0.00825119;-0.1441785;1.71668,0.1701813;-0.1675256;1.658373,0.2107143;-0.3716933;1.499936,0.04427328;-0.3594614;1.37464,-0.01236825;-0.3608043;1.33132,-0.2127198;-0.5048569;1.435994,0.03111435;-0.5730934;1.685646,0.1011098;-0.5556685;1.640434,0
1766,0.007502553;-0.1446248;1.716371,0.1702541;-0.1675758;1.658079,0.2122891;-0.3735276;1.499966,0.04799972;-0.3639736;1.371786,-0.007227436;-0.3656324;1.328502,-0.2127895;-0.5048473;1.436005,0.005582565;-0.5814264;1.70452,0.0769302;-0.5677119;1.657748,0
1800,0.007057099;-0.1448792;1.71679,0.1703443;-0.1676455;1.658,0.2137286;-0.3741204;1.501029,0.05184159;-0.3692341;1.370774,-0.003498773;-0.3708351;1.33004,-0.2131185;-0.505121;1.436642,0.004171661;-0.5820306;1.706575,0.07556894;-0.5685169;1.659589,0
1832,0.006403012;-0.1453719;1.715795,0.1692485;-0.1693637;1.656734,0.2166359;-0.3752568;1.500223,0.05347209;-0.3733103;1.363031,0.002237342;-0.3723571;1.319544,-0.2129552;-0.5049236;1.436218,0.002755074;-0.583275;1.706455,0.07386733;-0.5702925;1.659412,0
1864,0.005950453;-0.1458443;1.715077,0.1689169;-0.1703141;1.656501,0.2194957;-0.3762683;1.501562,0.05205346;-0.37847;1.355537,0.006866608;-0.3776623;1.319981,-0.2129202;-0.5049451;1.43619,0.001583492;-0.5844449;1.706441,0.0724494;-0.5718944;1.659524,0
1898,0.005796176;-0.1460674;1.715343,0.1693712;-0.1702162;1.656553,0.2232543;-0.377959;1.506494,0.05386168;-0.3836783;1.354127,0.01079702;-0.3841878;1.325347,-0.2128181;-0.5054483;1.437019,9.54917E-05;-0.5853065;1.707587,0.07078564;-0.5729736;1.660732,0
1931,0.005649811;-0.1463271;1.714818,0.1698899;-0.1700867;1.656228,0.2256411;-0.3788165;1.507,0.05472299;-0.3830999;1.34863,0.01607091;-0.3875625;1.318471,-0.2126469;-0.5055513;1.437033,-0.0003101455;-0.5859628;1.707373,0.07024448;-0.5737849;1.660492,0
1964,0.005682632;-0.1467864;1.712172,0.1705717;-0.1699553;1.655212,0.2279673;-0.3793403;1.507677,0.0704309;-0.3953829;1.360592,0.01967637;-0.3908639;1.312588,-0.211955;-0.5051289;1.435693,-0.001176069;-0.5865906;1.704864,0.06944571;-0.5744855;1.657976,0
2001,0.005736599;-0.1469777;1.711947,0.1710407;-0.1698942;1.654947,0.2298352;-0.3801302;1.509354,0.07403173;-0.4010407;1.359317,0.02151674;-0.3960876;1.316357,-0.2115159;-0.5052722;1.435846,-0.00206623;-0.5873615;1.704477,0.0682243;-0.5755774;1.657579,0
2033,0.005883415;-0.147118;1.711629,0.1711892;-0.1707528;1.655092,0.231352;-0.3814811;1.510913,0.07108523;-0.4026304;1.355086,0.02427793;-0.3995;1.316528,-0.2112317;-0.5053757;1.435804,-0.004142642;-0.5886703;1.70377,0.06587699;-0.5773767;1.656956,0
2066,0.006078671;-0.1472973;1.71124,0.1717478;-0.1706008;1.654756,0.2323833;-0.3815289;1.511116,0.07612965;-0.4056473;1.360532,0.02652835;-0.4027861;1.315688,-0.2108153;-0.505489;1.435849,-0.004457506;-0.5892996;1.703653,0.06536838;-0.5782157;1.657002,0
2099,0.006903742;-0.147554;1.709256,0.1724435;-0.1704719;1.654047,0.2331457;-0.3817769;1.511044,0.07765669;-0.406077;1.361048,0.02823889;-0.4045493;1.311517,-0.210129;-0.5053758;1.43525,-0.005305491;-0.5900023;1.702336,0.06440602;-0.5791053;1.655821,0
