Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
0,-0.2306753;-0.3775484;1.44225,-0.2258182;-0.3602254;1.435113,-0.1923524;-0.1298301;1.463437,-0.1316613;0.123078;1.428718,0.04904969;0.1595287;1.433682,-0.05059076;-0.3613569;1.39616,0.03682754;-0.3725626;1.433017,0.1859734;-0.3642879;1.048514,0
36,-0.2308352;-0.3783323;1.441823,-0.2258666;-0.360328;1.434937,-0.1923932;-0.1299256;1.46341,-0.1316495;0.1230708;1.428713,0.04906328;0.1594966;1.433719,-0.0513321;-0.3613592;1.396984,0.03612771;-0.3726459;1.433656,0.1858636;-0.3642614;1.049092,0
77,-0.2304925;-0.3770415;1.437269,-0.2254099;-0.3609793;1.434985,-0.1922378;-0.1299396;1.462799,-0.1318116;0.1229715;1.428147,0.04901044;0.1593093;1.432985,-0.05133859;-0.361534;1.396523,0.03613279;-0.37282;1.433165,0.1857952;-0.364406;1.048548,0
98,-0.2311652;-0.3781273;1.442112,-0.2256359;-0.3615604;1.435527,-0.1921818;-0.1300359;1.462911,-0.1318253;0.1229559;1.428153,0.04901327;0.1592589;1.433036,-0.05144461;-0.3615402;1.396564,0.0359983;-0.3728348;1.433198,0.185802;-0.3644215;1.048602,0
132,-0.2292045;-0.3708954;1.439263,-0.2245469;-0.3359019;1.435127,-0.192226;-0.1300984;1.462868,-0.1318292;0.1229247;1.428159,0.04901051;0.1592568;1.433037,-0.05131961;-0.3615781;1.396314,0.03609617;-0.3728429;1.433082,0.1858066;-0.3643964;1.04855,0
166,-0.2306732;-0.3750454;1.443393,-0.2254017;-0.3476828;1.43475,-0.192448;-0.1298966;1.463407,-0.1320945;0.1230852;1.428957,0.04899722;0.1592887;1.433515,-0.05122643;-0.361512;1.39647,0.03614584;-0.3727852;1.433172,0.1858681;-0.3644613;1.048603,0
199,-0.2299554;-0.3733422;1.439547,-0.2253417;-0.3524461;1.433714,-0.1924717;-0.1297647;1.463322,-0.1320997;0.1230691;1.428946,0.04899993;0.1592848;1.433513,-0.05124817;-0.3615144;1.396454,0.03611357;-0.372789;1.433146,0.1858649;-0.3644614;1.048576,0
240,-0.2300992;-0.374201;1.437321,-0.2243495;-0.355048;1.433862,-0.1925083;-0.1298363;1.463186,-0.1321712;0.123085;1.428807,0.04904474;0.1592227;1.433316,-0.05127049;-0.3615337;1.396314,0.03606926;-0.3728123;1.432951,0.1858828;-0.3644229;1.048334,0
267,-0.2298344;-0.3731179;1.442191,-0.2242108;-0.3413491;1.437806,-0.1925715;-0.1297855;1.463453,-0.1323485;0.1230479;1.429427,0.04898204;0.1593148;1.433777,-0.05107329;-0.3614617;1.396593,0.03624984;-0.3726997;1.4332,0.1860102;-0.3645011;1.048555,0
299,-0.2292715;-0.3734206;1.434016,-0.2249615;-0.3542072;1.436044,-0.1925222;-0.1299282;1.462834,-0.132245;0.1228142;1.428451,0.04892281;0.1591953;1.432871,-0.05029308;-0.3617773;1.394491,0.03699896;-0.3728749;1.431166,0.1863654;-0.3645222;1.046527,0
333,-0.2299771;-0.3740771;1.436542,-0.2247993;-0.3544064;1.435378,-0.1924073;-0.1300036;1.462343,-0.132271;0.1226947;1.428247,0.04888877;0.1591578;1.432757,-0.05072549;-0.3618731;1.394572,0.0366107;-0.3729772;1.431142,0.1863682;-0.3645003;1.046473,0
