Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2396,-5532;-16716;-8004,4760;1433;-7376,-0.07494741;0.03044404;1.237673,-0.2876913;-0.5715842;1.077659,-0.2879263;-0.5693769;1.101069,-0.3058234;-0.4221224;1.223195,-0.2287028;-0.2303715;1.269237,-0.06530115;-0.1881568;1.283271,-0.0691885;-0.614735;1.298225,1
2427,-5248;-17424;-7936,4896;1242;-8490,-0.07493666;0.03045561;1.237674,-0.2858065;-0.5747577;1.086824,-0.2875112;-0.5685021;1.099988,-0.3057087;-0.4215561;1.22248,-0.2287101;-0.2303817;1.269196,-0.06530762;-0.1881381;1.283215,-0.0692071;-0.6147407;1.298093,1
2460,-4580;-17640;-8644,4377;1960;-10174,-0.07488576;0.03055697;1.237784,-0.256467;-0.5970449;1.09575,-0.2870257;-0.567489;1.098606,-0.3055784;-0.4210742;1.221739,-0.2287341;-0.2303862;1.269086,-0.0653244;-0.1881172;1.283158,-0.06925869;-0.6147406;1.29794,1
2494,-3676;-18372;-7592,4989;2839;-11031,-0.0747676;0.0307106;1.23812,-0.2947847;-0.5299177;1.012502,-0.2872131;-0.56494;1.095506,-0.305539;-0.4206111;1.221311,-0.2287357;-0.2303762;1.269099,-0.0653225;-0.1881087;1.283164,-0.06926821;-0.6147447;1.297934,1
2527,-2124;-16068;-7456,6787;2213;-11188,-0.07463185;0.0307044;1.238207,-0.2922974;-0.5252168;0.9980904,-0.2854722;-0.5590672;1.088498,-0.3054879;-0.4197539;1.220029,-0.2287403;-0.2303807;1.268999,-0.06531841;-0.1880945;1.283125,-0.06931135;-0.6147461;1.29791,1
2561,-1708;-17208;-6248,7864;1715;-11034,-0.07440618;0.03070896;1.238723,-0.2925115;-0.5175617;0.985101,-0.2853441;-0.5557438;1.08507,-0.3056213;-0.4190473;1.219487,-0.2288342;-0.2303856;1.269292,-0.06532495;-0.1880805;1.283336,-0.06941176;-0.6147733;1.297982,1
2595,-620;-16672;-5764,7622;1168;-10928,-0.07422766;0.0308053;1.238897,-0.2826504;-0.5068854;0.9488738,-0.2839546;-0.5509365;1.080582,-0.3056537;-0.4170411;1.217795,-0.2288976;-0.2303443;1.269312,-0.06532815;-0.1880699;1.283339,-0.06944301;-0.614757;1.297956,1
2627,660;-15388;-5408,5708;1336;-11678,-0.07391844;0.03109676;1.239361,-0.2732173;-0.4895864;0.9174206,-0.2910914;-0.5128482;1.050116,-0.3053269;-0.4131243;1.21615,-0.2289963;-0.2302549;1.269467,-0.06534856;-0.1880341;1.28342,-0.0695311;-0.6147479;1.297928,1
2740,1368;-15804;-5356,6321;1355;-10940,-0.07291423;0.03158597;1.241083,-0.2355268;-0.4368376;0.8249231,-0.2932162;-0.4560424;1.02141,-0.3040219;-0.3993672;1.207787,-0.2290706;-0.2297021;1.270093,-0.06531;-0.1878522;1.284111,-0.07036355;-0.6148133;1.29748,1
2760,2632;-15252;-4792,7631;1217;-10642,-0.07266861;0.03168617;1.241335,-0.2302472;-0.4131952;0.8166144,-0.2561219;-0.404189;0.9469627,-0.3043494;-0.3930833;1.203865,-0.2295507;-0.2292476;1.269829,-0.06530115;-0.1878118;1.284162,-0.07068767;-0.6147915;1.296909,1
2796,3660;-14796;-4204,6889;1223;-10705,-0.07218395;0.03201683;1.24212,-0.2260626;-0.3891314;0.8094444,-0.2568446;-0.3795182;0.9430948,-0.3069553;-0.3899844;1.199666,-0.2295101;-0.2290137;1.269829,-0.06524542;-0.1876369;1.28434,-0.07071263;-0.6147454;1.29682,1
2829,4532;-14376;-2272,6500;2402;-10619,-0.07174286;0.03221051;1.242912,-0.2282865;-0.3711259;0.8009159,-0.2309873;-0.3676437;0.8594624,-0.2685046;-0.3489242;1.117786,-0.2294453;-0.2288331;1.269829,-0.06568881;-0.1883944;1.2827,-0.07072814;-0.6147039;1.296823,1
2860,5728;-13128;-1156,5611;1557;-10351,-0.07141278;0.03239581;1.243156,-0.2276593;-0.3536724;0.7916074,-0.226951;-0.3516358;0.8590062,-0.268549;-0.3420594;1.112195,-0.2293631;-0.2285908;1.269583,-0.06549606;-0.1879752;1.282896,-0.07078388;-0.6140808;1.296305,1
2896,6160;-13000;-608,4481;2105;-9910,-0.07074513;0.03279988;1.244668,-0.2307012;-0.3254364;0.805796,-0.2614747;-0.3526456;0.9322268,-0.3239587;-0.3740217;1.185381,-0.2297081;-0.2282718;1.269511,-0.06499203;-0.1873445;1.284236,-0.07042247;-0.6136091;1.296534,1
2927,7552;-12600;-8,6101;700;-9044,-0.0702517;0.03313065;1.245827,-0.2149341;-0.2937167;0.7929388,-0.2199881;-0.3161483;0.8508969,-0.2777342;-0.3097039;1.094569,-0.2300342;-0.2280184;1.269449,-0.06405722;-0.186508;1.285832,-0.06867112;-0.6123853;1.296899,1
2961,8500;-11632;272,3503;703;-9599,-0.06982504;0.03354697;1.246815,-0.2134443;-0.267027;0.7906657,-0.2399561;-0.2858313;0.8481221,-0.2822813;-0.2994379;1.091124,-0.2302585;-0.2276051;1.269241,-0.06350397;-0.1859684;1.286428,-0.06721284;-0.6112952;1.296617,1
