Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
631,1292;15256;4768,1517;-465;-978,-0.1922217;0.1468786;1.309298,-0.1872265;-0.07197502;1.341115,-0.03031995;-0.08883016;1.339289,0.07597388;-0.1920628;1.119571,0.1549103;-0.2322095;0.874344,0.1752944;-0.2371401;0.8044981,-0.1448558;-0.5360321;1.395676,0
663,1192;15204;4572,1217;-709;-935,-0.1932457;0.1471005;1.309945,-0.1876457;-0.07175538;1.341445,-0.03040243;-0.08791529;1.337982,0.07762898;-0.1785618;1.113509,0.1552095;-0.1995208;0.8654752,0.1723686;-0.1941208;0.8033959,-0.1450783;-0.5356846;1.395738,0
700,1308;15624;4540,1205;-741;-937,-0.1942499;0.1471541;1.310388,-0.1881831;-0.07159679;1.341773,-0.03084941;-0.08636549;1.336535,0.07889112;-0.1533618;1.104585,0.1576278;-0.1751096;0.8676531,0.1703341;-0.1489567;0.7994081,-0.1452643;-0.5354933;1.395868,0
732,1252;15144;4380,1637;-412;-909,-0.1956555;0.1472624;1.310999,-0.1886801;-0.07134334;1.341952,-0.03141157;-0.08535524;1.335781,0.07813469;-0.1357813;1.099531,0.152329;-0.1118331;0.8679739,0.1674574;-0.1022794;0.7965298,-0.1454661;-0.5350853;1.395984,0
766,1244;15668;4480,1183;-455;-906,-0.197094;0.1473189;1.311162,-0.189189;-0.07125707;1.34201,-0.03297803;-0.08385161;1.334497,0.07703393;-0.1159075;1.095241,0.1506578;-0.08827224;0.8626243,0.1640277;-0.05826235;0.7936169,-0.145841;-0.5347856;1.396045,0
799,1260;15272;4484,1166;-415;-951,-0.1984969;0.1475479;1.311133,-0.1897635;-0.07111218;1.34187,-0.03705503;-0.08112405;1.334163,0.07500862;-0.1024108;1.09465,0.1463223;-0.03512205;0.8628803,0.1577704;-0.01364972;0.8015782,-0.1460977;-0.5345222;1.396022,0
831,1264;15328;4604,968;-471;-951,-0.2003164;0.1477404;1.311561,-0.1906525;-0.07092422;1.341855,-0.03828246;-0.07978899;1.333743,0.07034346;-0.06579161;1.092098,0.1444448;-0.006590697;0.865362,0.1535209;0.029587;0.8067731,-0.1464461;-0.5342143;1.396152,0
864,1256;15268;4568,1237;-414;-982,-0.2016244;0.1478943;1.311466,-0.1914829;-0.07062534;1.341583,-0.03920236;-0.07840944;1.332104,0.06947228;-0.05367669;1.091341,0.1372069;0.02773945;0.8839096,0.1508737;0.07507692;0.809117,-0.1467664;-0.5339819;1.396095,0
899,1180;15432;4592,1196;-455;-1037,-0.2032968;0.1478862;1.310066,-0.1912726;-0.07073177;1.340815,-0.04091937;-0.07723687;1.331365,0.06505543;-0.03063155;1.092649,0.1355253;0.06593423;0.87793,0.1463124;0.1198242;0.8056442,-0.1474018;-0.5331848;1.395048,0
933,1200;15228;4612,1213;-314;-1043,-0.2045558;0.1479286;1.309663,-0.1935798;-0.07010993;1.339972,-0.0420442;-0.0767552;1.331152,0.0638156;-0.01179104;1.096729,0.133308;0.1175644;0.8812062,0.1425191;0.1683199;0.8110224,-0.1478795;-0.5325877;1.394887,0
967,1224;15540;4576,1134;-380;-919,-0.206103;0.148078;1.308919,-0.193305;-0.07028241;1.339294,-0.04264781;-0.07690836;1.327783,0.06362568;0.005184778;1.099012,0.1301588;0.137987;0.8846762,0.136727;0.2092823;0.815893,-0.148258;-0.5320216;1.394479,0
1030,1436;15280;4604,1248;-508;-841,-0.2088874;0.1482534;1.308036,-0.1948749;-0.06970325;1.338081,-0.04352175;-0.07566954;1.327457,0.05667656;0.04392542;1.113054,0.1110581;0.2102835;0.9201097,0.1239435;0.2850495;0.8518591,-0.1484937;-0.5307533;1.394405,0
1064,1392;15324;4616,1121;-301;-877,-0.2102515;0.1483472;1.307058,-0.1969092;-0.06872359;1.336154,-0.04407839;-0.07437793;1.327149,0.05467396;0.05899747;1.120451,0.1035895;0.2360015;0.9359466,0.1177322;0.3202723;0.8646038,-0.1486267;-0.5299219;1.394237,0
1099,1392;14904;4520,1176;-345;-903,-0.2115401;0.1482626;1.305991,-0.1965256;-0.06885485;1.335775,-0.04444859;-0.07313982;1.326824,0.05241088;0.07187887;1.127324,0.09947794;0.25442;0.9480187,0.1107963;0.3507119;0.885529,-0.1486751;-0.5292147;1.394173,0
1131,1348;15204;4488,1135;-397;-1099,-0.2130189;0.148267;1.304516,-0.1958172;-0.06887954;1.335169,-0.04464193;-0.07219879;1.326589,0.04766843;0.08664049;1.135839,0.0939443;0.2766168;0.9645768,0.1040391;0.3728728;0.9069949,-0.1486659;-0.528807;1.394155,0
1165,1308;15444;4556,1184;-403;-901,-0.2144328;0.1485456;1.302285,-0.1954506;-0.06898048;1.334513,-0.04480857;-0.06894549;1.325319,0.04428069;0.0983469;1.140515,0.08817332;0.2966564;0.9787578,0.09757549;0.397735;0.9247253,-0.1486864;-0.5277925;1.393934,0
1201,1540;15228;4500,1539;-398;-804,-0.2154137;0.1487906;1.301819,-0.1952529;-0.06901033;1.334351,-0.04481799;-0.06765025;1.325134,0.0371689;0.1149896;1.15234,0.07946271;0.3243474;1.005593,0.09236186;0.4282477;0.9450366,-0.1497909;-0.5259334;1.394832,0
1232,1316;15292;4492,2585;-432;-898,-0.2164347;0.149009;1.300544,-0.1949645;-0.06878934;1.333575,-0.0447488;-0.06609066;1.324702,0.03473727;0.1212663;1.155994,0.07416633;0.3373138;1.019062,0.08604864;0.4419731;0.9644158,-0.1498161;-0.5252846;1.394852,0
1264,1388;15252;4088,3840;-133;-948,-0.2173705;0.1493783;1.299958,-0.1947498;-0.06860027;1.333208,-0.04486506;-0.06485292;1.324694,0.03133944;0.1303239;1.163847,0.06863774;0.3522801;1.036869,0.08089682;0.4629945;0.9841115,-0.1509345;-0.5234964;1.395686,0
1300,1420;15116;3900,6591;152;-957,-0.2183702;0.1497714;1.299607,-0.1945028;-0.06851526;1.333063,-0.0448535;-0.06305529;1.32487,0.02809815;0.1395486;1.17231,0.06426961;0.3653285;1.052622,0.07536;0.4752014;1.003976,-0.1508473;-0.5225039;1.396519,0
1332,1508;15240;3468,7808;42;-1108,-0.2192431;0.1501256;1.29894,-0.1940122;-0.06818831;1.332494,-0.04488449;-0.06165846;1.324754,0.0342116;0.1506206;1.190529,0.06203637;0.3747029;1.065429,0.0690485;0.4856678;1.020618,-0.1506367;-0.5219372;1.396892,0
1366,1140;15352;2496,11319;415;-926,-0.2200471;0.1504933;1.298401,-0.1936612;-0.06783577;1.332023,-0.04483768;-0.06009512;1.324653,0.03366593;0.1537194;1.192708,0.05741234;0.3850965;1.081952,0.06454284;0.4964151;1.039761,-0.1511205;-0.520452;1.397844,0
