Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
12868,0.1421803;0.2628351;1.313291,0.079601;0.2555991;1.311462,-0.123352;0.2230895;1.3716,-0.0240053;0.3939193;1.46972,0.1248045;0.3695202;1.460687,0.1257754;-0.1101537;1.517622,2
12897,0.1345133;0.2594861;1.311733,0.07306531;0.2540222;1.312687,-0.1300123;0.2262701;1.375337,-0.02440218;0.3948665;1.470313,0.1247912;0.3695334;1.460694,0.1256309;-0.1099631;1.517668,2
12931,0.1280868;0.2572204;1.311033,0.06682912;0.2528825;1.313965,-0.1360535;0.2283883;1.37907,-0.02456619;0.3949577;1.470336,0.1247541;0.3695494;1.460713,0.1245377;-0.1095647;1.517572,2
12965,0.1215672;0.2561074;1.311566,0.06004905;0.2519403;1.315676,-0.1422261;0.232616;1.385015,-0.02542909;0.3971826;1.472682,0.1247702;0.3696098;1.460825,0.1244138;-0.1089887;1.518317,2
12999,0.1093774;0.2538756;1.303927,0.0512219;0.2572684;1.300369,-0.1451524;0.234979;1.385813,-0.02570636;0.3977762;1.473096,0.1247649;0.3695928;1.460804,0.1240321;-0.1087161;1.518087,2
13031,0.10699;0.2528228;1.317301,0.04708908;0.2534428;1.322322,-0.1544838;0.2402986;1.395766,-0.02623923;0.3995464;1.475673,0.124829;0.3696856;1.461055,0.1242044;-0.108307;1.518647,2
13065,0.0956857;0.2492991;1.316733,0.03654109;0.2566673;1.316868,-0.160247;0.2435616;1.403578,-0.02656348;0.4007773;1.47734,0.1248523;0.3697163;1.461141,0.1240011;-0.1079661;1.518806,2
13098,0.08680961;0.2444133;1.319555,0.02904626;0.2551875;1.318608,-0.1659801;0.2466533;1.410261,-0.02677051;0.4012633;1.477902,0.1248877;0.3697225;1.461159,0.1239749;-0.1078412;1.518728,2
13130,0.08135954;0.2413162;1.325747,0.02488045;0.2550616;1.328028,-0.1712378;0.2494647;1.417417,-0.02703019;0.4016031;1.478503,0.1248886;0.3697362;1.461187,0.123989;-0.107734;1.518679,2
13165,0.07466511;0.2383401;1.330721,0.01794048;0.2465365;1.331758,-0.1769361;0.2530946;1.424207,-0.02719119;0.4016703;1.478775,0.1249085;0.3697383;1.461199,0.1239445;-0.1075211;1.518569,2
13198,0.06712629;0.2352693;1.330767,0.01257017;0.2487354;1.332106,-0.1812801;0.2569528;1.426777,-0.02747416;0.4017705;1.479353,0.1249687;0.3697687;1.461273,0.1240241;-0.1073105;1.518606,2
13230,0.06115007;0.2318488;1.33152,0.007453204;0.2486061;1.333981,-0.185325;0.2600818;1.430696,-0.0278305;0.40169;1.479852,0.1250072;0.3698017;1.461359,0.1240468;-0.1072843;1.518597,2
13267,0.05514291;0.2286833;1.329624,-0.001399629;0.2532974;1.327275,-0.1893221;0.263669;1.433874,-0.02817658;0.4016432;1.480428,0.1250283;0.3698175;1.461382,0.1239594;-0.1071882;1.518544,2
