Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2698,-0.03883233;0.08277634;1.310153,0.1435938;0.09341183;1.319998,0.3410437;0.2741397;1.24745,0.1437016;0.2309584;1.104484,0.1350167;0.2090136;1.107033,-0.05323309;-0.4183857;1.463629,0
2736,-0.03888426;0.08265968;1.310047,0.1423755;0.10564;1.325555,0.3378204;0.2741508;1.253414,0.1248082;0.1975969;1.15501,0.1420414;0.213263;1.123456,-0.05315226;-0.4170803;1.46422,0
2768,-0.03921039;0.08231886;1.309439,0.1416706;0.1092048;1.327016,0.3214238;0.2683528;1.304981,0.1665758;0.2014347;1.117477,0.1287961;0.2024364;1.129457,-0.05299395;-0.4164165;1.463986,0
2802,-0.03970394;0.08185798;1.308903,0.1409384;0.1121814;1.328945,0.3208219;0.2711075;1.313252,0.1643037;0.2027322;1.124783,0.121383;0.202745;1.147402,-0.0529576;-0.4159527;1.463968,0
2834,-0.04039609;0.08113515;1.308257,0.1402636;0.1145946;1.331033,0.3158978;0.2774009;1.327522,0.1673201;0.2045777;1.136742,0.1068031;0.1870411;1.080803,-0.05293091;-0.4156637;1.464073,0
2867,-0.04131893;0.08030172;1.307588,0.1397751;0.1166388;1.332953,0.3097921;0.2822725;1.348463,0.1656828;0.2062418;1.154393,0.1206339;0.2081121;1.175975,-0.05315741;-0.415204;1.464184,0
2897,-0.04663124;0.07704782;1.306748,0.1387834;0.1271973;1.34144,0.3093495;0.285045;1.380547,0.1640634;0.2067452;1.182331,0.09335364;0.2255836;1.184976,-0.05305633;-0.4147006;1.46429,0
2934,-0.04865157;0.07573443;1.306813,0.1384866;0.1315101;1.345269,0.307268;0.2858364;1.397004,0.1628419;0.2081127;1.195997,0.08844436;0.2290473;1.19322,-0.05289052;-0.4141851;1.464555,0
2970,-0.05001379;0.07485982;1.306775,0.1382152;0.1340872;1.347633,0.3027371;0.2827671;1.418242,0.1624387;0.2088441;1.215146,0.09888362;0.2337766;1.199537,-0.05289426;-0.4137129;1.464747,0
3002,-0.05112027;0.07401286;1.306018,0.1378769;0.1348408;1.348226,0.3017343;0.2838757;1.419432,0.1606885;0.2090306;1.215721,0.1003987;0.234435;1.19754,-0.0529454;-0.4135473;1.464366,0
3033,-0.05205112;0.07357915;1.306129,0.1373246;0.1364501;1.350132,0.2982235;0.2851755;1.426819,0.1579653;0.2105327;1.222175,0.09273539;0.2343372;1.204903,-0.05293724;-0.4131511;1.464771,0
3065,-0.05253489;0.07332888;1.30601,0.1357603;0.1419584;1.356154,0.3002586;0.2872166;1.431979,0.156758;0.2108809;1.226035,0.09789618;0.23495;1.203743,-0.05291074;-0.4128676;1.464703,0
3098,-0.05310362;0.07305145;1.305911,0.135161;0.1445322;1.358654,0.2999068;0.2853437;1.440377,0.1570196;0.2104353;1.233634,0.1029005;0.2353379;1.206888,-0.05308586;-0.4124206;1.46473,0
3134,-0.05371674;0.07283384;1.305956,0.1348164;0.1458132;1.360233,0.300418;0.2848214;1.443013,0.1573293;0.2102277;1.236037,0.1039235;0.2359508;1.210557,-0.05301636;-0.4123878;1.464715,0
3168,-0.05423481;0.07272031;1.306034,0.1345862;0.1469058;1.361574,0.3011005;0.2844277;1.444858,0.1574353;0.2097901;1.237542,0.1039849;0.2357897;1.211818,-0.05299079;-0.4120037;1.464992,0
3200,-0.05471089;0.07265348;1.306227,0.134417;0.1474674;1.362521,0.3021407;0.2837333;1.445518,0.1575442;0.2087811;1.237849,0.1052627;0.2345182;1.212687,-0.05310957;-0.4116787;1.465202,0
3234,-0.05501025;0.07266528;1.306299,0.1344648;0.1478776;1.363307,0.3034099;0.2826919;1.446218,0.1578555;0.2074676;1.238149,0.1071062;0.2334939;1.213284,-0.0530703;-0.411489;1.465153,0
3267,-0.05543025;0.0726423;1.306629,0.1343736;0.1480978;1.363975,0.3051526;0.2778115;1.45033,0.1581226;0.2028214;1.240883,0.131683;0.2353169;1.226849,-0.05306642;-0.4109934;1.465693,0
3298,-0.05551021;0.07265873;1.306638,0.1343795;0.1481612;1.364164,0.3069022;0.2765536;1.449331,0.1580282;0.2007525;1.239275,0.1304453;0.2343767;1.22208,-0.05219559;-0.4103993;1.465122,0
3334,-0.05597777;0.07279456;1.307201,0.1344841;0.1484388;1.364773,0.3080197;0.275753;1.44959,0.1581994;0.1996626;1.239192,0.1291584;0.2351051;1.226584,-0.05210437;-0.4101052;1.465686,0
3368,-0.05625689;0.07297861;1.307622,0.1346225;0.1485704;1.365085,0.3100007;0.2749141;1.448026,0.1595338;0.1988827;1.237929,0.1272406;0.233658;1.223268,-0.05156895;-0.4096782;1.465804,0
3403,-0.05637045;0.07308079;1.307686,0.1347095;0.1486388;1.365128,0.3143842;0.2710346;1.445474,0.1618647;0.1951842;1.235399,0.1303504;0.2308419;1.218382,-0.05166741;-0.4093199;1.465603,0
3434,-0.05659989;0.07333606;1.30844,0.1348768;0.148656;1.365451,0.3195736;0.2703459;1.43733,0.1639371;0.1933853;1.228319,0.1274427;0.2288223;1.219112,-0.05174747;-0.4088091;1.466342,0
3467,-0.05674285;0.07347495;1.308842,0.1349535;0.1482607;1.365544,0.3276677;0.265169;1.426801,0.1712338;0.1901121;1.22087,0.1377259;0.2239249;1.210178,-0.05174423;-0.4087462;1.466397,0
3500,-0.05697732;0.07393287;1.309938,0.1346731;0.1468969;1.365869,0.3374242;0.2584138;1.408603,0.1801261;0.2111584;1.223205,0.1533564;0.2235741;1.214978,-0.05220575;-0.4085787;1.46733,0
3534,-0.0571131;0.07426962;1.310495,0.1336008;0.1436826;1.365543,0.3477922;0.2458349;1.380997,0.1699087;0.2089164;1.212866,0.1563441;0.2090785;1.201032,-0.05216164;-0.4085962;1.467332,0
