Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
1499,-0.03364831;0.05308562;1.307938,0.1417175;0.02034091;1.330667,0.1292083;-0.2196619;1.278874,-0.09098035;-0.197093;1.16585,-0.1384162;-0.1891557;1.151297,-0.04820865;-0.4478203;1.452875,0
1531,-0.03357784;0.05313911;1.308032,0.1419047;0.02006908;1.330702,0.1296926;-0.220033;1.279522,-0.1311244;-0.1839468;1.14687,-0.1621972;-0.184449;1.146256,-0.04820008;-0.4474658;1.453718,0
1567,-0.03350686;0.05317713;1.308179,0.1421154;0.01970811;1.330738,0.1302545;-0.2204513;1.279884,-0.1311266;-0.1839044;1.14679,-0.1613762;-0.1825287;1.144972,-0.04817357;-0.4472914;1.454205,0
1597,-0.033432;0.05317844;1.308167,0.142267;0.01938516;1.330687,0.1316416;-0.2208905;1.280334,-0.07951036;-0.1996673;1.155462,-0.1241371;-0.1849675;1.150789,-0.04821532;-0.447138;1.454404,0
1634,-0.03323551;0.05305477;1.307864,0.1424915;0.01900088;1.330378,0.1318121;-0.2212664;1.280003,-0.07933238;-0.199098;1.155279,-0.1245611;-0.1836904;1.147561,-0.04843168;-0.4469905;1.45423,0
1665,-0.03315791;0.05304176;1.307814,0.1395327;0.01998859;1.329721,0.1333576;-0.2206081;1.280708,-0.0781808;-0.1982656;1.156712,-0.12374;-0.1856721;1.150584,-0.04848206;-0.4468911;1.454249,0
1699,-0.03314581;0.05303964;1.307813,0.1400132;0.01951633;1.329767,0.133416;-0.2210615;1.280721,-0.1318068;-0.1829612;1.141081,-0.1602328;-0.1821886;1.140697,-0.04850309;-0.4468493;1.454309,0
1732,-0.03312437;0.05303503;1.307811,0.1404275;0.01917131;1.329704,0.1335013;-0.2214108;1.280772,-0.1318063;-0.1829616;1.141081,-0.1596714;-0.1837519;1.140879,-0.04856429;-0.4467598;1.454406,0
1766,-0.03302259;0.05304301;1.307845,0.1408784;0.01886613;1.329746,0.1336247;-0.2217167;1.280905,-0.07813425;-0.1905322;1.159261,-0.1227112;-0.188856;1.150797,-0.04856999;-0.4466877;1.454477,0
1799,-0.032966;0.05304743;1.30787,0.1412026;0.01865753;1.329779,0.1346098;-0.2220585;1.281862,-0.07971883;-0.1892665;1.165525,-0.126906;-0.1876741;1.15058,-0.04860103;-0.4466082;1.454552,0
1831,-0.03279437;0.05316187;1.308173,0.141548;0.01836098;1.329954,0.1351501;-0.2224608;1.282871,-0.07537937;-0.1905112;1.159197,-0.1215436;-0.1901143;1.153915,-0.04864553;-0.446514;1.454869,0
1865,-0.03270569;0.05313735;1.308076,0.1418335;0.01805373;1.329881,0.1351598;-0.2227614;1.282817,-0.07781706;-0.1930356;1.163063,-0.1284328;-0.187819;1.149344,-0.04882317;-0.4465771;1.454563,0
1898,-0.03261909;0.05314283;1.308095,0.1419954;0.01793746;1.329896,0.1354882;-0.2229265;1.283209,-0.07791536;-0.1926861;1.164393,-0.1335274;-0.1924227;1.148677,-0.04885665;-0.4465586;1.454601,0
1933,-0.032571;0.05315971;1.308111,0.1421222;0.01793119;1.329932,0.1367576;-0.2230948;1.284417,-0.07715357;-0.1937065;1.16635,-0.1325121;-0.1947631;1.150489,-0.04881544;-0.4465328;1.454677,0
1966,-0.03248683;0.05317366;1.308124,0.1422143;0.01793089;1.329962,0.1383854;-0.2232308;1.285458,-0.0784886;-0.1946125;1.166797,-0.133309;-0.1976556;1.148995,-0.04882856;-0.4465228;1.45468,0
1998,-0.03246481;0.05319376;1.308132,0.1423096;0.01797885;1.330016,0.1394905;-0.2232882;1.286389,-0.08016674;-0.2241786;1.176248,-0.1318618;-0.2040769;1.150294,-0.04886186;-0.4464755;1.454695,0
2032,-0.03244539;0.05322427;1.308116,0.1424368;0.01806201;1.330077,0.1442928;-0.2235217;1.289762,-0.07763066;-0.2068907;1.169436,-0.1346675;-0.2073442;1.151166,-0.04877646;-0.4465089;1.454692,0
2064,-0.0324074;0.05324277;1.308099,0.1425346;0.01820304;1.330108,0.1446542;-0.2233545;1.289549,-0.0779871;-0.2069696;1.169029,-0.1321839;-0.2107842;1.150701,-0.04875512;-0.446515;1.454693,0
2097,-0.0322419;0.05320457;1.307794,0.1428773;0.01864105;1.330058,0.1457159;-0.2228423;1.28882,-0.06549296;-0.2175597;1.162375,-0.1222245;-0.2148915;1.14894,-0.04849939;-0.4466089;1.454226,0
2133,-0.03222028;0.0532205;1.307847,0.1431601;0.01886179;1.330235,0.1469763;-0.22266;1.289582,-0.0644622;-0.2182513;1.163509,-0.1206236;-0.2174733;1.153164,-0.04847443;-0.4466313;1.454259,0
2165,-0.03222023;0.05343851;1.308622,0.1435266;0.01935891;1.330701,0.1485359;-0.2222243;1.290977,-0.06663799;-0.2185962;1.171738,-0.1196363;-0.2197484;1.157445,-0.04823818;-0.4466162;1.454619,0
2198,-0.03222992;0.05347174;1.308638,0.143602;0.01955474;1.330758,0.1494481;-0.2220287;1.291284,-0.06567691;-0.2176547;1.171965,-0.1171389;-0.2205135;1.155475,-0.04815548;-0.4466152;1.45461,0
2232,-0.03222956;0.05348224;1.308633,0.1436458;0.01960082;1.330811,0.1533237;-0.2221158;1.294704,-0.06088392;-0.2309808;1.174042,-0.1135441;-0.2236585;1.156733,-0.04808231;-0.4466458;1.454582,0
2266,-0.03226358;0.05348841;1.308729,0.1440043;0.02014366;1.331272,0.1554947;-0.2216309;1.297178,-0.0502986;-0.2250917;1.161687,-0.1086393;-0.2258222;1.158155,-0.04779751;-0.4467335;1.454463,0
2298,-0.03227874;0.0535197;1.308744,0.1442613;0.02068445;1.331467,0.1568559;-0.221054;1.297695,-0.04877996;-0.2266899;1.162042,-0.1062003;-0.2281651;1.156834,-0.04777113;-0.4467213;1.454471,0
2332,-0.03233213;0.05353084;1.308659,0.1443848;0.02108172;1.331477,0.1592433;-0.2205502;1.298235,-0.04634071;-0.2251835;1.162438,-0.1035259;-0.2294393;1.15571,-0.04732523;-0.4468375;1.453776,0
2367,-0.03242743;0.05354881;1.308721,0.1443558;0.02132868;1.331592,0.163934;-0.2200683;1.300624,-0.04176679;-0.2238996;1.164962,-0.09885477;-0.2300688;1.158353,-0.04732272;-0.4468309;1.453772,0
2397,-0.03256637;0.05360597;1.308795,0.1443411;0.02159326;1.331787,0.1652467;-0.2197107;1.301309,-0.04034258;-0.2233425;1.165458,-0.09711929;-0.2318377;1.160524,-0.04734441;-0.4468251;1.453778,0
2431,-0.03262155;0.0536348;1.308843,0.1445413;0.02205945;1.332019,0.1704058;-0.2188616;1.304405,-0.03510187;-0.2230916;1.168431,-0.09227757;-0.2331381;1.162234,-0.04733403;-0.4468091;1.453782,0
2466,-0.03274105;0.05365468;1.308806,0.1446169;0.02215869;1.332071,0.172243;-0.218573;1.304961,-0.03275139;-0.2248519;1.168271,-0.08923989;-0.2348613;1.163363,-0.047387;-0.4468232;1.453721,0
2497,-0.03279924;0.05366649;1.308786,0.1447674;0.02261935;1.332215,0.177415;-0.2175528;1.308574,-0.02718869;-0.2242807;1.171288,-0.08392683;-0.2364626;1.164747,-0.04739931;-0.4468191;1.453713,0
2533,-0.03291778;0.0536941;1.308858,0.1448291;0.02282665;1.332431,0.1837401;-0.2164148;1.312527,-0.02056209;-0.2249173;1.174872,-0.07877659;-0.2383623;1.168725,-0.04736831;-0.4468155;1.453762,0
2565,-0.03301135;0.05371352;1.308864,0.1449728;0.0232127;1.332577,0.184281;-0.2159613;1.312232,-0.02046391;-0.2252221;1.175315,-0.08083643;-0.2429369;1.170057,-0.04737218;-0.446813;1.453734,0
2871,-0.03454912;0.05412782;1.309987,0.1404776;0.03754415;1.335895,0.2227192;-0.1902247;1.312491,0.007077234;-0.2364208;1.187949,-0.04433112;-0.2453207;1.183287,-0.04625058;-0.4462053;1.454597,0
3221,-0.03534856;0.05464739;1.313159,0.1400368;0.04211305;1.337937,0.2479954;-0.174487;1.316335,0.03532875;-0.2128441;1.198472,-0.02555625;-0.2478182;1.198701,-0.04314844;-0.4455027;1.458136,0
3240,-0.03549563;0.05471491;1.31361,0.139965;0.04281173;1.338265,0.2493329;-0.1730678;1.31626,0.03553394;-0.2112718;1.200508,-0.02360046;-0.2466369;1.200348,-0.04303324;-0.4454594;1.458379,0
3266,-0.03551058;0.05472043;1.313617,0.1399651;0.0429057;1.338305,0.2509845;-0.1721081;1.316017,0.03641663;-0.2109215;1.201984,-0.0227997;-0.2453503;1.199479,-0.04271175;-0.4454542;1.458412,0
3298,-0.03551411;0.0546854;1.313566,0.1398699;0.04342085;1.338292,0.252179;-0.1709092;1.315619,0.0374155;-0.2101563;1.202122,-0.02124608;-0.2441342;1.197488,-0.04260638;-0.4454086;1.458363,0
3332,-0.03571724;0.05477089;1.314155,0.1399594;0.04382058;1.338567,0.2535204;-0.1698508;1.31653,0.03908585;-0.2105438;1.202921,-0.01956308;-0.2457403;1.200889,-0.04227931;-0.4451916;1.458897,0
3367,-0.03579795;0.0547594;1.314191,0.1398996;0.04425487;1.338715,0.2543212;-0.1689523;1.316611,0.03979908;-0.2109113;1.203671,-0.01859567;-0.2448462;1.199482,-0.04215594;-0.4451579;1.458959,0
3399,-0.03591292;0.0547761;1.314287,0.1398358;0.04467609;1.338799,0.2570122;-0.1670157;1.317314,0.04244824;-0.2117078;1.205581,-0.01636607;-0.2438592;1.19935,-0.04202984;-0.4450894;1.459054,0
3435,-0.03598642;0.05468496;1.314064,0.1398158;0.044886;1.338759,0.2585313;-0.1659271;1.316875,0.04370189;-0.2119685;1.206264,-0.01468665;-0.2430864;1.196792,-0.0417924;-0.4450922;1.458816,0
3466,-0.03626319;0.05468961;1.314957,0.1397441;0.04531705;1.339106,0.2602703;-0.1644637;1.318115,0.04590106;-0.2127218;1.207574,-0.0129778;-0.2452364;1.201256,-0.04136659;-0.4449506;1.459383,0
3497,-0.03626467;0.05468392;1.314957,0.1396766;0.04565594;1.339234,0.2604387;-0.1639896;1.318113,0.04948313;-0.2241112;1.206915,0.01121652;-0.2343668;1.205406,-0.04132605;-0.4449408;1.459383,0
3533,-0.0363651;0.05467601;1.315186,0.1396009;0.04601811;1.339503,0.261017;-0.1632528;1.318955,0.05040507;-0.2239849;1.207424,0.01189583;-0.2354751;1.20784,-0.04112978;-0.4448534;1.460029,0
3566,-0.03640002;0.0546812;1.31521,0.1395876;0.04620757;1.339572,0.2626155;-0.1621044;1.319029,0.0519073;-0.2238519;1.208279,0.01211696;-0.2338094;1.20513,-0.04112066;-0.4448239;1.46006,0
3598,-0.03642578;0.05466019;1.315007,0.1395514;0.04640331;1.339515,0.2641788;-0.160935;1.318422,0.0520086;-0.2109737;1.204261,-0.008513323;-0.240396;1.196003,-0.04087229;-0.4447497;1.459757,0
3632,-0.03651182;0.05471414;1.315342,0.139524;0.04673097;1.339796,0.2655646;-0.1597488;1.319713,0.05350299;-0.2116039;1.206211,-0.006864005;-0.242397;1.200479,-0.04071397;-0.4445935;1.460263,0
3668,-0.03655187;0.0547061;1.315338,0.1394654;0.04691551;1.339816,0.2671462;-0.1585392;1.319865,0.05708888;-0.2215056;1.208501,0.002570261;-0.2365969;1.201678,-0.04076787;-0.4445597;1.460298,0
3699,-0.03663327;0.05469081;1.31528,0.1394018;0.04708095;1.339806,0.2681709;-0.1576766;1.319026,0.05487387;-0.2094609;1.207932,-0.004228572;-0.2381832;1.199273,-0.04077537;-0.4445521;1.460257,0
3732,-0.0367561;0.05471128;1.315317,0.1394055;0.04737663;1.339906,0.2690952;-0.1567868;1.318695,0.05583896;-0.2103855;1.208441,-0.003147572;-0.238437;1.199108,-0.04077085;-0.444531;1.460277,0
3765,-0.03681063;0.05472519;1.315314,0.1394261;0.04760796;1.339989,0.270405;-0.1557054;1.317932,0.05655639;-0.2106151;1.209591,-0.001237104;-0.2373163;1.198197,-0.04073243;-0.4444632;1.460332,0
3799,-0.03687922;0.05471741;1.315004,0.1394804;0.04776035;1.33991,0.2744165;-0.1528567;1.315811,0.05924769;-0.2105084;1.211827,0.0005077336;-0.2343113;1.19732,-0.04067064;-0.4444196;1.460245,0
3835,-0.03699001;0.05479071;1.315128,0.1394464;0.04802159;1.339961,0.2770278;-0.1507675;1.31603,0.06201504;-0.2105287;1.212972,0.002860428;-0.2354141;1.198914,-0.04059793;-0.4443409;1.460405,0
3869,-0.03706547;0.054843;1.315184,0.1394511;0.0482619;1.34004,0.2793872;-0.1488601;1.316451,0.06454334;-0.210397;1.214131,0.005133928;-0.235227;1.198577,-0.04044192;-0.4442094;1.46069,0
3898,-0.03707167;0.05484304;1.315184,0.1394254;0.04843559;1.340017,0.2796335;-0.1484879;1.316257,0.06506608;-0.2103806;1.213546,0.005773121;-0.2338102;1.197003,-0.04044356;-0.4441988;1.460693,0
3932,-0.03714079;0.05492025;1.315386,0.1394116;0.04875933;1.340146,0.2824151;-0.1461346;1.317257,0.0683968;-0.2103733;1.214864,0.007937839;-0.2344877;1.199356,-0.04046718;-0.4440666;1.461065,0
3966,-0.03726891;0.05487568;1.315163,0.1393853;0.0489435;1.340014,0.2823092;-0.1459825;1.315926,0.06891893;-0.2106846;1.212445,0.008470219;-0.2327221;1.193055,-0.04045635;-0.4440078;1.460927,0
3998,-0.03734764;0.05487995;1.3152,0.1393756;0.04908603;1.339994,0.2839066;-0.1446315;1.315845,0.07052241;-0.2107482;1.213305,0.009445786;-0.2332559;1.19509,-0.04047826;-0.4439896;1.460942,0
4035,-0.03746245;0.05484231;1.314896,0.1393389;0.0492305;1.339885,0.284579;-0.1439309;1.315126,0.07132737;-0.2106836;1.212725,0.01028873;-0.2316647;1.192175,-0.04050765;-0.4439629;1.460822,0
4068,-0.03747707;0.05487463;1.31511,0.1393253;0.04935797;1.339922,0.2855826;-0.1430416;1.315749,0.07276357;-0.2106857;1.213015,0.01114349;-0.2341648;1.195693,-0.040492;-0.4439287;1.46109,0
4100,-0.03752881;0.05490438;1.315271,0.1392886;0.04949692;1.339932,0.2856458;-0.1428268;1.315733,0.07319767;-0.2114169;1.21286,0.01072334;-0.2355589;1.196458,-0.04046536;-0.4439045;1.461125,0
4138,-0.03756416;0.05492752;1.315301,0.1392753;0.04960776;1.339965,0.2854865;-0.142827;1.315653,0.07322558;-0.2116682;1.212551,0.01086697;-0.2372732;1.196056,-0.04044504;-0.4438874;1.461176,0
4169,-0.03759479;0.05493986;1.315292,0.1392665;0.04970255;1.339928,0.2855127;-0.1427039;1.315524,0.07326198;-0.2118823;1.212644,0.01037376;-0.2400515;1.196432,-0.04047548;-0.4438893;1.461119,0
4199,-0.03763244;0.05496308;1.315289,0.1392488;0.04974283;1.339949,0.2844046;-0.1435069;1.315708,0.07239719;-0.2138537;1.213171,0.01022366;-0.2460953;1.199027,-0.040403;-0.4439288;1.461119,0
4233,-0.0377321;0.05498295;1.315228,0.1392195;0.04977582;1.339924,0.2833027;-0.1442846;1.315527,0.07144586;-0.2159424;1.213662,0.009714883;-0.2510695;1.199343,-0.04033218;-0.4440286;1.460983,0
4268,-0.03791048;0.05500909;1.31497,0.1391913;0.04980244;1.339854,0.280555;-0.1462585;1.314717,0.02549361;-0.2638899;1.185888,-0.02096708;-0.2759141;1.19284,-0.04025322;-0.4442185;1.460426,0
4300,-0.03817797;0.05499924;1.314728,0.1391462;0.04980279;1.339787,0.2770074;-0.148783;1.314748,0.02239317;-0.2727518;1.186274,-0.02365959;-0.2843491;1.193439,-0.04014009;-0.4444578;1.460112,0
4335,-0.03832462;0.05503473;1.314676,0.1391407;0.04980114;1.339786,0.2739783;-0.1509165;1.315742,0.02166416;-0.2777961;1.18803,-0.02517134;-0.2934507;1.200255,-0.04013151;-0.444728;1.459845,0
4368,-0.03843973;0.05500597;1.314566,0.1391111;0.04975818;1.339745,0.2705545;-0.1532593;1.316525,0.02476363;-0.2807348;1.191487,-0.02154234;-0.2996959;1.199817,-0.04018668;-0.4451107;1.459309,0
4399,-0.03854982;0.05485197;1.31385,0.1390376;0.04964761;1.339531,0.2657732;-0.1563803;1.315704,0.06756029;-0.2637726;1.219082,0.01266852;-0.2781915;1.211928,-0.03976642;-0.4460388;1.457421,0
4433,-0.03865571;0.05483607;1.313876,0.1390101;0.04957774;1.339535,0.262595;-0.1584281;1.317438,0.0652034;-0.2660094;1.219309,0.01286774;-0.2886819;1.215089,-0.0398941;-0.4464095;1.457197,0
4464,-0.03873152;0.0548075;1.313853,0.1389953;0.04950001;1.33952,0.2590523;-0.1606254;1.319474,0.06297302;-0.2693494;1.219971,0.01280751;-0.296437;1.214794,-0.03973553;-0.4469609;1.456678,0
4499,-0.0387875;0.05475494;1.313718,0.1390038;0.04932649;1.339499,0.2570947;-0.1619336;1.320273,0.0622108;-0.2719012;1.21978,0.01332546;-0.3027338;1.214141,-0.03969128;-0.4471912;1.45611,0
4536,-0.03891085;0.0547392;1.313792,0.1389566;0.04906859;1.339619,0.253753;-0.1640283;1.322416,0.06056872;-0.2750655;1.21977,0.004128912;-0.3208446;1.21476,-0.03975156;-0.4475797;1.455882,0
4567,-0.03917927;0.0547558;1.31359,0.1389166;0.04890789;1.339593,0.2516241;-0.1653205;1.322563,0.05975738;-0.2781127;1.219386,0.01381588;-0.315973;1.213562,-0.03983038;-0.4478433;1.455259,0
4599,-0.03935305;0.05474321;1.313439,0.1388436;0.04875085;1.339538,0.2501404;-0.1662279;1.322462,0.06148075;-0.2841703;1.219244,0.01416628;-0.3191418;1.212525,-0.03970319;-0.4479782;1.45484,0
