Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id
0,-5628,14088,1513,88.0217715676804,157.758801081442,0
31,-5364,14152,909,87.9234691077098,157.639802749164,0
61,-5216,14076,854,87.4747238030172,157.158643845545,0
94,-5332,14272,1123,87.1816857223609,156.941720550581,0
127,-5028,14540,1639,87.1135445043911,156.858100558445,0
161,-5240,14504,1260,87.1318656688951,156.845152812508,0
197,-5068,14220,1294,88.1726232474468,157.789728526384,0
229,-5536,14096,1497,88.1518292121795,157.735411368037,0
262,-5588,14080,1377,88.2581580380386,157.759865444297,0
295,-5464,14080,1237,88.5530502722964,158.118624576181,0
328,-5560,14168,1271,88.3788889250789,157.935130990058,0
361,-5296,14212,1001,88.3606300473744,157.904923871111,0
395,-5136,14476,710,89.3762036574851,159.176932788177,0
428,-5748,14572,997,89.3281561556453,159.115222735634,0
463,-5712,14576,1106,89.6265048693007,159.309294572999,0
495,-5704,14476,1251,89.4395716867144,159.084035208456,0
528,-5564,14324,1250,89.5722733722625,159.228029336,0
560,-5288,14320,1189,89.522393230119,159.190720248273,0
594,-5108,14152,1455,88.4343375056219,158.157700394411,0
628,-5240,14152,1059,88.5438729136072,158.323563002703,0
663,-5352,14008,1075,88.4707110285531,158.302771791744,0
695,-5224,14304,1378,88.2895754929911,158.093462925486,0
727,-5340,14452,1078,88.1903133438385,158.210692524804,0
762,-5200,14384,836,87.9847495611936,158.215403244,0
794,-5432,14244,457,86.9389283075697,157.522657992135,0
828,-5844,14520,449,86.6169916414822,157.525733320204,0
862,-5160,14108,906,86.9761237487173,157.569817450599,0
896,-4924,14008,694,85.8722981810605,157.536277271563,0
929,-5440,14060,1167,86.5632287301262,157.81585949401,0
962,-5712,14212,723,90.5444775880775,164.650675742088,0
994,-5904,14468,682,89.044192362644,167.566034674003,0
1027,-6408,14428,539,88.2500429226455,167.325048889845,0
1063,-5912,13700,722,88.3591598901246,167.475224719189,0
1095,-5928,13764,854,89.0098683437919,167.758066801335,0
1132,-5092,13240,-60,89.1260516907125,166.884645435119,0
1162,-5920,14416,-32,91.9744926404253,169.858749801524,0
1194,-6088,13948,-414,89.751987740418,167.354175033811,0
1228,-5880,13832,-726,90.1228365463403,167.2641572617,0
1261,-6964,13844,-857,91.9488152852179,169.250059218959,0
1296,-6788,14052,1327,92.335517614826,169.803122771776,0
1328,-6508,13416,475,92.871479702419,170.393425770165,0
1364,-6632,13704,2123,92.5749842300454,170.137654131394,0
1395,-7076,13872,3751,92.2922104489827,170.065043901691,0
1428,-6064,14112,1592,88.2961232483061,158.003296922804,0
1461,-6204,13892,1938,88.3121082949439,158.021780746646,0
1496,-6072,13824,1474,88.4776771893412,158.182948604592,0
1531,-6204,14044,1281,88.8737388353854,158.265725055377,0
1565,-6332,14056,1350,88.9014464403542,158.328204289779,0
1594,-6184,14200,1338,88.9235402483879,158.336178444061,0
1627,-5716,13696,1335,88.8959231685805,158.311239374966,0
1662,-6060,13792,1344,89.009063683035,158.346421700292,0
1694,-5900,13724,1743,89.170902245901,158.3157550732,0
1730,-6184,13760,1356,89.1794518394146,158.35749092665,0
1763,-6056,14088,1281,89.0843826072987,158.314431900238,0
1795,-6152,13952,1226,89.1662432728147,158.320515953454,0
1828,-6008,13776,1334,89.1779950806016,158.318356331235,0
1862,-5856,14168,1473,89.2376534034548,158.3119617456,0
1895,-5816,14080,1311,89.2241972993841,158.292265681617,0
1929,-5772,13780,1428,89.1634192873081,158.297078028446,0
1964,-6100,13964,1343,89.1564846212124,158.309479354926,0
1994,-5796,13808,1094,89.1937183644785,158.324697521709,0
