Time_Stamp,Accel,Gyro,Head,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
432,10436;-2488;-5628,4440;1238;-19910,0.1119724;0.4844622;1.273,-0.06008121;-0.1746152;1.085863,-0.05606564;-0.1211869;1.150004,-0.05298278;0.07784606;1.288666,-0.01736932;0.311033;1.359769,0.1152499;0.3154837;1.346915,0.1106928;-0.07532052;1.498578,0
466,11888;-564;-6240,8932;2377;-17021,0.1134636;0.4853333;1.274714,-0.06428743;-0.1503605;1.05861,-0.06614979;-0.1065489;1.106988,-0.05711991;0.08856129;1.278378,-0.0169692;0.3110307;1.359636,0.1155186;0.3164018;1.348869,0.1106975;-0.07516216;1.498911,0
503,17500;3792;-6660,-1928;1483;-14761,0.1143794;0.485762;1.275437,-0.07316772;-0.1138311;1.035794,-0.07289284;-0.05673235;1.10276,-0.06253663;0.09385856;1.260365,-0.01678067;0.3110032;1.359474,0.1153166;0.3172749;1.350705,0.1103936;-0.07503115;1.499217,0
536,11160;3092;-2084,5705;1592;-12570,0.1159706;0.487027;1.277892,-0.07863335;-0.1010515;0.9983026,-0.07937157;-0.04401422;1.082027,-0.06719788;0.1021581;1.24687,-0.01717356;0.3113567;1.361547,0.1153568;0.3189381;1.354625,0.1091898;-0.07404651;1.502156,0
652,13836;2256;-4168,4195;-46;-12719,0.1191767;0.4876859;1.279377,-0.1157811;0.007243535;0.8912269,-0.1048033;0.08513065;1.020569,-0.0746827;0.1675881;1.194279,-0.01666832;0.3108417;1.359625,0.1158326;0.3202462;1.357556,0.1056672;-0.07360184;1.504823,0
799,19352;15716;-6256,13840;4697;-8596,0.1246456;0.4891393;1.282109,-0.1761886;0.288078;0.8390381,-0.1500219;0.2479703;0.9214845,-0.1008928;0.2733278;1.158835,-0.01198818;0.3127822;1.362362,0.1209304;0.323318;1.36282,0.1045578;-0.07332364;1.507686,0
833,15976;2576;992,-5752;319;1516,0.1257036;0.4891711;1.282647,-0.1876915;0.3515205;0.8559387,-0.166534;0.3401636;0.9704136,-0.1065252;0.3045041;1.151747,-0.01141943;0.312996;1.362343,0.1223819;0.3230318;1.363419,0.1044952;-0.07320764;1.50847,0
866,17816;6932;-1936,6136;-883;-1166,0.1264127;0.4891896;1.282424,-0.1992347;0.4092232;0.8735085,-0.1739707;0.3906579;0.9626128,-0.1103056;0.3343385;1.144879,-0.0111282;0.3131537;1.362208,0.1232379;0.3226051;1.363496,0.1045955;-0.07307917;1.508533,0
901,16332;4072;-2064,-1658;-2817;3934,0.1272107;0.4892406;1.282151,-0.2063098;0.4597242;0.9157713,-0.1823225;0.4420919;0.9740418,-0.1084103;0.3477438;1.150264,-0.01069795;0.3136875;1.361971,0.1238638;0.3223518;1.363375,0.1049157;-0.07284071;1.508757,0
937,16196;2052;-2248,3833;-1604;5414,0.1279548;0.4889247;1.281161,-0.1999886;0.4981964;0.9590215,-0.1779568;0.4836403;0.9900596,-0.1169005;0.3917858;1.148541,-0.01026971;0.3144127;1.361374,0.1246062;0.3220471;1.362321,0.104958;-0.0728182;1.508704,0
968,15044;388;-880,2048;-2820;7238,0.1283515;0.4888177;1.280603,-0.1621187;0.4915699;1.04372,-0.1439658;0.4572899;1.087071,-0.1142575;0.4035018;1.157489,-0.009721124;0.3155569;1.360862,0.1255427;0.3220294;1.361684,0.1050872;-0.07271366;1.508782,0
1001,14672;-136;-4036,1302;-6294;7647,0.1285026;0.4888338;1.280529,-0.1552563;0.5125405;1.063619,-0.1391676;0.4717792;1.108181,-0.111267;0.4213355;1.184857,-0.009221606;0.3172435;1.360824,0.1253676;0.3214058;1.360584,0.1052793;-0.07218575;1.509579,0
1034,14004;-1168;-4692,11396;-6280;10021,0.1286645;0.4887415;1.28022,-0.1480968;0.5259739;1.076008,-0.1335042;0.4782237;1.115859,-0.1085044;0.4284823;1.185048,-0.008972777;0.3185819;1.360636,0.1250024;0.3207019;1.358866,0.1052867;-0.07199998;1.509649,0
1067,12712;-2720;-6332,9512;-6607;13768,0.1288503;0.4880945;1.278886,-0.1426952;0.5348038;1.083424,-0.1286146;0.4852767;1.122037,-0.1066731;0.4338191;1.187169,-0.008775123;0.3195831;1.360358,0.1251482;0.3199387;1.357327,0.1053039;-0.07181325;1.50955,0
1100,11088;-5684;-7572,6618;-3342;16352,0.1290241;0.4878915;1.278507,-0.1577863;0.5810994;1.072074,-0.1383574;0.5579448;1.048101,-0.1056449;0.4414784;1.19771,-0.00854704;0.3207725;1.360477,0.1253489;0.319631;1.356864,0.1053223;-0.07156902;1.509643,0
1134,10264;-10292;-5556,23146;-3754;13204,0.1291319;0.4878182;1.2785,-0.1544312;0.5842161;1.078148,-0.1346187;0.5619494;1.055071,-0.1049063;0.4462991;1.205982,-0.008328761;0.3218479;1.360951,0.1253812;0.3195693;1.35679,0.1053745;-0.07094291;1.510303,0
1167,7832;-8788;-6028,32767;-61;15705,0.1292549;0.4876914;1.278464,-0.1501834;0.585933;1.079603,-0.133567;0.5649539;1.05708,-0.1043196;0.4475584;1.206637,-0.008172965;0.3224883;1.361202,0.1253969;0.3195048;1.356681,0.1053233;-0.07050385;1.510604,0
1202,7612;-14904;-1340,32767;5212;12629,0.1293866;0.487603;1.278578,-0.1475116;0.586307;1.078226,-0.131918;0.5673926;1.059346,-0.103611;0.4483184;1.207669,-0.008036108;0.3232062;1.361635,0.1254257;0.3194726;1.356655,0.1053007;-0.07030965;1.510758,0
1232,7512;-8288;-1280,32767;9401;9831,0.129584;0.4875535;1.278834,-0.1448915;0.5821682;1.07271,-0.1312257;0.567875;1.059655,-0.1032249;0.4486242;1.207883,-0.007944613;0.323661;1.362004,0.1254935;0.3194233;1.356625,0.1053723;-0.0699686;1.510999,0
1266,4432;-10328;7408,32767;20226;5118,0.1297762;0.4875353;1.279182,-0.1434145;0.5772315;1.065207,-0.1303664;0.5672976;1.059193,-0.1029712;0.4485274;1.207952,-0.007850778;0.3240482;1.362369,0.125489;0.3194249;1.356627,0.1053104;-0.06969761;1.511234,0
1300,4272;3112;7488,32767;20537;744,0.1303236;0.4879911;1.281081,-0.1402103;0.5713607;1.060128,-0.1281199;0.5642174;1.056721,-0.1027845;0.4481561;1.208125,-0.007629329;0.3247313;1.3633,0.1254933;0.3194795;1.356805,0.1050687;-0.06889553;1.512489,0
1334,-456;1260;15028,1575;21012;-1809,0.1306235;0.4881392;1.281583,-0.134724;0.5550445;1.05013,-0.1213645;0.5450863;1.044443,-0.1020457;0.4444951;1.208067,-0.005916927;0.3288231;1.367665,0.1254785;0.3194945;1.356831,0.1048242;-0.06844313;1.512751,0
1369,-1744;-4760;14232,-8539;20437;-721,0.1309232;0.4882839;1.282268,-0.1207132;0.5070528;1.063916,-0.1123921;0.482317;1.126435,-0.09902083;0.4341391;1.196456,-0.005209321;0.3302847;1.369575,0.1254733;0.319522;1.356877,0.10455;-0.06811957;1.512955,0
1399,-6276;-3816;14168,2594;20021;2905,0.1310475;0.4882801;1.282379,-0.1190803;0.4905016;1.049317,-0.1090026;0.4662121;1.109091,-0.09576453;0.4231497;1.182147,-0.004785287;0.3308286;1.370053,0.1254541;0.3195281;1.356833,0.1045083;-0.06801481;1.512727,0
1435,-5592;-4772;18004,-1544;20882;1719,0.1318948;0.4893219;1.28555,-0.1205956;0.476524;1.04,-0.1092776;0.457923;1.091547,-0.09352881;0.4140259;1.183223,-0.001584649;0.3342271;1.378208,0.1309186;0.3225693;1.364201,0.104597;-0.06729139;1.513749,0
1466,-8436;-332;12944,1024;17220;5110,0.1321895;0.4895589;1.286054,-0.1237361;0.4614832;0.9716567,-0.1137819;0.4528078;0.9922852,-0.09004223;0.3951792;1.176118,-0.001494504;0.3340041;1.378062,0.1321284;0.3227299;1.364959,0.1045401;-0.06731497;1.513748,0
1502,-12752;-6220;15188,-2464;17400;6709,0.1324337;0.4896052;1.286059,-0.1292092;0.432952;0.8710174,-0.1105805;0.4180374;0.9790023,-0.08640699;0.3751265;1.166992,-0.001255002;0.3334286;1.377597,0.1303437;0.3217577;1.363066,0.1043821;-0.06741714;1.513514,0
1533,-12948;-5044;15748,6513;18077;4360,0.1330793;0.4902159;1.287374,-0.1227438;0.3865506;0.8402353,-0.1144077;0.3860404;0.9162555,-0.08406808;0.3587292;1.164414,-0.0009682315;0.3331048;1.377471,0.1313828;0.3227073;1.365484,0.1044303;-0.0674151;1.513662,0
1568,-13776;-4108;13980,10339;14733;2685,0.1335117;0.4906001;1.287878,-0.1191657;0.336597;0.8169375,-0.1060542;0.3435508;0.9712554,-0.07993081;0.3335359;1.163854,-0.0005744169;0.3324381;1.377195,0.1316774;0.3228489;1.366243,0.1044374;-0.06747814;1.51369,0
1602,-15964;-4172;15956,-5265;14650;1225,0.1336987;0.4906536;1.287921,-0.1174155;0.2871448;0.8037775,-0.1068472;0.326619;0.9081783,-0.08011227;0.3134213;1.166867,-0.0002018095;0.3310988;1.376329,0.1317655;0.322771;1.366374,0.10417;-0.06769294;1.513499,0
1633,-14436;-8884;16580,-7273;12077;1151,0.1344246;0.4913481;1.289162,-0.1185458;0.2413476;0.8137181,-0.1025808;0.2897429;0.9068336,-0.07201681;0.2885759;1.165425,0.002437159;0.3288507;1.378533,0.1325291;0.3243496;1.367945,0.1039811;-0.06777263;1.51419,0
1667,-15216;-5292;15696,3459;8195;2067,0.1345914;0.4914774;1.289153,-0.1179539;0.1899701;0.8218632,-0.10309;0.2406329;0.9016604,-0.06483331;0.2645777;1.1581,0.002130739;0.3285038;1.377673,0.1325415;0.3247238;1.368029,0.103493;-0.06792504;1.514317,0
1700,-14020;-7408;15308,344;4990;-147,0.1347442;0.4915616;1.289088,-0.1176043;0.1403615;0.8364581,-0.1075412;0.2074941;0.9260109,-0.06379753;0.2423731;1.14241,0.001649926;0.3279314;1.376165,0.1323979;0.3249075;1.367956,0.1031681;-0.06819835;1.51423,0
1732,-16472;-1284;20116,-12321;-114;-1903,0.1348553;0.4916786;1.288961,-0.1143208;0.09062061;0.8559983,-0.1058464;0.1234343;0.9092904,-0.06112143;0.2302895;1.142536,0.0007447642;0.3274776;1.375317,0.1317991;0.3252746;1.367847,0.102743;-0.06829883;1.514199,0
1767,-13516;-9392;12456,4361;-2172;-831,0.1349372;0.4918177;1.288991,-0.1120027;0.04371061;0.8790851,-0.1032487;0.08299911;0.9302517,-0.06005922;0.2110429;1.152903,-0.0003190227;0.3269888;1.374395,0.1314043;0.3255377;1.367979,0.1024724;-0.06826524;1.514491,0
1821,-11500;-1268;4872,5051;-870;-1092,0.1349259;0.4917649;1.288422,-0.1069381;0.0001137073;0.9017435,-0.09418824;0.04925301;0.9577641,-0.06253222;0.2009709;1.167077,-0.002829279;0.3252541;1.371399,0.1301378;0.3254482;1.366793,0.1023177;-0.06830968;1.514211,0
1919,-11020;-3220;5244,-1544;-1114;1614,0.1338544;0.4913614;1.285531,-0.09189472;-0.1143812;0.9911011,-0.0818137;-0.04242158;1.024197,-0.06153891;0.1456691;1.202872,-0.006205967;0.3211418;1.366976,0.1261852;0.324987;1.363,0.1006848;-0.06931467;1.510626,0
1933,-12444;-6476;9800,-3757;-824;-846,0.1324008;0.4900258;1.2817,-0.08345702;-0.1321449;1.022079,-0.0738051;-0.06137204;1.057204,-0.06389703;0.117726;1.21078,-0.008220458;0.312214;1.359774,0.1244705;0.3236999;1.358805,0.1009525;-0.07220046;1.505078,0
1979,-12960;-5868;9972,1487;-448;-2307,0.130973;0.4889736;1.278581,-0.07897466;-0.163033;1.052547,-0.06730661;-0.09941561;1.079793,-0.0622365;0.1065927;1.225295,-0.008284915;0.3125637;1.359811,0.1234416;0.3223325;1.35544,0.1023421;-0.07336796;1.501837,0
2002,-12188;-3828;7636,731;-231;-1517,0.1304343;0.4888702;1.278288,-0.07242122;-0.1643267;1.088921,-0.0620168;-0.1115799;1.105261,-0.05871348;0.09827366;1.246206,-0.0083132;0.3133264;1.360587,0.1222791;0.3211233;1.354008,0.1041971;-0.07389907;1.501241,0
2035,-12064;-5304;8556,421;-414;-1223,0.1295337;0.4884137;1.277437,-0.06327685;-0.1804466;1.112249,-0.05463476;-0.1126229;1.130162,-0.05434291;0.0927332;1.260883,-0.008276965;0.3138669;1.361233,0.1222167;0.3204659;1.353128,0.1060189;-0.07445163;1.500644,0
2069,-12212;-4684;8612,1779;-274;-1346,0.1275943;0.4869417;1.274468,-0.05904111;-0.2125842;1.128726,-0.04859533;-0.1430773;1.149434,-0.05099591;0.08687492;1.268506,-0.008240112;0.3140818;1.361369,0.1224069;0.3190951;1.350481,0.1078288;-0.0751624;1.498934,0
2101,-12536;-4352;8560,516;-4;-720,0.1264624;0.4861645;1.273151,-0.05307918;-0.2162571;1.146676,-0.04698239;-0.1458843;1.155499,-0.04814881;0.08197445;1.278634,-0.008234101;0.3146951;1.361986,0.122437;0.318465;1.349563,0.1092021;-0.07522792;1.498361,0
2134,-12796;-4796;8292,709;-202;-708,0.1248546;0.4848788;1.27065,-0.04647493;-0.2191123;1.155792,-0.04233824;-0.1503032;1.167578,-0.04678338;0.08019588;1.285297,-0.008217271;0.3150052;1.362164,0.1220704;0.3173505;1.347541,0.1092911;-0.07526144;1.498281,0
2168,-11872;-4608;8456,11;616;-996,0.1242381;0.4845898;1.270477,-0.03946351;-0.2270512;1.172322,-0.03826416;-0.1516694;1.186161,-0.04625237;0.07911859;1.302959,-0.008613914;0.3143099;1.363427,0.1220486;0.3171425;1.347467,0.1099658;-0.07529408;1.499432,0
2201,-13860;-5368;8948,-1579;2291;-626,0.122998;0.4835824;1.268707,-0.03435781;-0.2276248;1.176954,-0.03534679;-0.1544339;1.192634,-0.04612161;0.07842965;1.304733,-0.008639624;0.3146051;1.363654,0.1219004;0.3160041;1.34593,0.1100135;-0.07531391;1.499405,0
2313,-12312;-6448;8072,2426;-506;895,0.120408;0.4810576;1.265286,-0.03009193;-0.2390086;1.186847,-0.03030783;-0.1582614;1.2105,-0.04508885;0.0765337;1.317622,-0.009213589;0.3137878;1.364314,0.1217436;0.3137479;1.343663,0.1102038;-0.07563667;1.499841,0
2413,-12348;-4808;8072,371;1280;-4191,0.1186108;0.4790613;1.262973,-0.03155285;-0.2311835;1.188678,-0.03060783;-0.1591901;1.214139,-0.0454225;0.07622952;1.319767,-0.01029202;0.312317;1.364681,0.1215177;0.3120722;1.342194,0.1103265;-0.07588343;1.50018,0
2443,-14396;-9068;13656,10347;-1486;-3105,0.1180342;0.4785094;1.26225,-0.03114825;-0.2314136;1.188676,-0.03051965;-0.1591479;1.214172,-0.0454024;0.07624409;1.319855,-0.01025469;0.3129672;1.364839,0.1214447;0.3116269;1.341631,0.1102906;-0.07583595;1.500269,0
2468,-14900;-5504;12768,-14875;-3855;-8249,0.1176774;0.478259;1.261971,-0.03726923;-0.1702033;1.209576,-0.03436679;-0.1135652;1.241415,-0.04523019;0.07606395;1.3201,-0.0106633;0.3121792;1.364815,0.1214117;0.3114627;1.341555,0.1103016;-0.07599295;1.500669,0
2500,-14760;-10456;13592,-13909;-6461;-9477,0.1173117;0.478018;1.261666,-0.03599888;-0.1706404;1.208183,-0.03431182;-0.1137606;1.240903,-0.04413832;0.07500634;1.319719,-0.01063789;0.3127472;1.364949,0.1213336;0.3112633;1.341323,0.1101816;-0.0759443;1.500961,0
2534,-13888;-12184;10972,-26201;-9238;-13968,0.1170968;0.4779323;1.261581,-0.0357402;-0.1708902;1.209909,-0.03427159;-0.1138101;1.240773,-0.04387026;0.07489622;1.319994,-0.0106224;0.313447;1.36514,0.1213025;0.3111852;1.341231,0.1102192;-0.07584852;1.5012,0
2567,-12364;-12988;6676,-28136;-8720;-16399,0.1166435;0.4775774;1.261086,-0.03593082;-0.171802;1.206144,-0.03413508;-0.1141359;1.239941,-0.04340329;0.07412909;1.319568,-0.01061059;0.3137582;1.365059,0.1211744;0.3107252;1.340485,0.1102005;-0.07586335;1.501191,0
2601,-10064;-14312;2268,-32768;-5236;-18639,0.1163139;0.4774287;1.2609,-0.03555406;-0.1726822;1.206051,-0.034136;-0.114211;1.239806,-0.04283663;0.07340029;1.319203,-0.01061611;0.3140709;1.365023,0.1210962;0.3104872;1.339975,0.1102006;-0.07586201;1.501192,0
2633,-8932;-18176;1996,-3393;-2849;-17875,0.1160704;0.4773537;1.2606,-0.03591672;-0.1727827;1.206278,-0.03413502;-0.1141975;1.239591,-0.04265632;0.07341123;1.319185,-0.01060191;0.3143551;1.364991,0.1211004;0.3102702;1.339382,0.110205;-0.07584797;1.501174,0
2667,-8016;-12864;1084,-8314;-2946;-13362,0.1157614;0.4772016;1.260367,-0.03653096;-0.173016;1.206574,-0.03415767;-0.11415;1.239397,-0.04262736;0.07340261;1.319203,-0.01058862;0.3146049;1.364929,0.121053;0.3100383;1.338742,0.1101945;-0.07584516;1.501168,0
2701,-6080;-14968;-1456,-21162;-2746;-14877,0.1155466;0.4770015;1.260121,-0.03614473;-0.172761;1.207088,-0.03414068;-0.1141825;1.239319,-0.04246707;0.0732277;1.319183,-0.01057334;0.3147241;1.364889,0.12116;0.3098237;1.338216,0.1102342;-0.07584543;1.501143,0
2733,-3848;-15560;-4604,-32768;1244;-18059,0.1154331;0.4769281;1.259992,-0.0357615;-0.1720246;1.206822,-0.03415371;-0.1141897;1.239251,-0.04233687;0.07322353;1.319219,-0.01056231;0.3148756;1.364873,0.1211364;0.3097113;1.33765,0.1102321;-0.07583302;1.501117,1
2884,-2816;-15984;-6380,-17990;3718;-15614,0.1148669;0.476632;1.259434,-0.03718596;-0.1721435;1.205009,-0.03413998;-0.1142685;1.238668,-0.04238095;0.07337315;1.319249,-0.01224856;0.3113088;1.362424,0.1206712;0.3094732;1.337088,0.1101717;-0.07612784;1.500825,1
3009,-896;-15384;-7464,-1637;3324;-16459,0.1146165;0.4767686;1.259769,-0.04566845;-0.1698868;1.20023,-0.03632609;-0.1146979;1.236829,-0.04231181;0.07039477;1.314487,-0.01144128;0.3138288;1.363199,0.1208781;0.3093579;1.336805,0.1115833;-0.07612707;1.499844,1
3150,436;-15684;-9252,5584;823;-12189,0.1142138;0.4771135;1.260583,-0.07543728;-0.1885155;1.114242,-0.06723836;-0.1456719;1.158901,-0.0508963;0.07533821;1.293262,-0.01130803;0.3137196;1.363409,0.1208093;0.3094439;1.33704,0.1107685;-0.07625083;1.499139,1
3248,1008;-20176;-10704,-2115;1113;-15355,0.1141169;0.4787293;1.263684,-0.1092752;-0.1123352;1.037772,-0.09425993;-0.0571737;1.112001,-0.06534421;0.09204523;1.249842,-0.01128407;0.3142448;1.36354,0.1189316;0.3116217;1.341651,0.104647;-0.07538959;1.501755,1
3375,1036;-19712;-12960,12066;1989;-18991,0.1168443;0.4814251;1.268602,-0.140303;-0.01201033;0.9345943,-0.1257225;0.001250502;0.9815984,-0.07223556;0.1396401;1.195607,-0.01153015;0.3145909;1.363262,0.1180498;0.3159146;1.349067,0.1025453;-0.07433647;1.505149,1
3400,1364;-18664;-11028,-4988;8293;-22263,0.1196143;0.4828188;1.271785,-0.1451697;0.02174952;0.9205652,-0.131277;0.03293807;0.9667181,-0.07264372;0.1558277;1.188722,-0.01174664;0.3138377;1.362935,0.1194864;0.3173416;1.352803,0.102801;-0.07405136;1.506532,1
3435,1392;-13336;-10112,10393;8674;-23730,0.1202237;0.4832945;1.272986,-0.1515656;0.05437138;0.9060483,-0.1306352;0.0892446;0.9849222,-0.0725374;0.1660309;1.176752,-0.01151203;0.3147997;1.363314,0.1194004;0.3181272;1.354231,0.102589;-0.07393437;1.506932,1
3466,3856;-11856;-7152,8203;9030;-24994,0.1211255;0.4843403;1.275822,-0.1582183;0.08644105;0.8927558,-0.1379811;0.09931108;0.9551194,-0.07171852;0.1735;1.171944,-0.01089946;0.3160045;1.364245,0.1194451;0.3197844;1.358369,0.1023429;-0.07367448;1.508287,1
3501,6320;-5704;-5020,8042;9229;-25480,0.1225117;0.484588;1.276725,-0.1598955;0.1214221;0.8725715,-0.1361146;0.116844;0.9482127,-0.06913862;0.1931288;1.164454,-0.009936776;0.3166904;1.364371,0.1203858;0.3202318;1.359276,0.1024067;-0.07366044;1.508301,1
3536,4968;-6092;1880,7399;5082;-22910,0.1232166;0.4846704;1.277354,-0.1665083;0.1606944;0.8580579,-0.1485491;0.1714411;0.9211537,-0.07807012;0.2152551;1.143297,-0.009039037;0.3172452;1.364615,0.1211677;0.3205171;1.359772,0.1024188;-0.07364897;1.508288,1
3569,10232;8160;-2828,-1890;2862;-24557,0.1241514;0.4849706;1.27884,-0.1713695;0.2027745;0.847904,-0.1560912;0.1991711;0.9066486,-0.0770712;0.233349;1.150054,-0.007937066;0.3179188;1.365268,0.121126;0.320415;1.359621,0.1024596;-0.07360861;1.508399,1
3600,11376;6252;1156,-5570;4144;-18256,0.1260602;0.4856784;1.281489,-0.1737678;0.2494943;0.8429342,-0.1601359;0.2543518;0.9149203,-0.08432447;0.2564827;1.152874,-0.003602638;0.3180103;1.368968,0.1252855;0.3222626;1.364194,0.1033535;-0.07309632;1.509788,1
3726,14464;12804;2160,2004;3205;-12837,0.12759;0.4855774;1.282112,-0.1849156;0.4023759;0.8657388,-0.1686001;0.3963408;0.9253749,-0.09340615;0.3345071;1.137297,-0.002587623;0.3201706;1.369056,0.1277495;0.3208447;1.365561,0.1041213;-0.07249963;1.510135,1
3802,15532;12972;4772,3357;2299;-4664,0.1288108;0.4850041;1.280945,-0.1275646;0.4869282;1.03888,-0.1109423;0.4534512;1.089962,-0.08878659;0.4088247;1.16021,-0.001497602;0.3255857;1.368922,0.1282516;0.3189594;1.363083,0.1046838;-0.07116968;1.511405,1
3867,15968;11888;4904,1792;-964;13,0.1288734;0.4848888;1.279162,-0.107762;0.5303836;1.077918,-0.09637656;0.482359;1.119848,-0.08557685;0.4495428;1.166993,-0.001690487;0.3297236;1.368292,0.1268428;0.3192418;1.359831,0.104975;-0.06957962;1.511953,1
3939,16748;8876;2872,941;-5185;3726,0.1259397;0.4843916;1.275911,-0.1041833;0.6464594;1.013867,-0.08850173;0.5963444;1.044955,-0.07628452;0.4729471;1.191749,-0.002250724;0.334533;1.367316,0.1256159;0.3196664;1.356992,0.1044302;-0.06605341;1.513662,1
4010,17444;5036;-152,2154;-4761;6499,0.122347;0.4844387;1.274506,-0.0782043;0.6976376;1.043842,-0.0764364;0.6474081;1.081484,-0.07161968;0.5001456;1.202542,-0.003835849;0.3503888;1.366827,0.1213286;0.3217566;1.355742,0.0991705;-0.05827529;1.519218,1
4128,14600;2352;-1380,7544;-4439;9095,0.118903;0.483964;1.271264,-0.08079912;0.7060529;1.029381,-0.07743919;0.6581778;1.06987,-0.06782206;0.5181105;1.199414,-0.00406773;0.3495274;1.36686,0.117816;0.3214715;1.355321,0.09719794;-0.05601158;1.519977,1
4141,15232;1424;-2672,13224;-4883;8577,0.1186002;0.4837521;1.270969,-0.08081347;0.7067419;1.028698,-0.07735286;0.6588708;1.069183,-0.06743124;0.5188204;1.198715,-0.004076457;0.3493251;1.366956,0.1172289;0.321452;1.355126,0.09686405;-0.05591075;1.520118,1
4170,12608;636;-3952,19891;-2903;13898,0.1185918;0.4836993;1.270919,-0.08012942;0.7045183;1.026909,-0.07675181;0.6570203;1.067838,-0.06707723;0.5180901;1.198698,-0.003714036;0.3486577;1.367189,0.1172282;0.3214139;1.355148,0.0968625;-0.05589078;1.520116,1
4201,13692;-324;-5176,20735;-976;13787,0.1187337;0.4836165;1.270903,-0.08151682;0.6990453;1.027975,-0.07749385;0.6514345;1.068717,-0.06587644;0.5121312;1.19903,-0.003474287;0.348413;1.367284,0.117443;0.32131;1.355301,0.09687585;-0.05587205;1.520119,1
