Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
2162,14648;-4612;-5376,1774;-4777;-12267,0.06050964;0.1813935;1.181431,0.05506908;-0.01263689;1.228548,0.2075208;-0.03791588;1.234823,0.2576163;-0.2554062;1.163941,0.2400666;-0.4093389;0.9962119,0.2239974;-0.4446223;0.9482837,0.07940995;-0.4397476;1.300237,0
2199,12908;-2924;-4352,3498;-3363;-14152,0.06064177;0.1812946;1.181366,0.05498891;-0.01298019;1.228219,0.2091551;-0.04546779;1.235417,0.2560304;-0.2574573;1.165167,0.2398109;-0.4100633;0.9958121,0.2244167;-0.4406206;0.9542676,0.07876782;-0.4433495;1.29838,0
2233,12532;-1884;-4960,-1449;-4562;-15774,0.06077303;0.181216;1.181307,0.05507977;-0.01321385;1.227983,0.2088049;-0.04482881;1.235272,0.2552269;-0.2593499;1.165566,0.239777;-0.4103796;0.9953904,0.2245552;-0.4448141;0.9571868,0.07876703;-0.4430546;1.298732,0
2266,10792;472;-4212,3322;-4365;-17582,0.06092896;0.1810918;1.181023,0.05491789;-0.01355657;1.227262,0.2097554;-0.04836342;1.235299,0.2550495;-0.2600119;1.165521,0.2397349;-0.4105109;0.9953761,0.2258058;-0.4472199;0.9564273,0.07747874;-0.4446526;1.297061,0
2299,11028;4104;-6328,1983;-5833;-19620,0.0612057;0.1808749;1.180327,0.05493623;-0.01401559;1.226192,0.2101246;-0.05008493;1.235132,0.2548147;-0.2603554;1.165491,0.239952;-0.409613;0.9959959,0.2260229;-0.4411232;0.9591628,0.07682303;-0.4463862;1.295044,1
2331,7928;5664;-4884,1623;-6359;-18050,0.06133484;0.1808226;1.180406,0.05497313;-0.01408111;1.226208,0.2091638;-0.04795868;1.23504,0.2547;-0.2608625;1.166459,0.2398751;-0.4116927;0.9963076,0.2288865;-0.4437381;0.9518888,0.07659069;-0.4464321;1.295353,1
2363,8388;5704;-8184,1479;-4868;-20179,0.06143869;0.1807747;1.18029,0.0549379;-0.01417758;1.226015,0.2099179;-0.05024376;1.235539,0.2546793;-0.2611838;1.166354,0.2399256;-0.411819;0.9966813,0.2264807;-0.4463073;0.952786,0.07594542;-0.4472902;1.29487,1
2398,6304;10716;-5724,-906;-7644;-19081,0.06151475;0.1807424;1.180357,0.05488255;-0.01430783;1.226023,0.210282;-0.05130863;1.236129,0.2546329;-0.2615899;1.166518,0.2399792;-0.412031;0.9971823,0.226334;-0.4473022;0.9553777,0.07571296;-0.4477679;1.294859,1
2431,5044;9808;-8080,4993;-6225;-18478,0.06159285;0.1807028;1.180312,0.05489548;-0.01438327;1.225946,0.2092668;-0.04884609;1.235576,0.2543119;-0.2623067;1.166349,0.2398018;-0.4127769;0.9968513,0.2253927;-0.4460979;0.9540538,0.07519461;-0.4464633;1.296016,1
2465,5408;14208;-7444,-4945;-8116;-18713,0.06172206;0.1805759;1.179806,0.05484078;-0.01445364;1.225647,0.2086094;-0.04747698;1.234889,0.2540244;-0.2627816;1.165248,0.239632;-0.4128651;0.9963815,0.2238726;-0.4472055;0.9518541,0.07541388;-0.445987;1.296123,1
2498,868;13384;-6256,3981;-7275;-17409,0.06175574;0.1805668;1.179835,0.05487087;-0.01446413;1.225681,0.2080333;-0.04646002;1.234787,0.2540487;-0.2630632;1.165494,0.2395319;-0.4131957;0.9966791,0.226921;-0.4467019;0.9495369,0.07577318;-0.4458213;1.296509,1
2531,2556;10868;-9396,-2261;-7913;-17744,0.06179419;0.1804761;1.179582,0.05468708;-0.0146557;1.225376,0.2087983;-0.04928681;1.234695,0.2540146;-0.2630371;1.165449,0.2393096;-0.4134933;0.9952202,0.2235584;-0.448358;0.9502444,0.07563637;-0.4468219;1.29559,1
2562,-1224;15464;-7108,-451;-8670;-17031,0.06181318;0.180451;1.179646,0.05462422;-0.01473245;1.225389,0.2081539;-0.04719865;1.234797,0.2540174;-0.2630197;1.165716,0.2394381;-0.4131706;0.9957623,0.226366;-0.4453708;0.9484309,0.0751994;-0.4466221;1.295802,1
2597,-3676;12908;-7984,1485;-8554;-16697,0.06182475;0.1804497;1.179674,0.05462694;-0.01475223;1.22541,0.2077599;-0.04620755;1.234853,0.2539724;-0.2634892;1.165854,0.2393389;-0.4135521;0.9956121,0.2266915;-0.4447848;0.9492211,0.07544128;-0.4461028;1.296858,1
2629,-2980;15260;-9692,-7000;-9745;-16692,0.0618307;0.1804307;1.179667,0.05462022;-0.01477092;1.22542,0.2075468;-0.04564209;1.234783,0.2540023;-0.2634561;1.1659,0.2392563;-0.4138653;0.9957312,0.2275553;-0.4400332;0.9565718,0.07555856;-0.4457312;1.29714,1
2663,-9564;15652;-6456,3204;-9516;-16517,0.06180204;0.1803387;1.179538,0.05442606;-0.01485084;1.225302,0.2072178;-0.0449975;1.234657,0.2540449;-0.2634606;1.165832,0.2392099;-0.4138905;0.9958484,0.2245888;-0.4478126;0.9515831,0.07596327;-0.4445404;1.298077,1
2699,-9136;13160;-11912,-2613;-8208;-16808,0.06178421;0.1802948;1.179471,0.05445087;-0.01484874;1.225219,0.2071308;-0.04460658;1.234704,0.2541671;-0.2633856;1.165797,0.23929;-0.413508;0.9972016,0.2249757;-0.4456847;0.9529151,0.0812069;-0.4426402;1.296248,1
2730,-6636;18276;-10492,-12181;-7312;-17047,0.06178199;0.1802771;1.179458,0.05436185;-0.01487891;1.225219,0.2069122;-0.04416477;1.234607,0.2544288;-0.2627941;1.166202,0.2393253;-0.4136325;0.9971421,0.2262758;-0.4428939;0.958365,0.08049063;-0.4424422;1.296911,1
2763,-12296;20640;-10500,14272;-3860;-14488,0.06170458;0.1802273;1.179254,0.05427593;-0.01510269;1.224882,0.2068425;-0.04389926;1.234503,0.2544534;-0.2626093;1.16614,0.2393916;-0.4137071;0.9968808,0.2241469;-0.4473457;0.9568712,0.07961854;-0.4432296;1.296029,1
2797,-9168;22096;-13384,-5690;-6224;-9272,0.06166187;0.180216;1.179289,0.0542385;-0.01514157;1.225014,0.2068258;-0.04373793;1.234541,0.254557;-0.2625642;1.16625,0.2395036;-0.4138172;0.9969478,0.2276143;-0.4445289;0.9597789,0.07921922;-0.4431704;1.297528,1
2829,-10088;20004;-9204,3743;-3752;-5847,0.06155507;0.1801837;1.179098,0.05423071;-0.01519684;1.224915,0.2067188;-0.0434633;1.234398,0.2549203;-0.2609446;1.166241,0.2395153;-0.4140361;0.9962551,0.2256757;-0.4475136;0.955921,0.07932495;-0.4431965;1.297469,1
2863,-11536;26208;-25208,3457;-440;-5116,0.0613938;0.180147;1.178794,0.05424405;-0.01523675;1.224762,0.2088243;-0.04738121;1.234395,0.2552935;-0.2607287;1.165933,0.2398377;-0.4142374;0.9955556,0.2278561;-0.4419562;0.9606375,0.07881209;-0.444823;1.295995,1
2899,-10072;7848;-2352,1321;-906;1257,0.06135772;0.1801422;1.178795,0.0542386;-0.01524219;1.224769,0.2084156;-0.04628142;1.234367,0.2555978;-0.26031;1.165957,0.2402839;-0.4140205;0.9957612,0.2296705;-0.441893;0.9582423,0.07877573;-0.4448398;1.295932,1
2929,-8732;5628;-4756,1498;-1340;380,0.06127546;0.1801138;1.178798,0.05421562;-0.01530278;1.224783,0.2095243;-0.04922967;1.23486,0.2568957;-0.2595512;1.16529,0.2409848;-0.4145429;0.9953992,0.2307732;-0.4420252;0.9579372,0.07879004;-0.4456473;1.295656,1
2961,-6816;6276;-5460,-615;-1042;-2078,0.06111712;0.1800936;1.178856,0.05426918;-0.01529545;1.224823,0.209063;-0.04767061;1.234656,0.2577315;-0.2589901;1.165137,0.2419269;-0.4142061;0.9970769,0.232657;-0.4407327;0.9583043,0.07875675;-0.4457017;1.295474,1
2997,-8844;20184;-13168,12330;2016;-6569,0.06089518;0.1801376;1.179086,0.05426078;-0.01529213;1.224968,0.208742;-0.04654574;1.234661,0.2592607;-0.25799;1.166134,0.2453434;-0.4107605;1.002985,0.2341839;-0.4389839;0.9614603,0.07876074;-0.4455829;1.295719,1
