Time_Stamp,Accel,Gyro,Head,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
336,720;14044;8916,-20246;-656;2445,0.05732827;0.1894128;1.194217,0.05678845;-0.004291675;1.235981,0.2092288;-0.04483506;1.224068,0.2610927;-0.2172805;1.057638,0.2838059;-0.3077028;0.8829588,0.2838467;-0.3294344;0.8092584,0.08656544;-0.4373503;1.292006,0
369,1160;10716;9860,-14274;478;1771,0.05705125;0.189657;1.194358,0.05657701;-0.003900735;1.236353,0.2093334;-0.04398143;1.223684,0.2645507;-0.2065825;1.04164,0.2890828;-0.290578;0.8069397,0.2878437;-0.2984866;0.7778991,0.07984453;-0.4364743;1.294646,0
402,1424;10212;11532,-10020;538;1092,0.05656055;0.1905785;1.196473,0.05539746;-0.002165795;1.239484,0.2095512;-0.042898;1.223974,0.2717041;-0.187908;1.030685,0.2969942;-0.2663102;0.7930228,0.2946418;-0.2697823;0.7632992,0.07505749;-0.4351195;1.301399,0
433,1504;8580;12336,7712;2169;-1527,0.05630926;0.1911404;1.197385,0.05463892;-0.000916163;1.241209,0.2096089;-0.04164447;1.224568,0.276427;-0.1693392;1.019089,0.2930318;-0.2156145;0.8158976,0.2977346;-0.228467;0.7453362,0.07359039;-0.4344543;1.303304,0
466,1016;12832;13868,5020;-265;-540,0.05601917;0.1916624;1.198689,0.05594551;0.006174739;1.244227,0.2091159;-0.0402795;1.225378,0.2805796;-0.1524979;1.016469,0.2956761;-0.1866163;0.8107252,0.3002358;-0.1912144;0.7364129,0.07293443;-0.4335031;1.305496,0
499,1544;10460;11504,-177;-2008;-247,0.05589043;0.1918332;1.199218,0.05559434;0.005915372;1.244535,0.2086604;-0.03927934;1.22604,0.2823816;-0.1300872;1.075105,0.3054592;-0.1330467;0.8525949,0.3025509;-0.1444932;0.7305534,0.07225049;-0.4328495;1.306997,0
533,1232;11048;11476,2025;-1271;-1185,0.05585393;0.1919056;1.19926,0.05538667;0.005793344;1.244502,0.2082308;-0.03828916;1.22658,0.284019;-0.1291307;1.068372,0.2988632;-0.1019139;0.8188486,0.3023782;-0.09498869;0.7237794,0.0719302;-0.4327934;1.307121,0
566,800;10984;10912,791;-1657;-885,0.05583129;0.1919832;1.199397,0.05497007;0.005694917;1.244411,0.2075549;-0.03690681;1.227206,0.2871115;-0.1229066;1.058448,0.3028432;-0.06730998;0.8137127,0.3032242;-0.04480371;0.7354621,0.0716439;-0.4325309;1.307514,0
602,1340;11024;10960,1342;-1281;-552,0.0558451;0.1921806;1.200077,0.05416853;0.00559589;1.244888,0.2067688;-0.03585728;1.228371,0.2921135;-0.1128376;1.06399,0.3043535;-0.02240239;0.8296461,0.3030923;0.006024114;0.7518682,0.07198202;-0.4314923;1.310401,0
633,1592;10892;10848,1771;-137;-790,0.0558534;0.1921849;1.200042,0.05303401;0.00532009;1.244259,0.2060049;-0.03503512;1.22878,0.2920913;-0.08828706;1.05551,0.3094571;0.01356556;0.8365741,0.3016997;0.05352454;0.7533774,0.07201619;-0.4313802;1.310433,0
668,1772;11304;11500,-599;304;-959,0.05588096;0.1921887;1.200022,0.0520689;0.005263188;1.243922,0.2054036;-0.03430322;1.229246,0.2931719;-0.07992201;1.04522,0.3082939;0.05417188;0.8413907,0.3034717;0.1005133;0.772818,0.07191214;-0.431207;1.310497,0
699,1640;10472;11760,7;80;-1151,0.05595667;0.1922109;1.199905,0.05126438;0.005085624;1.243541,0.2049476;-0.03378925;1.229401,0.3016195;-0.04345644;0.9927473,0.3108476;0.08265973;0.8543362,0.3046306;0.1394672;0.794391,0.07190521;-0.4311342;1.310547,0
732,1608;10940;11516,2079;-598;-1119,0.05606474;0.1922114;1.199788,0.05061137;0.004784322;1.243104,0.2044047;-0.03315851;1.229489,0.2954359;-0.02905182;1.039413,0.3146904;0.1299398;0.8661175,0.3063493;0.175741;0.8100811,0.07215686;-0.4310055;1.310591,0
765,1956;11584;11296,1476;-747;-1481,0.05630228;0.192151;1.199487,0.05003541;0.004598536;1.242947,0.2038233;-0.03254307;1.229504,0.3075529;-0.01218618;0.9965863,0.3159485;0.1379438;0.8688875,0.3071751;0.2047371;0.8297302,0.07250655;-0.4308068;1.310529,0
799,1636;11200;10916,1439;-1226;-1922,0.05652795;0.1919156;1.198802,0.05116993;0.007795877;1.243255,0.2033048;-0.03199345;1.229575,0.3026296;-0.0001508346;1.034845,0.3145867;0.1849449;0.8820601,0.3069493;0.2354463;0.8417221,0.07259209;-0.430442;1.310374,0
838,1524;11912;10780,2050;-1019;-1601,0.05679704;0.1918014;1.198598,0.04999897;0.006763647;1.243548,0.2026403;-0.03088982;1.229895,0.3036318;0.004216432;1.036208,0.314613;0.1971516;0.8929389,0.3089977;0.2581249;0.8637897,0.07307488;-0.4295654;1.311189,0
869,848;12012;10776,2922;-702;-1092,0.05716397;0.1915154;1.19795,0.04876978;0.005796934;1.242936,0.2020693;-0.03030873;1.229921,0.306648;0.02037268;1.036309,0.3149041;0.2178701;0.9054325,0.3087241;0.2791182;0.8785607,0.07307491;-0.4293181;1.311202,0
898,1096;11768;10704,835;-47;-388,0.05743479;0.1913775;1.197731,0.04807169;0.005440256;1.242831,0.2015353;-0.02964831;1.229945,0.3085943;0.03177644;1.039659,0.3159025;0.2407624;0.9218654,0.3087731;0.3037407;0.8984393,0.07315461;-0.4290794;1.311356,0
934,1484;11972;11260,838;62;-319,0.05787308;0.1909433;1.197466,0.04701772;0.004902953;1.242953,0.2011359;-0.02897944;1.229965,0.3092335;0.04387461;1.043887,0.3155325;0.2594703;0.9335909,0.309296;0.3210295;0.9142591,0.07317988;-0.4290319;1.311375,0
965,1460;11496;11496,1014;-207;-79,0.05832283;0.1905957;1.197298,0.04609665;0.00471653;1.243228,0.2008266;-0.02847355;1.230086,0.3102944;0.06001278;1.047376,0.3156256;0.2757989;0.9470109,0.310093;0.3357885;0.9310544,0.07328933;-0.4285541;1.311879,0
1000,1428;11788;11988,1305;-690;58,0.05904081;0.1896542;1.195496,0.0454581;0.004450502;1.242509,0.2005919;-0.02803866;1.229941,0.3096768;0.06975742;1.045961,0.3145315;0.284243;0.952149,0.3069979;0.3485952;0.9377643,0.07330523;-0.4280823;1.311529,0
1036,1464;11084;11124,1750;-933;324,0.05967284;0.1890398;1.195085,0.04736466;0.007932021;1.243351,0.2004035;-0.02758461;1.229957,0.3094324;0.07647529;1.049834,0.3123415;0.3100345;0.9654347,0.3077238;0.3606682;0.9549463,0.0732927;-0.4279028;1.311619,0
1070,1576;11224;10972,1133;-401;62,0.06034669;0.1884509;1.194733,0.04671909;0.007202082;1.242932,0.2002917;-0.02712998;1.229971,0.3087037;0.08247982;1.05399,0.3112163;0.3167045;0.971853,0.3062429;0.3715223;0.9636688,0.07335775;-0.4276614;1.311767,0
1100,1436;10864;10948,1101;-455;-277,0.06086768;0.1878812;1.194516,0.04654521;0.006717161;1.242676,0.1985476;-0.02280114;1.232275,0.307829;0.08878663;1.058577,0.3094723;0.323839;0.9793101,0.3043713;0.3766018;0.9713461,0.07377151;-0.4269479;1.312104,0
1134,1364;11036;10776,991;-602;-568,0.06132577;0.1874617;1.194164,0.04613725;0.006194545;1.242238,0.1977247;-0.02085968;1.233106,0.3078681;0.09183758;1.060454,0.3078782;0.3275111;0.9833318,0.301225;0.3813316;0.9764247,0.0739256;-0.4264389;1.311917,0
1166,1620;11232;10844,1284;-563;-605,0.06158114;0.1872459;1.193978,0.04829877;0.009202525;1.243035,0.1972321;-0.01966692;1.2338,0.3074523;0.09283551;1.061123,0.3063456;0.3299915;0.9893725,0.2992359;0.3814483;0.9851884,0.07395642;-0.4260809;1.312082,0
1200,1656;10916;10948,2038;-555;-642,0.06181035;0.187025;1.193937,0.04785042;0.008234006;1.24266,0.1967206;-0.01914907;1.234169,0.3077764;0.0942959;1.062949,0.305445;0.3318973;0.9929691,0.296833;0.3833446;0.9892786,0.07401103;-0.4258292;1.312249,0
1234,1628;10900;10928,1103;-772;-746,0.06196629;0.1869465;1.193994,0.04753741;0.007578524;1.242606,0.1964723;-0.01858171;1.234529,0.3078847;0.0947464;1.064179,0.3046662;0.3325969;0.9952158,0.2954;0.3822688;0.9896486,0.07403567;-0.4256958;1.312366,0
1267,1788;11184;11088,963;-591;-1144,0.06215788;0.1867544;1.19374,0.04905031;0.009902389;1.243064,0.1962432;-0.01818381;1.234695,0.3078388;0.09416556;1.064457,0.3040975;0.3320145;0.9954769,0.292549;0.378934;0.9830081,0.07403693;-0.4254781;1.312064,0
1302,1884;11092;11036,936;-712;-1015,0.0623128;0.1866388;1.193174,0.04730769;0.007921594;1.241656,0.1960908;-0.01810582;1.234758,0.3073881;0.09279232;1.063165,0.3027316;0.3242606;0.9935637,0.2922961;0.3681306;0.976282,0.0739985;-0.4252918;1.311755,0
1335,1808;10608;10324,2217;-1455;-1149,0.06247087;0.18669;1.193631,0.04650661;0.007205999;1.242524,0.1959152;-0.0178491;1.235615,0.307765;0.0913659;1.062571,0.3033776;0.3181092;0.9912173,0.2945922;0.3604849;0.9717265,0.07395987;-0.4251044;1.312564,0
1366,2012;11264;10760,799;-721;-1496,0.06250019;0.1867397;1.193658,0.04820976;0.009948238;1.243696,0.1956176;-0.01776072;1.235952,0.3088503;0.08180653;1.062227,0.3038658;0.2983669;0.9799461,0.2952354;0.342478;0.9552298,0.07389142;-0.4250011;1.312734,0
1400,1756;11880;11436,476;-339;-1723,0.06252559;0.1867567;1.193723,0.04725463;0.008678147;1.243899,0.1954396;-0.01778393;1.23615,0.3100783;0.06976513;1.058604,0.30516;0.2826179;0.9610187,0.2966161;0.3165709;0.9386683,0.0739921;-0.4248876;1.312874,0
1433,2012;11400;11260,325;-417;-1443,0.06253391;0.1867662;1.193735,0.04675373;0.007372984;1.243869,0.1952921;-0.01782499;1.23637,0.3099265;0.04642236;1.053447,0.3062579;0.2598603;0.9411679,0.2978275;0.2928806;0.916895,0.07399837;-0.4248945;1.31287,0
1467,2096;11620;10836,892;-399;-1432,0.06252515;0.1867886;1.193729,0.04632781;0.006455667;1.243588,0.1952357;-0.01784253;1.236423,0.3091385;0.03356501;1.048665,0.3074135;0.2169567;0.9210302,0.2976029;0.2690985;0.889549,0.07406607;-0.424863;1.312824,0
1502,1640;11464;10664,121;-226;-1385,0.06244461;0.1869382;1.193867,0.04629711;0.005864195;1.243713,0.1951791;-0.01784027;1.236536,0.3051137;0.001933787;1.054498,0.3106027;0.1917355;0.9099147,0.2992587;0.2398253;0.8684768,0.07416084;-0.424859;1.312881,0
1537,1480;11784;11092,572;-587;-1241,0.06233725;0.187053;1.193896,0.04648546;0.005407641;1.243804,0.1952749;-0.01783258;1.236695,0.3036196;-0.007146572;1.053059,0.3104948;0.1593678;0.8917437,0.2991919;0.2078026;0.8422215,0.07437517;-0.424798;1.312909,0
1566,1680;11436;11004,847;-278;-607,0.06218933;0.1872249;1.194079,0.04892925;0.008800164;1.245058,0.1954854;-0.01783253;1.236927,0.307904;-0.02662349;1.007409,0.309505;0.1339623;0.8809624,0.2974161;0.1747788;0.8290402,0.07450607;-0.4248667;1.312932,0
1600,1880;11268;11464,406;323;-601,0.06209759;0.1873517;1.194096,0.04868098;0.008016904;1.244797,0.195702;-0.01805884;1.237166,0.2958495;-0.05295105;1.05113,0.307238;0.09353756;0.8664005,0.2944248;0.1328686;0.8022186,0.07455271;-0.424966;1.312985,0
1633,1908;11140;11860,-1204;115;-718,0.06196839;0.1874414;1.194059,0.04839633;0.007242102;1.244364,0.1959388;-0.01822816;1.237205,0.2954668;-0.06467351;1.053481,0.3059849;0.05210947;0.8523381,0.2931248;0.08705286;0.7808766,0.07408474;-0.4253768;1.31251,0
1665,1876;10256;11600,730;-344;-1131,0.06182256;0.1874746;1.193966,0.04867286;0.006282065;1.243677,0.196653;-0.01879879;1.237266,0.2945856;-0.08231601;1.059104,0.3029482;0.01355317;0.8431402,0.2911304;0.04258334;0.7689369,0.07385703;-0.4257816;1.312183,0
1702,1592;11108;11492,1575;-988;-1229,0.06173935;0.1875123;1.193964,0.0491154;0.005591549;1.243554,0.1973554;-0.01930976;1.237191,0.2909005;-0.1035281;1.014671,0.2904299;-0.01923726;0.8050125,0.2874627;-0.002310097;0.7619815,0.07378211;-0.4260659;1.312123,0
1737,1712;11204;11300,1381;-713;-1312,0.06166859;0.1875615;1.193919,0.04998468;0.004740667;1.243365,0.1983029;-0.02010789;1.237035,0.2902455;-0.1328518;1.059809,0.2897689;-0.06693082;0.8344316,0.2810567;-0.04687054;0.7544356,0.07356633;-0.4271238;1.311544,0
1766,1696;11288;11408,718;-522;-1263,0.06165505;0.1876011;1.193919,0.0509969;0.004003858;1.243097,0.1994289;-0.02087211;1.236734,0.2879584;-0.1383496;1.063856,0.2833592;-0.1018201;0.8310882,0.2763391;-0.09253258;0.7507665,0.07309656;-0.427534;1.311358,0
1803,1692;10892;11128,1094;-738;-897,0.06159032;0.1876549;1.19382,0.05212498;0.002959237;1.242658,0.2006065;-0.02167363;1.236219,0.2830925;-0.1538552;1.078547,0.2768406;-0.1444892;0.8285561,0.2718552;-0.1389321;0.747915,0.07344823;-0.4282462;1.310942,0
1834,1940;11048;11128,1087;-492;-1060,0.06151984;0.1877005;1.193691,0.05253171;0.002340068;1.242123,0.2021323;-0.02257959;1.235651,0.281722;-0.157407;1.084836,0.2743146;-0.1931477;0.8360445,0.2678497;-0.1813058;0.7512742,0.07262765;-0.4289447;1.310196,0
1865,1748;10996;11400,80;-141;-1249,0.06149682;0.1877225;1.193652,0.05306595;0.001589395;1.241662,0.2036667;-0.0236949;1.235079,0.2780453;-0.1642591;1.087338,0.2735167;-0.2246002;0.8432505,0.2646826;-0.2202383;0.7585856,0.0719839;-0.4294229;1.309912,0
1900,1452;10968;11240,756;-493;-1129,0.06151157;0.1877391;1.193508,0.05371269;0.0008565492;1.241356,0.2048949;-0.02510569;1.234625,0.2742607;-0.1742608;1.09093,0.308523;-0.2285909;0.8595814,0.2626771;-0.252938;0.7720673,0.07142387;-0.4302179;1.309353,0
1936,1512;10936;11044,1495;-490;-942,0.06162108;0.1876922;1.192791,0.05511253;-0.0002599183;1.240208,0.2060114;-0.02620957;1.23382,0.2669066;-0.2004767;1.05836,0.2663966;-0.268141;0.8238607,0.2584877;-0.2821522;0.7830355,0.07845379;-0.4312935;1.30398,0
1967,1624;11068;11256,727;138;-865,0.06162543;0.1877051;1.192685,0.05631623;-0.00120325;1.239837,0.2067687;-0.02732174;1.233311,0.2652225;-0.2069271;1.06267,0.2561711;-0.3050136;0.8313066,0.2557875;-0.3122987;0.7995546,0.07863691;-0.4321073;1.30367,0
2000,1428;10864;11724,648;40;-750,0.06165408;0.1876405;1.192529,0.05697713;-0.001878537;1.239344,0.2073796;-0.02829249;1.232999,0.2641016;-0.212016;1.066389,0.2640083;-0.3160138;0.8858339,0.2537648;-0.338391;0.8167621,0.07927181;-0.4335121;1.303342,0
2034,1564;10640;11792,1139;-383;-735,0.06177731;0.1875837;1.19202,0.05774804;-0.002769812;1.238561,0.2144167;-0.03654635;1.232723,0.2636941;-0.2242151;1.068296,0.2514236;-0.3727833;0.9007479,0.2490794;-0.3659183;0.8295923,0.08103554;-0.4365809;1.300729,0
2067,1652;10896;11464,1615;-328;-768,0.0619319;0.1874532;1.191049,0.05827869;-0.003577737;1.237559,0.2140839;-0.03625225;1.232533,0.2616386;-0.2281662;1.072787,0.2498592;-0.3786436;0.9109839,0.2458536;-0.3799655;0.8466561,0.08106639;-0.4367734;1.300516,0
2100,1596;10812;11912,736;-82;-805,0.06207899;0.1873268;1.190529,0.05868269;-0.004066189;1.237066,0.2136111;-0.03615552;1.232408,0.2613868;-0.2310951;1.076659,0.2458779;-0.3902954;0.9388297,0.2376398;-0.4037389;0.8922552,0.08156789;-0.4368617;1.30047,0
2136,1520;10768;11832,1373;-262;-806,0.06218683;0.1871927;1.189923,0.05887748;-0.004413001;1.236504,0.2132346;-0.03606342;1.232306,0.2581115;-0.2445631;1.114926,0.242866;-0.3970348;0.9524449,0.2405332;-0.4098687;0.9118729,0.08148333;-0.4367885;1.300604,0
2167,1448;10640;11708,665;-170;-901,0.06243223;0.1869665;1.189297,0.05926058;-0.004741912;1.236025,0.2125572;-0.03615554;1.232128,0.2553425;-0.2432385;1.112495,0.2401525;-0.4029273;0.9645299,0.2368826;-0.4215594;0.9229348,0.08408305;-0.4358974;1.299821,0
2200,1440;10780;12012,1255;-204;-892,0.06259019;0.1866821;1.188245,0.05916481;-0.005456298;1.234439,0.2133634;-0.04011816;1.230512,0.2502802;-0.2508909;1.118337,0.237602;-0.4073536;0.9712488,0.2305901;-0.4303876;0.9358284,0.08150542;-0.4383045;1.297624,0
2235,1516;10548;11912,1256;-628;-777,0.06259872;0.1866443;1.188207,0.05938379;-0.005521514;1.234348,0.2121111;-0.03939435;1.230559,0.2471593;-0.2535785;1.123685,0.2356912;-0.4108096;0.9796045,0.2302684;-0.4374198;0.9398014,0.08271332;-0.4376333;1.297373,0
2267,1784;10504;11612,1296;-727;-936,0.06280267;0.1863678;1.187425,0.05924541;-0.005911818;1.233258,0.2122883;-0.04124389;1.23036,0.2454475;-0.2547226;1.124611,0.2349331;-0.4104847;0.9809797,0.2265422;-0.4358097;0.9393839,0.08222567;-0.439328;1.295667,0
2300,1476;10628;11496,948;-489;-1228,0.06286232;0.1863363;1.187448,0.05933151;-0.006050446;1.233273,0.2114261;-0.04047438;1.230572,0.2443509;-0.2544995;1.126957,0.2339011;-0.4113099;0.9824154,0.2264861;-0.4360585;0.943032,0.08277725;-0.4390513;1.295281,0
2335,1568;10920;11412,857;-343;-1284,0.06291798;0.1862923;1.187415,0.05932413;-0.006114568;1.233302,0.2107553;-0.0398059;1.230734,0.2439526;-0.2544157;1.127765,0.2331892;-0.4114591;0.9836562,0.2255607;-0.4364705;0.9429834,0.08015266;-0.438244;1.297474,0
2369,1444;10772;11276,819;-344;-1239,0.06311394;0.1861036;1.186913,0.05940415;-0.006343227;1.232998,0.2101923;-0.03938015;1.230567,0.2434849;-0.2549641;1.127686,0.232795;-0.4115762;0.9838142,0.2225841;-0.436491;0.9399784,0.08221566;-0.437338;1.295792,0
2401,1340;10868;11388,1241;-427;-1120,0.06325887;0.1858152;1.186398,0.05942495;-0.006631059;1.23266,0.2111022;-0.04267624;1.229781,0.2431678;-0.255051;1.127801,0.2324251;-0.4117602;0.9835837,0.2214074;-0.4393842;0.9417335,0.08106171;-0.4384847;1.295362,0
2433,1564;10896;11168,1953;-607;-973,0.06336098;0.1857026;1.186156,0.05932698;-0.006727597;1.232509,0.2104894;-0.04191714;1.229785,0.2427686;-0.2548357;1.128143,0.2314381;-0.4129859;0.9859957,0.221604;-0.4405786;0.9422196,0.08008471;-0.4382792;1.296207,0
2467,1672;11084;11472,1228;-125;-1128,0.06344593;0.1855401;1.185807,0.05926832;-0.006906107;1.232321,0.2100451;-0.04142197;1.229732,0.2422811;-0.255286;1.128249,0.2312517;-0.4127271;0.9863027,0.2193802;-0.4411656;0.9434298,0.07905666;-0.4381814;1.29642,0
2505,1484;10896;11440,901;-68;-1078,0.06349625;0.1854839;1.185861,0.05930667;-0.006970721;1.232363,0.2097235;-0.04096507;1.23007,0.2422193;-0.2552952;1.128903,0.2312015;-0.4128304;0.9868968,0.2224068;-0.4413748;0.9439677,0.08073392;-0.4372631;1.296718,0
2533,1404;10944;11604,927;-244;-1147,0.06352282;0.1854656;1.185855,0.05928435;-0.007054087;1.232425,0.2094358;-0.04056314;1.23019,0.242002;-0.2556794;1.129224,0.2310797;-0.4125081;0.9877461,0.2196478;-0.4428637;0.9506228,0.07956457;-0.4373679;1.297408,0
2568,1632;11224;11764,1442;-411;-1055,0.06359226;0.1854185;1.185865,0.05934447;-0.007148659;1.232515,0.2092294;-0.04025568;1.230374,0.2418111;-0.2559027;1.129737,0.2309603;-0.4128324;0.9881542,0.2200358;-0.4417525;0.9480759,0.08124599;-0.4369984;1.297397,1
2601,1344;11032;11748,1152;-260;-884,0.06371509;0.1853632;1.185732,0.05932493;-0.007256366;1.23239,0.2090127;-0.03999152;1.230328,0.2417454;-0.2558885;1.129748,0.2308725;-0.4128485;0.9881173,0.21708;-0.4426356;0.9465758,0.08085414;-0.4369083;1.297784,1
2635,1280;11048;12000,719;-176;-753,0.06381591;0.1853229;1.185617,0.05931674;-0.007381371;1.232326,0.2089714;-0.03989703;1.230326,0.2416921;-0.2559481;1.129869,0.2307998;-0.412805;0.9878912,0.2187393;-0.4419828;0.9433141,0.07999964;-0.4369299;1.2982,1
2666,1464;10596;11848,984;-523;-854,0.06388667;0.1852714;1.185518,0.05923994;-0.007500315;1.232169,0.2088408;-0.03972435;1.230324,0.2416964;-0.2558224;1.130223,0.2307403;-0.4127279;0.987958,0.2194253;-0.4416192;0.9440958,0.07959433;-0.4370899;1.298144,1
2700,1604;10800;11420,1271;-612;-994,0.06393506;0.1852598;1.185468,0.05920076;-0.007522082;1.232135,0.2086987;-0.03950157;1.230393,0.2416371;-0.2557915;1.130254,0.230571;-0.4127255;0.9880726,0.2198047;-0.4432423;0.9447128,0.079038;-0.4370019;1.298441,1
2734,1340;10836;11040,848;-306;-971,0.0640448;0.1850995;1.185071,0.05956992;-0.007859851;1.231345,0.2097551;-0.0421456;1.229954,0.2415748;-0.2557541;1.130205,0.2301796;-0.4128708;0.9875253,0.2183845;-0.441143;0.944468,0.08368578;-0.4399084;1.292022,1
2766,1432;10840;11684,959;-494;-762,0.06407351;0.1850844;1.185045,0.05964138;-0.007888078;1.231294,0.209364;-0.04153774;1.229995,0.2415523;-0.2557946;1.130231,0.230176;-0.4128683;0.9875146,0.218435;-0.4426016;0.9439083,0.08481075;-0.439146;1.292127,1
2804,1544;10768;11376,1055;-243;-979,0.06412723;0.1850624;1.185031,0.05959951;-0.007877111;1.231312,0.2091717;-0.04110407;1.230119,0.2414167;-0.2561643;1.130214,0.2301323;-0.4127673;0.9877439,0.2216104;-0.4395438;0.9406533,0.08239977;-0.4385208;1.2941,1
2835,1468;11072;11500,892;-193;-1024,0.06415731;0.1850548;1.185021,0.05958476;-0.007876378;1.23131,0.2090098;-0.04072301;1.230223,0.2413944;-0.2561385;1.130237,0.2299685;-0.4125636;0.9888647,0.2201658;-0.442389;0.9443491,0.08084332;-0.4379896;1.295532,1
2866,1380;10876;11588,1118;-248;-876,0.06418716;0.185037;1.184997,0.05957552;-0.0079153;1.231291,0.2088726;-0.04045725;1.230229,0.2413518;-0.2562838;1.13028,0.2299166;-0.412641;0.9889994,0.2205749;-0.4435695;0.9463928,0.08046378;-0.4380364;1.295644,1
2900,1392;11004;11812,861;-83;-790,0.06430977;0.1850044;1.184756,0.05951418;-0.007928195;1.231173,0.2086539;-0.04017012;1.230108,0.2410108;-0.257125;1.12967,0.2299842;-0.4125423;0.9888709,0.2202804;-0.4407282;0.9463481,0.0801972;-0.437849;1.295783,1
2933,1376;10700;11652,1265;-181;-794,0.06434703;0.1849784;1.184618,0.0594599;-0.007933513;1.231086,0.2084512;-0.03988915;1.230043,0.2407357;-0.2573282;1.129536,0.2299699;-0.4125722;0.9889172,0.220899;-0.4425582;0.9430709,0.07946276;-0.4376803;1.296239,1
2965,1508;10768;11820,762;-238;-737,0.06436101;0.184979;1.184627,0.05942789;-0.007924819;1.231109,0.2083641;-0.03970646;1.23009,0.2405295;-0.2576942;1.1294,0.2298616;-0.4127685;0.9891933,0.2206676;-0.4419575;0.9446514,0.07879535;-0.4376168;1.296701,1
3001,1312;10828;11920,950;-229;-803,0.0643763;0.1849772;1.184636,0.05942575;-0.007926477;1.231109,0.2083136;-0.03959364;1.2301,0.2405006;-0.2577151;1.129461,0.2298666;-0.4126249;0.9894689,0.2197128;-0.4414207;0.9457952,0.07877094;-0.4374245;1.297106,1
3036,1256;10624;11516,1393;-477;-616,0.06438696;0.184971;1.184615,0.05946108;-0.007997503;1.23081,0.2098993;-0.04237496;1.229952,0.2402751;-0.2578385;1.129275,0.2298421;-0.4127049;0.9897557,0.22029;-0.4430951;0.946538,0.08332455;-0.4398439;1.29205,1
3067,1288;10696;11568,1142;-311;-724,0.06440972;0.1849558;1.184642,0.05942626;-0.008093141;1.230783,0.2108732;-0.04428274;1.22986,0.2401397;-0.257794;1.129317,0.2299211;-0.4125346;0.9901794,0.2192172;-0.4445236;0.9485835,0.08169149;-0.440969;1.292266,1
3100,1408;10488;11764,748;-138;-896,0.06441175;0.1849587;1.184648,0.05949675;-0.008064144;1.230726,0.2113055;-0.04513426;1.229812,0.2400336;-0.2577657;1.129408,0.2300064;-0.4103211;0.9915361,0.2194668;-0.4462472;0.9495038,0.08291306;-0.4410568;1.291394,1
