Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id
0,-7824,7060,-18935,160.9177508,7.371513743,0
34,-7716,7120,-31737,160.9312834,7.228104414,0
66,-16228,6596,-32768,160.9521522,7.250336953,0
102,-23540,284,-32768,160.9468738,7.213670046,0
134,-26260,-2344,-15905,160.6260139,7.324507342,0
166,-19920,-5852,-17049,160.7268772,7.534404571,0
199,-18416,-7224,-7724,161.8468664,8.56322287,0
233,-17880,-8212,-11002,162.0518589,8.864209879,0
267,-16948,-8744,-6471,160.7753499,10.47057902,0
304,-10264,-9476,-5797,162.0825427,11.32525519,0
333,-11156,-5836,4223,162.4203369,11.72841958,0
367,-6156,-5272,4708,162.3439315,12.98616419,0
400,-7096,-5104,9699,162.3384634,15.03142884,0
432,-2488,-5628,4440,160.6177868,16.95743091,0
466,-564,-6240,8932,157.5574911,20.06495925,0
503,3792,-6660,-1928,156.9223852,24.53287023,0
536,3092,-2084,5705,158.641761,28.73035861,0
652,2256,-4168,4195,163.7047117,49.09477358,0
799,15716,-6256,13840,167.5241916,79.02909365,0
833,2576,992,-5752,165.987595,87.69090304,0
866,6932,-1936,6136,167.6669572,95.56748941,0
901,4072,-2064,-1658,161.9309145,99.13860825,0
937,2052,-2248,3833,168.4240015,109.9781803,0
968,388,-880,2048,165.3963699,113.3851781,0
1001,-136,-4036,1302,170.0552662,120.6061285,0
1034,-1168,-4692,11396,170.0781723,122.0424192,0
1067,-2720,-6332,9512,168.5801217,123.4089674,0
1100,-5684,-7572,6618,164.1361716,126.560153,0
1134,-10292,-5556,23146,162.9214929,128.7669578,0
1167,-8788,-6028,32767,162.9193839,128.9789111,0
1202,-14904,-1340,32767,162.7392029,129.0971818,0
1232,-8288,-1280,32767,162.7212029,129.0355638,0
1266,-10328,7408,32767,162.5663185,128.8731097,0
1300,3112,7488,32767,161.9014391,128.4984241,0
1334,1260,15028,1575,159.3228127,125.9335102,0
1369,-4760,14232,-8539,163.6588842,120.9596193,0
1399,-3816,14168,2594,164.8029624,116.1655944,0
1435,-4772,18004,-1544,164.8906852,112.2571309,0
1466,-332,12944,1024,164.2507671,106.8531881,0
1502,-6220,15188,-2464,165.4229898,101.1992112,0
1533,-5044,15748,6513,165.749308,96.85803236,0
1568,-4108,13980,10339,167.0478848,90.2948273,0
1602,-4172,15956,-5265,163.2951588,85.17596649,0
1633,-8884,16580,-7273,163.7927111,79.29802054,0
1667,-5292,15696,3459,166.7693831,73.76770141,0
1700,-7408,15308,344,168.7936462,69.89651608,0
1732,-1284,20116,-12321,175.6650788,67.33903768,0
