Time_Stamp,Flex,Accel,Gyro,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
0,1023,-5568;-15364;-4276,1214;-409;-1099,-0.09613955;-0.05776559;0.9360014,-0.145433;-0.04149956;0.968375,-0.2158026;0.06266469;1.177841,-0.167958;0.2488273;1.284277,-0.008412712;0.2663549;1.279957,0.004626573;-0.2311072;1.274693,0
32,1019,-5456;-15268;-4164,816;-292;-1283,-0.09738024;-0.05730687;0.9355106,-0.1352875;-0.04687487;0.9526464,-0.2195132;0.04946078;1.162998,-0.1679672;0.2488245;1.284266,-0.008421025;0.2663416;1.279936,0.004610369;-0.2311391;1.274689,0
70,1023,-5484;-15504;-3840,1223;-282;-1181,-0.09724385;-0.05668162;0.934876,-0.1447472;-0.04086624;0.9663655,-0.2203522;0.04760075;1.160591,-0.1679785;0.2488268;1.284271,-0.008422491;0.2663413;1.279899,0.00458357;-0.231124;1.27468,0
99,1023,-5488;-15064;-3948,1367;-709;-1237,-0.0973694;-0.05675809;0.9356809,-0.1448094;-0.04085004;0.9661426,-0.2180142;0.05763841;1.171209,-0.1679786;0.2488246;1.284262,-0.008435573;0.2663257;1.279875,0.004564238;-0.2311202;1.274657,0
131,1023,-5552;-14776;-4028,1021;-394;-1071,-0.09678869;-0.05638373;0.9353353,-0.1345869;-0.04572611;0.9520384,-0.2208974;0.05017411;1.162286,-0.1679896;0.2488299;1.28426,-0.008435909;0.266323;1.279871,0.00453424;-0.2311153;1.274658,0
165,1023,-5412;-14932;-4012,805;-598;-1117,-0.09803984;-0.05616862;0.9320099,-0.1378985;-0.04457958;0.9547254,-0.2170499;0.05866431;1.174271,-0.1679679;0.2487825;1.284,-0.008448544;0.2662753;1.279667,0.004491569;-0.2311398;1.274174,0
198,1022,-5432;-15060;-4280,1160;-525;-1060,-0.09678978;-0.05664572;0.9375231,-0.1349669;-0.04624658;0.9516788,-0.2201165;0.05080339;1.165115,-0.1679726;0.2487782;1.284025,-0.007920253;0.2667079;1.281564,0.00442769;-0.2311179;1.274315,0
231,1023,-5508;-15004;-3936,1235;-500;-1111,-0.09614207;-0.05672955;0.9355317,-0.1236717;-0.0517079;0.9475818,-0.2207427;0.04848377;1.162527,-0.1679729;0.2487781;1.284025,-0.007932843;0.2666658;1.28144,0.004527417;-0.2311765;1.274373,0
269,1023,-5540;-15088;-3960,961;-500;-1200,-0.0958668;-0.05677393;0.9320691,-0.1320153;-0.04814576;0.9573112,-0.2208689;0.04654444;1.159169,-0.1679821;0.2487506;1.283861,-0.008007267;0.2665401;1.281027,0.004557918;-0.2312501;1.274251,0
303,1021,-5252;-15124;-4156,932;-501;-1122,-0.0970605;-0.05779051;0.9366336,-0.1393835;-0.04803015;0.9572693,-0.2209972;0.0460771;1.159029,-0.1679958;0.2488077;1.283887,-0.008017238;0.2665317;1.28101,0.004580102;-0.231239;1.274406,0
332,1023,-5456;-15048;-4120,1187;-637;-1080,-0.09654966;-0.05689569;0.9338183,-0.1444422;-0.04359889;0.965896,-0.2209786;0.04551206;1.158023,-0.1679915;0.2487964;1.283826,-0.008025745;0.266461;1.280771,0.004598197;-0.2312837;1.274375,0
367,1023,-5344;-15120;-4096,1056;-383;-1140,-0.09621958;-0.05711087;0.9358873,-0.1444611;-0.04365131;0.9659615,-0.2210611;0.04533275;1.157976,-0.167988;0.2488078;1.283859,-0.008040058;0.2664465;1.280738,0.004544804;-0.2312707;1.274419,0
398,1022,-5400;-15016;-3992,1126;-557;-1127,-0.09606108;-0.05698306;0.9338392,-0.1468679;-0.04304264;0.9676311,-0.2211094;0.04509456;1.157411,-0.1679884;0.2488032;1.283801,-0.008076368;0.2663881;1.28055,0.004506136;-0.2312431;1.27421,0
431,1023,-5232;-15072;-4216,912;-438;-1099,-0.09652118;-0.05727848;0.9363859,-0.1476879;-0.04177169;0.970216,-0.2211911;0.04484576;1.157201,-0.1679841;0.2488312;1.283797,-0.00807959;0.266371;1.280526,0.0046711;-0.2312917;1.274271,0
468,1020,-5336;-15108;-4200,1263;-631;-1027,-0.09579244;-0.05723341;0.9360936,-0.1481124;-0.04107489;0.9715365,-0.2212858;0.04463119;1.157063,-0.1679759;0.2487994;1.283779,-0.008094274;0.2663328;1.280446,0.004617709;-0.2313188;1.274286,0
499,1018,-5428;-15108;-4196,1014;-417;-1040,-0.09543285;-0.05678138;0.9338249,-0.1482708;-0.0407069;0.9719329,-0.2213593;0.0443926;1.156484,-0.1679589;0.2487504;1.283713,-0.008121738;0.2662795;1.280218,0.004564955;-0.2313264;1.274234,0
535,1021,-5312;-14888;-4044,1142;-540;-1075,-0.09590863;-0.05719712;0.9385912,-0.1480065;-0.04072586;0.9715524,-0.2214039;0.04427796;1.156582,-0.167966;0.2488401;1.283777,-0.008143277;0.2662746;1.280226,0.004509537;-0.2312387;1.274384,0
567,1022,-5336;-14844;-3744,905;-533;-1050,-0.09581196;-0.05686555;0.9359499,-0.1472964;-0.0414274;0.9706496,-0.2214749;0.04417951;1.156568,-0.1679584;0.2487843;1.283755,-0.008166329;0.2662537;1.280192,0.004551813;-0.2313098;1.274409,0
599,1023,-5372;-15140;-4180,816;-503;-1005,-0.09367054;-0.05625287;0.9382021,-0.1309208;-0.05666107;0.9481608,-0.2308806;0.03767734;1.105094,-0.1679523;0.2487674;1.283824,-0.008176041;0.2662542;1.280202,0.00451466;-0.2312552;1.27474,0
631,1023,-5244;-15344;-4356,757;-393;-1118,-0.09321315;-0.05725643;0.9356197,-0.1462136;-0.04132855;0.9728189,-0.2226669;0.04216386;1.157265,-0.1679459;0.2487881;1.28386,-0.008189354;0.2662413;1.280206,0.004491022;-0.2312497;1.274753,0
665,1017,-5412;-15336;-4264,1346;-320;-1128,-0.09014696;-0.05817842;0.928898,-0.1327476;-0.05089122;0.956686,-0.2222499;0.04222746;1.156377,-0.1679161;0.248654;1.283682,-0.008055883;0.2662683;1.280274,0.004676411;-0.2313808;1.274279,0
702,1023,-5308;-14880;-3952,1054;-350;-1181,-0.08543585;-0.06235195;0.9281551,-0.1190128;-0.05594635;0.9469907,-0.21697;0.05613524;1.171933,-0.1679197;0.2486387;1.283681,-0.008060972;0.2662479;1.280243,0.004945426;-0.2314789;1.274089,0
732,1023,-5344;-14728;-4004,884;-571;-887,-0.08158556;-0.0658437;0.9245288,-0.1142441;-0.05681258;0.9438885,-0.2507368;0.04389738;1.1608,-0.1679337;0.2486812;1.283733,-0.008064106;0.2662424;1.280244,0.005112975;-0.2315331;1.274115,0
766,1022,-5372;-15188;-4464,1131;-626;-711,-0.07982348;-0.07218779;0.9157614,-0.1135247;-0.06718253;0.935849,-0.2499415;0.04166166;1.153552,-0.1679191;0.248682;1.28374,-0.008055568;0.2661918;1.280175,0.005468147;-0.2316885;1.273781,0
797,1023,-5340;-15080;-4108,1043;-140;-794,-0.08079173;-0.07783526;0.905995,-0.1240344;-0.06130053;0.9437526,-0.2446769;0.03941691;1.144609,-0.1678905;0.2487097;1.283787,-0.008048369;0.2661915;1.280176,0.005841437;-0.2311989;1.273813,0
831,1021,-5464;-15148;-3968,1183;-649;-922,-0.08650391;-0.08234455;0.8971624,-0.1276566;-0.0602371;0.9458307,-0.2404302;0.03744772;1.134898,-0.1678729;0.2487174;1.283783,-0.008031273;0.2661728;1.280111,0.006099352;-0.2310633;1.273764,0
864,1022,-5508;-15272;-4148,787;-344;-1034,-0.09390021;-0.08546554;0.8853832,-0.1222401;-0.07408574;0.9162393,-0.2382316;0.03670764;1.130879,-0.1676852;0.2486704;1.283542,-0.007958788;0.2661302;1.279876,0.006451348;-0.2308175;1.273397,0
899,1023,-5404;-14768;-4596,1061;-389;-1103,-0.1021119;-0.08720492;0.8787822,-0.1234762;-0.07421668;0.9150656,-0.2357597;0.03685317;1.131316,-0.167651;0.2486806;1.283531,-0.007931087;0.2661136;1.279812,0.006501438;-0.2307567;1.273444,0
933,1019,-5432;-14692;-4348,759;-298;-1069,-0.113928;-0.08525592;0.8722814,-0.1300009;-0.07339324;0.9168958,-0.2346255;0.03636803;1.130069,-0.1675181;0.2486072;1.283419,-0.007918743;0.2660566;1.279685,0.006517684;-0.2307367;1.273507,0
966,1021,-5320;-14832;-4464,1031;-319;-841,-0.1272956;-0.08099822;0.8768376,-0.1302584;-0.07367931;0.9178399,-0.2312633;0.03861721;1.135731,-0.1674934;0.2485722;1.283411,-0.00789321;0.2660345;1.279685,0.006943641;-0.2309649;1.274329,0
998,1023,-5304;-15108;-4284,1144;-188;-791,-0.1329379;-0.08486938;0.8789929,-0.1302605;-0.0778558;0.909229,-0.2289487;0.04049797;1.140276,-0.167476;0.2485677;1.283443,-0.007869598;0.2660018;1.27965,0.006887038;-0.2309771;1.274605,0
