Time_Stamp,AccelZWrist,FlexWrist,WristFlexion,Trimming_Id
0,-2280,356,173.81171262817,0
33,-2160,356,174.108138401356,0
67,-2088,356,173.504296379608,0
100,-2260,356,173.528073557005,0
131,-2140,357,173.232245539063,0
167,-3060,358,173.483694797507,0
199,-3900,359,173.817682540237,0
233,-4884,360,173.653084547342,0
265,-6020,360,173.861695067874,0
300,-6312,360,174.182440050775,0
332,-6088,360,174.576587764444,0
366,-5884,360,173.700389361223,0
399,-5756,360,174.070971946439,0
433,-5556,360,175.223151853103,0
465,-5360,360,174.846163466856,0
499,-5004,360,174.766377734834,0
532,-4900,361,174.997662406681,0
565,-4620,361,175.474649100937,0
599,-4512,361,175.666146985048,0
632,-4540,362,176.580294060637,0
665,-4624,362,177.196063768497,0
700,-5136,362,176.940002054193,0
731,-5304,362,143.351608456222,0
766,-5152,362,140.806242669276,0
798,-5356,363,171.309240145552,0
832,-5348,363,154.722095701558,0
865,-5568,362,155.926909945613,0
899,-5256,363,152.477586155045,0
931,-4464,363,147.160894320222,0
967,-3936,363,135.972364273338,0
999,-3344,362,150.779916010813,0
1033,-2516,362,127.680897552438,0
1065,-2600,362,142.421710549678,0
1098,-2812,362,154.599252330594,0
1132,-3348,362,159.915850371207,0
1166,-4348,363,168.495140487908,0
1199,-4340,363,171.210125829705,0
1232,-5544,363,170.890669708261,0
1265,-5404,364,171.954259207528,0
1297,-5408,364,170.301861051027,0
1332,-5084,364,179.672813421467,0
1365,-5500,364,146.790085925045,0
1399,-6020,364,153.798655146109,0
1431,-6360,364,148.295690733993,0
1465,-5976,363,145.40143740975,0
1498,-6116,363,143.604553079853,0
1532,-5820,362,142.877003235007,0
1563,-5364,362,141.87807848694,0
1598,-5076,362,141.165158992193,0
1632,-4880,361,139.447677952032,0
1666,-4076,361,139.03107317481,0
1699,-3624,359,140.019923611852,0
1732,-3180,357,139.40237854569,0
1764,-9668,358,128.079334471982,0
1798,-2428,358,137.300772851211,0
1832,-3288,357,137.968634201458,0
1865,-3448,356,138.666383478822,0
1899,-3124,356,140.532592053646,0
1931,-3376,356,133.569543084791,0
1965,-3304,356,136.108578549508,0
1997,-2828,356,137.896524105959,0
2032,-2440,356,136.741573060101,0
2065,-2028,356,137.561802183766,0
2098,-1548,355,136.00176416584,0
2197,-1440,355,132.893613551844,0
2230,-1736,355,136.622127929964,0
2310,-1868,355,132.487910412491,0
2376,-1788,355,139.212741546662,0
2397,-1744,355,141.147002628255,0
2430,-1688,355,141.686348772627,0
2464,-1736,355,142.751895750593,0
2499,-1780,355,142.942119816228,0
2530,-1672,355,143.443911363646,0
2618,-1120,355,143.460839088633,0
2633,-372,355,142.937654709583,0
2663,424,355,125.917451274047,0
2699,916,355,140.940876535311,0
2730,1900,355,141.203765086103,0
2764,2752,355,141.163402540126,0
2796,3312,355,141.734014354355,0
2831,4216,355,142.006730772082,0
2863,4492,355,141.977597720983,0
2897,5424,356,142.030069635163,0
2931,5712,356,142.600453512999,0
2964,6188,356,142.021758387954,1
2996,6112,356,142.951262207506,1
3030,5624,356,143.11762498886,1
3064,5532,356,142.840554101563,1
3097,5984,357,143.148423319477,1
3132,6360,358,143.479858998914,1
3166,5636,358,144.829514242865,1
3197,5744,358,146.305271832091,1
3230,6224,358,147.44828545093,1
3264,7128,358,157.544292899215,1
3296,7576,358,156.842711385344,1
3331,7924,358,156.187838199229,1
3366,8084,358,151.651746048585,1
3397,9036,358,91.8479007750265,1
3431,9960,358,153.063860200097,1
3463,11824,357,152.346924464785,1
3497,11972,357,150.135082824952,1
3531,11196,357,148.92859082594,1
3565,11588,357,149.208028984891,1
3598,11272,357,152.468963219046,1
3631,12220,356,163.689065001392,1
3664,13028,356,151.496513952718,1
3696,12820,355,151.115240125457,1
3741,11512,355,151.377163435522,1
3764,10444,355,155.034361045157,1
3798,10452,354,176.72270647776,1
3833,10684,354,151.350273346276,1
3864,11472,354,174.734618962699,1
3897,11392,354,172.223970242728,1
3930,10884,354,170.474242301733,1
3964,10748,354,168.701835824905,1
3998,10832,354,168.503545073053,1
4032,10996,354,168.653629994714,1
4064,11304,354,168.985413585509,1
4096,11144,354,168.827774915893,1
4130,11168,354,167.95410844474,1
4163,11276,354,168.799601391651,1
4196,11172,354,169.181250951898,1
4232,11196,354,169.217481240901,1
4264,11188,354,167.64241424476,1
4296,11144,354,137.275010926331,1
4331,11352,354,153.113800590986,1
4362,11196,354,165.884705837568,1
4396,11284,354,168.588358795688,1
4431,11300,354,169.709773823768,1
4466,11280,354,170.333643060486,1
4497,11332,354,170.744877734248,1
4530,11276,353,171.79891813274,1
4563,11084,354,172.524419148138,1
4596,11092,354,172.626721910745,1
4631,11128,354,172.910139591708,1
4705,11292,354,162.818889320846,1
4742,11240,354,166.631131867893,1
4793,11076,354,169.237571571606,1
4810,11060,354,170.825291123366,1
4832,11192,354,172.576526342841,1
4866,11092,354,172.827148300951,1
4899,11104,354,174.72871926995,1
4930,11092,354,174.8636312338,1
4964,11108,354,176.738262562337,1
4996,11260,354,157.882472661356,1
5029,10964,354,145.726134157898,1
5064,11092,354,143.669586850684,1
5099,11108,354,143.500812066445,1
5130,11028,354,142.724949705456,1
5163,11092,354,143.217089936565,1
5196,11188,354,141.90152636388,1
5230,11100,354,141.897174454456,1
5265,10968,354,164.940023787128,1
5298,10984,354,151.656003009925,1
5331,11044,354,163.976509313946,1
5366,11048,354,152.93925945758,1
5397,11116,354,163.19186487826,1
5432,10936,354,155.056322781317,1
5465,11044,354,149.054092389497,1
5497,11152,354,164.373359387216,1
5532,11008,354,154.537207338249,1
5615,11028,354,168.186385647736,1
5632,11008,354,170.413991401634,1
5664,11172,354,171.459278784729,1
5697,11100,354,151.275614068328,1
5731,11216,354,150.288070033823,1
5767,11204,354,147.723927561606,1
5797,11076,354,145.453713666278,1
5834,10900,354,164.851760332391,1
5865,10824,354,168.029252724282,1
5898,10760,354,169.572862001053,1
5931,10896,354,154.689471239567,1
5966,11036,354,149.820438842858,2
5998,11088,354,163.176527512842,2
6032,11220,354,168.009418366313,2
6064,10688,354,169.413236982248,2
6097,10264,354,153.648430350784,2
6130,10108,354,148.702978670177,2
6166,10300,354,147.655665800351,2
6198,10380,353,146.608640381966,2
6231,10972,353,147.355938463937,2
6265,10956,353,146.635463891854,2
6298,10772,353,147.950575024439,2
6330,10548,353,168.467588392326,2
6364,10832,353,141.027853505545,2
6399,10748,354,172.844887190305,2
6432,10580,354,127.313526368036,2
6463,10300,354,163.110462988249,2
6496,10216,354,170.834620466518,2
