Time_Stamp,AccelZWrist,FlexWrist,WristFlexion,Trimming_Id
0,-1188,352,152.659874997165,0
32,-716,351,152.46917362213,0
67,-484,351,121.305926074466,0
100,-344,350,101.769496616477,0
132,-276,350,101.25133887404,0
166,-452,350,100.756835058245,0
197,-736,350,101.163607578967,0
230,-568,350,99.1292886146307,0
848,-492,350,145.993128033857,0
866,-644,349,120.931893681835,0
899,-388,349,172.239859369054,0
931,-332,349,169.728891816391,0
966,-296,350,175.717963648114,0
998,-368,349,153.773726660253,0
1033,-256,349,164.687758330874,0
1065,-96,349,158.662858453866,0
1099,48,349,143.685651215741,0
1137,168,349,148.295090767107,0
1165,292,350,150.070430045948,0
1198,44,349,99.9644210843978,0
1233,-44,350,170.979883200276,0
1266,-312,351,107.540945531432,0
1299,-1396,353,108.865457154473,0
1331,-2048,354,171.736713432285,0
1366,-1168,354,148.957545417422,0
1398,-384,354,147.436862084491,0
1432,116,354,152.013850289991,0
1465,412,354,150.795754010316,0
1505,1328,354,158.802770656765,0
1533,1532,353,151.697031892634,0
1565,1560,353,144.875589493583,0
1598,1416,353,139.735119519445,0
1753,1060,353,142.577207286954,0
1903,496,353,138.379413137249,0
1934,596,353,171.090329590681,0
1967,760,353,167.412341992174,0
2000,1432,352,170.097845167402,0
2034,1516,352,170.712777664375,0
2067,1044,352,172.7349308754,0
2101,1108,352,111.338888748241,0
2134,320,352,158.375141385087,0
2168,248,352,159.719832128649,0
2201,860,352,154.114590620866,0
2235,1680,351,156.462144625161,0
2268,1468,351,146.091634302788,0
2301,1816,351,143.182702226353,0
2335,932,350,141.686715379559,0
2368,884,350,139.033650283914,0
2400,528,350,137.519491337413,0
2434,380,350,137.841827059004,0
2467,848,350,135.475296564434,0
2500,1096,350,136.106039139523,0
2534,1028,350,134.973369858856,0
2599,244,350,133.326372094182,0
2615,-348,350,134.099962040701,0
2634,-1340,350,137.36084889933,0
2667,-1800,351,158.819338643274,0
2701,-992,352,159.535414784588,0
2733,808,353,137.832247926733,0
2767,76,355,106.004864566586,0
2801,528,356,106.188790209692,0
2835,160,356,175.761489394622,1
2867,140,357,104.178074982084,1
2902,196,357,118.092141546556,1
2935,-80,357,161.301009164961,1
2969,-636,358,160.749436477014,1
3000,-952,358,113.881534352557,1
3035,-1092,358,161.336988589134,1
3066,-560,358,130.762562852277,1
3103,-1904,357,116.835992372301,1
3136,-1632,357,127.313330354983,1
3168,-1604,357,115.878188759878,1
3200,-1964,357,156.815265407233,1
3235,-1920,357,156.755773623953,1
3268,-1812,357,155.282808048118,1
3301,-1660,357,160.396842415873,1
3334,-2764,357,160.402556822274,1
3368,-1512,358,119.420331023068,1
3401,-808,359,148.600906027042,1
3434,-244,361,160.132471599529,1
3468,-180,361,157.482147392414,1
3502,-88,360,158.039273117821,1
3534,-2532,360,161.901766975164,1
3568,-576,359,158.674986192158,1
3600,624,358,161.013024580193,1
3636,-232,357,155.602242276194,1
3667,-1816,356,170.903482005717,1
3799,-3020,356,153.659567836701,1
3816,-2968,355,158.668295079592,1
3835,-2496,355,162.405986502311,1
3868,-1804,354,163.978894610251,1
3905,-1460,354,169.371921124369,1
3935,-1428,353,168.237960279536,1
3968,-1272,353,159.48516307843,1
4000,-1428,353,151.634972131296,1
4035,-1276,353,152.818125261512,1
4068,-1492,353,154.891449264946,1
4101,-1440,353,175.932386426138,1
4135,-1604,353,174.823733968449,1
4169,-1472,353,174.371457651416,1
4201,-1572,353,173.862448839519,1
4236,-1564,353,164.166218644661,1
4267,-1632,353,168.874539342487,1
4302,-1580,353,155.189724499819,1
4335,-1652,353,155.139158324589,1
4369,-1696,353,152.835505919941,1
4449,-1760,353,107.171744488072,1
4471,-1692,353,84.5162372480799,1
4501,-1632,353,101.88214585515,1
4535,-1668,353,102.280177082371,1
4571,-1628,353,103.566619862199,1
4603,-1776,353,103.240431688768,1
4637,-1716,353,103.140884160081,1
4668,-1796,353,103.176515961991,1
4701,-1864,353,79.8548007867017,1
4735,-1668,353,157.726897470292,1
4769,-1708,353,148.421820409549,1
4803,-1256,353,145.162214924005,1
4836,-1128,353,139.951478968312,1
4869,-524,353,138.162192364548,1
4901,360,353,143.958231306454,1
4935,1512,352,141.918957078039,1
4970,2712,352,151.189502098151,1
5084,4348,352,154.597599001675,1
5198,4648,352,166.59223249988,1
5331,3996,352,162.44556568787,1
5445,2364,353,108.556138553164,1
5477,320,354,100.943992376153,1
5501,472,355,171.128377452132,1
5534,-148,355,110.883286027018,1
5567,412,358,158.903447186277,1
5600,1144,359,107.700507988542,1
5635,2644,360,173.996202382279,1
5668,3480,360,105.303530929337,1
5701,4444,361,155.792877131537,1
5735,5148,360,106.421353986286,1
5768,4604,360,104.693359462402,1
5800,3136,359,95.5764309505873,1
5835,2888,358,103.273834390203,1
5867,3008,358,104.696936735338,1
5900,3588,358,103.960080893722,1
5935,3544,358,99.4806126471755,1
5968,3600,359,171.007843080221,1
6000,3648,359,105.297921316295,1
6033,3840,359,92.4520300677796,1
6067,3948,359,170.182046745491,1
6100,4048,359,104.863880660374,1
6136,4652,359,171.477142215224,1
6221,5168,360,158.547109272678,1
6244,6108,361,176.280273461309,1
6267,5968,361,104.119015383529,2
6301,5228,361,104.247515113021,2
6363,4692,361,96.187583912278,2
6414,4980,361,158.990650341109,2
6433,5564,361,158.667728254132,2
6467,6236,361,107.086952022314,2
6500,6508,361,107.453025461487,2
6534,6140,361,160.3577858068,2
6568,5900,361,148.925670086428,2
6600,5948,361,146.371194821879,2
6633,5768,361,105.2512410312,2
6666,5768,361,102.375185333486,2
6700,5884,361,105.169574780376,2
6733,6072,361,152.706093017708,2
6786,5860,362,171.412658362205,2
6815,5888,362,149.193916741418,2
6839,5776,362,162.390600208815,2
6866,5736,362,162.424049403883,2
6900,5540,362,167.380490805885,2
6937,5856,362,117.717605531344,2
6968,5816,362,116.839644990662,2
7145,5808,362,126.860284857231,2
7333,5868,361,177.472949710511,2
7507,5944,361,174.344360399531,2
7679,5964,361,171.029300926781,2
7842,5900,361,103.772826610544,2
7872,5652,361,104.693454861832,2
7901,5740,361,103.245114773623,2
7933,5816,361,172.888296436754,2
7967,5892,361,109.746148831701,2
8000,5892,361,109.467479046895,2
8033,5936,361,171.994505705589,2
8067,5828,361,110.556548308276,2
8102,5932,361,145.990044420526,2
8133,5792,361,138.515403209293,2
8168,5976,361,125.993584132345,2
8234,5996,361,177.444893794639,2
8266,5848,361,164.490078146977,2
8302,5808,361,155.552644033012,2
8333,5944,361,148.716892096549,2
8367,5728,361,151.481395875562,2
8401,5848,361,143.775056281179,2
8435,5656,361,149.252200731746,2
8467,5804,361,149.888102374265,2
8501,5820,361,148.603538811754,2
8534,5900,361,145.514749980486,2
8569,5944,361,151.195969154887,2
8600,5864,361,144.173204532061,2
8634,5876,361,149.404456946142,2
8666,5800,361,153.462454257001,2
8701,5824,361,151.761842065341,2
8734,5956,361,153.987871086762,2
8769,5972,361,158.963310149455,2
8800,5780,361,101.588876939852,2
8833,5768,361,149.506444602359,2
8867,5820,361,154.836025671693,2
8900,5804,361,160.506383818627,2
8934,5776,361,166.862811923655,2
8967,5852,361,163.411865266197,2
9002,5828,361,167.544303053499,2
9034,5972,361,163.782773243208,2
9066,5844,361,170.080249691583,2
9101,5964,361,160.455973919573,2
9133,5908,361,162.225875309835,2
9170,5808,361,159.519820645337,2
9201,5724,361,155.604075571522,2
9235,5928,361,160.980698786081,2
9285,5908,361,159.633415693166,2
9316,5736,361,155.691493667166,2
9337,5940,361,157.891385367686,2
9368,5932,361,151.929707245313,2
9400,5748,361,152.824517353973,2
9435,5832,361,155.139379479004,2
9467,6016,361,153.602091324948,2
9501,5816,361,109.17943946408,2
9534,5896,361,102.028178054225,2
9568,5940,361,131.130997471452,2
9601,5872,360,131.535492266791,2
9635,5912,361,145.020616776664,2
9667,5996,361,130.218501816788,2
9701,5928,360,142.221603717596,2
9734,5784,360,151.153166524662,2
9768,5840,360,149.648362350006,2
9800,6008,360,150.315832840112,2
9835,5816,361,178.278830317843,2
9867,5936,360,141.618791103619,2
9901,6068,360,176.146743935288,2
9933,5880,360,152.757331474059,2
9967,6020,360,152.430784720652,2
