Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,KneeLeft,SpineBase,HipRight,TrimmingId
1435,-0.01392691;0.04953344;1.288486,0.1445938;0.02085254;1.313915,0.2719985;-0.1742925;1.233265,0.1709976;0.008307907;1.101456,0.1589862;0.03774223;1.100849,-0.2251418;-0.5337452;1.071962,-0.01369771;-0.4587549;1.433024,0.06346931;-0.4458109;1.410317,0
1468,-0.01314942;0.04955577;1.288874,0.1444613;0.01818868;1.313714,0.2748734;-0.1747997;1.232765,0.173699;0.01242162;1.108002,0.1606221;0.04710007;1.106755,-0.2250811;-0.5340043;1.07206,-0.01368348;-0.4588655;1.433133,0.06351495;-0.4460434;1.410476,0
1501,-0.01243341;0.04965747;1.289325,0.1447021;0.01632887;1.313489,0.278721;-0.1738579;1.231798,0.1757721;0.01751667;1.115391,0.1625407;0.05486042;1.114135,-0.2249263;-0.5341926;1.072098,-0.01371847;-0.4589287;1.43325,0.0635066;-0.4462145;1.41065,0
1533,-0.01224944;0.04952496;1.289468,0.1449686;0.01572863;1.31338,0.2821595;-0.1717362;1.230546,0.1820325;0.02859682;1.12833,0.1633069;0.06505527;1.12046,-0.2248312;-0.5342028;1.072357,-0.01355913;-0.45887;1.433571,0.06372875;-0.4462038;1.411041,0
1566,-0.01108828;0.04976898;1.289477,0.1459343;0.01508218;1.312591,0.2894997;-0.1599456;1.212166,0.1749114;0.0403735;1.127471,0.1600962;0.07878347;1.124613,-0.2248007;-0.5342668;1.072319,-0.01352164;-0.4588652;1.433554,0.06378594;-0.446216;1.411049,0
1598,-0.009942194;0.05025664;1.29032,0.1463815;0.01506681;1.312538,0.2917772;-0.1574161;1.210112,0.1794547;0.04765622;1.135165,0.1609246;0.08865421;1.136162,-0.2247246;-0.5345046;1.072734,-0.01339246;-0.4586809;1.434001,0.06396251;-0.4460611;1.411658,0
1632,-0.009036733;0.0503623;1.290221,0.1491654;0.01617558;1.310115,0.2932544;-0.1579219;1.208706,0.1838676;0.05067358;1.140053,0.1620071;0.09576669;1.140222,-0.2246818;-0.534595;1.072746,-0.01328432;-0.458319;1.43395,0.06409914;-0.4457512;1.411672,0
1666,-0.008169583;0.05050551;1.290679,0.1516041;0.01795792;1.308594,0.2949328;-0.1565864;1.206803,0.1882238;0.0554665;1.145891,0.1624877;0.1066243;1.150366,-0.2244994;-0.5350825;1.073831,-0.01259466;-0.4571696;1.434619,0.06494887;-0.4445099;1.41249,0
1700,-0.006752444;0.05057554;1.290988,0.153655;0.0200163;1.307248,0.2965247;-0.1538631;1.203375,0.1908832;0.06042755;1.149909,0.1629975;0.1142212;1.15611,-0.224279;-0.535221;1.074403,-0.0121483;-0.4562765;1.43492,0.06543102;-0.4436163;1.412866,0
1732,-0.005221959;0.05095304;1.291957,0.1551951;0.02288742;1.306462,0.296651;-0.1519039;1.202053,0.1942909;0.06512112;1.154684,0.166471;0.1209524;1.163868,-0.2240556;-0.5353873;1.075215,-0.01149563;-0.4549962;1.435464,0.06618473;-0.4421434;1.413654,0
