Time_Stamp,AccelZWrist,FlexWrist,WristFlexion,Trimming_Id
0,-1272,1023,System.Double[],0
31,-2032,1023,System.Double[],0
63,-2460,1023,System.Double[],0
182,8340,1023,System.Double[],0
197,9508,1023,System.Double[],0
232,8896,1023,System.Double[],0
266,8496,1023,System.Double[],0
296,8436,1023,System.Double[],0
329,8296,1023,System.Double[],0
365,8340,1023,System.Double[],0
397,8972,1023,System.Double[],0
432,8832,1023,System.Double[],0
466,9048,1023,System.Double[],0
499,8500,1023,System.Double[],0
530,8384,1023,System.Double[],0
565,8632,1023,System.Double[],0
598,8692,1023,System.Double[],0
632,8636,1023,System.Double[],0
667,8580,1023,System.Double[],0
698,8696,1023,System.Double[],0
729,8868,1023,System.Double[],0
765,8788,1023,System.Double[],0
796,8720,1023,System.Double[],0
830,8820,1023,System.Double[],0
867,8956,1023,System.Double[],0
899,9364,1023,System.Double[],0
931,9212,1023,System.Double[],0
967,9492,1023,System.Double[],0
999,8748,1023,System.Double[],0
1030,8844,1023,System.Double[],0
1067,9476,1023,System.Double[],0
1099,9112,1023,System.Double[],0
1133,9328,1023,System.Double[],0
1165,8900,1023,System.Double[],0
1198,10208,1023,System.Double[],0
1231,8128,1023,System.Double[],0
1267,7480,1023,System.Double[],0
1299,6704,1023,System.Double[],0
1333,7300,1023,System.Double[],0
1366,6780,1023,System.Double[],0
1397,6404,1023,System.Double[],0
1431,6212,1023,System.Double[],0
1466,5048,1023,System.Double[],0
1499,5120,1023,System.Double[],0
1533,4676,1023,System.Double[],0
1566,5292,1023,System.Double[],0
1598,5124,1023,System.Double[],0
1631,4764,1023,System.Double[],0
1667,4372,1023,System.Double[],0
1699,4172,1023,System.Double[],0
1732,3712,1023,System.Double[],0
1765,3044,1023,System.Double[],0
1799,3008,1023,System.Double[],0
1831,2836,1023,System.Double[],0
1867,3012,1023,System.Double[],0
1898,3312,1023,System.Double[],0
1932,3492,1023,System.Double[],0
1965,3940,1023,System.Double[],0
1999,4136,1023,System.Double[],0
2080,12808,1023,System.Double[],0
2098,9560,1023,System.Double[],0
2132,10164,1023,System.Double[],0
2166,11276,1022,System.Double[],0
2200,10620,1023,System.Double[],0
2230,10300,1023,System.Double[],0
2266,9364,1023,System.Double[],0
2298,10272,1023,System.Double[],0
2331,10156,1023,System.Double[],0
2370,9980,1023,System.Double[],0
2400,10188,1023,System.Double[],1
2433,10372,1023,System.Double[],1
2468,10156,1023,System.Double[],1
2499,10136,1023,System.Double[],1
2532,10004,1023,System.Double[],1
2567,10164,1023,System.Double[],1
2600,10192,1022,System.Double[],1
2631,10068,1023,System.Double[],1
2665,10044,1023,System.Double[],1
2696,10168,1023,System.Double[],1
2731,10024,1023,System.Double[],1
2768,9820,1023,System.Double[],1
2799,9904,1023,System.Double[],1
2835,9896,1023,System.Double[],1
2864,10068,1023,System.Double[],1
2897,9964,1023,System.Double[],1
2929,9864,1023,System.Double[],1
2966,10084,1023,System.Double[],1
2997,9872,1023,System.Double[],1
3033,9808,1023,System.Double[],1
3065,9852,1023,System.Double[],1
3097,9976,1023,System.Double[],1
3131,9888,1023,System.Double[],1
3164,9840,1023,System.Double[],1
3201,9804,1023,System.Double[],1
3234,9964,1023,System.Double[],1
3267,9820,1023,System.Double[],1
3298,9844,1023,System.Double[],1
3330,9648,1023,System.Double[],1
3364,9720,1023,System.Double[],1
3398,9740,1023,System.Double[],1
3748,9724,1023,System.Double[],1
3766,9756,1023,System.Double[],1
3797,9620,1023,System.Double[],1
3829,9624,1023,System.Double[],1
3864,9604,1023,System.Double[],1
3899,9620,1023,System.Double[],1
3931,9396,1023,System.Double[],1
3964,9584,1023,System.Double[],1
3997,9436,1023,System.Double[],1
4032,9560,1023,System.Double[],1
4063,9500,1023,System.Double[],1
4099,9516,1023,System.Double[],1
4130,9624,1023,System.Double[],1
4165,9692,1023,System.Double[],1
4196,9748,1023,System.Double[],1
4230,9568,1023,System.Double[],1
4263,9480,1023,System.Double[],1
4297,9356,1023,System.Double[],1
4332,9448,1023,System.Double[],1
4578,9776,1023,System.Double[],1
4807,9532,1023,System.Double[],1
4861,9444,1023,System.Double[],1
4892,9488,1023,System.Double[],1
4916,9444,1023,System.Double[],1
4946,9460,1023,System.Double[],1
4966,9412,1023,System.Double[],1
4998,9304,1023,System.Double[],1
5031,9284,1023,System.Double[],1
5063,9340,1023,System.Double[],1
5097,9244,1023,System.Double[],1
5129,9312,1023,System.Double[],1
5164,9276,1023,System.Double[],1
5198,9236,1023,System.Double[],1
5230,9128,1023,System.Double[],1
5264,9344,1023,System.Double[],1
5296,9228,1023,System.Double[],1
5329,9216,1023,System.Double[],1
5363,9300,1023,System.Double[],1
5396,9524,1023,System.Double[],1
5432,9152,1023,System.Double[],1
5467,9672,1023,System.Double[],1
5499,9308,1023,System.Double[],1
5529,9476,1023,System.Double[],1
5563,9308,1023,System.Double[],1
5653,9504,1023,System.Double[],1
5674,9240,1023,System.Double[],1
5699,9500,1023,System.Double[],1
5729,9144,1023,System.Double[],1
5763,9264,1023,System.Double[],1
5796,9424,1023,System.Double[],1
5830,9368,1023,System.Double[],1
5867,9600,1023,System.Double[],1
5901,8912,1023,System.Double[],1
5932,9032,1023,System.Double[],1
5964,10096,1023,System.Double[],1
5999,11616,1023,System.Double[],1
6030,12404,1023,System.Double[],1
6065,13804,1023,System.Double[],1
6099,14304,1023,System.Double[],1
6131,13532,1023,System.Double[],1
6164,12912,1023,System.Double[],1
6196,13044,1023,System.Double[],1
6229,12900,1023,System.Double[],1
6268,13148,1023,System.Double[],2
6299,12788,1023,System.Double[],2
6333,12796,1023,System.Double[],2
6364,12192,1023,System.Double[],2
6400,12440,1023,System.Double[],2
6430,11980,1023,System.Double[],2
6467,11892,1023,System.Double[],2
6498,11712,1023,System.Double[],2
6533,11612,1023,System.Double[],2
6566,11604,1023,System.Double[],2
6596,11380,1023,System.Double[],2
6632,11492,1023,System.Double[],2
6664,11436,1023,System.Double[],2
6696,11240,1023,System.Double[],2
6733,11220,1023,System.Double[],2
6765,11128,1023,System.Double[],2
6798,11200,1023,System.Double[],2
6831,11176,1023,System.Double[],2
6864,11092,1023,System.Double[],2
6898,11268,1023,System.Double[],2
6933,11144,1022,System.Double[],2
6965,11184,1023,System.Double[],2
6999,11148,1023,System.Double[],2
7031,11116,1023,System.Double[],2
7092,11236,1023,System.Double[],2
7107,11252,1023,System.Double[],2
7132,11360,1023,System.Double[],2
7165,11036,1023,System.Double[],2
7200,11288,1023,System.Double[],2
7231,11304,1022,System.Double[],2
7263,11164,1023,System.Double[],2
7299,11060,1023,System.Double[],2
7331,11024,1023,System.Double[],2
7364,11140,1022,System.Double[],2
7399,11160,1023,System.Double[],2
7430,10980,1023,System.Double[],2
7466,11040,1023,System.Double[],2
7496,11012,1023,System.Double[],2
7530,11044,1023,System.Double[],2
7563,11008,1023,System.Double[],2
7600,10836,1023,System.Double[],2
7632,10980,1023,System.Double[],2
7664,11004,1023,System.Double[],2
7699,10820,1023,System.Double[],2
7729,11120,1022,System.Double[],2
7763,10964,1023,System.Double[],2
7800,10936,1023,System.Double[],2
7831,10856,1023,System.Double[],2
7865,11036,1023,System.Double[],2
7897,10864,1023,System.Double[],2
7930,10920,1023,System.Double[],2
7964,10948,1023,System.Double[],2
8050,10924,1023,System.Double[],2
8067,10812,1023,System.Double[],2
8098,10888,1023,System.Double[],2
8131,10796,1023,System.Double[],2
8164,10868,1022,System.Double[],2
8196,10916,1023,System.Double[],2
8232,10780,1023,System.Double[],2
8266,10920,1023,System.Double[],2
8297,10912,1023,System.Double[],2
8330,10656,1023,System.Double[],2
8363,10932,1023,System.Double[],2
8397,10780,1023,System.Double[],2
8430,10832,1023,System.Double[],2
8466,10840,1023,System.Double[],2
8500,10928,1022,System.Double[],2
8530,10772,1023,System.Double[],2
8563,10804,1023,System.Double[],2
8596,11132,1023,System.Double[],2
8630,10028,1023,System.Double[],2
8664,9932,1023,System.Double[],2
8698,7992,1023,System.Double[],2
8732,7856,1023,System.Double[],2
8763,7460,1023,System.Double[],2
8797,8112,1023,System.Double[],2
8831,7964,1023,System.Double[],2
8863,5168,1023,System.Double[],2
8897,2280,1023,System.Double[],2
8932,584,1023,System.Double[],2
8963,-124,1023,System.Double[],2
8996,-2228,1023,System.Double[],2
9030,-4092,1023,System.Double[],2
9065,-4644,1023,System.Double[],2
9098,-4008,1023,System.Double[],2
9131,-4480,1023,System.Double[],2
9165,-4648,1023,System.Double[],2
9197,-4169,1023,System.Double[],2
9229,-1500,1023,System.Double[],2
9263,32767,1023,System.Double[],2
9299,13748,1023,System.Double[],2
9332,9976,1023,System.Double[],2
9366,11284,1023,System.Double[],2
9396,11200,1023,System.Double[],2
9479,12388,1023,System.Double[],2
9497,10900,1023,System.Double[],2
9531,11260,1023,System.Double[],2
9564,9860,1023,System.Double[],2
9599,10148,1023,System.Double[],2
9630,11000,1023,System.Double[],2
9663,11412,1023,System.Double[],2
9697,11044,1023,System.Double[],2
9730,11148,1023,System.Double[],2
9763,11180,1023,System.Double[],2
9798,11048,1023,System.Double[],2
9831,10932,1023,System.Double[],2
9910,11008,1023,System.Double[],2
9987,10848,1023,System.Double[],2
10086,10896,1023,System.Double[],2
10105,10928,1023,System.Double[],2
10130,10788,1023,System.Double[],2
10163,10892,1023,System.Double[],2
10198,10908,1023,System.Double[],2
10230,11044,1023,System.Double[],2
10264,11004,1023,System.Double[],2
10296,11040,1023,System.Double[],2
10728,10992,1023,System.Double[],2
10742,10840,1023,System.Double[],2
