Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
598,0.2058591;-0.215359;1.011367,0.1507497;-0.1749055;1.070666,0.0145488;-0.03375451;1.160635,-0.1250143;0.1962223;1.224762,0.005728568;0.2267621;1.266067,0.006455673;-0.1745123;1.418959,0
633,0.2047887;-0.2225806;1.021088,0.1487064;-0.1897605;1.084919,0.01753576;-0.03711959;1.161274,-0.1244202;0.1978314;1.226575,0.008171348;0.2283693;1.26705,0.006729335;-0.1744298;1.41921,0
663,0.1895092;-0.2335434;1.048731,0.1502103;-0.1918123;1.084606,0.01929303;-0.03955973;1.162234,-0.1240125;0.1984986;1.227278,0.008236044;0.2275604;1.266734,0.00782444;-0.1745674;1.41911,0
696,0.1722581;-0.2369021;1.070203,0.1365152;-0.1878055;1.103566,0.01174589;-0.02829872;1.176194,-0.1237256;0.1988777;1.227623,0.009731483;0.2284374;1.267017,0.007880196;-0.1746708;1.419026,0
733,0.1761004;-0.2447893;1.074724,0.1336853;-0.1851833;1.105757,0.009508193;-0.02576521;1.179779,-0.1233952;0.1992893;1.228072,0.01086863;0.228961;1.26734,0.008710857;-0.1748046;1.419196,0
762,0.1550874;-0.232002;1.098691,0.1190549;-0.1686676;1.115266,-0.002062012;-0.006705937;1.189265,-0.1230964;0.1995783;1.228307,0.01154;0.229441;1.267545,0.008669477;-0.1741231;1.420344,0
796,0.154198;-0.230699;1.098961,0.1175534;-0.1698948;1.119048,-0.002782731;-0.006408221;1.190767,-0.1228448;0.1997514;1.22849,0.01212542;0.2297309;1.267707,0.009565519;-0.174328;1.420247,0
832,0.1539398;-0.2305245;1.100428,0.1169354;-0.1697185;1.120126,-0.003217828;-0.005955605;1.191582,-0.1225956;0.1999726;1.228765,0.01258031;0.2299804;1.267835,0.009617592;-0.1743885;1.420221,0
864,0.1581556;-0.235772;1.096337,0.1222118;-0.1765558;1.117291,0.0007839082;-0.0145257;1.190742,-0.1223603;0.2002083;1.229008,0.01191014;0.228584;1.267751,0.00997765;-0.1740104;1.421136,0
896,0.1585948;-0.235953;1.093688,0.1226348;-0.1777611;1.116719,0.001247499;-0.01572477;1.190405,-0.1221818;0.2003762;1.229115,0.01154247;0.2275056;1.267258,0.01077869;-0.1742599;1.420732,0
930,0.1580182;-0.2354788;1.090654,0.1233148;-0.1795919;1.115091,0.00229767;-0.01728301;1.188973,-0.1220888;0.2004613;1.229109,0.01085269;0.2263239;1.266384,0.01060422;-0.1740515;1.420739,0
963,0.1554755;-0.2278726;1.10017,0.1162784;-0.170546;1.118563,-0.003994156;-0.008445799;1.194553,-0.1213693;0.1987928;1.227885,0.01066795;0.2259999;1.266813,0.01067254;-0.1741209;1.421003,0
997,0.1680664;-0.2377927;1.085218,0.1330557;-0.1815013;1.107792,-0.001336996;-0.01238724;1.193329,-0.1213076;0.1993432;1.228375,0.01176713;0.2275091;1.267573,0.01045746;-0.1735918;1.421741,0
1031,0.1708269;-0.2350294;1.083152,0.134036;-0.1808483;1.10674,0.001339019;-0.01641908;1.192484,-0.1212578;0.1997647;1.228824,0.01123552;0.227154;1.267878,0.01026718;-0.1730946;1.422892,0
1067,0.1758694;-0.2290324;1.077311,0.1375442;-0.1807388;1.099821,-0.02351802;0.004265391;1.202949,-0.1207203;0.1977082;1.227337,0.01210046;0.2281322;1.268278,0.01030459;-0.1732877;1.422726,0
1099,0.1890234;-0.2212939;1.057922,0.1836257;-0.1851145;1.048889,-0.004858796;-0.01550959;1.193605,-0.1205222;0.1964917;1.226457,0.01265125;0.2288523;1.268609,0.01032914;-0.1735814;1.422487,0
1130,0.2147268;-0.2004701;1.019578,0.1839279;-0.1743272;1.037222,-0.005453481;-0.01514293;1.192718,-0.1204639;0.1952962;1.225105,0.01295045;0.2292362;1.268683,0.01032734;-0.1737964;1.422243,0
1163,0.2221959;-0.174105;1.010121,0.1923828;-0.1547506;1.02985,0.001429126;-0.0234561;1.180679,-0.1208742;0.1973514;1.227586,0.01320668;0.2297333;1.26893,0.009548039;-0.1741455;1.419886,0
1198,0.2252637;-0.1387553;0.9952347,0.169779;-0.1056927;1.045253,0.0008225241;-0.0212389;1.179628,-0.1213246;0.1990201;1.229288,0.01336193;0.2302333;1.269325,0.009327971;-0.1741539;1.419608,0
1233,0.2284244;-0.1035309;0.9817744,0.166489;-0.08282375;1.044462,0.0002955834;-0.01780698;1.168748,-0.1215896;0.2002727;1.230179,0.01252298;0.2295488;1.269753,0.009858455;-0.1735228;1.420318,0
1266,0.2302507;-0.06785078;0.9715487,0.1739791;-0.06433322;1.034232,0.0001560904;-0.01093363;1.153288,-0.1217597;0.2011742;1.230558,0.01291676;0.2302406;1.269986,0.01018864;-0.1731076;1.420704,0
1300,0.2363745;-0.020537;0.9617084,0.1730661;-0.01400102;1.016321,-0.001783766;-0.006535219;1.14575,-0.1220494;0.2014061;1.230206,0.01196105;0.2300728;1.271234,0.01063274;-0.1686606;1.426756,0
1331,0.2300273;0.01877111;0.9581306,0.1719153;0.003430409;1.013228,-0.007880501;0.0002433406;1.135761,-0.1222233;0.2028949;1.23041,0.01135306;0.2298296;1.271223,0.01046008;-0.1666526;1.42746,0
1364,0.22694;0.0613377;0.9543043,0.1627727;0.0410745;1.007491,-0.01238562;0.003728588;1.131306,-0.1224259;0.2044131;1.227162,0.01184572;0.2308194;1.27132,0.01015176;-0.165029;1.427872,0
1396,0.2203613;0.09734137;0.9589408,0.1602793;0.06147586;1.009492,-0.02339391;0.02196432;1.118926,-0.1223603;0.205825;1.224089,0.01226209;0.2316768;1.271415,0.01001312;-0.1633851;1.428419,0
1431,0.2148403;0.1347031;0.9682283,0.1558291;0.09709878;1.023226,-0.02369761;0.02140664;1.11878,-0.1223323;0.2076026;1.222883,0.01251915;0.2323672;1.271808,0.008671856;-0.1616201;1.429527,0
1464,0.2075141;0.1682212;0.9782183,0.1493382;0.1214845;1.023947,-0.03001778;0.03640697;1.110943,-0.1223625;0.2095161;1.224717,0.01283663;0.2331587;1.272393,0.007923505;-0.1605693;1.430429,0
1498,0.1965748;0.1987855;0.9907018,0.1370745;0.1431034;1.029519,-0.03524729;0.0391403;1.109244,-0.12222;0.2127994;1.222645,0.01295831;0.2337093;1.272769,0.006872815;-0.1599278;1.430778,0
1532,0.1852057;0.2253111;1.003221,0.1366776;0.188442;1.027692,-0.03185597;0.04899503;1.104709,-0.122048;0.2136078;1.223547,0.0131754;0.2342271;1.273082,0.006733142;-0.1600728;1.431229,0
1564,0.1821757;0.2594505;1.012159,0.1316132;0.1964162;1.032039,-0.03195079;0.0553548;1.097174,-0.1218537;0.2143051;1.224062,0.0135269;0.2349973;1.273504,0.007103258;-0.1601188;1.43302,0
1598,0.1726663;0.2817772;1.027446,0.1191783;0.2134082;1.039733,-0.03252154;0.05935686;1.092954,-0.1215985;0.215131;1.224383,0.01375328;0.2353312;1.273544,0.006688673;-0.1607687;1.433454,0
1631,0.1626157;0.3023376;1.041524,0.1074742;0.2245038;1.047129,-0.03581451;0.06898879;1.082149,-0.1214914;0.2167386;1.225032,0.01390893;0.235659;1.273636,0.006493683;-0.1606164;1.434851,0
1663,0.1515738;0.3191676;1.05135,0.1165185;0.2848288;1.063469,-0.0329111;0.07321714;1.081185,-0.1214183;0.2181467;1.225265,0.01242831;0.2354545;1.27261,0.007627068;-0.1603102;1.435942,0
1697,0.1424282;0.3344695;1.064314,0.1167386;0.2856734;1.065175,-0.02974732;0.07780548;1.079762,-0.1210988;0.2193011;1.225521,0.01256434;0.2360864;1.272342,0.00746328;-0.1603465;1.436554,0
1732,0.1324733;0.3465168;1.074019,0.1293738;0.3143065;1.07713,-0.02830894;0.08124167;1.077877,-0.1207188;0.2200695;1.225577,0.01261556;0.2368142;1.271699,0.007392836;-0.1603642;1.436916,0
1763,0.1233843;0.3557074;1.084145,0.1185086;0.3158164;1.083402,-0.02880927;0.08221132;1.077457,-0.1202267;0.221128;1.225708,0.01268685;0.2377658;1.269402,0.007247895;-0.1604712;1.437365,0
1798,0.1157028;0.3607138;1.091365,0.1141187;0.3166904;1.085354,-0.0293485;0.08257946;1.076128,-0.1196183;0.2214235;1.225173,0.01287531;0.2386598;1.265329,0.00685474;-0.160929;1.437366,0
1831,0.06848051;0.3046935;1.100293,0.08533596;0.2562927;1.108179,-0.03037512;0.08351432;1.074617,-0.1192032;0.2219743;1.224917,0.01300684;0.2389405;1.262384,0.006426656;-0.1614142;1.437433,0
1864,0.06244996;0.306382;1.105058,0.08461563;0.2562732;1.109456,-0.03147499;0.0845198;1.073034,-0.1190517;0.2220256;1.224978,0.01090911;0.2381514;1.253031,0.006221978;-0.162189;1.437715,0
1897,0.05867489;0.3071585;1.104843,0.08272234;0.2556719;1.113091,-0.03288713;0.08526068;1.071044,-0.1187253;0.222355;1.224384,0.01017157;0.2377332;1.248718,0.00617439;-0.1625479;1.437593,0
1937,0.05805292;0.2956994;1.103134,0.07524984;0.2574056;1.117366,-0.03319792;0.08438093;1.069179,-0.1171931;0.2251567;1.220146,0.01007425;0.237591;1.247793,0.006193812;-0.1626219;1.437757,0
1962,0.05302636;0.2898824;1.104938,0.07090265;0.2604216;1.118845,-0.03378447;0.0866884;1.066293,-0.1165434;0.226884;1.218519,0.009878244;0.2377065;1.247181,0.006151746;-0.1626291;1.43853,0
1996,0.07996906;0.3341112;1.110719,0.07005782;0.2628407;1.117126,-0.03533806;0.09071077;1.061554,-0.1161191;0.2289064;1.216723,0.009976937;0.2372724;1.245383,0.00593981;-0.1626117;1.438173,0
2031,0.08069333;0.3355806;1.11414,0.06827457;0.2671318;1.116202,-0.0357012;0.09518346;1.05814,-0.1160712;0.2302759;1.216296,0.01011944;0.2371626;1.244899,0.005750654;-0.1626661;1.438271,0
2065,0.0792575;0.3325321;1.109168,0.06154443;0.2694964;1.113194,-0.04313351;0.09895708;1.052711,-0.1163413;0.2321577;1.215974,0.01033895;0.2370682;1.243806,0.005664529;-0.1626676;1.438323,0
2096,0.06654171;0.3181085;1.105821,0.04086262;0.2708171;1.107037,-0.06489358;0.1020938;1.043568,-0.1166356;0.2341167;1.215899,0.01039618;0.2372437;1.243313,0.005433456;-0.1626466;1.438474,0
2134,0.07923927;0.3162472;1.095811,0.04589278;0.2592081;1.082943,-0.0919347;0.1075505;1.03556,-0.1169927;0.2357744;1.216578,0.01039357;0.2374782;1.243113,0.005329031;-0.1626021;1.438614,0
2164,0.07521261;0.3046653;1.092345,0.03706512;0.2539612;1.076251,-0.1151881;0.1153542;1.031214,-0.1181407;0.2386885;1.217298,0.01029125;0.2375266;1.243273,0.005110334;-0.1626029;1.439002,0
2197,0.06467272;0.2982992;1.087366,0.0257536;0.2558579;1.073338,-0.1317722;0.1225304;1.029467,-0.1188809;0.2415334;1.217935,0.009998547;0.2376655;1.243478,0.004493691;-0.1627151;1.439009,0
2232,0.05997793;0.2950509;1.086731,0.0204556;0.2606362;1.070163,-0.1443243;0.1336984;1.032278,-0.1207889;0.2468356;1.223312,0.009780987;0.2380154;1.243636,0.003952862;-0.1627402;1.439388,0
2263,0.05271718;0.2855709;1.081494,0.01267904;0.2508713;1.064376,-0.1692798;0.1468009;1.031764,-0.1209293;0.2467038;1.225453,0.009584188;0.2382193;1.243618,0.003728707;-0.1629918;1.439297,0
2295,0.0434907;0.2745824;1.074315,-0.00232298;0.2408559;1.056502,-0.1993815;0.1615256;1.037367,-0.1210685;0.2441892;1.229233,0.009160674;0.2383739;1.243662,0.003542828;-0.1634917;1.439043,0
2332,0.0393229;0.2685913;1.070606,-0.006289139;0.2424283;1.053542,-0.2190562;0.1768863;1.043569,-0.1215333;0.2414598;1.233401,0.008934628;0.2385629;1.243806,0.003426822;-0.1639018;1.439241,0
2366,0.03786363;0.2704139;1.067876,-0.003917572;0.2515991;1.047189,-0.2346584;0.1915161;1.054257,-0.122849;0.2338276;1.242267,0.008963223;0.2386878;1.244354,0.003631444;-0.1646696;1.438632,0
2396,0.001731368;0.2604003;1.046754,-0.05008157;0.253854;1.041223,-0.2591684;0.2094355;1.071171,-0.1233083;0.2315326;1.245712,0.009735906;0.2391019;1.247355,0.003862347;-0.1650099;1.438694,0
2433,-0.004231432;0.2624944;1.048447,-0.04929516;0.2567018;1.041522,-0.2694507;0.2208981;1.08004,-0.1236658;0.2305823;1.247115,0.01162282;0.2395671;1.251117,0.003961222;-0.1651348;1.438789,0
2463,0.00948769;0.2991242;1.074975,-0.03699066;0.2737717;1.038673,-0.2768543;0.232014;1.086842,-0.123848;0.2305781;1.247163,0.01251685;0.239651;1.252373,0.004230716;-0.1656443;1.437465,0
2499,-0.03445857;0.2731804;1.05274,-0.08826703;0.2749032;1.040916,-0.293205;0.2450242;1.1057,-0.1245213;0.2309455;1.247374,0.01318936;0.2396481;1.253478,0.004197085;-0.1655636;1.437345,0
2530,-0.04992012;0.2747225;1.055453,-0.1001083;0.2749912;1.044257,-0.3028054;0.2511778;1.118797,-0.1255467;0.2316475;1.247764,0.01364456;0.2396968;1.254664,0.004077611;-0.1653311;1.437409,0
2566,-0.06727087;0.2857236;1.045874,-0.10714;0.2816814;1.045823,-0.3091272;0.2572408;1.128464,-0.1268778;0.232658;1.248421,0.01342024;0.239832;1.255257,0.003853319;-0.1649442;1.437348,0
2600,-0.07634654;0.2863688;1.055252,-0.1122959;0.2860495;1.064856,-0.3153186;0.2627802;1.138501,-0.1284429;0.2344582;1.249152,0.01292189;0.2399951;1.256007,0.003398667;-0.1641433;1.43737,0
2632,-0.08903164;0.2931264;1.059332,-0.1237691;0.2857087;1.071046,-0.3233154;0.268221;1.155746,-0.1293292;0.2356729;1.249789,0.01210945;0.2405314;1.257831,0.002879495;-0.1635335;1.437292,0
2666,-0.1251324;0.3087955;1.066685,-0.1310249;0.2850833;1.077591,-0.3320685;0.2738704;1.159749,-0.1404142;0.2475008;1.260974,0.007294067;0.2444465;1.27068,0.001951846;-0.1623756;1.43702,0
2699,-0.1409439;0.3232379;1.075384,-0.1537863;0.3535717;1.076843,-0.336672;0.2813956;1.169122,-0.142843;0.2523759;1.264416,0.006453621;0.2465938;1.275344,0.001223086;-0.1612464;1.436565,0
2733,-0.1448233;0.3320481;1.083816,-0.1595559;0.3505248;1.077989,-0.3409288;0.2877741;1.180254,-0.1437732;0.2558395;1.265853,0.006063829;0.2470786;1.277047,0.0007497233;-0.1599629;1.436148,0
2766,-0.1510517;0.3438098;1.102542,-0.1841826;0.344929;1.100286,-0.3498372;0.2933224;1.232279,-0.1420708;0.2553107;1.265191,0.006549827;0.247012;1.276411,0.0008326658;-0.1588202;1.437049,0
2799,-0.1486507;0.3507683;1.111332,-0.1744213;0.3460646;1.113945,-0.3497479;0.2939239;1.232133,-0.1419701;0.2567264;1.266627,0.00680239;0.2469738;1.275478,0.0005836011;-0.1578664;1.437013,0
2833,-0.1469531;0.3599059;1.123204,-0.1696438;0.3557733;1.127062,-0.3495278;0.2963527;1.233849,-0.1419643;0.2579191;1.267995,0.006921389;0.2467814;1.274875,0.0001862538;-0.1568957;1.437016,0
2942,-0.1255582;0.3820232;1.141517,-0.1514327;0.383884;1.139517,-0.3493339;0.3050094;1.24671,-0.1424352;0.2603707;1.270703,0.007054884;0.2462346;1.273622,-0.001376426;-0.1547263;1.435952,0
2964,-0.1266543;0.3848907;1.143372,-0.1555848;0.3878047;1.143802,-0.3492706;0.3065861;1.248689,-0.1425603;0.2608968;1.271122,0.006952388;0.2460708;1.273118,-0.001732709;-0.1540983;1.435538,0
3000,-0.1132657;0.3892649;1.140146,-0.1493852;0.390759;1.144625,-0.3492824;0.308009;1.25,-0.14279;0.2613204;1.271687,0.006794132;0.2459321;1.272761,-0.00250288;-0.1534794;1.435121,0
3035,-0.1095408;0.3933327;1.143845,-0.1461944;0.3988841;1.14727,-0.3557671;0.3102673;1.251038,-0.1483097;0.2711193;1.283185,0.00539339;0.2503138;1.273702,-0.003461695;-0.1518563;1.436098,0
3063,-0.1312986;0.3880222;1.146612,-0.1748725;0.3867695;1.160639,-0.3576094;0.310585;1.250474,-0.1502025;0.2725986;1.285452,0.004327727;0.2524422;1.273591,-0.004023405;-0.1512347;1.435853,0
3099,-0.1162118;0.3871292;1.135285,-0.1657322;0.3853204;1.154751,-0.3578701;0.3104812;1.249269,-0.1505264;0.2728932;1.285617,0.002921368;0.2514096;1.276578,-0.004323663;-0.1505957;1.435504,0
3131,-0.1242652;0.3859941;1.139156,-0.1720072;0.3829715;1.155853,-0.3587023;0.3101487;1.248378,-0.1516305;0.2728857;1.287619,0.00229017;0.2511154;1.28071,-0.004423619;-0.1501595;1.435841,0
3163,-0.138452;0.3813985;1.135659,-0.1751073;0.381332;1.154511,-0.3587053;0.3074473;1.243803,-0.1517716;0.2726865;1.28773,0.002023108;0.251068;1.282149,-0.004589234;-0.1498172;1.436093,0
3197,-0.1383373;0.3804172;1.127569,-0.170052;0.3832442;1.145122,-0.3584344;0.3023275;1.236458,-0.1518807;0.272267;1.287772,0.001384563;0.2510803;1.283741,-0.004597162;-0.1496921;1.436199,0
3233,-0.1429222;0.376673;1.115735,-0.16714;0.3783735;1.131136,-0.3537298;0.2947096;1.223141,-0.1480907;0.2660099;1.280626,0.00292115;0.2494637;1.27902,-0.004468654;-0.1497233;1.435831,0
3263,-0.1452524;0.3757134;1.107903,-0.1744325;0.3711271;1.122721,-0.3520381;0.2894289;1.217004,-0.1468559;0.2642655;1.278944,0.003493033;0.2491948;1.27797,-0.004264856;-0.1497862;1.435909,0
3297,-0.1480011;0.3707781;1.096639,-0.1736854;0.3703471;1.113677,-0.3489631;0.2813639;1.205476,-0.1456343;0.262861;1.277667,0.004067862;0.2488697;1.277125,-0.003775061;-0.1499659;1.435923,0
3329,-0.1483911;0.3636014;1.081116,-0.1611716;0.3704266;1.091417,-0.3371756;0.2745965;1.173879,-0.1447402;0.2618509;1.276492,0.004697685;0.2485418;1.276223,-0.00287005;-0.1507718;1.435144,0
3363,-0.147286;0.3550187;1.067881,-0.1570176;0.3631024;1.078772,-0.3323039;0.2677152;1.163513,-0.1447771;0.261772;1.276684,0.004890581;0.2485363;1.275776,-0.002800274;-0.1508178;1.435164,0
3399,-0.1413037;0.3421829;1.051568,-0.1515526;0.3491931;1.061488,-0.3243502;0.2524735;1.150128,-0.1438787;0.2606927;1.275496,0.005113667;0.2485264;1.275425,-0.002773664;-0.1508494;1.435282,0
3434,-0.1324467;0.3260044;1.035106,-0.1396392;0.3324362;1.044061,-0.3106039;0.232479;1.132778,-0.1429495;0.2595153;1.273951,0.005198657;0.2484784;1.274932,-0.002756547;-0.150886;1.435325,0
3466,-0.1166782;0.3072697;1.019908,-0.1242484;0.3147321;1.030134,-0.2951838;0.2145073;1.118741,-0.1421253;0.2584887;1.272746,0.005388585;0.2484365;1.27449,-0.002706285;-0.1511587;1.435702,0
3498,-0.1106283;0.2821407;0.9991327,-0.1140514;0.2940334;1.009411,-0.277012;0.1898911;1.108599,-0.1393653;0.2537496;1.270678,0.005870284;0.2479971;1.273068,-0.002477727;-0.1522418;1.436044,0
3530,-0.1061109;0.2539707;0.9831969,-0.1264698;0.2405833;0.9973942,-0.2749721;0.1485208;1.127971,-0.1349175;0.24435;1.270439,0.007573065;0.2463924;1.272634,-0.001704346;-0.1556751;1.438164,0
3565,-0.08840785;0.2182321;0.9580606,-0.1176115;0.2117781;0.9808023,-0.2626078;0.133518;1.124164,-0.1288435;0.230425;1.272192,0.01316288;0.2433763;1.270243,0.002446648;-0.1634222;1.437941,0
3600,-0.06532487;0.1824484;0.9367226,-0.1011844;0.1696088;0.9571399,-0.2414762;0.1196545;1.117295,-0.1275064;0.2298163;1.273002,0.01436752;0.2427263;1.269737,0.004239987;-0.167987;1.438695,0
3631,-0.04242948;0.1416208;0.9139097,-0.08330969;0.1228859;0.9548612,-0.2365053;0.10001;1.129921,-0.12745;0.2302388;1.27273,0.01452744;0.2423654;1.26985,0.004175328;-0.1699848;1.439628,0
3669,-0.02449979;0.09299164;0.8916284,-0.1007664;0.05376313;0.9569512,-0.2161291;0.07462841;1.141798,-0.1268708;0.2302404;1.272094,0.01456533;0.2416714;1.270301,0.004083844;-0.1701042;1.439564,0
3695,-0.0132516;0.03492123;0.8764983,-0.0858832;0.01900946;0.9610717,-0.1991662;0.06281567;1.143152,-0.1258155;0.2289943;1.270319,0.01453885;0.2413839;1.270256,0.005301919;-0.1675168;1.436702,0
3732,0.01848968;-0.01644445;0.8742271,-0.06327311;-0.02153154;0.975146,-0.1684469;0.04199599;1.156231,-0.1253392;0.227599;1.269086,0.01284966;0.239104;1.279613,0.00534295;-0.1672815;1.435525,0
3762,0.03148091;-0.07507278;0.8894894,-0.02703014;-0.05643912;0.9784026,-0.1459446;0.03224968;1.163594,-0.1248926;0.2261816;1.267914,0.01225494;0.2376225;1.2818,0.004711326;-0.1705173;1.427807,0
3799,0.05809514;-0.1237631;0.9019078,-0.01112626;-0.08940053;1.003801,-0.1254254;0.01216774;1.161711,-0.1229587;0.2147261;1.249287,0.012204;0.2360076;1.276218,0.003967143;-0.1741418;1.419676,0
3830,0.09159853;-0.1746909;0.9243712,0.04808503;-0.1450943;0.9911671,-0.09614611;0.007253136;1.169266,-0.1226216;0.2116346;1.247243,0.01273994;0.2338723;1.278868,0.003750772;-0.174477;1.419206,0
3867,0.1173886;-0.2150729;0.9600389,0.05804168;-0.1699326;1.038477,-0.08402792;-0.0004509505;1.172284,-0.1211888;0.2051142;1.241232,0.01315757;0.2330898;1.274631,0.003884507;-0.1749384;1.418613,0
3897,0.148045;-0.2597108;1.009894,0.05888847;-0.1753623;1.096107,-0.06956396;-0.006829412;1.182971,-0.1194424;0.1995016;1.238285,0.01337009;0.2325599;1.273001,0.004060392;-0.175216;1.418927,0
3932,0.1208143;-0.2255214;1.101165,0.07039063;-0.1708056;1.116192,-0.06040769;-0.01000254;1.1926,-0.1182842;0.1963357;1.236442,0.01388622;0.2317833;1.271235,0.005279125;-0.1756843;1.419397,0
3964,0.1293899;-0.2330204;1.119501,0.08149208;-0.1742485;1.131575,-0.05421101;-0.01273327;1.202457,-0.1174234;0.1940748;1.235079,0.01437239;0.2309104;1.269742,0.007394957;-0.1769174;1.419965,0
3998,0.1338052;-0.232272;1.121112,0.08511302;-0.175416;1.135273,-0.05241809;-0.01355164;1.207352,-0.1169096;0.1926389;1.23445,0.01510262;0.230983;1.264544,0.008797097;-0.179549;1.418646,0
4031,0.1325145;-0.2301228;1.125049,0.08680581;-0.1753649;1.134889,-0.05136633;-0.01435782;1.206948,-0.1166078;0.1915626;1.233657,0.01525094;0.2306431;1.261012,0.009328105;-0.1791579;1.420461,0
4065,0.134036;-0.2299727;1.119778,0.08777013;-0.1743386;1.133356,-0.04973319;-0.01432198;1.205742,-0.1164705;0.1910101;1.233164,0.01541923;0.2305163;1.259746,0.009923432;-0.1777265;1.423978,0
4097,0.1351081;-0.2227544;1.107948,0.0863829;-0.1640773;1.128247,-0.04830633;-0.0139699;1.204401,-0.1164165;0.1907714;1.232907,0.01542862;0.2304441;1.259003,0.009792886;-0.1771114;1.426197,0
4131,0.1346523;-0.22299;1.104963,0.08832476;-0.1646779;1.125741,-0.04609656;-0.01448581;1.202049,-0.1160039;0.1895504;1.231083,0.01544541;0.2302246;1.258027,0.0098019;-0.1768144;1.426895,0
4164,0.1357676;-0.2245129;1.104165,0.08885665;-0.1652969;1.124312,-0.04456392;-0.01386116;1.199672,-0.1159089;0.1894442;1.230748,0.01698556;0.2208743;1.264193,0.009642528;-0.1767524;1.427084,0
