Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
801,0.1229776;-0.2130435;1.137085,0.08837808;-0.1642535;1.141613,-0.05702598;-0.01966711;1.203964,-0.1641138;0.1809926;1.239012,-0.03893883;0.2266456;1.27288,-0.01155122;-0.1797903;1.425435,0
833,0.1193755;-0.2077629;1.139076,0.08969288;-0.1630505;1.142719,-0.05705841;-0.01942413;1.203981,-0.1653995;0.1815291;1.239278,-0.03896625;0.2267996;1.272997,-0.01146595;-0.1797711;1.425429,0
866,0.1223755;-0.2119784;1.135831,0.08884398;-0.1633606;1.141011,-0.05691908;-0.01930198;1.203784,-0.1657088;0.181583;1.23923,-0.03701061;0.2258131;1.271464,-0.01117872;-0.17986;1.425059,0
901,0.1231322;-0.2124861;1.133728,0.0884231;-0.1633849;1.140402,-0.05697794;-0.01905151;1.203584,-0.161353;0.1807569;1.237763,-0.03705225;0.2258871;1.271472,-0.01070736;-0.180204;1.424546,0
934,0.1200967;-0.2081052;1.136738,0.08928377;-0.1622827;1.140246,-0.05696446;-0.01891978;1.203566,-0.1625677;0.1812314;1.237908,-0.03577007;0.2252362;1.270537,-0.01054987;-0.1802593;1.424386,0
967,0.1193184;-0.2067847;1.13838,0.08950233;-0.162245;1.141019,-0.05694367;-0.01881987;1.203649,-0.159781;0.1809807;1.237651,-0.03597744;0.2255738;1.271289,-0.01038257;-0.1804147;1.424352,0
999,0.1226436;-0.2139873;1.13629,0.08823816;-0.1637593;1.141701,-0.05689235;-0.01880529;1.203785,-0.1615944;0.1817164;1.238453,-0.03493885;0.2250852;1.270747,-0.01023952;-0.180433;1.424317,0
1034,0.1228835;-0.2148681;1.135537,0.08797331;-0.1639934;1.141584,-0.05683362;-0.01878262;1.203843,-0.1626891;0.1823292;1.238965,-0.03512355;0.2254588;1.271423,-0.01016017;-0.1804511;1.424223,0
1067,0.1235022;-0.2144877;1.13484,0.08827142;-0.1645522;1.14114,-0.05681604;-0.01874213;1.203854,-0.1596593;0.1816518;1.238432,-0.03514787;0.2255387;1.271603,-0.009888164;-0.1806556;1.423949,0
1100,0.1199336;-0.2100205;1.137977,0.0887114;-0.16325;1.141938,-0.05680896;-0.01870637;1.204074,-0.1612871;0.1824665;1.239044,-0.03419663;0.224943;1.271062,-0.009839889;-0.1806863;1.423892,0
1135,0.1089215;-0.187379;1.145894,0.09482311;-0.1581527;1.146932,-0.05703533;-0.01851026;1.20435,-0.1589696;0.1817719;1.238772,-0.03357062;0.2245045;1.270732,-0.0100012;-0.1808744;1.423734,0
1169,0.111039;-0.1926219;1.14251,0.09245986;-0.1596483;1.144137,-0.05704952;-0.01850324;1.204368,-0.1573382;0.1813351;1.23832,-0.03289908;0.224019;1.270176,-0.01010319;-0.1810687;1.423119,0
1199,0.1239143;-0.21498;1.134114,0.08883005;-0.1649542;1.140131,-0.05711085;-0.01846017;1.204363,-0.156213;0.1809554;1.237933,-0.03220357;0.223563;1.269518,-0.008949694;-0.1831735;1.418728,0
1234,0.1050478;-0.1812993;1.145797,0.09180193;-0.1591343;1.141755,-0.05723948;-0.01838494;1.204355,-0.1553233;0.1806902;1.237645,-0.03187537;0.2232837;1.269276,-0.009050449;-0.1831289;1.418838,0
1266,0.1098957;-0.188079;1.149687,0.09087753;-0.1607958;1.145459,-0.05764105;-0.01827201;1.204759,-0.1547101;0.1805323;1.237716,-0.03202562;0.223823;1.271452,-0.008050233;-0.1839197;1.418256,0
1300,0.1091485;-0.1866372;1.147836,0.09100676;-0.1599378;1.145082,-0.05821577;-0.01817678;1.204477,-0.1541731;0.1803303;1.237453,-0.03202157;0.2238884;1.271697,-0.007251726;-0.1846192;1.417242,0
1333,0.1095105;-0.1867543;1.146047,0.09073059;-0.1600917;1.144317,-0.05847546;-0.01829846;1.203683,-0.1533331;0.1800463;1.236781,-0.03125658;0.2233902;1.270852,-0.007260344;-0.184532;1.417276,0
1367,0.1135251;-0.1895863;1.147843,0.08729475;-0.1575259;1.146496,-0.06132662;-0.01402293;1.202837,-0.1529346;0.1800114;1.236651,-0.03136228;0.2237529;1.271775,-0.007005129;-0.18485;1.416584,0
1402,0.1168265;-0.1923776;1.145008,0.08768602;-0.1573696;1.146228,-0.06137579;-0.01412493;1.201984,-0.1524984;0.1800642;1.236428,-0.03077333;0.2234837;1.271299,-0.00705757;-0.1843089;1.417169,0
1432,0.1199287;-0.1931999;1.143397,0.08809713;-0.1573532;1.145979,-0.06119123;-0.0142041;1.201314,-0.1519469;0.1800954;1.236262,-0.03079422;0.2242817;1.272936,-0.006916817;-0.1831396;1.418684,0
1467,0.1221166;-0.1927619;1.139352,0.09477216;-0.1623977;1.142048,-0.05399438;-0.01801665;1.195038,-0.1513521;0.1801047;1.235933,-0.03043601;0.2247371;1.273576,-0.006944013;-0.1827662;1.419048,0
