Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
2367,-1016;-6944;14552,1111;-829;-1330,-0.2349445;-0.0572155;0.9739881,-0.1917057;-0.02370755;1.174614,-0.1528113;0.1652317;1.121627,0.01951786;0.1796609;1.09036,0.02841555;-0.2661622;1.252184,1
2400,-920;-6676;14376,1088;-584;-1275,-0.235122;-0.05771566;0.9739689,-0.191691;-0.02375915;1.174476,-0.152942;0.1652873;1.121686,0.01951849;0.1796621;1.090359,0.02841058;-0.2661531;1.252179,1
2434,-916;-6484;14304,1629;-753;-1010,-0.2350067;-0.06117801;0.9631066,-0.1919058;-0.02354275;1.174795,-0.1529452;0.1653369;1.121688,0.01951737;0.1796683;1.090358,0.02840086;-0.2661356;1.252188,1
2468,-1044;-6808;14488,685;-425;-1223,-0.2347192;-0.0594417;0.9663726,-0.1918359;-0.02342141;1.174572,-0.1529448;0.1654437;1.121377,0.01949178;0.1796755;1.090023,0.02830245;-0.2661821;1.251867,1
2502,-948;-6400;14612,1598;-533;-889,-0.2351107;-0.05846278;0.9692708,-0.1919117;-0.02334157;1.174571,-0.1529574;0.1654603;1.121244,0.01946267;0.1796746;1.089999,0.02828851;-0.2661633;1.251828,1
2533,-956;-6420;14500,1042;-538;-993,-0.2356612;-0.05860581;0.9703258,-0.1923784;-0.02275894;1.175699,-0.153025;0.1656262;1.121522,0.01946782;0.1797923;1.090219,0.02830061;-0.2660833;1.252079,1
2570,-1136;-6872;14496,1177;-556;-521,-0.2352485;-0.05827397;0.9730821,-0.1924708;-0.02268024;1.175803,-0.1530402;0.1656408;1.121505,0.01946583;0.1798248;1.090242,0.02830525;-0.2660784;1.252082,1
2599,-1164;-6784;14672,1156;-593;-1122,-0.2353118;-0.05795165;0.9733611,-0.1925952;-0.02266156;1.175792,-0.153049;0.1656388;1.121508,0.01945178;0.1798759;1.09027,0.02830343;-0.2660679;1.252091,1
2634,-864;-6932;14420,1339;-542;-1000,-0.2352306;-0.05814183;0.9741458,-0.1926584;-0.02252134;1.175843,-0.1530568;0.1656888;1.121356,0.01942852;0.1798875;1.090265,0.02830479;-0.2660621;1.252072,1
2668,-552;-6752;14344,1143;-447;-1032,-0.2352402;-0.05815158;0.9741458,-0.1926847;-0.02256867;1.175841,-0.1531664;0.1656491;1.121327,0.01941957;0.1799002;1.090235,0.0283115;-0.2660583;1.252021,1
2703,-800;-6896;14588,1362;-114;-848,-0.2386303;-0.06553566;0.9532175,-0.1928623;-0.02255272;1.175936,-0.1531878;0.1655974;1.121342,0.01941647;0.1799488;1.090311,0.02831372;-0.2660493;1.252054,1
2733,-1380;-6820;14632,1263;-387;-1227,-0.2391561;-0.06625926;0.9521374,-0.1927225;-0.02284815;1.175143,-0.1532208;0.1655995;1.12121,0.01939706;0.1799883;1.090217,0.02827326;-0.2660512;1.251988,1
2765,-860;-6728;14432,962;-624;-1207,-0.2396817;-0.06669565;0.9507699,-0.191631;-0.02467463;1.170857,-0.1532664;0.1656053;1.121158,0.01937759;0.1799972;1.090216,0.02827467;-0.2660442;1.251991,1
2800,-944;-6548;14324,1288;-296;-1300,-0.2401389;-0.06744523;0.9506221,-0.1924587;-0.02688721;1.163885,-0.1533497;0.1656353;1.121307,0.01927989;0.1800853;1.090516,0.02827916;-0.2659963;1.252169,1
2834,-932;-6384;14808,1192;-273;-1027,-0.2407096;-0.0689308;0.9350625,-0.1918434;-0.02715104;1.163647,-0.153404;0.1656088;1.121364,0.01926978;0.1800977;1.090533,0.02816049;-0.2659505;1.252295,1
2867,-1100;-6188;14648,929;-333;-940,-0.237648;-0.06035899;0.9611392,-0.1915166;-0.0276121;1.163474,-0.1536356;0.1653784;1.121567,0.01925681;0.1801022;1.090525,0.02816093;-0.2659518;1.252286,1
2901,-1084;-6772;14644,1337;-743;-727,-0.2385258;-0.06750222;0.9413852,-0.1907487;-0.02795235;1.163103,-0.1536518;0.165221;1.121257,0.01913323;0.1800135;1.090139,0.02808541;-0.2659826;1.251957,1
2933,-872;-6292;14680,550;-331;-1224,-0.2386089;-0.06694138;0.943752,-0.1902016;-0.02855423;1.163526,-0.1536772;0.1652091;1.121269,0.01912228;0.1799987;1.090155,0.02809134;-0.2660117;1.251929,1
2966,-1088;-6868;14932,561;-704;-1320,-0.239639;-0.06606659;0.947006,-0.1900259;-0.02894559;1.163421,-0.1537091;0.1651908;1.121393,0.01904966;0.1800162;1.090329,0.02811624;-0.266029;1.25203,1
3001,-1060;-6688;14844,-676;-411;-1933,-0.2404279;-0.0659525;0.9489542,-0.1896142;-0.02966836;1.163774,-0.153689;0.1651542;1.121332,0.01903901;0.1799589;1.090136,0.02812902;-0.2660447;1.251907,1
3034,-1224;-7684;14728,-566;-1067;-2222,-0.2413264;-0.06557479;0.950209,-0.1893266;-0.03035663;1.163984,-0.1537407;0.1651157;1.121389,0.01902565;0.1799561;1.090114,0.02815338;-0.2660646;1.251879,1
3066,-688;-7632;14500,1307;-1252;-1368,-0.2430554;-0.06550346;0.9668918,-0.1891251;-0.03056031;1.164614,-0.1537375;0.165127;1.121378,0.01899531;0.1799357;1.09009,0.02816388;-0.2660624;1.251879,1
3104,-156;-6812;14024,953;-994;-1107,-0.2436188;-0.06565842;0.967989,-0.1890291;-0.03090266;1.16556,-0.1538581;0.1650254;1.121531,0.01898929;0.1799202;1.090111,0.02816732;-0.2660714;1.251878,1
3136,-668;-6764;14132,79;-255;-1351,-0.2455763;-0.06587413;0.969319,-0.1892513;-0.03066527;1.166309,-0.1538737;0.1650786;1.121637,0.01894806;0.1799368;1.090274,0.02818075;-0.2660733;1.251937,1
3166,-504;-6900;14208,-2330;421;-2155,-0.2468934;-0.06607931;0.9702872,-0.1893336;-0.03071879;1.166884,-0.153851;0.1650725;1.121667,0.01896598;0.1799426;1.090345,0.02816959;-0.2660796;1.252033,1
3201,-552;-6876;14016,-8842;1644;-5182,-0.2469643;-0.06602532;0.9703839,-0.1893424;-0.03081173;1.166989,-0.1538001;0.1650174;1.1212,0.01892073;0.1797675;1.089829,0.02810298;-0.2661526;1.251714,1
3234,484;-7224;12068,-16824;2717;-7376,-0.2479665;-0.06618902;0.9718484,-0.1895939;-0.03088164;1.168208,-0.1537997;0.1649691;1.121447,0.01886235;0.1798158;1.090186,0.02814751;-0.2661328;1.252003,1
3268,-432;-11772;10720,-32768;6989;-12518,-0.2479617;-0.06607238;0.9722695,-0.189622;-0.03123648;1.168724,-0.1538094;0.1649927;1.121387,0.01883192;0.1798027;1.090157,0.02814609;-0.2661284;1.251982,1
3300,544;-14080;8208,-30863;5442;-13013,-0.2481287;-0.06604626;0.9723568,-0.1896439;-0.03120217;1.168766,-0.1538051;0.165025;1.12133,0.01877904;0.1797785;1.090076,0.02814019;-0.2661475;1.251959,1
3337,244;-15676;4872,-31818;6669;-10988,-0.2483749;-0.06609593;0.97262,-0.1896778;-0.03153661;1.169015,-0.1538181;0.1650372;1.121319,0.01877456;0.1797768;1.090078,0.02813602;-0.2661424;1.251964,1
3370,1752;-16304;1516,-32768;7947;-12408,-0.2485385;-0.06610662;0.9726122,-0.1897;-0.03155549;1.168966,-0.1538057;0.1650482;1.121192,0.01877353;0.179756;1.090008,0.02814974;-0.2661447;1.251912,1
3408,3000;-16744;-2824,-32768;9523;-14494,-0.2487969;-0.06606158;0.9725795,-0.1897286;-0.0315793;1.168875,-0.1537979;0.1649978;1.121179,0.01877041;0.1797531;1.090009,0.02815275;-0.2661609;1.251915,1
3437,6016;-14236;-9936,-32768;15584;-19429,-0.2516119;-0.06648375;0.9633893,-0.1897829;-0.0315931;1.168871,-0.1538123;0.1650325;1.121168,0.01875684;0.1797536;1.090012,0.02817139;-0.2661604;1.251915,1
3467,6332;-14480;-13396,-32768;11072;-20622,-0.2543636;-0.06783827;0.9500664,-0.1898358;-0.03144335;1.168893,-0.1538134;0.1650309;1.120947,0.018736;0.1797389;1.089863,0.02818764;-0.2661554;1.251811,1
3501,8040;-3572;-14740,-32768;3841;-17828,-0.254525;-0.06777257;0.9492486,-0.1903472;-0.03141768;1.167807,-0.1538588;0.1650969;1.121114,0.01871429;0.1797991;1.089973,0.02819988;-0.2661412;1.251873,1
3537,7272;-2708;-12856,-29457;-806;-12931,-0.2542372;-0.06793924;0.9474456,-0.1906082;-0.03134475;1.167537,-0.1539196;0.1652023;1.121279,0.01867698;0.1798218;1.090066,0.02820452;-0.2661182;1.251918,1
3571,8604;3624;-14228,-15415;-5569;-8517,-0.2531572;-0.06828004;0.945191,-0.1907627;-0.03086488;1.16632,-0.1539331;0.165225;1.121229,0.01866522;0.1798209;1.090051,0.02820373;-0.2661067;1.25192,1
3601,8472;3396;-14368,-7625;-2119;-4690,-0.2512905;-0.07025276;0.9412945,-0.1909094;-0.03053837;1.166308,-0.1542208;0.1651977;1.121687,0.01864847;0.179824;1.090133,0.02817681;-0.2661016;1.251976,1
3635,9040;5372;-15224,-5569;-739;-2147,-0.2538584;-0.05679112;0.9643514,-0.1924301;-0.03008597;1.161143,-0.1542132;0.1651616;1.121689,0.01863675;0.1798182;1.090133,0.02816624;-0.2661202;1.251967,1
3669,8884;4596;-14920,-2574;-3151;-1085,-0.253748;-0.05692356;0.9643319,-0.1924807;-0.03004809;1.161151,-0.1542422;0.1652047;1.121874,0.0185752;0.1798699;1.090308,0.02815235;-0.2660812;1.252052,1
3703,9072;4212;-16024,-1380;-1259;-981,-0.2540512;-0.05722716;0.9632073,-0.1931196;-0.02946943;1.160009,-0.154249;0.1652159;1.121892,0.01857051;0.1798901;1.090327,0.02810969;-0.2660694;1.25208,1
3736,8224;4084;-15536,393;-1089;-1968,-0.2419096;-0.06545615;0.9613816,-0.1931445;-0.02922091;1.160234,-0.1542533;0.1652337;1.121911,0.018566;0.1798943;1.09034,0.02806746;-0.2660647;1.2521,1
3805,8172;4848;-15872,3427;-1314;-218,-0.2460389;-0.06209368;0.9618022,-0.1932116;-0.02892063;1.160138,-0.1543772;0.1651195;1.122223,0.01857987;0.1799202;1.090408,0.02806754;-0.2660569;1.25212,1
3832,8176;4940;-16392,4516;-383;514,-0.2453721;-0.06551322;0.9526929,-0.1933657;-0.02878753;1.160609,-0.1544068;0.165091;1.122462,0.0185868;0.1799882;1.090662,0.02810202;-0.266016;1.252263,1
3867,7968;2988;-16200,13823;-1160;775,-0.2480367;-0.05873381;0.967791,-0.1951319;-0.02668642;1.166287,-0.1543972;0.1650774;1.122496,0.01859097;0.1799858;1.090696,0.02811255;-0.2660157;1.252268,1
3899,8152;3312;-16480,10347;903;2106,-0.2472948;-0.05833177;0.9696706,-0.195871;-0.02578985;1.16848,-0.1543925;0.1650581;1.122479,0.01859163;0.1799881;1.090685,0.02810857;-0.2660158;1.25221,1
3934,7544;-616;-14696,19695;-1056;4687,-0.247142;-0.05701305;0.9718986,-0.1962617;-0.02487212;1.170914,-0.1543935;0.1650529;1.12251,0.01860218;0.1799858;1.090718,0.02810996;-0.2660155;1.252213,1
3971,8264;596;-17016,20496;-308;5269,-0.2464963;-0.05653562;0.9722803,-0.1964275;-0.0245543;1.171532,-0.1543555;0.1650946;1.122483,0.01862106;0.1799733;1.090701,0.02810538;-0.2660181;1.252163,1
