Time_Stamp,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3232,-0.1197177;-0.0859086;1.476923,0.06791139;-0.1304221;1.486024,0.1276694;-0.343187;1.450834,0.1248938;-0.4688513;1.276553,0.1125428;-0.4957119;1.23138,-0.1079381;-0.5313417;1.394517,0
3265,-0.1196348;-0.08591208;1.476935,0.06802392;-0.1304319;1.48605,0.1123552;-0.3952661;1.429681,0.1299478;-0.4872494;1.235652,0.1412624;-0.4886752;1.187874,-0.1079325;-0.5313211;1.394544,1
3299,-0.1194981;-0.08591635;1.477144,0.06806435;-0.1304537;1.486107,0.1123326;-0.3952253;1.42999,0.1298413;-0.4872639;1.235981,0.142082;-0.491733;1.187344,-0.1079196;-0.531319;1.394632,1
3333,-0.1194871;-0.08591726;1.477145,0.06811827;-0.1304724;1.486123,0.1123618;-0.3953471;1.429753,0.1298544;-0.4873815;1.235741,0.1452898;-0.4799868;1.226098,-0.1079217;-0.5313021;1.394647,1
3366,-0.1193582;-0.08592303;1.477609,0.06820847;-0.1304608;1.486699,0.1122884;-0.3955441;1.430452,0.1293544;-0.4885862;1.236904,0.1264173;-0.5209373;1.17004,-0.1078888;-0.5312452;1.394982,1
3400,-0.1193059;-0.08594124;1.477826,0.06826381;-0.1304702;1.486865,0.1122838;-0.3955584;1.430715,0.1293642;-0.488454;1.237096,0.1478716;-0.477233;1.228235,-0.1078764;-0.5312415;1.39509,1
3432,-0.1192522;-0.08593405;1.477935,0.06832694;-0.1305255;1.486944,0.1123249;-0.3955945;1.430697,0.1293506;-0.4885075;1.237081,0.1434141;-0.4942246;1.188187,-0.1078218;-0.5312119;1.395234,1
3465,-0.1192407;-0.08597054;1.478254,0.06843999;-0.1306205;1.487563,0.1124085;-0.3956804;1.431629,0.1291978;-0.4882711;1.237832,0.1258707;-0.5204095;1.170802,-0.1077595;-0.5312147;1.395527,1
3499,-0.1192034;-0.08599551;1.478253,0.06848113;-0.1306684;1.487526,0.1284635;-0.3430673;1.449945,0.1241965;-0.4707826;1.277262,0.1116566;-0.4949209;1.231064,-0.107744;-0.5312241;1.395554,1
3532,-0.1190545;-0.08607284;1.478698,0.06858338;-0.1307268;1.487853,0.1137141;-0.3963499;1.436519,0.1283198;-0.4857038;1.240963,0.1246853;-0.5170263;1.174228,-0.1077286;-0.5311261;1.395868,1
3565,-0.1190502;-0.0860716;1.47869,0.0686807;-0.1308653;1.487603,0.1136506;-0.3963358;1.434971,0.1284359;-0.486453;1.239794,0.1246373;-0.5170223;1.16923,-0.1077298;-0.5311225;1.39587,1
3602,-0.1190074;-0.08605406;1.478575,0.06867858;-0.1309572;1.487407,0.1289634;-0.3418278;1.448972,0.1243231;-0.4707306;1.27722,0.1121572;-0.4942297;1.231282,-0.107728;-0.5311264;1.395868,1
3631,-0.1189747;-0.08605894;1.478565,0.06869072;-0.1309579;1.487409,0.1290075;-0.3416661;1.44903,0.1242897;-0.4707469;1.27742,0.1121346;-0.493513;1.231279,-0.1077267;-0.5311282;1.395873,1
3665,-0.1189536;-0.08605753;1.478576,0.06868806;-0.1309807;1.487389,0.1290155;-0.3416425;1.449106,0.1245177;-0.4704561;1.27728,0.1122918;-0.4949581;1.231833,-0.1077182;-0.5311416;1.39589,1
3699,-0.1189001;-0.08604521;1.478461,0.06874334;-0.1310318;1.487099,0.1289799;-0.3416512;1.449012,0.1244636;-0.4702129;1.276989,0.1121738;-0.4931745;1.230974,-0.1077292;-0.5311446;1.395873,1
