Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
334,-0.04660936;-0.4056777;1.244712,-0.01705159;-0.3685361;1.329904,0.002311083;-0.2578947;1.484923,0.06114677;-0.03455887;1.546962,0.2180862;0.01351247;1.546643,0.1090209;-0.4354402;1.458245,0.1928196;-0.4479461;1.477844,0.305193;-0.4721715;1.090128,0
366,-0.04469893;-0.4030489;1.241969,-0.0172049;-0.3680999;1.329403,0.002376364;-0.2578863;1.484716,0.06115328;-0.03458786;1.546882,0.2180957;0.01350662;1.546577,0.109215;-0.435479;1.457786,0.1929936;-0.4479661;1.477489,0.3051906;-0.4720928;1.089829,0
399,-0.04731368;-0.4053968;1.244668,-0.01721775;-0.3683762;1.329915,0.002452375;-0.2579148;1.485031,0.06122082;-0.03447001;1.547224,0.2181083;0.01352789;1.546707,0.1091728;-0.4353095;1.458759,0.1930596;-0.4478005;1.478351,0.3051818;-0.4724656;1.090625,0
434,-0.04492303;-0.402246;1.240661,-0.01724685;-0.3676732;1.329323,0.002569274;-0.257623;1.484729,0.06122422;-0.03447338;1.547165,0.2181179;0.01354131;1.546646,0.1090773;-0.4353202;1.458601,0.1928935;-0.4478476;1.47809,0.3052734;-0.4724082;1.090254,0
467,-0.04539201;-0.4006335;1.240278,-0.01739475;-0.3673209;1.329301,0.00269898;-0.2574369;1.484795,0.06122138;-0.03447132;1.547177,0.2181176;0.01354112;1.546646,0.1090719;-0.4353125;1.458703,0.1928875;-0.4478372;1.478102,0.3052898;-0.4723385;1.090225,0
499,-0.04410651;-0.3961892;1.240062,-0.01842113;-0.3638121;1.329473,0.003402988;-0.256189;1.486392,0.06122049;-0.0344598;1.547192,0.2181215;0.01354089;1.546631,0.1090745;-0.435302;1.458711,0.1928943;-0.4478304;1.478102,0.3052879;-0.4723345;1.090212,0
533,-0.06298241;-0.4005933;1.208969,-0.01887246;-0.36076;1.330238,0.004378561;-0.2539697;1.490331,0.0612269;-0.03448102;1.547292,0.2181237;0.01354029;1.546649,0.1090304;-0.4351794;1.459091,0.1928677;-0.4477152;1.478452,0.3053189;-0.472468;1.09055,0
566,-0.07387892;-0.3771637;1.205027,-0.02785515;-0.3507234;1.301694,0.004537694;-0.253933;1.490574,0.06122163;-0.03447822;1.547319,0.2181331;0.01353816;1.546616,0.1090587;-0.435155;1.459085,0.1929003;-0.4476954;1.478447,0.3052967;-0.4724613;1.090537,0
599,-0.07158309;-0.3489902;1.20029,-0.03129596;-0.3582138;1.292749,0.005458384;-0.2533422;1.49208,0.06121751;-0.03450025;1.547409,0.2181294;0.01353501;1.546615,0.1088978;-0.4350196;1.4594,0.1928126;-0.4476387;1.478568,0.3053071;-0.4724609;1.09056,0
633,-0.0679049;-0.3015884;1.181612,-0.02499658;-0.4024233;1.335133,0.006575621;-0.2510563;1.493899,0.06122935;-0.03451652;1.547293,0.2181253;0.01349528;1.54639,0.1088369;-0.4349415;1.459263,0.1927485;-0.4475678;1.478307,0.3052818;-0.4722949;1.090087,0
667,-0.06085096;-0.2703289;1.178315,-0.02436146;-0.4043725;1.336671,0.007032309;-0.2515197;1.496137,0.0612195;-0.03453412;1.547296,0.2181284;0.01349505;1.546379,0.1088754;-0.4348921;1.459378,0.192826;-0.4475492;1.478422,0.3052185;-0.4722645;1.090184,0
701,-0.04103929;-0.4202183;1.293572,-0.02339093;-0.4052948;1.338693,0.009259393;-0.2442576;1.504668,0.06117194;-0.03457021;1.547441,0.2181267;0.01347736;1.546416,0.1092706;-0.4351329;1.460001,0.1931532;-0.4477525;1.478911,0.3052746;-0.4723836;1.090522,0
733,-0.05206139;-0.1897719;1.188569,-0.02381244;-0.3985614;1.358498,0.01039077;-0.2433836;1.504274,0.06113378;-0.03458375;1.547456,0.2181198;0.01345542;1.546413,0.1095298;-0.4353895;1.460104,0.1933004;-0.4479406;1.478893,0.3052543;-0.4723267;1.090373,0
766,-0.04635692;-0.1378922;1.203888,-0.02529635;-0.1902319;1.303795,0.01269483;-0.274662;1.473035,0.06115228;-0.03443444;1.547295,0.2180899;0.01336386;1.546155,0.1095913;-0.4355082;1.459803,0.1933236;-0.448108;1.478643,0.3052163;-0.4721463;1.090107,0
799,-0.03383047;-0.09493375;1.223077,-0.007774854;-0.1477269;1.310073,0.005043275;-0.2667562;1.460941,0.06128754;-0.03407248;1.547084,0.2180679;0.01329118;1.545888,0.109623;-0.435394;1.459132,0.1933278;-0.448111;1.477941,0.3050468;-0.4717268;1.08927,0
833,-0.01861332;-0.06049529;1.262085,-0.0009799491;-0.1310218;1.325942,0.003959208;-0.2674501;1.461301,0.06198256;-0.03344388;1.54748,0.2180486;0.01324002;1.54601,0.1099438;-0.4357044;1.460305,0.1934859;-0.4484212;1.478757,0.3051342;-0.4719846;1.089805,0
866,-0.002731505;-0.03892892;1.299545,0.006359045;-0.1100409;1.345257,0.002432872;-0.2640278;1.459312,0.06394177;-0.03319325;1.547086,0.21804;0.0132181;1.546023,0.110404;-0.4358411;1.460126,0.1939006;-0.4485691;1.478638,0.3050601;-0.4719663;1.089669,0
900,0.01097654;-0.01729708;1.327999,0.007695847;-0.08445588;1.356598,0.001680319;-0.2591644;1.458401,0.06890551;-0.03470863;1.539226,0.2179632;0.01312099;1.545854,0.1102008;-0.4366295;1.458795,0.1938884;-0.4494106;1.477646,0.3049957;-0.471579;1.088785,0
933,0.02318672;-0.005796504;1.365456,0.009607514;-0.09642019;1.354541,0.001370595;-0.2546119;1.462032,0.06996932;-0.03722597;1.533453,0.217967;0.01310384;1.54585,0.1102993;-0.4374275;1.458552,0.1941115;-0.4502515;1.477549,0.3049203;-0.4713326;1.088701,0
966,0.03108987;-0.008656595;1.389261,0.009930109;-0.09523906;1.355877,0.001180327;-0.2537541;1.462811,0.06880368;-0.03802871;1.525188,0.2179378;0.01302739;1.545682,0.1102796;-0.4382399;1.457677,0.1942202;-0.4509664;1.477,0.3047946;-0.4709816;1.088283,0
998,0.03491239;-0.01154966;1.41141,0.01066726;-0.0933589;1.360537,0.001096101;-0.2524524;1.466458,0.06677819;-0.03939131;1.511417,0.2179366;0.01300299;1.545737,0.1104378;-0.4386903;1.457826,0.1946265;-0.4515207;1.477293,0.3045646;-0.470826;1.088629,0
1033,0.03597384;-0.0131271;1.415231,0.01076929;-0.09317243;1.361107,0.001010068;-0.2523316;1.466901,0.06636485;-0.03920956;1.51025,0.2179521;0.01298502;1.545771,0.1105908;-0.4388644;1.457692,0.1949911;-0.4517478;1.477239,0.304386;-0.4707517;1.088598,0
1065,0.03509898;-0.01274644;1.415952,0.01094825;-0.09300556;1.361287,0.001059803;-0.2521765;1.467046,0.06595205;-0.03905904;1.509494,0.217956;0.01295572;1.545799,0.1105619;-0.4391353;1.457745,0.1950283;-0.4520717;1.477376,0.3043191;-0.4706282;1.088783,0
1100,0.03411277;-0.00965041;1.411556,0.01105912;-0.09275082;1.361249,0.001100973;-0.2518865;1.467054,0.06541128;-0.03870222;1.507457,0.2179694;0.01293905;1.545771,0.1107335;-0.4393672;1.457127,0.1953061;-0.4522918;1.476883,0.3042618;-0.4705856;1.088331,0
1134,0.03308893;-0.008198648;1.40671,0.01119616;-0.09285244;1.361111,0.001128419;-0.2519487;1.466966,0.06545552;-0.04021551;1.505668,0.2179806;0.01288348;1.545664,0.1105782;-0.4398358;1.456802,0.1953066;-0.4526706;1.476602,0.3039812;-0.4702439;1.087984,0
1166,0.03232461;-0.008892747;1.409257,0.01119401;-0.09283283;1.361169,0.001085561;-0.2519363;1.467006,0.0652346;-0.04026501;1.50466,0.2179926;0.01284979;1.545659,0.1110701;-0.4404399;1.456421,0.1957555;-0.4531921;1.476429,0.3038979;-0.4701223;1.087898,0
1198,0.03391976;0.01019998;1.411808,0.005758591;-0.06149723;1.42193,0.001068375;-0.2519589;1.467098,0.06515088;-0.04024556;1.50455,0.2180043;0.01283014;1.545643,0.1112213;-0.4407831;1.456244,0.1958887;-0.453501;1.476306,0.3038853;-0.4700647;1.087797,0
1234,0.03324142;0.0108805;1.410865,0.005913618;-0.06132431;1.421786,0.001155809;-0.2518655;1.4671,0.06505974;-0.04054641;1.504508,0.2180171;0.01281136;1.545637,0.1112909;-0.441088;1.456296,0.1960427;-0.4537891;1.476405,0.3038045;-0.4699794;1.0879,0
1266,0.03360137;0.01032796;1.408165,0.006081672;-0.06101724;1.421062,0.001247433;-0.2516866;1.466756,0.06511938;-0.04169239;1.503794,0.2180406;0.01273148;1.545424,0.1113706;-0.4413299;1.455927,0.1963627;-0.4539788;1.475906,0.3036416;-0.4698774;1.087114,0
1298,0.03298085;0.01139194;1.409762,0.006072308;-0.06086964;1.420934,0.001230947;-0.2515963;1.466731,0.06515454;-0.041562;1.503613,0.2180601;0.01271084;1.545415,0.1115746;-0.4415142;1.455895,0.1965894;-0.4541591;1.475866,0.303588;-0.469882;1.087043,0
1332,0.03255764;0.01237706;1.411256,0.006028953;-0.06054252;1.420769,0.001177215;-0.2513314;1.466691,0.06514958;-0.04152205;1.503625,0.2180732;0.01267273;1.545424,0.1116175;-0.4415415;1.455936,0.1967247;-0.4541987;1.47595,0.3035056;-0.4698544;1.087152,0
1367,0.0336693;0.01166841;1.421299,0.01677539;-0.06755581;1.425948,0.001089622;-0.251182;1.466961,0.06523012;-0.04130979;1.503802,0.2181665;0.01263394;1.545582,0.1117086;-0.4416109;1.456713,0.1968679;-0.4542861;1.476712,0.3034826;-0.4700167;1.087896,0
1398,0.03402757;0.01922816;1.416797,0.01702453;-0.02947377;1.40897,0.0009938431;-0.2507547;1.466793,0.06543252;-0.04107816;1.50422,0.2181766;0.01260211;1.545524,0.1115411;-0.4415833;1.456867,0.1967282;-0.454288;1.476733,0.3034924;-0.4699284;1.087813,0
1433,0.03796507;0.01776852;1.425802,0.01700178;-0.02846035;1.409149,0.0007631234;-0.2501184;1.466836,0.06572961;-0.04046754;1.505817,0.2181831;0.01258203;1.54551,0.1114506;-0.4415078;1.456967,0.1966976;-0.4542553;1.476763,0.3035057;-0.469935;1.087816,0
1465,0.04293546;0.01397339;1.431799,0.01690783;-0.02766067;1.410081,0.0004587447;-0.2495871;1.467545,0.06588909;-0.03944089;1.50591,0.218168;0.01255008;1.545515,0.1114408;-0.4414498;1.456995,0.1966643;-0.454226;1.476775,0.3035376;-0.4699513;1.087829,0
1498,0.04646614;0.01398151;1.428276,0.0169045;-0.02696973;1.410098,0.0003107744;-0.2490801;1.467506,0.06618413;-0.03812349;1.505518,0.2181405;0.01248745;1.545377,0.1115217;-0.4410816;1.456684,0.1968413;-0.4538603;1.476349,0.3034626;-0.4699718;1.087247,0
1533,0.04924609;0.01260316;1.432274,0.0165131;-0.02684979;1.4109,-2.072044E-05;-0.2485778;1.468273,0.06649259;-0.0375177;1.505571,0.2181345;0.01244395;1.545468,0.1115302;-0.4410591;1.456885,0.1967401;-0.4539516;1.476726,0.303564;-0.4699589;1.087919,0
1566,0.05191942;0.01109812;1.423819,0.0162631;-0.02685636;1.410922,-0.0007485524;-0.2476563;1.46779,0.06665027;-0.03719467;1.505079,0.2181246;0.0123529;1.545288,0.1113601;-0.4410239;1.456518,0.1965854;-0.4540111;1.476425,0.3035545;-0.4698365;1.087646,0
1598,0.05034186;0.01218505;1.428624,0.01632601;-0.02670573;1.411477,-0.001133818;-0.244873;1.471028,0.06689355;-0.03665093;1.505177,0.2181635;0.01229341;1.545557,0.1111896;-0.440929;1.458423,0.1964684;-0.4540923;1.478145,0.3036251;-0.4700114;1.08919,0
1633,0.05109784;0.01042157;1.423029,0.01615824;-0.02655786;1.411311,-0.001228536;-0.2449263;1.470924,0.0669923;-0.03643838;1.504919,0.2181631;0.01225947;1.545474,0.1112749;-0.4407215;1.458076,0.196687;-0.4538856;1.477726,0.30353;-0.4699996;1.088628,0
1665,0.05110502;0.01055157;1.428727,0.01606969;-0.02641725;1.411429,-0.001272945;-0.2449516;1.471023,0.06703576;-0.03637812;1.504941,0.2181793;0.01222559;1.545597,0.1111297;-0.4408289;1.458778,0.196517;-0.4540882;1.478697,0.3035998;-0.4701835;1.089921,0
1698,0.05307029;0.01059295;1.422963,0.01605633;-0.02638131;1.411389,-0.001272503;-0.2450047;1.47099,0.0670549;-0.03634375;1.504974,0.2181865;0.01221934;1.545603,0.1111135;-0.4408358;1.45877,0.1964675;-0.4541329;1.478726,0.3035805;-0.4701623;1.09004,0
1733,0.0553272;0.006135152;1.416903,0.0117666;-0.03936723;1.414366,-0.001225067;-0.2449525;1.470994,0.06703886;-0.03632619;1.505151,0.2181902;0.01220016;1.545593,0.1111937;-0.4408661;1.458421,0.1964831;-0.4541979;1.478575,0.3036133;-0.4701215;1.089982,0
1768,0.05980889;0.006566005;1.407603,0.01028602;-0.04613494;1.413914,-0.001082216;-0.2456371;1.470494,0.06685498;-0.03670241;1.507231,0.2181954;0.0121896;1.545588,0.1114663;-0.4409068;1.458055,0.1967881;-0.4542463;1.478452,0.3034983;-0.470105;1.089997,0
1799,0.06847504;0.007407452;1.393025,0.01004648;-0.04738126;1.4129,-0.000717814;-0.245635;1.469101,0.06576488;-0.03799955;1.510017,0.2182439;0.01212451;1.545375,0.1122775;-0.4417322;1.456182,0.1972975;-0.4549418;1.477258,0.3033615;-0.4698777;1.089256,0
1864,0.07519217;-0.003985742;1.38583,0.008467812;-0.06660871;1.416075,-0.000552282;-0.2583444;1.470534,0.06345083;-0.03640955;1.516288,0.2184389;0.01208131;1.545233,0.1125423;-0.4417964;1.455557,0.1973965;-0.4550866;1.477123,0.3033337;-0.4697886;1.089339,0
1879,0.09581506;0.003074879;1.375743,0.08978328;-0.02644663;1.381443,0.004687204;-0.2523095;1.463629,0.05831568;-0.03706955;1.528166,0.2186534;0.01213517;1.545137,0.1124716;-0.4417113;1.455422,0.1974052;-0.4550912;1.477233,0.3032346;-0.4697576;1.090429,0
1899,0.1130032;9.217928E-05;1.360419,0.09728391;-0.02353684;1.375641,0.008842387;-0.2483914;1.456942,0.05101007;-0.03405718;1.546004,0.2188134;0.01219911;1.544894,0.1124958;-0.4415334;1.45505,0.1974053;-0.4550771;1.477251,0.3031912;-0.4697514;1.091029,0
1933,0.1310561;-0.003012718;1.339675,0.07347354;-0.03786601;1.310588,0.01396611;-0.2462195;1.447612,0.05086907;-0.03413128;1.546222,0.2188392;0.01226829;1.544477,0.1125591;-0.4414673;1.454865,0.1974095;-0.4550513;1.477184,0.303148;-0.4697424;1.090989,0
1966,0.1434511;-0.01803957;1.320782,0.06643462;-0.07021337;1.313897,0.009387664;-0.2584615;1.45058,0.05092011;-0.03418257;1.546306,0.2184663;0.01248583;1.543736,0.1126827;-0.4412383;1.453695,0.1974521;-0.4549758;1.476848,0.3030171;-0.4696631;1.090952,0
2002,0.1643007;-0.023536;1.305854,0.07777975;-0.05948615;1.297464,0.01706055;-0.2532569;1.438043,0.05096738;-0.03422943;1.546333,0.2180684;0.0129978;1.543653,0.1128977;-0.4411411;1.45395,0.1975505;-0.4547815;1.476787,0.3029443;-0.4699314;1.090346,0
2035,0.2014635;-0.01742196;1.295665,0.1820485;-0.04436503;1.301622,0.03690612;-0.2083964;1.410606,0.05100061;-0.03433113;1.546343,0.217774;0.01306068;1.54401,0.1131926;-0.4407502;1.455042,0.1975838;-0.4543762;1.477151,0.3029467;-0.4702814;1.090459,0
2066,0.2256234;-0.02418847;1.275772,0.1795757;-0.05703149;1.294202,0.04084606;-0.2044191;1.403609,0.05112192;-0.03456572;1.546,0.2176833;0.01307554;1.544068,0.1134412;-0.4405572;1.455277,0.1976166;-0.4541028;1.477151,0.3030148;-0.4704385;1.090214,0
2098,0.2503187;-0.03425648;1.259484,0.172882;-0.1056021;1.286929,0.04772058;-0.199466;1.396359,0.05121954;-0.03502788;1.54541,0.2176105;0.01305053;1.544159,0.1151199;-0.4399309;1.454834,0.1984784;-0.4533789;1.476929,0.3029503;-0.4706184;1.090178,0
2133,0.269696;-0.04999038;1.244619,0.2112318;-0.08043609;1.272219,0.05707128;-0.1919528;1.390129,0.05159403;-0.03543084;1.543993,0.2175873;0.01304495;1.544169,0.1174941;-0.438634;1.453705,0.2000366;-0.4519534;1.476587,0.3026487;-0.4709282;1.090473,0
2166,0.2878819;-0.06738506;1.233382,0.2028192;-0.1246899;1.274947,0.05910265;-0.1908439;1.389921,0.05174426;-0.03544034;1.543422,0.2174458;0.0131192;1.544314,0.1185374;-0.4371523;1.455189,0.2010522;-0.4497743;1.478031,0.3022123;-0.4715624;1.092099,0
2200,0.3052689;-0.0881182;1.223018,0.2251025;-0.1195747;1.26691,0.06187057;-0.1863736;1.392668,0.05183375;-0.03555055;1.542652,0.2173915;0.01315783;1.544441,0.1202424;-0.436065;1.455834,0.2024347;-0.448272;1.478812,0.301957;-0.4719609;1.093196,0
2233,0.3161176;-0.1136989;1.215008,0.2305534;-0.1177483;1.203458,0.0679872;-0.1808536;1.392053,0.05190016;-0.0355631;1.542337,0.2173987;0.01322227;1.544607,0.1231524;-0.4342062;1.456502,0.2057249;-0.4457989;1.479896,0.3012374;-0.4725939;1.094827,0
2266,0.3550349;-0.1329865;1.199201,0.2070393;-0.1931488;1.273533,0.06714438;-0.1742441;1.402133,0.05199297;-0.0354902;1.541985,0.217388;0.01326171;1.544711,0.1230805;-0.4337964;1.456993,0.2055629;-0.4454891;1.480173,0.3013349;-0.4730306;1.095068,0
2364,0.2982933;-0.2119978;1.220242,0.2260026;-0.2083284;1.256276,0.09311074;-0.1699546;1.387868,0.05256532;-0.03526648;1.54126,0.2174382;0.01334236;1.544775,0.1250273;-0.4324051;1.455645,0.206507;-0.4444833;1.479442,0.301409;-0.4770617;1.095368,0
2474,0.3611862;-0.2662865;1.18638,0.2857667;-0.2448822;1.232941,0.1076715;-0.1687182;1.384861,0.05363982;-0.03501277;1.540225,0.2175879;0.01335386;1.544682,0.1268003;-0.431876;1.45245,0.207321;-0.4442926;1.47754,0.3016196;-0.4796691;1.094846,0
2501,0.355845;-0.2786867;1.18387,0.2847187;-0.2502708;1.232486,0.1082292;-0.1689114;1.385572,0.05400978;-0.03499851;1.539996,0.2176659;0.01333638;1.544615,0.1264965;-0.4316097;1.451534,0.2068633;-0.4442604;1.476577,0.3019955;-0.4807065;1.094033,0
2531,0.3394644;-0.2859057;1.191457,0.2684728;-0.25459;1.242262,0.1088063;-0.1711178;1.389167,0.05448006;-0.03451459;1.540529,0.2178822;0.01317497;1.544808,0.1263899;-0.4313064;1.451427,0.2065958;-0.44406;1.476304,0.3024408;-0.4822744;1.093807,0
2565,0.3578186;-0.3035882;1.173223,0.2667901;-0.262604;1.238593,0.1053175;-0.1692629;1.396204,0.05479973;-0.03459065;1.54033,0.2179976;0.01316941;1.544682,0.1253497;-0.4307508;1.450284,0.2054437;-0.4439038;1.475185,0.3030691;-0.4799583;1.092548,0
2598,0.3484563;-0.3140524;1.168594,0.262487;-0.2803335;1.229564,0.1043992;-0.1706244;1.398121,0.0550383;-0.0344305;1.540569,0.2180985;0.01315776;1.544574,0.1245938;-0.4306516;1.449589,0.2043444;-0.4441009;1.474396,0.3044293;-0.4753402;1.091308,0
2632,0.3349999;-0.3244232;1.163848,0.2595125;-0.2802414;1.231027,0.1020556;-0.1711744;1.400639,0.05544466;-0.03461863;1.54028,0.2181897;0.01309898;1.544462,0.1220787;-0.43112;1.448808,0.201087;-0.4454145;1.47302,0.3064933;-0.4696406;1.08905,0
2666,0.3119429;-0.3281481;1.168828,0.2567938;-0.2816769;1.231086,0.09978861;-0.1730085;1.401407,0.05581275;-0.03478795;1.539979,0.218258;0.01296478;1.544233,0.1181051;-0.4324092;1.447315,0.1959996;-0.4476828;1.470793,0.3087266;-0.4644853;1.086495,0
2700,0.2459238;-0.3270023;1.210545,0.1852853;-0.2783;1.265992,0.09392439;-0.1793554;1.405392,0.05620885;-0.03491171;1.539766,0.2183132;0.01292233;1.544185,0.1151035;-0.4334994;1.44737,0.1924003;-0.4493835;1.47054,0.3100232;-0.462281;1.086478,0
2732,0.2327865;-0.3332548;1.201442,0.1824743;-0.2965527;1.261142,0.09004144;-0.1811605;1.407277,0.05643345;-0.0349285;1.539862,0.218326;0.01289326;1.544179,0.1119697;-0.4349174;1.447699,0.1882109;-0.451292;1.47036,0.311133;-0.4591788;1.086505,0
2765,0.2250758;-0.3491933;1.199414,0.1674291;-0.2846898;1.235663,0.08332491;-0.215195;1.393332,0.05667632;-0.03510248;1.539585,0.2184756;0.01279354;1.543854,0.1115614;-0.4366052;1.446436,0.1873062;-0.4528607;1.468506,0.3106691;-0.4568482;1.084068,0
2800,0.1604342;-0.3269455;1.243988,0.1393571;-0.2665376;1.276581,0.05848804;-0.199367;1.437122,0.05686762;-0.03534189;1.539478,0.2185087;0.01270114;1.543803,0.1108441;-0.4378695;1.445868,0.1861213;-0.4540955;1.467619,0.311328;-0.4565836;1.083273,0
2832,0.1427501;-0.3353046;1.242575,0.1273718;-0.2747111;1.274829,0.05810391;-0.1994923;1.437262,0.0569022;-0.03541505;1.53953,0.2185345;0.01266212;1.543768,0.1088628;-0.4385951;1.444574,0.1835993;-0.4548502;1.465889,0.3124137;-0.4566951;1.081933,0
2865,0.1278719;-0.3455448;1.244179,0.1176899;-0.2802086;1.280028,0.05254432;-0.2018154;1.442663,0.0570007;-0.03531814;1.540269,0.2187022;0.01264787;1.543861,0.1085643;-0.4386613;1.444594,0.1830998;-0.4548503;1.465683,0.3129187;-0.4582157;1.081669,0
2900,0.1083824;-0.3516864;1.244899,0.1018692;-0.2869604;1.279151,0.05027589;-0.2013635;1.443045,0.05702434;-0.03515188;1.54107,0.2187458;0.01258672;1.543915,0.1079594;-0.439024;1.44431,0.1824546;-0.4550762;1.465283,0.3131598;-0.4594089;1.081413,0
2933,0.09137615;-0.3597712;1.246494,0.08732308;-0.2939938;1.282472,0.04480805;-0.2016048;1.445219,0.05707435;-0.0349123;1.541708,0.2188221;0.01256356;1.543909,0.1082633;-0.4394925;1.441868,0.1825789;-0.4551901;1.463112,0.3141612;-0.4618279;1.079893,0
2965,0.0707163;-0.3756658;1.247568,0.06070703;-0.3162375;1.279242,0.02157282;-0.2380408;1.450363,0.05712812;-0.03497152;1.541802,0.2188756;0.01251962;1.543849,0.1073351;-0.4399541;1.439279,0.1814611;-0.4554322;1.460262,0.315426;-0.4644046;1.077537,0
2999,0.06469496;-0.3985218;1.252777,0.03733908;-0.3503917;1.295158,0.01991997;-0.2388968;1.449831,0.05715903;-0.0350141;1.542089,0.2188573;0.01243216;1.543691,0.1066415;-0.4405065;1.437962,0.1805515;-0.4559236;1.458512,0.3162974;-0.4649561;1.075787,0
3034,0.05935816;-0.4046236;1.268919,0.02763989;-0.3526787;1.297693,0.01731777;-0.2387824;1.451184,0.05711352;-0.03514201;1.542593,0.2188288;0.0123522;1.54358,0.1063222;-0.440702;1.437867,0.1801785;-0.4560661;1.458065,0.3166699;-0.4656216;1.074936,0
3066,0.03401505;-0.389299;1.260275,0.01748849;-0.354202;1.301955,0.01160406;-0.2382945;1.454096,0.05693301;-0.03534223;1.543571,0.2187874;0.01226593;1.543437,0.1059893;-0.4409342;1.437747,0.1798351;-0.4562197;1.457676,0.3169374;-0.4660984;1.074349,0
3101,0.02542848;-0.4052524;1.236991,0.01401783;-0.3514948;1.307652,0.001711741;-0.2288303;1.472014,0.05673871;-0.03549741;1.544544,0.2187887;0.01225932;1.543431,0.105779;-0.4410667;1.43781,0.1796117;-0.4562615;1.457504,0.317167;-0.4666718;1.073927,0
3133,0.04346852;-0.4421534;1.191957,0.005629899;-0.3528489;1.317148,-0.001761334;-0.2282438;1.478984,0.05657012;-0.03585793;1.545985,0.2187103;0.01222739;1.543519,0.1055929;-0.4411018;1.437937,0.179422;-0.4562215;1.457427,0.3177401;-0.4678502;1.073836,0
3164,0.04305423;-0.4360493;1.18688,0.003894878;-0.3519523;1.31808,-0.003421023;-0.2296434;1.479378,0.05643978;-0.03595347;1.546409,0.218621;0.01212857;1.543373,0.105417;-0.4412516;1.437952,0.1792205;-0.4562757;1.457214,0.3178502;-0.4681147;1.073374,0
3199,0.04349182;-0.4393054;1.193162,-0.0005851809;-0.3560466;1.321169,-0.00735392;-0.2360782;1.481889,0.05621543;-0.03607978;1.547694,0.2185279;0.01209984;1.543442,0.1052639;-0.4412443;1.438145,0.1790584;-0.4561746;1.457155,0.3181407;-0.4691599;1.073178,0
3233,0.04339562;-0.4368311;1.192434,-0.001935701;-0.3571305;1.321433,-0.008993101;-0.2393006;1.482658,0.05595522;-0.03628804;1.548304,0.2184287;0.01204726;1.543401,0.1050897;-0.4414033;1.438242,0.1789105;-0.4562169;1.457054,0.3181961;-0.4693376;1.072917,0
