Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
0,-0.08228642;-0.4262465;1.222862,-0.02798847;-0.3711477;1.3524,-0.01242042;-0.2584056;1.506222,0.0461119;-0.03100551;1.557001,0.212037;0.01295984;1.544058,0.1081378;-0.4416836;1.448891,0.1836679;-0.454188;1.467676,0.320563;-0.4720024;1.083529,0
33,-0.08204661;-0.4259764;1.22117,-0.02795188;-0.3711319;1.352393,-0.01240162;-0.2583961;1.506223,0.04612875;-0.03091273;1.556875,0.2121482;0.01313221;1.543913,0.1081684;-0.4416723;1.448864,0.1837093;-0.4541722;1.467629,0.3205511;-0.47199;1.083444,0
65,-0.08254204;-0.4272275;1.224708,-0.02885048;-0.3705325;1.352194,-0.01231718;-0.2584479;1.506421,0.04615783;-0.03082688;1.556867,0.2122132;0.01325016;1.543937,0.1082181;-0.4417033;1.449153,0.1837385;-0.4542399;1.467983,0.3206267;-0.4722444;1.083905,0
97,-0.08227926;-0.4267666;1.223287,-0.02851143;-0.3709318;1.352478,-0.01230305;-0.2584529;1.506438,0.04620681;-0.03071349;1.556808,0.2122885;0.01336153;1.543901,0.1082377;-0.4417313;1.44927,0.1837582;-0.4542597;1.468044,0.3206577;-0.4722854;1.083936,0
130,-0.0816961;-0.4247041;1.219085,-0.02847312;-0.3708897;1.352106,-0.01231153;-0.2584528;1.506106,0.04622599;-0.03063699;1.556396,0.2123734;0.0135823;1.543474,0.1082094;-0.4416866;1.44905,0.1837421;-0.4542131;1.467712,0.3207299;-0.4722397;1.083477,0
165,-0.08254394;-0.4252221;1.2223,-0.0284041;-0.3708987;1.35228,-0.01224442;-0.2583837;1.506222,0.04623305;-0.03056575;1.556348,0.2124314;0.01367607;1.543443,0.1082121;-0.4416132;1.44912,0.183742;-0.4541584;1.467786,0.3207008;-0.4722711;1.083557,0
199,-0.08216763;-0.4234913;1.220317,-0.02914742;-0.3695668;1.35137,-0.01216055;-0.2584195;1.506268,0.04624383;-0.03055375;1.556095,0.2125087;0.0137879;1.543349,0.108209;-0.4416014;1.449116,0.1837382;-0.454153;1.46779,0.3207003;-0.4722726;1.083582,0
232,-0.07960279;-0.4167327;1.217513,-0.02978151;-0.3683659;1.349271,-0.01210903;-0.2584061;1.506089,0.04621371;-0.03051927;1.555638,0.2125847;0.01393947;1.5431,0.1080927;-0.441514;1.448899,0.1836483;-0.4541039;1.467626,0.3206723;-0.4723172;1.083477,0
264,-0.0769781;-0.410165;1.22278,-0.02924627;-0.3667136;1.350499,-0.01167639;-0.2580566;1.507189,0.04620995;-0.03055843;1.555344,0.2126478;0.0140684;1.543,0.1080536;-0.4415445;1.448981,0.1836284;-0.4541164;1.467644,0.320674;-0.4723309;1.083475,0
299,-0.07336742;-0.3787566;1.219779,-0.02867561;-0.3612519;1.338047,-0.0114388;-0.2572148;1.507604,0.0461932;-0.03054969;1.554938,0.2126967;0.01422105;1.542648,0.1079578;-0.4416361;1.44843,0.1835277;-0.4542055;1.467166,0.3206199;-0.4721227;1.083045,0
906,0.01833327;0.01256637;1.424948,0.0003900718;-0.009678503;1.37787,-0.01705973;-0.2390013;1.483273,0.04929297;-0.03010321;1.528873,0.2129802;0.01475886;1.542658,0.1138779;-0.4474768;1.448587,0.1885438;-0.4589876;1.466377,0.3201174;-0.4716354;1.080203,0
933,0.01747862;0.01264051;1.423034,0.0003999272;-0.009652182;1.377874,-0.01713925;-0.23871;1.483244,0.0492987;-0.03020784;1.528827,0.2129898;0.01477077;1.542688,0.1139697;-0.4476371;1.448597,0.1886641;-0.4591698;1.466418,0.3200857;-0.4715778;1.080225,0
965,0.0220915;0.005875092;1.430112,0.01267756;-0.04511663;1.433701,-0.01716381;-0.2386431;1.483268,0.04929524;-0.03020261;1.528712,0.212139;0.01347654;1.544328,0.1140057;-0.4476501;1.448588,0.1887386;-0.4591912;1.466386,0.3200858;-0.471593;1.080136,0
997,0.0209283;0.00707291;1.424821,0.009948412;-0.04382654;1.433686,-0.0172106;-0.2379496;1.482313,0.04934736;-0.03033536;1.528152,0.2122595;0.0136151;1.543928,0.1137317;-0.4476166;1.448089,0.1885694;-0.4591774;1.465758,0.3201599;-0.4715873;1.07934,0
1033,0.01772629;0.008539262;1.425272,0.0088654;-0.04298263;1.433646,-0.01725903;-0.2373544;1.48177,0.0504376;-0.0316447;1.524642,0.2122994;0.01365884;1.543849,0.1136936;-0.4478492;1.447958,0.1885849;-0.4593998;1.465621,0.3201824;-0.4714977;1.079174,0
1065,0.01663674;0.01064122;1.425592,0.007280807;-0.04251918;1.43482,-0.01726781;-0.2373498;1.481704,0.05061304;-0.0317141;1.524077,0.2123527;0.01372124;1.543819,0.113756;-0.4480093;1.447942,0.188674;-0.459551;1.465569,0.3201706;-0.4714739;1.079054,0
1098,0.01399039;0.01430768;1.425623,0.006428649;-0.0004372851;1.413719,-0.01715573;-0.2363852;1.481317,0.05077271;-0.03173095;1.524037,0.212383;0.01377061;1.543754,0.1138174;-0.4481886;1.447876,0.1887557;-0.4597362;1.465518,0.320154;-0.4714271;1.078987,0
1132,0.009230531;0.02281757;1.420053,-0.02052012;-0.006582142;1.368986,-0.01718653;-0.2363626;1.48127,0.05111673;-0.03173362;1.524481,0.2124691;0.01386454;1.543599,0.1138369;-0.4481531;1.447854,0.1887869;-0.4596862;1.465453,0.320165;-0.4714386;1.078857,0
1167,0.02323581;0.02130804;1.450533,0.02370013;0.01167529;1.455759,-0.01746695;-0.2366208;1.482185,0.05123311;-0.0315968;1.52474,0.2125044;0.01391057;1.543578,0.1139153;-0.4481445;1.44797,0.1888455;-0.4596775;1.46553,0.3201296;-0.4714594;1.078892,0
1198,0.01621585;0.02496772;1.436378,-0.03865701;0.006166246;1.406959,-0.01788233;-0.2362231;1.482487,0.0514083;-0.0309685;1.524583,0.2125103;0.01395859;1.543547,0.1135179;-0.4479158;1.448325,0.1885996;-0.4595693;1.465718,0.3201661;-0.4714198;1.079006,0
