Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id,
2428,-9912,11460,-1060,137.654175413086,232.851497730502,100.223438166802,0
2461,-9840,11832,-1185,137.918910404753,232.298395484924,95.5129215061694,0
2492,-10096,11672,-1297,135.275479603289,232.393307937207,92.2910851684478,0
2527,-10452,11528,-1198,144.110086622401,241.126652221515,90.4599877553365,0
2563,-9684,11724,-1160,144.826702337113,119.280808943447,87.3154422859852,0
2596,-9928,11616,-2064,146.804815724633,119.861223627239,81.8772566384,0
2627,-10608,11400,-1671,143.828141533564,120.080002994628,76.6335471597257,0
2660,-10372,11392,-1487,143.72193545425,119.74364261259,72.7965932711029,0
2693,-10272,11440,-1180,146.183324847476,120.198295314428,71.7749609935715,0
2726,-10076,11792,-1935,148.475983180632,120.830395077021,70.7681492271901,0
2760,-10572,11376,-1503,147.835784760059,121.858484794103,68.4804558044385,0
2795,-10288,11396,-883,148.983788056273,122.257776228293,67.3647927184912,0
2828,-10412,11620,-278,122.836864692893,137.786830019463,36.7763290413769,0
2862,-10380,11272,204,139.47451317165,124.630387211311,53.3275517675484,0
2893,-10420,11660,969,120.418206353857,134.441586513467,32.3868534182678,0
2925,-10104,11644,1884,145.40031694629,123.140728728591,50.4690505009261,0
2962,-10144,12136,2103,118.137315409888,135.148183968027,23.3069492796812,0
2994,-8604,12632,1542,143.247409365159,123.935194853637,44.4033201350699,0
3027,-9876,15700,-3543,121.968401627787,133.637249361394,22.5902214345691,0
3062,-11036,16316,3523,149.251707667061,122.155647044168,41.2480109836401,0
3093,-8508,13444,-5016,151.09399810122,122.64737558569,41.1858952898597,0
3127,-9620,11868,-3964,154.809081740869,120.840759099559,37.9809199217447,0
3161,-9616,12184,-1723,155.560890260829,120.695227628844,36.6612394357939,0
3194,-9468,12376,1267,159.874128320095,120.279337237391,35.7080788253126,0
3228,-6464,11232,4266,163.234593757135,119.725296396032,34.684162546807,0
3263,-4172,9056,3491,160.066364534007,119.916029340086,32.8103650483578,0
3294,-4968,9580,580,159.832059548384,118.388349147814,29.3231834447224,0
3327,-5400,9532,3788,160.767511678718,118.27945148841,28.444512597631,0
3361,-4792,9436,4198,136.282508137754,122.776012617355,11.1013175717628,0
3394,-4604,9684,2859,138.859077934676,123.258849470568,11.0022391128475,0
3427,-5312,10432,2378,140.33216155076,123.211422348852,10.82632712002,0
3463,-5088,11184,1039,141.045706975401,122.762381455972,10.6959282019204,0
3495,-5296,11688,1869,141.224653530095,122.771960606717,10.4405662720437,0
3527,-5380,12492,-267,141.016282774642,122.610684768906,10.1617211191147,0
3560,-6208,13976,-3622,141.157368284219,122.312703956088,10.0172867549833,0
3594,-9544,16688,-4025,140.908327208676,122.173138293313,9.76208004847599,0
3628,-5900,12664,-3436,140.998634109483,122.098513965732,9.52351956736686,0
3664,-3452,6876,-5577,140.791966140605,122.156009319621,9.37316730831291,0
3695,-4996,7756,-6616,140.625785138531,122.169946713631,9.24993316325153,0
3728,-6768,10532,-1335,140.686003981143,121.852511079389,9.27447819132877,0
3763,-6412,11980,-1826,140.713744686509,121.887954242534,9.25309660835411,0
3794,-5940,11356,-3399,140.773170959397,121.811958426863,9.22857184268293,0
3828,-7804,11840,-3965,140.737663620439,121.840098018611,9.16909143336962,0
3863,-8276,12188,-2491,140.585224216572,121.884222353839,9.08790514458494,0
3895,-7572,12040,-2299,140.537083201004,121.910384378516,9.06088578814741,0
3927,-7784,12064,-2905,140.489068521618,121.917582381309,9.02711085439832,0
3961,-7292,11264,-2817,140.402366920784,121.926215122149,8.97226173884887,0
3994,-7764,11020,-3890,140.421524231182,121.914082452654,8.95284942180372,0
4027,-8032,11088,-3144,140.387894960671,121.912088112299,8.91163463483957,0
4062,-8264,10912,-3553,140.360067404491,121.932478878502,8.89713928713422,0
4096,-9224,11180,-1580,140.369502955492,121.935333233092,8.88104795763622,0
4129,-8612,11372,-943,140.37369560911,121.922700768223,8.86778548819427,0
4164,-8840,11832,-1635,140.346270088381,121.897774165881,8.84639667188449,0
4197,-8768,12068,-196,140.236707204065,121.923187353713,8.75955722847375,0
4227,-7964,11840,-697,140.235578617041,121.883802580194,8.75458513526767,0
4261,-8580,11808,-1921,140.27992406182,121.8757483056,8.75570650016018,0
4294,-8956,11312,-933,140.249115946107,121.857266488394,8.74969550004394,0
4329,-8584,11312,-1383,140.17924484508,121.777223579068,8.68710730139769,0
4363,-9440,11448,-1996,140.11446622777,121.824793173346,8.6568702111323,0
4394,-9148,11136,-971,140.14952936224,121.795887839239,8.7016880157915,0
4428,-9072,11276,-1928,140.138527467878,121.78464200571,8.6940599962507,0
4462,-9564,11044,-1466,140.453147740806,121.702308650017,8.9104287850034,0
4494,-9312,11232,-1420,140.446031744467,121.706525232729,8.90176155638547,0
4529,-9188,11364,-2375,140.660899648362,121.691052711645,9.11659984403569,1
4563,-9384,11468,-2131,140.676172159022,121.815953153863,9.19867179993257,1
4594,-9496,11412,-708,140.708760076146,121.800547216145,9.26733062830294,1
4626,-9252,11516,-823,140.265893869598,121.811911881327,9.35662433014587,1
4662,-9660,11708,-872,139.186800544727,121.875503756541,9.76562635008832,1
4693,-9624,11540,-321,138.637948497426,121.791428842981,10.4418071917958,1
4728,-9684,11160,-497,138.035620248074,121.661034128203,11.6495551123632,1
4762,-9984,11468,-89,135.619280253353,122.156233776809,12.9554916519406,1
4796,-10548,11388,1182,135.951126529132,122.121857045906,14.9896032912729,1
4828,-10740,11016,4091,132.090249646132,122.45573327165,17.0675154083844,1
4861,-11044,10372,1705,130.134266712561,123.589956831563,18.325600032456,1
4894,-14300,12276,934,158.582142977141,118.086471732945,42.9240324847268,1
4928,-14140,17320,-2493,152.914803729536,118.254060438949,43.8019982767773,1
4962,-14760,22080,-4477,158.721327833338,118.581966469924,48.6332768218668,1
4997,-15968,24032,-5633,146.160822353309,119.037105920601,48.8047473397496,1
5027,-14520,21848,-5322,140.593251264613,119.467302183751,50.3946322361248,1
5060,-10052,16440,3752,130.478722009493,132.743579034501,44.4969463854669,1
5093,-5208,10968,1237,143.072977510297,124.1266328182,61.9162461850887,1
5125,-5256,6892,-4011,140.725059956625,124.390012280691,64.2313975997799,1
5162,-3800,4364,6380,144.899700496421,121.213696592032,73.2080911599595,1
5195,-900,3284,6828,145.682654720889,120.773309704375,77.8583783516212,1
5228,756,2804,6015,147.231482269679,120.375294754094,83.7427078857081,1
5263,3052,1396,3019,149.973316758734,240.287460453274,90.1298233684664,1
5294,5224,-180,-2861,150.084701282637,240.699438057687,95.5539302194684,1
5329,6568,-3364,-5644,152.080952779835,241.165918547394,101.852886180292,1
5363,8248,-7256,-6468,152.778594957623,241.672302894768,105.824928692306,1
5395,8860,-10396,-4948,152.28389993512,241.192753392498,109.589915541631,1
5428,8356,-12660,-10097,151.110285066538,240.649663639153,110.928509731904,1
5462,4564,-11640,-11629,147.084830566067,239.82514879041,112.897974575032,1
5496,3120,-7696,-14558,146.895907130391,235.111571917133,120.56996569676,1
5528,-452,-3828,-21717,145.578232442052,235.032115778381,120.769986983523,1
5562,-4940,5620,-19148,146.491380989158,236.550147104237,124.805059659888,1
5594,-11116,13760,-12286,147.454489133017,236.425585819838,126.239818536141,1
5628,-12812,21312,7292,147.395285785846,236.045282967137,127.714239189211,1
5663,-10628,24932,7257,147.956135329898,236.314799661101,130.341258405927,1
5695,-8816,28576,17291,149.11888250656,237.224743962838,133.77986849722,1
5727,-9236,29052,6796,148.874640539686,237.108971888478,134.455599223036,1
5760,-5320,23824,-885,148.194756567005,237.208623015042,134.852284257336,1
5795,-10108,32767,7301,147.240490876263,237.887894697906,136.194838901106,1
5827,-3728,28688,-32767,147.380149944625,238.789754190411,137.132291075335,1
5864,-18060,32767,-5208,147.099743462374,239.227338579073,138.100302332095,1
5896,-10536,32767,-12019,146.271448143914,238.310811474787,137.27471810736,1
5927,-10888,29764,-9470,145.819865750627,238.109056009049,136.910158358907,1
5960,-11380,24412,-8774,146.194932826002,238.903345266897,137.647038372364,1
5994,-12368,16536,-1559,145.899747038357,238.377034995238,136.636341951755,1
6028,-11460,9768,1232,145.776537983024,238.094853297594,135.263582837423,1
6063,-9476,4820,5052,146.439761735212,237.963337745248,133.41910948965,1
6096,-5492,1264,6796,146.555996676353,238.703140652229,131.755391012205,1
6127,-2832,-968,5376,147.108253027931,238.090601114748,127.996457645631,1
6162,-228,-1736,10544,146.370387058463,238.011601010726,125.547225111532,1
6197,4496,-2688,8617,146.258822546913,237.528064862712,122.771003714848,1
6226,8504,-5228,1046,144.713267755881,236.749430985214,118.572295335226,1
6262,10144,-8080,-3673,142.151823027333,234.71658958233,114.975197197056,1
6327,-11648,6908,-1853,138.530244220023,231.889788252906,105.411407494026,1
6362,-11288,6872,-2259,137.45691457443,230.223619930163,99.9804353240783,1
6394,-11808,6596,-1447,131.206309717227,227.935927724507,91.247928275254,1
6427,-11652,6592,-1502,142.769827197377,237.513786639264,92.0774073431902,1
6461,-11324,6516,-1781,143.450436267454,236.680502401372,89.939777977017,1
6495,-11528,6684,-1031,137.307786996358,125.061501536923,81.3118967438817,1
6528,-11032,6632,-1277,141.584821728431,124.088472473813,79.6830370686172,1
6561,-11336,6604,-626,139.504027319254,123.211064820342,72.7214971012564,1
6594,-11004,6952,-237,107.851181672418,140.691148986103,37.4528963135068,1
6626,-11116,6628,-419,126.623027395247,127.437733266374,51.9324392391174,1
6661,-11024,6768,-681,111.320860086322,132.501872558736,26.5411790681138,1
6695,-11088,6812,-950,112.594125185686,134.862049463068,27.6934431462518,1
6729,-11096,7036,-729,114.903523949425,137.126331287505,29.741609005324,1
6761,-10944,6952,-1175,138.469624405919,126.075959106823,50.5316024149332,1
6794,-11208,6812,-1265,114.096724088434,136.053908979049,22.7704157331327,1
6826,-11148,6784,-1549,140.739784811462,125.66678539279,44.179593405383,1
6861,-10884,7032,-3163,146.412960464332,124.909538148871,42.8439429235154,1
6894,-10840,7224,-6218,146.430261514258,123.966109550548,38.9907365407602,1
6928,-12368,6856,-8659,149.972504099105,124.019407899544,36.9350397004135,1
6962,-15032,6848,-10520,151.170670194024,121.848249040719,33.1922915812075,1
6994,-18376,6820,-6908,156.307632365087,121.793565340988,32.366012736955,1
7026,-18432,5480,-4481,152.617803153957,121.178869141074,28.6549419456548,1
7060,-18696,5440,-4764,157.697315905756,119.868238674654,27.4925951727626,1
7094,-18280,5800,-3175,130.587991376386,123.557124328992,8.76012978019054,1
7127,-18204,5972,-3878,134.374328510866,122.769838169204,8.66228690458672,1
7163,-19192,6504,-534,135.839546795764,123.077205144217,8.72462884337168,1
7193,-17736,6108,-759,137.134799814018,122.09488985147,8.40736923442464,1
7226,-17992,6040,2525,136.92203668429,120.619204734292,7.60659352741935,1
7260,-15216,5916,3048,137.103502479909,121.85851380968,7.73607654294839,1
7296,-15600,6336,1679,137.225454678105,120.952621021724,7.65255833556873,1
7326,-14928,7236,2204,137.299090846464,121.691202985876,7.61739418817992,1
7361,-13828,7772,647,137.491195889921,120.60525258681,7.57215761818474,1
7394,-12948,6428,-333,137.492734826596,119.922394619982,7.48824509383174,1
7429,-11280,5496,329,137.951491890572,120.890022536307,7.76021465248529,1
7459,-10600,4784,-41,137.889540178291,120.002479311526,7.64189322322058,1
7494,-10488,4468,1926,137.923197865556,119.430153272769,7.58972233204567,1
7527,-9372,4680,2958,138.149224959503,120.572146662026,7.73270093508574,1
7561,-8444,4216,3826,138.123024098458,121.213372740082,7.65379694310969,1
7595,-7448,3668,1387,138.137777927596,121.476447758783,7.65442192201755,1
7627,-7272,3092,1214,137.918002730013,120.122492949629,7.48582331536686,1
7661,-7344,2744,356,138.134627784409,120.696027980173,7.67450799852926,1
7694,-7096,2260,883,138.345065432717,120.994672817634,7.7508096008607,1
7727,-6868,1392,-1292,137.943976066603,119.849159446667,7.43566607581305,2
7760,-5956,-12,-1797,137.813315931325,119.202857755827,7.31072984806841,2
7796,-3856,-1596,-4198,137.66630075688,118.869666254141,7.18790151368249,2
7828,-1592,-4448,-6079,137.726530296688,120.255404062669,7.15925207131001,2
7859,660,-5656,-3398,137.799361489236,120.762727177395,7.22018563287102,2
7893,3576,-6032,-2652,137.9102102372,121.068316792062,7.28299107518911,2
7926,3432,-5136,-2945,137.992098331801,121.371723964197,7.35644858249636,2
7960,2772,-4364,-1716,138.119049351962,121.507114611085,7.44476667593232,2
7994,1860,-3656,-548,138.072339864423,119.825833698511,7.40642452823469,2
8029,1456,-3100,679,138.10681399565,119.081478139197,7.46555155856413,2
8061,408,-2468,905,137.900911098814,118.726111695001,7.45304811686605,2
8093,528,-2440,-1130,138.091060076909,118.378130815571,7.82966792718643,2
8126,-800,-1980,-57,136.485427218258,118.176345882168,8.0840368231606,2
8160,16,-1792,-5800,135.329327509233,118.340883772472,10.4378284488381,2
8193,-940,-2300,-10952,133.683697685476,119.36890248166,12.442643687975,2
8230,-4496,-472,-6683,129.991943548663,120.264265538079,13.7434989641429,2
8264,-6784,1204,-792,133.323345114805,127.879089179217,21.0203320646365,2
8294,-7740,2368,-2141,160.323708882646,119.284259326661,42.460590454239,2
8326,-9436,5252,3162,155.469113116741,120.463785524879,45.4202033909112,2
8360,-10020,4660,-3301,152.809067018274,121.168774245988,50.4128078647856,2
8394,-11692,6984,697,132.227721234069,131.997201228617,42.433269790563,2
8428,-11832,6812,-2358,147.935943863872,124.351150643414,61.4704501580852,2
8464,-13608,6940,-1910,129.19452145768,133.352022634104,51.856419741642,2
8494,-14568,7732,543,143.406181804754,125.312883057438,66.8671102297642,2
8527,-14112,8292,309,142.256131277444,124.993364136151,70.1149528160205,2
8560,-15568,8380,-696,151.444529339148,123.809601858677,79.7457149762832,2
8594,-14416,8824,517,147.698355586774,123.440038892612,82.964326011355,2
8626,-16076,9428,-875,148.778254975816,236.374113797772,88.2587919183807,2
8662,-15756,10532,2023,148.326694318362,236.546917348177,92.8730946425104,2
8696,-14944,10212,-714,149.60401225986,236.821051506981,96.897873299284,2
8728,-15276,9540,1138,152.218321158764,238.296254439984,103.28851056751,2
8760,-14268,9552,-327,151.932501879462,239.190988077907,106.573373056614,2
8795,-13068,9084,1046,152.795741162626,240.255655205209,112.096887895533,2
8827,-13120,8072,-1060,151.86444250908,240.416939665047,114.349861423945,2
8863,-12928,7964,1816,146.150980239098,235.687904771519,121.365886751738,2
8897,-12120,8760,3074,144.251208198754,235.777330436087,121.956767463085,2
8927,-13220,10000,4408,144.025351672649,236.67091133386,124.279120300371,2
8962,-12164,9256,2666,143.376790674073,233.546491770803,124.085887502853,2
8994,-12324,11652,4452,143.430066887628,233.825585604675,125.786221912302,2
9027,-11380,10312,2339,144.477959748633,235.807817071911,128.731260759882,2
9062,-32767,31224,-9124,143.434897319474,234.791834925904,128.759851412584,2
9097,-11116,13576,-455,142.315207047971,234.635592650586,129.417161941357,2
9127,-6040,8964,-5845,141.832387403249,234.651725465192,130.395811797148,2
9160,-9548,9544,-4427,141.827683954765,234.659230376182,130.724754183848,2
9194,-10892,9464,-2873,141.885559150184,234.785207035551,131.20125316568,2
9229,-11064,9408,518,142.072681016137,234.910547787859,131.401443434359,2
9262,-9632,9744,934,142.008070470815,234.953108708144,131.408464711095,2
9297,-9456,9852,894,141.920937493081,234.908860065617,131.236641133011,2
9330,-9468,10220,231,142.145542710303,234.951713552135,131.115678463537,2
9361,-9116,10064,-690,142.579477468425,234.946217302324,130.668406048288,2
9396,-9088,9956,-1230,143.257561429141,234.803057391492,129.559895095398,2
9429,-9252,10084,-1342,143.491462459428,234.41771622311,128.049367443552,2
9461,-9524,9860,-911,144.14914995952,234.789998146609,126.646271888862,2
9496,-9096,10084,-805,143.377635107869,234.503488682932,124.33605014536,2
9530,-9252,10104,-963,142.95824486304,233.773381226725,120.671297819679,2
9561,-9304,10080,-1122,141.419619679971,232.628815194309,116.70399680494,2
9595,-9404,10068,-1107,139.496684322453,230.742402576577,112.173114238726,2
9627,-9320,10076,-896,136.737380028702,229.311829588764,106.916702841498,2
9662,-9156,10140,-825,134.311336275539,227.793706097127,101.014432664895,2
9713,-9136,10196,-846,131.517737839494,226.339271334518,94.2936332337433,2
9730,-9216,10176,-1115,140.168369880608,236.584309597933,93.2119900373521,2
9761,-9304,10012,-981,139.580671891455,124.072370555303,89.3969879137861,2
9795,-9280,10024,-655,138.981937138804,124.250830499571,84.7147158668339,2
9828,-9252,10204,-942,137.814500065095,124.063790348605,78.2511083628917,2
9860,-9460,10268,-1764,138.269881903524,123.064853825821,73.9108581616068,2
9894,-9520,10748,-2200,141.145177381746,122.954270447822,71.8788757347061,2
9927,-10376,11908,-3918,142.117122065172,123.308613146868,69.9087189264248,2
9962,-13036,12696,-1706,142.55357071398,123.733069234657,67.1158772808518,2
9995,-13152,12160,-3123,143.862909842623,124.124171002709,66.0051036210803,2
10028,-14220,12252,-4713,114.738905616439,137.532118065635,31.0728052506344,2
10061,-14064,12496,-3229,134.227660028758,125.935601899033,48.314988982633,2
10093,-14192,12764,-4548,125.547502550053,129.072961463616,39.2690556416756,2
10129,-14968,14756,-7143,138.398519583772,126.04061334523,44.4473751570213,2
10164,-17040,14912,-11205,118.341906448628,134.929971741226,20.1960308020439,2
10195,-18000,12648,-13679,146.787655509226,121.655766679607,38.1386487553439,2
10227,-14548,9248,-16103,147.976340051671,122.594211636695,37.8337576742576,2
10261,-17216,7024,-19215,150.034784996965,123.143751094144,36.6908164947468,2
10295,-16168,5540,-7858,152.826440061617,121.11930118435,33.6918843265953,2
10328,-15088,4476,-4087,153.050484770841,120.967421156239,31.9465885020427,2
10362,-14176,4360,-2272,151.819590342137,121.829744629143,29.8561895152463,2
10396,-13140,3580,-2041,151.748136954972,121.905866144797,27.0882243926707,2
10426,-11896,2276,-1207,153.823212753355,120.559874571751,26.6286006499445,2
10461,-12000,1584,-117,132.050045200463,123.896537015217,10.1129724362639,2
10494,-10364,1644,3522,134.271340814877,123.657960847897,9.89237069617422,2
10527,-8548,1508,2803,135.079419446555,123.627814131168,9.30603308965163,2
10561,-7564,928,3446,135.940459517892,123.023828725102,8.61942425652225,2
10595,-5724,20,2534,136.473724475956,123.560919831739,8.47402859526191,2
10626,-5004,44,3201,136.110603295146,122.980999186931,8.02028747833693,2
10660,-4408,-364,572,136.005757482538,122.79544417599,7.8810249375092,2
10695,-4460,-640,757,136.118368386869,122.630015016001,7.82786345199604,2
10727,-3120,-856,-144,136.037588093943,122.439768667714,7.64742242182153,2
10761,-2484,-1172,-3055,136.022526711151,122.363424836448,7.61534020807691,2
10795,-460,-1452,-4642,136.170070268683,122.446388692032,7.53742032260107,2
10832,2144,-1784,-4331,135.96973443692,122.65492043719,7.36458068504534,2
10864,3484,-1632,-2747,135.916613725996,122.700177562741,7.23470735997306,2
10896,4308,-1472,-3799,135.776766609239,122.732630270062,7.03195500149576,2
10927,3028,-968,-2419,135.712410607044,122.840779053108,6.94660880934726,2
10961,2624,-520,-1808,135.552077893487,122.888888951651,6.76801419354402,2
10995,996,520,-1652,135.588045869327,122.904927713455,6.75597679248247,2
11030,-580,872,-3089,135.611680716823,122.930558733113,6.72226508324229,2
11061,-2224,1312,-962,135.401985917353,122.872357887695,6.53564498330623,2
11096,-3148,856,232,135.356718831668,122.826985297599,6.49056823533698,2
11126,-2176,812,159,134.697670203373,122.980648622855,6.03720007951456,2
11160,-4604,-260,-6341,134.728781490795,122.975234032206,6.05251379505532,2
11194,-7340,656,-4717,134.83899452825,122.928352853754,6.12753553291592,2
11228,-7836,348,-3755,135.043291799265,122.440154106066,6.21600440225902,2
11261,-9100,900,-5291,135.03069739567,122.426269150748,6.1407982958466,2
11294,-11160,2096,-1607,135.066574937112,122.393060333564,6.03082490420177,2
11328,-11312,2908,-109,135.061745264678,122.323550592362,6.01074654135557,2
11361,-12036,3924,-3374,135.106232762175,122.266111189407,6.00884506911686,2
11393,-14092,3756,-3011,135.054170367213,122.260880212155,5.94762842047241,2
