Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id,
0,-15372,-4384,-456,137.637411769634,109.671087762473,21.4727425740577,0
31,-15500,-4340,-725,137.786838185522,109.668726479621,21.470192594188,0
63,-15952,-4496,-948,137.786002962279,109.655117292341,21.4793562639187,0
97,-15948,-4136,360,137.827360256299,109.619875363005,21.4781438080485,0
130,-16596,-4480,181,137.780420516145,109.618057581906,21.452021428426,0
164,-15888,-4784,1636,136.899894878806,109.603337864019,21.4114380384207,0
198,-15928,-5352,1169,136.759459456138,109.581679763132,21.4312473533036,0
230,-16624,-3788,1073,136.98098618505,109.590585237118,21.4162219305957,0
263,-15176,-3176,601,137.031890847144,109.579851544702,21.4629847113461,0
297,-15580,-3880,1280,137.007982058929,109.675632484161,21.4534486360422,0
329,-14760,-7144,-4590,137.203219996527,109.682558451445,21.445965158452,0
362,-16200,-6520,-962,137.249305462034,109.685663145671,21.4186785986349,0
399,-15612,-6168,2360,136.247977323395,109.583783800833,21.6520885616813,0
430,-15444,-5240,2196,136.838715387924,109.598540195844,21.8351399086314,0
463,-15772,-5000,929,136.914104304079,109.603340472201,21.8447145305344,0
510,-15504,-5448,2059,136.467809079319,109.593915833389,21.8583292025899,0
530,-15532,-5620,1934,136.523866006515,109.568589418661,21.8771584283639,0
563,-15836,-4928,2323,136.494370555563,109.515716709326,21.9205978962353,0
598,-15600,-5920,2792,136.312963237104,109.465722129379,22.1102793273617,0
631,-15868,-3800,4862,135.815340272359,109.361208875569,22.7707874986413,0
664,-15284,-4172,1805,136.471720321908,109.297629030514,23.619975814518,0
697,-15840,-4728,-108,138.316927008788,108.942583249515,25.121387141896,0
730,-15952,-4692,255,138.50257450153,108.944266022194,25.6917204338173,0
763,-16228,-5116,626,137.593531232049,108.997124840451,25.886768173142,0
798,-16240,-4868,1348,136.463014602074,109.365160591619,26.1219973000705,0
831,-15604,-4416,3937,135.77408859211,109.655067163033,26.7123744565972,0
866,-15428,-4540,1051,132.959734139301,109.831738286747,27.7165804943627,0
897,-15596,-4136,-430,134.38833069435,110.048879163125,28.830184277123,0
929,-15520,-4560,-186,136.304272457476,109.931608987498,31.058353565118,0
965,-15480,-5272,-923,137.023482643453,109.938754925133,32.5836269066004,0
997,-15728,-4772,-517,139.920379474017,109.923169881408,34.2581593479938,0
1031,-15552,-5284,-860,143.838350659615,109.057288990489,39.4502768263956,0
1067,-15444,-5684,-2452,142.701595128986,108.837325016772,39.8702965465294,0
1100,-15316,-6452,-3865,145.130050242355,108.306326080208,45.1564034825848,0
1130,-14864,-6932,-4340,132.164848519859,116.042488272211,32.6977612067141,0
1163,-15496,-7360,-4004,148.76114108523,107.851354038336,49.2242698176014,0
1198,-15592,-7584,-3678,134.161242329418,115.797924605011,38.8309788877244,0
1230,-14372,-8680,-2778,139.77106796731,112.75855494267,43.7510739124185,0
1266,-14872,-8812,113,133.940485535175,116.265515818556,45.0020322979338,0
1298,-14808,-8956,3488,131.264898418795,116.223494629292,44.9750376801612,0
1330,-13920,-7960,3204,130.549636077141,116.693170044552,45.7760717368274,0
1364,-14644,-8364,1043,129.384608653784,117.309782103389,46.5972311703626,0
1396,-15228,-8460,2889,128.942079773615,109.697813906079,49.7961730000194,0
1430,-15324,-7256,4855,127.964045083536,109.46426530493,49.6791528793495,0
1465,-15788,-7216,3730,128.43980382836,108.415713785971,51.3023245611435,0
1499,-15676,-6760,4286,127.934029124734,108.133711825389,51.5497873171179,0
1531,-14900,-7064,3863,124.538876796926,107.78071182719,53.1404348746567,0
1563,-14840,-6384,2659,125.900053975387,108.096994082329,54.7387442487974,0
1598,-14840,-6736,1884,126.997410549406,109.031372483103,56.5867161287998,0
1630,-15052,-6112,2634,126.692544674445,110.144023851834,58.0339059110955,0
1664,-15256,-6412,2732,125.766960565386,111.707954003361,59.2274479836928,0
1697,-15392,-6252,1534,125.460866589194,112.804516027105,60.4358592261379,0
1731,-15452,-6116,2719,125.351709054671,113.239411614763,61.3124783492316,0
1765,-15424,-6092,2468,125.480613724385,113.4939718026,62.0724430196041,0
1798,-15752,-5716,2186,125.748424338499,113.556813327867,62.8072601240063,0
1830,-15460,-5616,1803,125.996382946879,113.582008459102,63.4845351186492,0
1865,-15872,-5568,1893,126.167774902297,113.597892368758,63.9242789605165,0
1898,-15556,-5616,1216,126.759941015454,113.582398814318,64.7341828897869,0
1942,-15876,-5340,1328,127.684508972456,113.673239076854,65.0102190485305,0
2045,-15480,-5500,1054,128.891268032017,113.623397159781,65.6647817149381,0
2065,-15512,-5408,859,128.707742919824,113.496072010442,65.6691596414663,0
2098,-15324,-5684,574,128.638152586708,113.110195155443,66.4934950190592,0
2132,-15496,-5708,1290,128.617928622048,112.953284599323,66.8003819352408,0
2165,-15736,-6412,1536,128.612865442132,112.80711426182,67.1417499510616,0
2197,-15808,-5468,2357,128.757241094909,112.753686318716,67.2955145669989,0
2229,-16384,-5464,230,128.903394985211,112.70654698726,67.2576720889652,0
2264,-16124,-4996,1332,129.287342022233,112.713001011548,67.2893927382561,0
2296,-16252,-5432,573,129.658024148843,112.933975160801,66.999276313419,0
2331,-15840,-5624,2595,129.238894115623,113.208841986113,66.4357044770895,0
2365,-14740,-5752,1795,128.91258194191,113.324472638971,65.6147421693377,0
2458,-15560,-5528,970,127.519702424738,113.391698483371,62.8205253731479,0
2512,-14936,-5600,1602,130.027906283238,110.618105346594,60.0543760937878,0
2530,-15408,-5468,676,129.26139254275,110.34641858064,57.2220208238573,0
2566,-15824,-5432,1808,130.688516598701,110.102444110625,55.1887419951689,0
2599,-15604,-5344,1609,132.452336926813,110.717093140304,54.2298556586746,0
2632,-15896,-6244,1198,132.632701409896,111.740523810389,53.3778877291146,0
2664,-15344,-5040,2017,130.185653536065,117.735953954347,50.0046407060592,0
2698,-16000,-5168,-186,159.016201114257,101.431420061719,61.7880008839527,0
2729,-16660,-4900,1288,141.406557446866,111.167538721625,52.280057895422,0
2765,-16364,-5352,4128,159.13498847699,101.2950764613,56.6002057942168,0
2798,-15588,-4636,1375,160.682099226671,101.606412935551,55.2010274574327,0
2831,-16072,-4296,12,161.510152923813,102.086043765666,53.3101879534986,0
2866,-15944,-5304,377,142.381327366642,115.70400336405,40.0023620511384,0
2934,-15440,-5268,86,142.835200213152,116.064338252576,37.4680628344263,0
2964,-15552,-5468,48,163.730252832351,103.858677906526,47.6619984294181,0
2998,-15628,-5516,233,164.525851879107,104.125198860479,46.3005211130274,0
3054,-15900,-5808,1039,165.429394503986,104.158810560003,45.2289319259648,0
3064,-15700,-5508,858,163.611878534057,104.302642264259,43.8833578433365,0
3096,-15840,-5220,400,162.393242116837,104.481892227483,42.4733918432963,0
3129,-16092,-5764,242,161.770531272877,104.57261402909,41.3486480171029,0
3163,-16052,-5916,871,161.482196737796,104.55791063596,40.1176844732262,0
3205,-15792,-5468,1424,161.418219746584,104.635389277816,38.7856256987977,0
3248,-15580,-5544,420,141.628206670971,115.621707404101,25.8982418857823,0
3273,-15508,-6052,447,142.367419361115,115.521517184246,25.0331841801327,0
3297,-15544,-6008,2156,142.106854183092,115.186644348312,23.8983762407208,0
3329,-14932,-6572,2708,141.993852093508,115.103303378806,22.7170350804997,0
3396,-14820,-5404,946,140.838766618435,114.929644228103,20.2577673348745,0
3469,-14628,-5280,1357,140.182692467809,114.743021402288,19.5816684075402,0
3497,-14556,-5280,1125,139.171165710944,114.609070434406,18.7962760920468,0
3529,-14500,-5080,1211,139.011317353221,114.471330692713,18.4759926086927,0
3564,-14552,-5032,1130,139.037637992547,114.463604420493,18.4470347949702,0
3631,-14792,-5280,884,139.056131814249,114.322092077445,18.3908660707098,0
3664,-14840,-5248,1311,139.20877008595,114.264125244433,18.4685768758291,0
3695,-15008,-5060,1026,139.170911883918,114.288890849212,18.4858485796264,0
3728,-14980,-5256,1123,140.117271938759,114.34695318403,18.243604692281,0
3762,-15832,-4940,1199,140.113764896216,114.364495241469,18.2568714007494,0
3795,-15628,-5520,1420,138.443985274549,114.342073952761,18.2972606536174,0
3829,-15308,-5704,1280,138.502301712003,114.319454358298,18.3362227010109,1
3864,-15432,-5336,531,138.466616305791,114.313224765196,18.3341182189532,1
3897,-15632,-4836,1972,138.400632225341,114.273141200686,18.3616702445118,1
3928,-15436,-4796,2067,138.394828762161,114.273305263564,18.3573202626184,1
3962,-15904,-4840,2319,138.428361980613,114.262342902203,18.365648623014,1
3995,-16128,-5140,2302,138.455016669782,114.214509324605,18.392936253752,1
4028,-16560,-4880,3822,138.447045730129,114.212503028883,18.3864570160347,1
4064,-16672,-4920,3581,140.001159785459,114.207463407841,18.3508329861971,1
4096,-17268,-4552,4365,139.113532122195,114.206995672375,18.3550144090278,1
4129,-16956,-3928,5094,138.893189146913,114.197043476899,18.3574147410162,1
4162,-16408,-4496,822,139.925625457852,114.203990897235,18.3577990598011,1
4195,-17628,-4144,3076,139.002881203884,114.218770337331,18.3581479596945,1
4228,-16344,-4248,3871,139.61357622552,114.20944119939,18.3618085926927,1
4263,-16888,-3468,3943,139.690908790345,114.206732845726,18.3690067610021,1
4298,-16288,-3700,5016,139.817799515813,114.191991515594,18.3827808508638,1
4328,-15676,-3800,3725,139.903781618423,114.139209429057,18.4319619801281,1
4363,-15884,-2824,3243,139.852084626475,114.131145186835,18.3962756630882,1
4396,-16400,-1748,4391,140.05550792964,114.123532772894,18.334010049961,1
4429,-16048,-1152,4956,139.983519044851,114.062208770525,18.2313561305945,1
4463,-17188,-692,8955,140.103397311906,114.016906323072,18.242163889119,1
4496,-15168,-744,9681,140.135180504888,114.032615181705,18.2638325828936,1
4530,-15900,540,3819,140.067403439981,114.037198431873,18.2046774500732,1
4566,-15108,-172,2003,140.037537241214,114.027201861445,18.1965218729887,1
4595,-15624,924,4073,140.077076026841,113.986137607534,18.1884744606338,1
4628,-14100,792,4304,140.076745988894,113.964485765147,18.1815503331843,1
4662,-14036,2140,1957,140.137728443589,113.936885855715,18.2157033657329,1
4695,-14980,2452,-1786,140.260458768004,113.916818791782,18.2873149547776,1
4732,-15904,1524,1220,140.252460029275,113.937574844969,18.3070533075819,1
4762,-15612,1412,2839,140.08012803929,113.953549197447,18.404673716977,1
4795,-15320,1168,289,139.919885670442,113.970268287363,18.8551408263647,1
4828,-16368,872,-2951,139.967034854561,114.150353954491,19.2066628828389,1
4862,-16900,424,994,140.166918782333,114.355207127426,19.5721879455501,1
4895,-17540,1112,2587,140.3271245342,114.593077246722,21.080694219002,1
4929,-15208,512,3578,140.230310455844,114.955548155772,21.5424071644494,1
