Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1261,-4744;-6964;13844,-857;-372;-887,-0.1298973;-0.2648894;1.368228,-0.04999872;-0.2413898;1.611198,0.04124724;-0.0149168;1.568201,0.2222123;0.003032587;1.521543,0.1937442;-0.4460693;1.453439,0
1296,-4776;-6788;14052,1327;-1280;-1324,-0.1305665;-0.2652096;1.366086,-0.04992702;-0.2423967;1.608875,0.04102835;-0.01524089;1.568016,0.2222336;0.003600443;1.52168,0.1937276;-0.4461814;1.453337,0
1328,-4620;-6508;13416,475;-155;-1145,-0.1309489;-0.265615;1.363629,-0.05041419;-0.2428403;1.606458,0.04102991;-0.01527883;1.567942,0.2218538;0.002819173;1.521425,0.1937282;-0.4462161;1.453359,0
1364,-4796;-6632;13704,2123;371;-1196,-0.1303524;-0.2657113;1.364897,-0.049201;-0.2430907;1.607533,0.04099477;-0.01530919;1.567933,0.2219174;0.003539212;1.521861,0.1937304;-0.4462207;1.453364,0
1395,-4968;-7076;13872,3751;-354;-1370,-0.1272322;-0.2662118;1.364243,-0.04863671;-0.2432789;1.607702,0.04096034;-0.01534584;1.567778,0.2213145;0.00230264;1.520775,0.1937543;-0.4462763;1.453271,0
1428,-4908;-6064;14112,1592;-517;-1303,-0.1193205;-0.2559057;1.39877,-0.05980666;-0.1994177;1.642117,0.04094959;-0.01535955;1.567765,0.2211172;0.001885768;1.520753,0.1937673;-0.4462859;1.453277,0
1461,-4724;-6204;13892,1938;-897;-684,-0.1193426;-0.2559232;1.398694,-0.05979226;-0.1994494;1.642035,0.04093192;-0.01538615;1.56775,0.2212541;0.003096963;1.521509,0.1937669;-0.4462869;1.453287,0
1496,-4736;-6072;13824,1474;-701;-919,-0.1191871;-0.2563778;1.398009,-0.05987267;-0.199626;1.641342,0.04067014;-0.01566416;1.567699,0.2213243;0.003699643;1.521749,0.1937836;-0.4463394;1.453187,0
1531,-4776;-6204;14044,1281;-57;-653,-0.1204297;-0.2572488;1.398192,-0.05985727;-0.1996405;1.641004,0.04064713;-0.0156807;1.56767,0.2208091;0.002614053;1.521411,0.1938476;-0.446387;1.453163,0
1565,-4956;-6332;14056,1350;-60;-840,-0.1204317;-0.2572217;1.397848,-0.05993537;-0.1997129;1.640703,0.04060557;-0.01570433;1.567582,0.2209788;0.003454692;1.521869,0.1938508;-0.4463917;1.453162,0
1594,-5028;-6184;14200,1338;-483;-1198,-0.1205525;-0.2571637;1.397599,-0.06002246;-0.1996349;1.64044,0.04054978;-0.01576567;1.567404,0.2210264;0.00402566;1.522125,0.1938405;-0.4464183;1.453133,0
1627,-4812;-5716;13696,1335;-400;-1114,-0.1204844;-0.2571444;1.397569,-0.06005187;-0.1996029;1.640432,0.04054143;-0.0158108;1.567334,0.2211062;0.004459198;1.522391,0.1938463;-0.4464343;1.453138,0
1662,-4740;-6060;13792,1344;-158;-447,-0.121286;-0.2571494;1.397483,-0.06022315;-0.1996087;1.640184,0.04036525;-0.01599625;1.567288,0.2203893;0.002847483;1.521261,0.1938731;-0.4465064;1.453018,0
1694,-4860;-5900;13724,1743;96;-120,-0.1228867;-0.2571392;1.39806,-0.06026127;-0.1996046;1.640358,0.0403571;-0.01601677;1.567358,0.2202871;0.002000987;1.52155,0.1938935;-0.4464959;1.453249,0
1730,-5036;-6184;13760,1356;76;-804,-0.1228252;-0.2570208;1.397831,-0.0601993;-0.1995931;1.640154,0.04029771;-0.01601578;1.567313,0.2204385;0.002799461;1.521832,0.1939066;-0.4465023;1.453209,0
1763,-5288;-6056;14088,1281;-255;-1431,-0.1227995;-0.2569962;1.397974,-0.06037592;-0.1997517;1.640394,0.04028932;-0.01601276;1.567329,0.2206986;0.003622145;1.522456,0.1939087;-0.4464983;1.453229,0
1795,-5104;-6152;13952,1226;-373;-1435,-0.1274167;-0.2546954;1.398567,-0.06073143;-0.1997449;1.640374,0.04027691;-0.01601201;1.567334,0.2204233;0.002674886;1.522066,0.1939025;-0.4465004;1.453241,0
1828,-5048;-6008;13776,1334;-365;-1314,-0.1271199;-0.2549656;1.398466,-0.06100527;-0.1997028;1.640359,0.04027133;-0.01602278;1.567332,0.220613;0.003421234;1.522408,0.1938979;-0.4465051;1.45324,0
1862,-5216;-5856;14168,1473;-236;-1400,-0.1269409;-0.2553653;1.398476,-0.06102089;-0.1996696;1.640321,0.04024789;-0.01605179;1.567295,0.2202588;0.002579834;1.521878,0.193914;-0.4465107;1.453224,0
1895,-5024;-5816;14080,1311;-441;-1032,-0.1265004;-0.2556646;1.398496,-0.0610007;-0.1996837;1.640389,0.04024239;-0.01605613;1.567286,0.2205044;0.003356805;1.522384,0.1939128;-0.4465192;1.453221,0
1929,-5172;-5772;13780,1428;-280;-787,-0.126423;-0.2557768;1.398551,-0.06107417;-0.1999905;1.640531,0.04022554;-0.01605925;1.567325,0.2207;0.004042077;1.522958,0.1939173;-0.4465148;1.453277,0
1964,-5224;-6100;13964,1343;-444;-1075,-0.1264039;-0.255854;1.398417,-0.06101707;-0.2000907;1.640392,0.03983786;-0.01648097;1.56736,0.2207017;0.004310346;1.522982,0.1939107;-0.4465496;1.453221,0
1994,-5024;-5796;13808,1094;-275;-920,-0.1262231;-0.2562254;1.39841,-0.06103853;-0.20021;1.64038,0.03983822;-0.01648333;1.567358,0.220775;0.004700121;1.523232,0.1939207;-0.4465622;1.453219,0
2028,-5168;-5724;13804,1395;-268;-524,-0.1259253;-0.2561308;1.398295,-0.06103278;-0.2002394;1.640375,0.03983584;-0.01650247;1.567344,0.220842;0.004961014;1.523461,0.1939339;-0.4465829;1.453207,0
2061,-5312;-5920;13912,960;-103;-997,-0.1255334;-0.2560293;1.397745,-0.06102622;-0.2004275;1.639997,0.03981504;-0.0165387;1.567245,0.2208391;0.005199401;1.523415,0.1939532;-0.446638;1.453107,0
2093,-5128;-5756;13744,1183;-132;-699,-0.2126947;-0.2206209;1.350493,-0.09724037;-0.1503844;1.544286,0.03981206;-0.01653492;1.56725,0.2203426;0.003668138;1.52275,0.1939476;-0.4466456;1.453139,0
2128,-5284;-5688;14040,1047;-312;-699,-0.1318726;-0.2539794;1.398959,-0.06137784;-0.2005748;1.640015,0.03980881;-0.01653506;1.567254,0.220502;0.004186172;1.523069,0.1939411;-0.4466474;1.453143,0
2165,-5244;-5780;14016,1519;-459;-631,-0.108735;-0.2645308;1.406868,-0.06137041;-0.2007186;1.640023,0.03968416;-0.01672179;1.567248,0.2205378;0.004555008;1.523212,0.1939227;-0.4466573;1.453135,0
2196,-5388;-5696;14004,1340;-647;-998,-0.108414;-0.2646531;1.406868,-0.06137385;-0.2009092;1.63997,0.03967806;-0.01672576;1.56724,0.2205852;0.004833419;1.523325,0.1939198;-0.4466606;1.453127,0
2245,-5192;-5592;13960,1645;-904;-1023,-0.103886;-0.266863;1.413111,-0.06131224;-0.2016;1.640227,0.03967637;-0.01672916;1.567257,0.2207264;0.005142725;1.52473,0.1939364;-0.4579547;1.48855,0
2263,-5344;-6028;14092,1424;-1176;-1383,-0.0864212;-0.2777543;1.438761,-0.08109134;-0.2195392;1.621877,0.03967329;-0.01673233;1.567273,0.2207977;0.005359005;1.524792,0.1938828;-0.4502329;1.46294,0
2294,-4988;-5692;13760,1342;-919;-1226,-0.09921999;-0.2528545;1.364807,-0.07823505;-0.2204547;1.618872,0.03967334;-0.0167308;1.567272,0.2207974;0.005518605;1.524841,0.1938047;-0.4496598;1.461057,0
2329,-4988;-5644;13860,1484;-929;-1124,-0.09458408;-0.2573291;1.368253,-0.07828939;-0.221448;1.617574,0.03966955;-0.01674735;1.567492,0.2208093;0.005783055;1.5252,0.1939194;-0.4489692;1.460556,0
2363,-4860;-5456;13916,1268;-586;-1132,-0.08892627;-0.2612371;1.369538,-0.07645135;-0.2261943;1.607255,0.03966953;-0.01674599;1.56749,0.2201067;0.003835891;1.524033,0.1937182;-0.4485836;1.459656,0
2396,-4836;-5512;14108,1212;-566;-904,-0.0852835;-0.2675114;1.394203,-0.07889022;-0.2308945;1.591611,0.03964573;-0.01677751;1.567465,0.2202527;0.004373425;1.524146,0.1937364;-0.4479584;1.458542,0
2427,-4880;-5588;13876,632;-316;-754,-0.08712519;-0.2730455;1.400354,-0.07892549;-0.2333903;1.588463,0.0396496;-0.01677123;1.567493,0.2203675;0.00478895;1.524462,0.1937016;-0.4476688;1.458329,0
2462,-5196;-5980;13636,1233;-111;-410,-0.0873983;-0.2766737;1.40114,-0.07917593;-0.2333342;1.588394,0.03963847;-0.01676436;1.567496,0.2199739;0.003265953;1.52375,0.1935938;-0.4475152;1.457879,0
2494,-5312;-5644;14032,971;-317;-1076,-0.0872559;-0.2758599;1.412784,-0.06111819;-0.2092637;1.633302,0.03964814;-0.01672923;1.567487,0.2201488;0.003929536;1.523882,0.1934821;-0.4473805;1.457579,0
2527,-5104;-5620;14192,1194;-417;-1013,-0.08800679;-0.2796441;1.418577,-0.0612934;-0.2091718;1.634859,0.03967117;-0.01671073;1.567581,0.2203075;0.004425095;1.524329,0.1934605;-0.4473708;1.457552,0
2662,-5140;-5652;13984,949;-583;-858,-0.08793984;-0.284646;1.425791,-0.06061266;-0.2088503;1.635531,0.03965615;-0.01662826;1.567672,0.2194883;0.003283261;1.523111,0.1931358;-0.447444;1.456518,0
2775,-5076;-5644;13940,961;-399;-882,-0.08862162;-0.2864152;1.429749,-0.06124565;-0.2082628;1.636459,0.03961479;-0.01646571;1.568064,0.2193346;0.0009960762;1.521479,0.192981;-0.4472767;1.455999,0
2796,-5104;-5504;14108,1368;-512;-829,-0.08872525;-0.2864724;1.429829,-0.06119415;-0.2082041;1.636451,0.03959559;-0.01648454;1.568054,0.2196812;0.002136642;1.522008,0.1929349;-0.4472917;1.455879,0
2830,-5252;-5780;14372,1453;-635;-644,-0.08875195;-0.2870328;1.431003,-0.06141538;-0.2078635;1.636992,0.03958754;-0.01649934;1.568066,0.2195276;0.001428079;1.521946,0.192941;-0.4473164;1.455821,0
2863,-5184;-5552;14156,961;-776;-912,-0.08887474;-0.2869765;1.43107,-0.06132117;-0.2079266;1.636544,0.03958493;-0.01650109;1.568067,0.2199011;0.002597652;1.522491,0.1929275;-0.4473116;1.455775,0
2894,-5088;-5600;13912,1213;-905;-801,-0.08877404;-0.2869771;1.431284,-0.06106193;-0.2080494;1.636118,0.03957641;-0.016481;1.568044,0.2202172;0.003409307;1.52286,0.192988;-0.4471931;1.455639,0
2927,-5196;-5992;13848,1188;-812;-833,-0.08894103;-0.2868601;1.430564,-0.06133254;-0.2080771;1.635413,0.039548;-0.01644752;1.567927,0.2203469;0.003959121;1.52285,0.1929391;-0.44717;1.455196,0
2962,-5096;-5716;13868,1272;-655;-1102,-0.08886907;-0.2869657;1.430737,-0.06121295;-0.2081526;1.635405,0.0395482;-0.01644688;1.567928,0.2200622;0.002859248;1.522534,0.1929137;-0.4471853;1.455197,0
2993,-4968;-5588;13780,1354;-773;-1193,-0.0888725;-0.286963;1.430744,-0.06118223;-0.207976;1.635336,0.03954711;-0.01644542;1.567917,0.2198197;0.001995562;1.522014,0.192909;-0.447172;1.455159,0
3032,-4944;-5672;13784,1304;-847;-1172,-0.0889513;-0.2869102;1.430996,-0.06159962;-0.207513;1.636656,0.03951427;-0.01643821;1.568017,0.2196161;0.001557973;1.522137,0.1929147;-0.4471745;1.455155,0
3061,-4732;-5504;13940,1133;-731;-1028,-0.0889288;-0.2868953;1.430934,-0.06163657;-0.2081634;1.635178,0.03947878;-0.01642412;1.567942,0.219297;0.001045934;1.521251,0.1928739;-0.4471676;1.454928,0
3093,-4764;-5488;14008,1329;-339;-787,-0.08914436;-0.28688;1.431338,-0.06224519;-0.2077972;1.636879,0.03945929;-0.01642838;1.567974,0.2191881;0.0006465666;1.521366,0.1928708;-0.4471683;1.454937,0
3135,-4844;-5556;14176,1335;-301;-745,-0.08907557;-0.2869151;1.431375,-0.06222587;-0.2075212;1.637477,0.03944773;-0.01640829;1.568032,0.2190615;0.0004406814;1.521381,0.1928694;-0.4471649;1.454938,0
3160,-4892;-5696;14260,1239;-401;-879,-0.07315928;-0.3115306;1.403188,-0.0622156;-0.2075042;1.637493,0.03942662;-0.01637748;1.568123,0.2190151;0.0001764151;1.521253,0.1928302;-0.4471761;1.45489,0
3193,-4984;-5764;14080,1166;-568;-885,-0.08945073;-0.2882233;1.434183,-0.06259076;-0.2069517;1.639063,0.03938154;-0.0163899;1.568364,0.2189572;-0.0001218077;1.521657,0.192828;-0.4471731;1.455023,0
3229,-4956;-5504;14072,1106;-639;-1036,-0.08928569;-0.2884936;1.432607,-0.06225171;-0.207316;1.638281,0.03937859;-0.016384;1.568361,0.2194296;0.001410627;1.522242,0.192808;-0.4471761;1.455004,1
3266,-4908;-5484;14124,1232;-525;-1081,-0.08945295;-0.2879224;1.430471,-0.0618667;-0.2080466;1.63581,0.03937121;-0.01637454;1.568304,0.2196822;0.002414953;1.522393,0.1928013;-0.44722;1.454799,1
3294,-5120;-5588;13840,1125;-466;-1004,-0.0890891;-0.2883855;1.431747,-0.06244116;-0.2078905;1.638369,0.03938733;-0.0163434;1.568518,0.2196704;0.001738866;1.522617,0.1928084;-0.4472214;1.454846,1
3328,-4964;-5516;13952,1170;-459;-1064,-0.0882713;-0.2885922;1.431555,-0.06246943;-0.2079261;1.638395,0.03938969;-0.01634178;1.568519,0.220021;0.002699576;1.522869,0.1928022;-0.447221;1.454819,1
3362,-4916;-5456;14040,1135;-489;-968,-0.08824334;-0.2884316;1.431306,-0.06118089;-0.2103581;1.634378,0.03939892;-0.01633221;1.568481,0.220158;0.003359972;1.522934,0.1928018;-0.447252;1.45474,1
3414,-5028;-5620;14156,1299;-639;-858,-0.08808964;-0.2884505;1.431179,-0.06115463;-0.2103674;1.634376,0.03941813;-0.01634193;1.568441,0.2203059;0.003840636;1.523126,0.1928025;-0.4472597;1.454717,1
3466,-4668;-5920;14396,1247;-191;-771,-0.08847117;-0.287983;1.428049,-0.06097947;-0.2104073;1.634022,0.03942833;-0.01633849;1.568435,0.2206743;0.004734081;1.523755,0.1928673;-0.4471736;1.454682,1
3493,-4620;-5860;14412,1096;-479;-1107,-0.08863034;-0.2878914;1.428435,-0.06108288;-0.2099636;1.636078,0.03943815;-0.01633351;1.568464,0.2204107;0.003064784;1.52337,0.1928655;-0.4471789;1.454699,1
3526,-4440;-5888;14152,1301;-557;-789,-0.0885795;-0.2879267;1.428604,-0.06062378;-0.2119229;1.633316,0.03944569;-0.01632229;1.568458,0.2203751;0.002403154;1.523149,0.1928623;-0.4471843;1.454692,1
3561,-4268;-5844;14188,1165;-463;-962,-0.08838355;-0.2879151;1.428522,-0.06063503;-0.2115659;1.633592,0.03944448;-0.01632233;1.568459,0.2205399;0.003127641;1.523469,0.1928582;-0.4471971;1.454679,1
3593,-4316;-5660;14148,1585;-528;-918,-0.08870028;-0.2877506;1.427923,-0.06047984;-0.2114925;1.633206,0.03945985;-0.01630694;1.568421,0.2206306;0.003618143;1.523517,0.1928355;-0.4472158;1.454647,1
3671,-4208;-5684;14072,1266;-355;-842,-0.08357871;-0.2925562;1.421233,-0.06041576;-0.211563;1.632807,0.03947604;-0.01631858;1.568412,0.2206511;0.003109206;1.523238,0.1928109;-0.4472376;1.454628,1
3749,-4320;-5928;14028,1858;-475;-587,-0.08578349;-0.290308;1.424096,-0.06086896;-0.2114123;1.633167,0.03951795;-0.01628186;1.568441,0.2208369;0.003227397;1.523504,0.1927742;-0.4472474;1.454662,1
3821,-4344;-5804;14004,990;-427;-958,-0.08666817;-0.289365;1.42488,-0.06074618;-0.2119013;1.632717,0.0395408;-0.01624906;1.56843,0.2207005;0.002827143;1.523414,0.1927705;-0.4472602;1.45466,1
3905,-4144;-5824;14056,984;-329;-1061,-0.08506444;-0.2906018;1.42272,-0.0617316;-0.2102823;1.635163,0.03959179;-0.01630028;1.568275,0.2210555;0.004356388;1.523932,0.1927576;-0.4473158;1.454635,1
3927,-4244;-5960;14012,1628;-273;-1009,-0.08587679;-0.2893934;1.423369,-0.06218975;-0.2101645;1.635619,0.03959492;-0.01629626;1.568274,0.2206141;0.002714562;1.522928,0.1927582;-0.4473451;1.454595,1
3962,-4412;-5692;14168,1489;-224;-1283,-0.08633625;-0.2889981;1.423377,-0.06281085;-0.2096187;1.638312,0.03959505;-0.01628897;1.56829,0.2206873;0.003251976;1.523125,0.1927439;-0.4473491;1.454566,1
3993,-4584;-5624;14500,1454;-289;-657,-0.0864767;-0.2886663;1.423557,-0.06240631;-0.209418;1.637496,0.0396062;-0.01627486;1.5682,0.2203147;0.001963058;1.5218,0.1926854;-0.447389;1.454516,1
4027,-4396;-5400;14152,578;-232;-1151,-0.0826306;-0.2913824;1.420207,-0.06154272;-0.2110896;1.634984,0.03960775;-0.01626788;1.568192,0.2203858;0.002656171;1.522051,0.1926474;-0.4474068;1.454466,1
4062,-4280;-5504;14160,1499;-409;-874,-0.08415095;-0.2901869;1.421798,-0.0612791;-0.211492;1.634814,0.03961484;-0.01627017;1.56821,0.2207086;0.003592747;1.522742,0.1927081;-0.44736;1.454447,1
4096,-4616;-5748;14268,-2449;458;-2763,-0.08446199;-0.2897262;1.422221,-0.06122482;-0.211514;1.634796,0.03960773;-0.01628429;1.568209,0.2207911;0.004019951;1.522968,0.1927004;-0.4473595;1.454475,1
4127,-3456;-5108;12980,-14821;3800;-8086,-0.08475209;-0.2893555;1.422561,-0.06123469;-0.2111187;1.634926,0.03961767;-0.01628257;1.5682,0.2209823;0.004529678;1.523331,0.1926973;-0.4473612;1.454474,1
4162,-3208;-7872;10764,-32325;8612;-12575,-0.08504669;-0.2890136;1.422983,-0.06109872;-0.2109668;1.63509,0.03962536;-0.01627797;1.568199,0.2204743;0.002691264;1.522242,0.1926925;-0.4473646;1.454471,1
4194,-4136;-12056;7616,-32768;11813;-11975,-0.08249339;-0.291262;1.422589,-0.06059205;-0.2105031;1.635996,0.03960721;-0.01628329;1.568273,0.2206133;0.003445415;1.522887,0.1926746;-0.4473567;1.454538,1
4227,-4496;-16108;2848,-32768;10777;-12283,-0.08323698;-0.2903411;1.423596,-0.06028689;-0.2104266;1.635758,0.03961233;-0.01628282;1.568277,0.2206958;0.003858679;1.52308,0.1926713;-0.4473576;1.454538,1
4260,-3000;-16780;-2072,-32768;10543;-11471,-0.08107708;-0.2921004;1.420028,-0.06037563;-0.2100876;1.636407,0.03962303;-0.01627125;1.568224,0.2201131;0.002425901;1.521716,0.1926477;-0.4473563;1.454518,1
4295,-1820;-15824;-7452,-32768;11588;-10354,-0.08216122;-0.2912072;1.420272,-0.06032579;-0.2100214;1.636441,0.03962358;-0.01627149;1.568224,0.2202654;0.003099333;1.522045,0.1926367;-0.4473782;1.454504,1
4328,-1140;-13872;-9324,-32768;9608;-7592,-0.083079;-0.290301;1.421911,-0.06059247;-0.2096189;1.637196,0.03962737;-0.01626623;1.568263,0.2204987;0.003695901;1.522508,0.1926334;-0.4473802;1.454505,1
