Time_Stamp,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,SpineBase,TrimmingId
1076,4508;1932;15576,564;-371;-893,-0.0998733;-0.1010698;1.42753,0.0829004;-0.1383605;1.441553,0.1677342;-0.3444296;1.46337,0.1214298;-0.39467;1.193778,-0.09995086;-0.5443836;1.396744,0
1113,4476;2020;15556,905;-411;-933,-0.09982587;-0.1010464;1.427382,0.08289765;-0.1383311;1.441366,0.1828871;-0.3538819;1.447114,0.1207232;-0.3981017;1.207593,-0.09915122;-0.5438395;1.397289,0
1143,4376;2000;15340,1026;-417;-949,-0.0998483;-0.1010698;1.42753,0.08292334;-0.1383343;1.441858,0.1763187;-0.3517039;1.453602,0.1176689;-0.4252615;1.259351,-0.09910765;-0.5439451;1.397052,0
1176,4448;2024;15628,1002;-417;-947,-0.09983569;-0.1010825;1.427664,0.08303812;-0.1383369;1.442272,0.1733785;-0.3507054;1.455963,0.126424;-0.4179151;1.256177,-0.09909388;-0.5439899;1.396885,0
1211,4492;2048;15728,1048;-462;-956,-0.09982163;-0.1010968;1.427791,0.07991718;-0.1413742;1.442738,0.1709279;-0.3503322;1.457169,0.1264716;-0.4171215;1.256661,-0.09911587;-0.5442202;1.396725,0
1243,4408;2004;15576,1091;-449;-956,-0.0997772;-0.1010986;1.427786,0.08030411;-0.1411402;1.442708,0.169512;-0.3504617;1.457343,0.1275665;-0.4155848;1.255722,-0.09842221;-0.5436209;1.3975,0
1276,4452;1864;15724,1118;-442;-971,-0.09973797;-0.1010893;1.427683,0.08061188;-0.1407857;1.442482,0.1682626;-0.3502101;1.457327,0.1280152;-0.4144563;1.255065,-0.09831693;-0.5437346;1.396944,0
1312,4512;1872;15512,1168;-477;-964,-0.09972563;-0.1010785;1.427678,0.08071361;-0.1406708;1.442423,0.1678942;-0.3502014;1.457402,0.1378861;-0.4252797;1.179545,-0.09832653;-0.5437813;1.396653,0
1345,4500;1896;15604,1168;-478;-959,-0.09969726;-0.1010827;1.427819,0.08102889;-0.1403633;1.442612,0.1668308;-0.3499123;1.45799,0.1301031;-0.4128605;1.245025,-0.09764391;-0.5431402;1.397669,0
1376,4428;1860;15464,1158;-446;-960,-0.09972688;-0.1010756;1.427714,0.08114458;-0.1402259;1.44254,0.1663067;-0.3499066;1.458113,0.1287577;-0.4122741;1.25472,-0.09777262;-0.5432124;1.397049,0
1411,4508;1880;15572,1150;-486;-964,-0.09972169;-0.1010825;1.427681,0.08123255;-0.1400175;1.442389,0.1657016;-0.3497638;1.458016,0.1279988;-0.4124658;1.254758,-0.09795105;-0.5432205;1.396566,0
1443,4492;1988;15588,1161;-455;-956,-0.09972943;-0.101083;1.427676,0.08140327;-0.1399155;1.44239,0.1653922;-0.349752;1.458031,0.1292068;-0.4106698;1.253933,-0.0980449;-0.5432282;1.396252,0
1476,4504;1912;15496,1138;-482;-953,-0.09978069;-0.1011264;1.427686,0.07927789;-0.1418602;1.442626,0.1655002;-0.3497325;1.458088,0.1289524;-0.4100862;1.249119,-0.1019202;-0.5459293;1.398793,0
1511,4388;1964;15532,1132;-467;-959,-0.09983379;-0.1011643;1.427741,0.07958423;-0.1416367;1.442608,0.1653948;-0.349702;1.458142,0.131893;-0.42271;1.180126,-0.1041794;-0.5466722;1.400545,0
1544,4456;1924;15516,1109;-473;-962,-0.09984814;-0.1011735;1.427649,0.07994471;-0.1413032;1.442389,0.1657431;-0.3496065;1.457974,0.1214325;-0.4116314;1.244064,-0.1033395;-0.5461721;1.39903,0
1579,4440;1972;15412,1086;-470;-951,-0.09985096;-0.1011785;1.427647,0.08045175;-0.1409845;1.442498,0.1658829;-0.3495589;1.458112,0.1229216;-0.4100695;1.243001,-0.1025634;-0.5460147;1.398098,0
1612,4484;1844;15508,1117;-436;-947,-0.09985998;-0.101189;1.427644,0.08070482;-0.1409056;1.442492,0.166041;-0.3495179;1.458175,0.1264644;-0.4074857;1.210743,-0.1020231;-0.5458857;1.397621,0
1643,4452;1916;15488,1147;-498;-949,-0.09986567;-0.1011531;1.427199,0.08094124;-0.140732;1.4421,0.1661871;-0.3491558;1.458179,0.1256063;-0.4051235;1.198629,-0.1014582;-0.5457624;1.396743,0
1676,4412;1944;15648,1108;-477;-946,-0.09987571;-0.1011781;1.427299,0.08127237;-0.1405863;1.442551,0.1668677;-0.3493605;1.459557,0.1246359;-0.404085;1.193237,-0.1011818;-0.5457129;1.396647,0
1710,4488;1760;15376,1075;-467;-964,-0.09987583;-0.101182;1.427302,0.08136478;-0.140544;1.442545,0.1671347;-0.3493061;1.460026,0.1243454;-0.4029018;1.182159,-0.1010229;-0.5457193;1.396468,0
1744,4560;1832;15680,1137;-477;-955,-0.09987769;-0.1011879;1.427288,0.08153533;-0.1403269;1.442608,0.1672637;-0.3492729;1.460245,0.1559468;-0.4049634;1.251748,-0.100911;-0.5456104;1.396182,0
1779,4532;2004;15636,1138;-457;-971,-0.09985305;-0.1011918;1.427296,0.08159827;-0.1402031;1.44265,0.167536;-0.348916;1.461014,0.1306938;-0.3893535;1.188396,-0.09965336;-0.5446919;1.397308,0
1812,4468;1940;15336,1149;-449;-970,-0.09983429;-0.1011593;1.42718,0.08170655;-0.139993;1.442254,0.167989;-0.3485662;1.461028,0.1290424;-0.3922162;1.183289,-0.0987846;-0.5439895;1.397866,0
1845,4424;1816;15548,1157;-420;-970,-0.09983426;-0.1011596;1.427181,0.08179933;-0.1399764;1.442306,0.1684035;-0.3483151;1.461239,0.1286207;-0.3943546;1.182259,-0.0988323;-0.5440022;1.397386,0
1876,4420;1868;15488,1129;-494;-958,-0.09983552;-0.1011608;1.427182,0.08191297;-0.1399189;1.442363,0.1684883;-0.3480477;1.461758,0.1282962;-0.3975809;1.181558,-0.09893546;-0.5440348;1.396997,0
1911,4492;1896;15536,1098;-445;-952,-0.09983978;-0.1011683;1.42734,0.08204937;-0.1398425;1.44258,0.1671815;-0.3471206;1.463264,0.1283078;-0.4020737;1.181815,-0.09894777;-0.5440751;1.39672,0
1942,4504;1840;15456,1110;-459;-939,-0.09987763;-0.1011963;1.427758,0.08222421;-0.1398961;1.443056,0.1657789;-0.3467312;1.465141,0.1302677;-0.4074599;1.186559,-0.09893972;-0.5441071;1.39665,0
1980,4316;1844;15680,1167;-482;-973,-0.09983543;-0.1011921;1.42799,0.0824256;-0.1398579;1.443457,0.1652174;-0.3463421;1.465995,0.1316879;-0.4105756;1.190616,-0.09892666;-0.5441132;1.396628,0
2012,4536;1908;15492,1141;-466;-951,-0.09985609;-0.1012143;1.42807,0.08247609;-0.1398455;1.443421,0.1659608;-0.3460943;1.465878,0.1320257;-0.4119571;1.192416,-0.1006352;-0.5452081;1.399085,0
2043,4520;1892;15472,1140;-437;-941,-0.09999844;-0.101316;1.428533,0.08260455;-0.1399188;1.443626,0.1657583;-0.3455249;1.466558,0.1298877;-0.4091211;1.236177,-0.1030105;-0.5464637;1.401585,0
2076,4392;1952;15464,1129;-480;-956,-0.09997299;-0.1013144;1.428555,0.08269241;-0.1399502;1.443658,0.1654128;-0.3453549;1.466902,0.1297703;-0.4090727;1.236232,-0.1022683;-0.5460518;1.40055,0
2112,4408;1848;15396,1206;-471;-970,-0.09989685;-0.101253;1.428183,0.08283601;-0.1399226;1.443285,0.1651028;-0.3452046;1.46652,0.1296085;-0.4090361;1.236175,-0.1007892;-0.5448043;1.40098,0
2143,4384;1900;15564,1148;-477;-969,-0.09985219;-0.1012468;1.428275,0.08292602;-0.1399553;1.443335,0.1655751;-0.3453157;1.466473,0.1296329;-0.4093535;1.238135,-0.1004553;-0.5447863;1.400245,0
2179,4500;1900;15548,1167;-468;-949,-0.0998328;-0.1012466;1.428277,0.08296084;-0.1399668;1.443336,0.1658896;-0.345359;1.466357,0.128845;-0.4094566;1.239858,-0.1002135;-0.5448051;1.399451,0
2213,4404;2016;15492,1127;-433;-952,-0.09981473;-0.101254;1.42826,0.08303321;-0.1399311;1.44338,0.1662493;-0.345401;1.466245,0.1283749;-0.4096226;1.240729,-0.09986024;-0.5447716;1.398822,0
2243,4388;1764;15432,1197;-477;-989,-0.09984928;-0.1012957;1.428183,0.08314011;-0.1399494;1.443274,0.167048;-0.3450738;1.465654,0.1283368;-0.4095818;1.240709,-0.1027072;-0.5457586;1.40074,0
2275,4456;1816;15440,1056;-375;-983,-0.09971845;-0.101292;1.427925,0.08321339;-0.1400093;1.443095,0.1667749;-0.3449191;1.465609,0.1283108;-0.4095206;1.240689,-0.1019404;-0.5456579;1.399256,0
2312,4340;1852;15456,1155;-472;-957,-0.09965913;-0.1013044;1.427914,0.08333053;-0.1400285;1.443161,0.1671789;-0.3449361;1.465469,0.1283016;-0.4094904;1.240807,-0.1012958;-0.5455596;1.398658,0
2343,4428;2024;15424,1128;-450;-956,-0.09962086;-0.1013314;1.427928,0.08341025;-0.140022;1.443213,0.1670844;-0.3448507;1.465631,0.1283002;-0.4094817;1.240842,-0.1008837;-0.5455163;1.398123,0
2376,4528;1924;15588,1169;-502;-958,-0.09959974;-0.1013424;1.428124,0.08359965;-0.1400541;1.443586,0.1675584;-0.3447674;1.465996,0.1278336;-0.4096017;1.242555,-0.1007764;-0.5454034;1.397882,0
2425,4580;1976;15540,1153;-413;-971,-0.09958319;-0.1013547;1.428105,0.08370452;-0.1400869;1.443576,0.1679303;-0.3446136;1.465819,0.1284369;-0.4105787;1.240228,-0.1004374;-0.5453678;1.397227,0
2443,4480;1984;15588,1113;-439;-954,-0.09963797;-0.1013915;1.428189,0.08373728;-0.1401004;1.443539,0.1677991;-0.3444956;1.465833,0.1281309;-0.4104489;1.24049,-0.1043565;-0.5466326;1.400104,0
2476,4508;1832;15492,1097;-413;-957,-0.09963184;-0.1014056;1.428171,0.08374533;-0.1400936;1.443537,0.1676011;-0.3442946;1.465925,0.128062;-0.4104124;1.240565,-0.1034065;-0.5464262;1.398816,0
2512,4416;1948;15632,1050;-415;-953,-0.09963694;-0.1014113;1.428196,0.08379298;-0.1401113;1.443614,0.1678018;-0.3443304;1.465996,0.1279769;-0.4103875;1.240974,-0.1028563;-0.5461884;1.39824,0
2543,4488;1928;15544,1048;-407;-958,-0.09961165;-0.101444;1.427939,0.08382158;-0.1401457;1.443411,0.1681123;-0.3442847;1.465613,0.1279226;-0.4103527;1.240979,-0.102145;-0.5460774;1.397148,0
2576,4456;1976;15656,1048;-402;-959,-0.09962709;-0.1014514;1.427931,0.08384152;-0.1401423;1.443385,0.1678086;-0.3440976;1.465736,0.127905;-0.4102804;1.241491,-0.1017942;-0.5458807;1.396832,0
2613,4372;1804;15624,1036;-381;-979,-0.09964249;-0.1014707;1.428026,0.08386777;-0.1401365;1.443466,0.168119;-0.3441175;1.465838,0.1371484;-0.4165443;1.264798,-0.1015448;-0.545871;1.396605,0
2645,4404;1900;15520,1037;-383;-966,-0.09966863;-0.1015172;1.428193,0.08389245;-0.1401673;1.443493,0.1682573;-0.3441703;1.465849,0.1302435;-0.4131605;1.233285,-0.102854;-0.5468369;1.399153,1
2676,4380;1900;15608,1080;-366;-993,-0.09966718;-0.1015124;1.428184,0.08391581;-0.1401552;1.443491,0.1679509;-0.3440446;1.465866,0.1301752;-0.4131607;1.233247,-0.1021692;-0.546472;1.398458,1
2711,4372;1844;15516,1045;-367;-987,-0.0996519;-0.1015202;1.428169,0.08394599;-0.1401438;1.443516,0.1681701;-0.3439812;1.465812,0.1301371;-0.4131389;1.233248,-0.1017716;-0.5462426;1.39791,1
2743,4412;1784;15684,1085;-363;-1011,-0.099653;-0.1015203;1.42817,0.08396549;-0.1401657;1.443483,0.1682479;-0.3439207;1.465822,0.1300194;-0.4127944;1.233822,-0.1014884;-0.5460452;1.397351,1
2776,4324;1904;15556,1081;-424;-942,-0.09963765;-0.1015254;1.428154,0.08396685;-0.1401494;1.443481,0.1687219;-0.3437885;1.465646,0.1316048;-0.4083545;1.247906,-0.1013055;-0.5458475;1.396955,1
2812,4280;1856;15464,1074;-418;-951,-0.09966967;-0.1015582;1.428221,0.08396652;-0.1401493;1.443481,0.1683936;-0.3436889;1.465763,0.1309778;-0.4085081;1.246272,-0.1021911;-0.546528;1.398743,1
2845,4464;1868;15720,1106;-464;-961,-0.09963065;-0.1015573;1.428156,0.08396682;-0.1401237;1.443479,0.16874;-0.3436822;1.465619,0.1218186;-0.4208401;1.26959,-0.1019196;-0.5460448;1.397953,1
2877,4484;1860;15500,1087;-431;-970,-0.09964369;-0.1015799;1.428094,0.08395913;-0.1401636;1.443388,0.1688403;-0.343656;1.465594,0.1289981;-0.4089276;1.239175,-0.1014498;-0.5460125;1.39724,1
2911,4404;1856;15592,1109;-428;-970,-0.09964141;-0.1015903;1.428095,0.08396293;-0.1401471;1.443388,0.1684145;-0.3434817;1.465734,0.1291374;-0.4094493;1.238353,-0.1010947;-0.5459332;1.396703,1
2943,4400;1964;15512,1151;-455;-979,-0.09962562;-0.1015519;1.427915,0.0839549;-0.1401765;1.443081,0.1678339;-0.3433021;1.465553,0.1290933;-0.409405;1.238348,-0.09969525;-0.5447688;1.39786,1
2976,4492;2036;15568,1080;-466;-977,-0.09963454;-0.1015512;1.427907,0.08396734;-0.1401801;1.443184,0.1679248;-0.3432831;1.465532,0.1291172;-0.4096619;1.238083,-0.09964652;-0.5447531;1.397393,1
3011,4460;1840;15548,1114;-497;-943,-0.09965269;-0.101477;1.427731,0.08397826;-0.1401301;1.442906,0.1684139;-0.343328;1.464836,0.1293221;-0.4122109;1.23086,-0.09873831;-0.5439729;1.398131,1
3044,4376;1940;15628,1136;-506;-955,-0.09965227;-0.1014693;1.427733,0.08398447;-0.1400984;1.443029,0.168435;-0.343323;1.464818,0.1290092;-0.4115039;1.232719,-0.09806034;-0.543353;1.398967,1
3079,4448;1872;15700,1135;-464;-961,-0.09966529;-0.1014733;1.427745,0.08397762;-0.1401066;1.443034,0.1684777;-0.3432609;1.464871,0.1292076;-0.4115781;1.233348,-0.09819365;-0.5434198;1.398476,1
3113,4456;1808;15520,1117;-485;-966,-0.09967419;-0.1014709;1.428111,0.08388142;-0.1401868;1.443415,0.1675806;-0.343233;1.465858,0.1293669;-0.4116902;1.234288,-0.09823281;-0.5434897;1.398331,1
3143,4432;1932;15716,1123;-464;-967,-0.09973257;-0.1014917;1.428049,0.08387639;-0.1402004;1.443392,0.1677234;-0.3432672;1.465815,0.1291452;-0.4113306;1.234873,-0.09831208;-0.5435919;1.397902,1
3176,4496;1984;15596,1109;-476;-989,-0.09975287;-0.101514;1.428,0.08388682;-0.1401829;1.443416,0.167476;-0.3431418;1.465908,0.1289623;-0.4110094;1.235512,-0.09827868;-0.5437312;1.397511,1
3212,4348;1816;15516,1084;-489;-941,-0.09976402;-0.1015116;1.427889,0.08387591;-0.1401615;1.44339,0.1677822;-0.343078;1.465758,0.1289262;-0.4109158;1.235599,-0.09832045;-0.5437816;1.397061,1
3244,4356;1952;15604,1101;-497;-962,-0.09973882;-0.1015388;1.427687,0.08391424;-0.1401401;1.443358,0.1678954;-0.3430648;1.46559,0.1288242;-0.4107013;1.235717,-0.09830861;-0.5438484;1.396605,1
3278,4556;1808;15496,1091;-529;-924,-0.09987055;-0.1016111;1.427932,0.08392154;-0.1401542;1.443534,0.1679004;-0.3430659;1.465632,0.1287823;-0.4105578;1.236133,-0.1017954;-0.5454257;1.400154,1
3313,4384;1900;15468,1165;-534;-936,-0.09984969;-0.1015893;1.428183,0.08392061;-0.1401899;1.443819,0.1679931;-0.3431039;1.465874,0.1287719;-0.410466;1.236335,-0.100286;-0.5445189;1.401155,1
3343,4520;1908;15660,1130;-467;-954,-0.09997301;-0.1016516;1.428373,0.08393744;-0.1401675;1.444062,0.1681056;-0.3432363;1.466015,0.1290266;-0.4126607;1.232544,-0.1014985;-0.5457082;1.402579,1
3400,4368;1844;15356,1122;-465;-945,-0.09997747;-0.1016449;1.428437,0.08389827;-0.140115;1.444114,0.1676083;-0.3431328;1.466476,0.1289383;-0.4128358;1.23239,-0.1011226;-0.5453673;1.40127,1
3412,4476;1888;15448,1101;-465;-947,-0.09999082;-0.1016728;1.428457,0.08386457;-0.1400753;1.444122,0.1674203;-0.3432655;1.466513,0.1290054;-0.4122279;1.233445,-0.1015995;-0.5460482;1.40224,1
3444,4428;1972;15532,1103;-469;-959,-0.1000269;-0.1016742;1.428423,0.0838762;-0.1400249;1.44413,0.1674635;-0.343343;1.466534,0.1289688;-0.4112088;1.226363,-0.1011075;-0.5457563;1.400357,1
3477,4424-4092;8284;12660,1116;-505;-996,-0.1000308;-0.1016811;1.428436,0.08386222;-0.1400277;1.444162,0.1681079;-0.3441136;1.466599,0.1274116;-0.4097931;1.217768,-0.1009637;-0.5457105;1.399419,1
3513,-3936;8116;12560,1045;-520;-888,-0.1000208;-0.1016732;1.428566,0.08387341;-0.1399769;1.444365,0.1684394;-0.3446674;1.466877,0.127242;-0.4074023;1.20453,-0.1007515;-0.5456697;1.398891,1
3543,-4172;8312;12516,867;-307;-1121,-0.1000204;-0.1016706;1.428575,0.08386488;-0.1399801;1.444386,0.1684909;-0.3451747;1.466687,0.1303863;-0.4011702;1.234982,-0.1005973;-0.5455925;1.398382,1
3577,-4288;8376;13040,1095;-318;-932,-0.1000297;-0.1016678;1.42857,0.08385942;-0.1399716;1.444385,0.1686249;-0.3460444;1.466177,0.1235176;-0.4031323;1.186048,-0.1004517;-0.5454922;1.397776,1
3612,-4080;8216;12828,970;-454;-850,-0.1000277;-0.1016571;1.428389,0.08384027;-0.1399361;1.444207,0.1692508;-0.3472291;1.464545,0.1296077;-0.4010977;1.223677,-0.1003077;-0.5453461;1.397098,1
3715,-4208;8112;12852,1096;-504;-835,-0.1000015;-0.1016198;1.428299,0.08385827;-0.1396561;1.443936,0.1667496;-0.3480287;1.462607,0.1413059;-0.4279931;1.18568,-0.09986582;-0.5452222;1.396118,1
3745,-4248;8212;12820,953;-558;-823,-0.09991318;-0.1015227;1.428626,0.08382447;-0.1395927;1.443915,0.1651233;-0.3486893;1.462517,0.1291011;-0.4157999;1.25186,-0.09855001;-0.5439754;1.397952,1
3776,-4180;8108;12832,1243;-568;-894,-0.09990741;-0.1015096;1.428625,0.08391139;-0.1394676;1.443643,0.1644285;-0.3489305;1.4613,0.129155;-0.4156521;1.251523,-0.09802474;-0.5433173;1.398582,1
3811,-4124;8104;12632,823;-454;-940,-0.09989212;-0.1014794;1.428641,0.0837734;-0.1391649;1.443044,0.1626884;-0.3489648;1.460908,0.1290736;-0.4155075;1.251342,-0.09775684;-0.5429659;1.398833,1
3843,-4188;8036;12588,895;-493;-940,-0.09990951;-0.1014429;1.428664,0.08366162;-0.1387309;1.442786,0.1613457;-0.3489076;1.460629,0.1382494;-0.4351084;1.185396,-0.09743679;-0.5424939;1.399246,1
3876,-4008;7892;12720,1086;-369;-1108,-0.09989434;-0.1013741;1.428799,0.08361716;-0.1385852;1.442635,0.160909;-0.3490101;1.460268,0.1265607;-0.4148069;1.252846,-0.09724496;-0.5421808;1.399563,1
3913,-4244;8392;12632,749;-491;-1198,-0.09984608;-0.1013476;1.428812,0.08360197;-0.1384709;1.442509,0.1599528;-0.3489547;1.459834,0.1265741;-0.4148028;1.252846,-0.09719759;-0.5419914;1.399637,1
3945,-4188;8120;12940,1104;-166;-1187,-0.09984002;-0.101321;1.4288,0.0834947;-0.1381789;1.442237,0.1594308;-0.348892;1.459554,0.1264766;-0.4148017;1.253165,-0.09715356;-0.5418302;1.399687,1
3977,-4180;8188;12924,1385;-196;-953,-0.09985112;-0.1013138;1.42879,0.0834619;-0.1381548;1.442081,0.1589961;-0.3488657;1.459328,0.1265747;-0.4146421;1.252595,-0.0971515;-0.5417281;1.3997,1
4012,-4288;8632;12744,1599;-397;-817,-0.09986414;-0.101288;1.428838,0.08343177;-0.1381194;1.442092,0.1587961;-0.3488334;1.459383,0.1267547;-0.4143943;1.251681,-0.0970565;-0.5415576;1.399891,1
4044,-4036;8004;12672,1085;-428;-905,-0.09986773;-0.1012782;1.4288,0.08341026;-0.1380713;1.441948,0.1587832;-0.3488459;1.45929,0.1266852;-0.4132816;1.247359,-0.09703492;-0.5414957;1.39992,1
