Time_Stamp,Accel,Gyro,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
1795,-4964;-11792;10180,542;-339;-1041,-0.1120431;-0.2623175;1.376589,-0.08003034;-0.2337611;1.591936,0.04034234;-0.01625794;1.568889,0.2228248;0.0008235688;1.522682,0.1946857;-0.447953;1.452405,0
1827,-4624;-11196;9756,1098;-742;-1194,-0.1409802;-0.2720442;1.41201,-0.08000413;-0.2340398;1.590303,0.04035388;-0.01623745;1.568825,0.2227757;0.0006769708;1.522531,0.1946786;-0.4479468;1.452403,0
1862,-4588;-11012;9836,-19;-127;-946,-0.1074886;-0.264168;1.358012,-0.07999286;-0.2340208;1.590307,0.0403595;-0.01621865;1.56881,0.2226767;0.0005057175;1.522448,0.1946785;-0.4479505;1.452403,0
1896,-4644;-11220;9928,-2290;630;-1267,-0.1365558;-0.2695578;1.409706,-0.08000087;-0.2340504;1.590042,0.0403663;-0.01621331;1.568782,0.2225869;0.0003122094;1.522431,0.1946658;-0.4479354;1.452419,0
1928,-5088;-12428;9812,-3402;885;-1913,-0.1137443;-0.2618508;1.391798,-0.05610889;-0.2071426;1.63624,0.04035861;-0.0162131;1.568797,0.222551;0.0002311461;1.522418,0.1946579;-0.4479279;1.452421,0
1962,-4724;-11856;9324,-3434;443;-1934,-0.1444694;-0.2755747;1.414597,-0.07992236;-0.2339631;1.590721,0.04036639;-0.01620553;1.568786,0.2225781;0.0001925187;1.522408,0.1946566;-0.4479324;1.45242,0
1996,-5108;-13096;9048,-4885;821;-2338,-0.1450173;-0.2752792;1.414772,-0.07990727;-0.2339712;1.590756,0.04036869;-0.01621041;1.5688,0.2225726;0.0001384001;1.52243,0.1946494;-0.447924;1.452446,0
2028,-5024;-13536;8252,-1020;-198;-1588,-0.1429458;-0.2743741;1.413771,-0.07990921;-0.2339751;1.590759,0.04036983;-0.016217;1.568798,0.2224766;-2.170107E-05;1.522362,0.194632;-0.4479174;1.452459,0
2061,-4884;-12804;8228,1473;-516;-1126,-0.1396372;-0.2730398;1.410964,-0.0794695;-0.234468;1.589414,0.04036453;-0.0162401;1.568705,0.2223253;-0.0002704093;1.521996,0.1946026;-0.447916;1.45243,0
2095,-4964;-12768;8292,1092;-521;-1058,-0.1095086;-0.2628701;1.379511,-0.07925565;-0.2346325;1.589129,0.04036775;-0.01624051;1.568698,0.2227058;0.001692153;1.522803,0.194595;-0.4479116;1.452432,0
2128,-4848;-12952;8104,-433;-458;-1433,-0.1329477;-0.2668708;1.407476,-0.07942948;-0.2344863;1.589389,0.04037104;-0.01623801;1.568691,0.222688;0.001466805;1.522695,0.1945948;-0.4479134;1.452432,0
2164,-4804;-13536;7864,-2606;259;-1906,-0.1349973;-0.2664655;1.408173,-0.07958195;-0.2343742;1.58955,0.04037178;-0.01623849;1.568691,0.2226165;0.001209949;1.522674,0.1943073;-0.4478908;1.452641,0
2196,-4576;-13504;7620,-1351;-246;-1925,-0.1045785;-0.2657942;1.390126,-0.07976777;-0.2340833;1.590591,0.04037051;-0.01623588;1.568695,0.2225924;0.001061043;1.522658,0.1941086;-0.4479134;1.452778,0
2229,-4660;-13656;7508,-2149;-237;-2228,-0.1363731;-0.2477258;1.392219,-0.07985228;-0.234007;1.590693,0.04038321;-0.01623346;1.568685,0.2225926;0.0008950217;1.522577,0.1941072;-0.4479107;1.45278,0
2265,-4752;-14156;7388,462;-2149;-2832,-0.1258514;-0.2543852;1.383667,-0.07983956;-0.2339869;1.590721,0.04038648;-0.01624576;1.568506,0.2226266;0.0005882352;1.521808,0.1941036;-0.4479563;1.452549,0
2295,-3956;-13712;7264,779;-914;-1649,-0.1180319;-0.2599411;1.367297,-0.07934164;-0.2341316;1.591418,0.04038472;-0.01624501;1.568514,0.2226447;0.000487116;1.521783,0.1941001;-0.4479478;1.452551,0
2329,-4308;-13624;7260,1483;-795;-1042,-0.1180951;-0.2607624;1.37195,-0.07943913;-0.2339242;1.592265,0.04039938;-0.01621215;1.568766,0.2227334;0.000259342;1.522339,0.1940853;-0.4479033;1.452829,1
2363,-4264;-13548;7096,1883;-466;-414,-0.1366038;-0.2699692;1.411631,-0.07933693;-0.2340843;1.591656,0.04041046;-0.01621173;1.568739,0.2227634;0.0001390598;1.522279,0.1940903;-0.4479014;1.452816,1
2395,-4428;-13568;7396,2702;-609;-295,-0.1377418;-0.2709508;1.412695,-0.07920616;-0.234074;1.592084,0.04040907;-0.01620943;1.568743,0.2227376;8.14439E-05;1.522276,0.1941036;-0.4478841;1.45282,1
2431,-4332;-13344;7308,-46;-181;-908,-0.1002782;-0.2748302;1.392729,-0.07913286;-0.2341124;1.59199,0.04041991;-0.01619164;1.568763,0.2227358;5.52003E-05;1.522307,0.1939408;-0.4478503;1.453055,1
2463,-4460;-14264;7444,-1072;-41;-1301,-0.09952047;-0.2757737;1.392861,-0.07918899;-0.2340746;1.592003,0.04042231;-0.01618849;1.568762,0.2227259;-3.306351E-05;1.522261,0.1939435;-0.4478569;1.45305,1
2496,-4140;-14092;7228,1785;-704;-735,-0.1175603;-0.2645324;1.406484,-0.07886849;-0.2341818;1.592613,0.04040222;-0.01621329;1.568834,0.2227162;-0.0001440855;1.522353,0.1939574;-0.4478696;1.453071,1
2528,-4204;-13752;7312,1393;-458;-747,-0.1099638;-0.2661434;1.359958,-0.07877154;-0.2343735;1.591769,0.04040188;-0.01619721;1.568803,0.2226782;-0.0002272478;1.5223,0.19397;-0.4478705;1.453041,1
2573,-4416;-13992;7236,1037;-362;-701,-0.1379349;-0.2697274;1.411323,-0.07850824;-0.2347069;1.590801,0.04039742;-0.01620637;1.568801,0.2228543;0.001615339;1.523006,0.1939801;-0.4478803;1.453025,1
2596,-4416;-13944;7260,1431;-484;-667,-0.116299;-0.264057;1.398066,-0.07843321;-0.2347395;1.590824,0.04039765;-0.01620202;1.568804,0.2226586;0.001179826;1.523002,0.1939992;-0.4478873;1.453013,1
2630,-4416;-13536;7332,1748;-623;-750,-0.1150905;-0.2636876;1.395087,-0.07843371;-0.2347288;1.590864,0.04039756;-0.01619838;1.568807,0.2225594;0.0008608172;1.522854,0.1940165;-0.4478772;1.453001,1
2662,-4336;-13296;7484,1152;-592;-868,-0.139162;-0.2808729;1.414485,-0.07844884;-0.2347363;1.590838,0.04038915;-0.01618594;1.56891,0.2225551;0.0006281952;1.523007,0.1940236;-0.4478816;1.453054,1
2695,-4416;-13652;7148,-439;-319;-1296,-0.1131399;-0.2643027;1.399046,-0.07859976;-0.2345769;1.591263,0.04038864;-0.01618594;1.568911,0.2225121;0.0004286725;1.523071,0.1940164;-0.4478719;1.453075,1
2727,-4520;-14040;7124,-998;73;-1558,-0.1466149;-0.2722633;1.415738,-0.07843972;-0.2346378;1.59139,0.04039286;-0.01617551;1.568968,0.2225053;0.0002782944;1.523116,0.1940192;-0.4478864;1.453077,1
2761,-4104;-12936;6744,-3524;793;-1931,-0.1136546;-0.2633566;1.382436,-0.07833581;-0.2346161;1.59181,0.04039203;-0.0161757;1.568966,0.2224544;0.0001182116;1.523062,0.1940208;-0.4478858;1.453077,1
2794,-4336;-13904;6256,-11476;2444;-3916,-0.1131703;-0.2634805;1.382534,-0.07831139;-0.2346473;1.591585,0.04035028;-0.01609052;1.569174,0.2223974;-2.629553E-05;1.523077,0.1938584;-0.4478915;1.453242,1
2829,-4476;-16824;5352,-8790;935;-3592,-0.1117498;-0.2630675;1.382003,-0.07832767;-0.2347183;1.591135,0.04035;-0.01608857;1.569167,0.2224025;-0.0001234433;1.523033,0.1938924;-0.4478899;1.453222,1
2862,-4124;-15440;4056,-2897;-336;-2418,-0.1113801;-0.2632298;1.382132,-0.07835989;-0.2347605;1.590801,0.04035248;-0.0160898;1.569161,0.2226449;0.001468021;1.523635,0.1939035;-0.4478971;1.453201,1
2896,-3752;-14392;3672,-4354;934;-1938,-0.1108154;-0.2642176;1.377311,-0.07804598;-0.235177;1.589399,0.04035369;-0.01608858;1.569161,0.2226481;0.001268726;1.523541,0.1939027;-0.4478801;1.453203,1
2931,-4120;-15892;2952,-6093;1176;-2237,-0.1109029;-0.2641554;1.385135,-0.07828572;-0.2349502;1.589943,0.04035549;-0.0160866;1.569166,0.2226827;0.001083407;1.523453,0.1939074;-0.4478837;1.4532,1
2961,-4028;-16392;2496,-464;-627;-1599,-0.1128279;-0.2642072;1.392434,-0.07833643;-0.2349427;1.589777,0.0403585;-0.01608242;1.569144,0.2226357;0.0008501446;1.523363,0.1939196;-0.4478785;1.453196,1
2995,-3648;-15364;2148,2297;-1049;-705,-0.1133063;-0.2637012;1.391,-0.07841904;-0.2356511;1.589698,0.03996057;-0.01657722;1.569364,0.2226278;0.0006936638;1.523293,0.1939222;-0.447889;1.453192,1
3028,-3896;-15536;2036,811;-146;-929,-0.1457437;-0.274792;1.413884,-0.07825439;-0.2357687;1.589488,0.03996763;-0.01657403;1.569361,0.2225544;0.0005220162;1.523165,0.1939118;-0.4478762;1.453196,1
3065,-3848;-15752;2604,1142;-248;-804,-0.1445224;-0.2751524;1.413333,-0.07808197;-0.2358479;1.589286,0.03999501;-0.01654363;1.569339,0.2225257;0.0002887256;1.523094,0.1939365;-0.4479098;1.453181,1
3094,-3880;-15344;2244,-1290;347;-1523,-0.1020874;-0.2696044;1.38883,-0.07788135;-0.2359246;1.589148,0.04002538;-0.01651182;1.569298,0.222479;0.0001276952;1.522978,0.1939489;-0.4479206;1.45317,1
3129,-3368;-15776;1840,-2623;578;-1560,-0.1404005;-0.2751177;1.411669,-0.07787689;-0.2359365;1.589135,0.04004017;-0.01652982;1.569282,0.222485;-2.002444E-05;1.522979,0.19397;-0.4479354;1.453161,1
3161,-3588;-16056;1400,-2801;490;-1731,-0.1085772;-0.2636079;1.381464,-0.0778841;-0.2359386;1.589112,0.04004458;-0.0165336;1.569286,0.2224789;-0.0001657105;1.522982,0.1939915;-0.4479531;1.45316,1
