Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id
0,-6696,13676,275,103.835944908895,160.770034981319,0
44,-6768,13952,-198,103.814252516922,160.783466672901,0
66,-6412,14012,56,103.855870908251,160.73483796584,0
99,-6792,14116,-646,103.893419123511,160.680224713693,0
141,-6408,14128,-146,104.239166108916,160.342851507626,0
167,-6792,14160,-201,104.352570395392,160.234449804663,0
199,-6480,13804,-375,104.355128390331,160.266775895743,0
232,-6588,13772,-347,104.316787417219,160.301746894441,0
265,-6472,13692,-124,104.363624561681,160.241436895236,0
299,-6688,13812,-168,104.409872429006,160.21095416474,0
333,-6740,14236,-275,103.818361094231,160.858874278529,0
368,-6772,14096,-354,104.312464713605,160.426398689327,0
398,-6352,13988,-465,104.428500873446,160.368625796324,0
432,-6404,13800,-702,104.502428540824,160.317375906121,0
465,-6668,13928,-2262,104.652996694874,160.185974432231,0
499,-6608,13644,-693,104.797992647101,160.0851830201,0
534,-5664,13516,-4781,104.882363882547,160.010013661614,0
569,-6516,13244,-11410,104.910579670667,160.026444368227,0
599,-8396,12660,-14769,104.774076798551,160.117214550903,0
633,-8656,11648,-18559,104.766101597151,160.127235275085,0
667,-12620,10200,-20381,104.66691756437,160.068712256514,0
699,-12612,8700,-15964,104.781426041723,159.978891681089,0
733,-13584,7260,-16405,104.833542003648,159.951989486931,0
766,-14060,5900,-13855,104.911812494428,159.814140291324,0
801,-14556,4616,-13014,105.042111719055,159.670375594372,0
834,-15004,3672,-12155,105.106955607262,159.55074183279,0
866,-14032,2136,-17942,105.154303255839,159.43429191102,0
899,-15724,344,-22036,105.139213500135,159.448167411042,0
933,-15932,-1956,-23541,105.377155910282,159.263365047624,0
966,-16748,-4144,-18862,105.293216351468,159.394989010642,0
1000,-15096,-5644,-16538,105.346254143789,159.449151931798,0
1035,-15020,-7064,-15298,105.100106616187,159.75843641132,0
1066,-13476,-8712,-13279,104.936893436814,160.143744199413,0
1099,-14184,-9632,-13714,105.235466665648,159.963635647147,0
1132,-11960,-10796,-9559,103.837348765286,161.31820148171,0
1165,-12872,-11600,-12146,104.103813353653,161.18902106865,0
1198,-11408,-12520,-10140,104.088703679024,161.183864217671,0
1234,-10884,-13156,-10526,104.159069441318,161.182175766714,0
1266,-9300,-13764,-10614,104.228383315508,161.163063396167,0
1320,-10024,-13960,-10279,104.318791857731,161.12904331744,0
1333,-6656,-14584,-16362,104.416332032897,161.112017096614,0
1366,-7080,-15412,-17306,104.568754017411,161.097833313165,0
1399,-4692,-16552,-17714,104.674609824111,161.103136143619,0
1433,-1944,-17252,-23168,104.671064166244,161.132091520003,0
1466,-4944,-18612,-19676,104.691147136882,161.136937563144,0
1499,388,-21488,-9151,104.448593034708,161.565897681158,0
1532,1640,-17928,-2308,104.528241786341,161.514590732869,0
1565,504,-17020,344,104.601790929259,161.450839893391,0
1599,1400,-17248,800,104.664936831269,161.409202619274,0
1633,-784,-17856,4106,104.705736706886,161.379364694515,0
1667,2296,-17808,5019,104.830342665576,161.331614078836,0
1700,-4916,-17856,7807,104.960425868302,161.22709449465,0
1734,1820,-17264,9890,105.00764420846,161.231843669769,0
1766,-7452,-17480,13021,104.794621805031,161.512264000755,0
1799,-4976,-17228,20602,104.844181923097,161.391875580496,0
1831,-9068,-16480,24285,104.818588326108,161.380234239307,0
1866,-8120,-14668,26450,105.050259147559,161.019224839098,0
1900,-11132,-12904,19015,105.749394049122,160.250126171269,0
1931,-11984,-11296,20701,105.447973505961,160.505792469448,0
1966,-13876,-9300,19307,106.113777185426,159.821350928199,0
1999,-13188,-7772,16666,106.039485493192,159.805742816701,0
2032,-15924,-5980,14921,106.0051829499,159.798748849253,0
2065,-15308,-4232,13535,105.805419249137,160.023101661482,0
2100,-15968,-2628,13536,103.858059470491,161.790682654099,0
2134,-15532,-1136,12154,104.5103768992,160.938378541366,0
2166,-15872,-292,10691,104.650581221095,160.841942495069,0
2198,-15940,872,10853,103.876310104899,161.475839878573,0
2231,-15404,2060,9596,104.219231930566,161.1670827634,0
2265,-15328,2696,8515,104.480252128924,160.913790795524,0
2300,-15092,3560,7305,104.729870354432,160.644605837427,0
2333,-15808,4296,8498,104.803737387364,160.53487780575,0
2365,-14940,5176,7910,105.012879366896,160.346019793242,0
2399,-14068,5956,7244,106.589903344577,158.390429428949,0
2431,-14136,6352,5110,107.388312605217,158.297121213855,0
2463,-13444,6788,4458,107.013449820767,158.209739843467,0
2498,-13800,7500,3988,113.145172334311,156.5094603163,0
2533,-14008,7740,5230,113.30215238033,156.189837471153,0
2567,-13428,7864,5237,113.543318307681,155.972079767469,0
2598,-13172,8712,6107,101.280990654239,172.730061577219,0
2631,-12232,8892,5415,108.877892526971,156.175041660968,0
2665,-12608,9800,4111,108.693230784457,156.316366269056,0
2698,-12320,10164,6252,110.188994072755,156.306790084251,0
2732,-11012,10480,4349,109.093653897159,156.466615678846,0
2766,-11372,10732,2786,109.88174779708,156.149034014528,0
2799,-10540,10924,1667,108.655336248329,156.227403532873,0
2832,-11584,11224,1108,109.613799648695,156.448560847663,0
2865,-11376,11272,4603,108.233323520571,157.224820037514,0
2898,-11004,11448,5004,108.295950718047,157.217082519825,0
2932,-9664,11812,14517,108.290296705902,157.217289375113,0
2967,-8108,12476,5961,109.113078893951,157.205828504513,0
2999,-7564,13176,7429,106.897637672594,157.838796589349,0
3031,-7580,13640,6522,106.847883082725,157.78726877135,0
3064,-5804,14008,1826,107.428056560508,157.13261699412,0
3097,-7152,14132,-628,122.21200357428,156.526749813371,1
3131,-6660,14160,-609,114.160531182359,156.44192471507,1
3165,-6760,14024,-1268,100.745853121511,172.508228186242,1
3200,-6676,13864,-973,108.052521521008,156.289155339205,1
3232,-7328,13724,-2187,99.0865955244127,173.025722788883,1
3264,-7264,13460,-882,107.693099874875,157.187139391504,1
3298,-7508,13404,-1595,109.110429017557,157.322570710386,1
3332,-7576,13588,-31,108.990436618797,157.191667682735,1
3364,-7212,13428,-1048,108.742472231873,157.339134586708,1
3399,-7660,13452,-724,106.871027916923,158.92910858384,1
3432,-7040,13436,-824,106.858279958233,158.776110334668,1
3464,-7688,13388,-570,105.677776474547,159.883820231927,1
3496,-7304,13444,-706,105.526747737783,159.955505653688,1
3531,-7580,13604,-1612,105.537490832052,159.948509267523,1
3567,-7808,13284,-256,105.707244806154,159.833037319725,1
3610,-7584,13216,-1056,105.69721579614,159.856495898191,1
3650,-7920,13288,-427,105.751348349929,159.701646923758,1
3666,-7624,13272,-968,105.857784621734,159.598727923179,1
3697,-7808,13464,-741,105.314826506663,160.161392947887,1
3732,-7572,13224,-477,105.392810843044,160.083594006191,1
3764,-7832,13364,-1094,105.84154288398,159.817247415277,1
3797,-8384,13448,-445,105.724823784581,159.976916289667,1
3832,-7856,13236,-824,105.804946933187,159.921981562359,1
3866,-8272,12972,-725,105.937272574296,159.783154630165,1
3897,-8324,12800,-494,105.798509955928,159.816499957999,1
3931,-8352,12788,-597,106.315745035802,159.23741251537,1
3964,-8612,12744,-1155,105.514817069672,160.076590398591,1
3997,-8832,12336,-317,105.225626682514,160.425755670505,1
4032,-8744,12356,-715,104.8982092845,160.990827118709,1
4066,-8812,12308,-359,104.868492486857,160.873036772132,1
4098,-8992,12572,-1377,105.376455324403,160.288545040369,1
4132,-9556,12808,748,105.211965234216,160.228867653336,1
4165,-8600,12744,-293,105.056151586959,160.189350511819,1
4197,-9224,12852,-836,104.996418008334,160.255353863451,1
4231,-8612,12728,552,104.985824165544,160.178304455559,1
4265,-8780,12640,-967,104.771000199353,160.329380346943,1
4298,-8908,13020,1054,104.628360910351,160.336653488881,1
4332,-8672,12952,-1060,104.004628823663,161.081854794982,1
4365,-10104,12776,-1367,104.299958856602,160.576857970123,1
4397,-10356,12612,-114,104.232025133732,160.565475247104,1
4431,-11048,12704,-905,104.363649134193,160.439649311461,1
4465,-11220,12208,-355,103.587942138498,161.279201001818,1
