Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id
0,-1004,-796,-904,136.4072053,168.3038577,0
31,-1688,-1144,-1126,136.5456221,168.2206471,0
66,-2948,-1424,-442,124.9927565,168.0532417,0
97,-3960,-1932,-1140,124.1604456,167.7013249,0
132,-5376,-3384,-2192,123.7178775,167.7240808,0
165,-6408,-3664,-1090,129.5765562,167.6131872,0
198,-6508,-3896,-2209,126.7341153,167.4110863,0
231,-7160,-3744,-1297,126.2942059,167.2951826,0
267,-7892,-4444,-2186,125.9139691,167.0829561,0
298,-8548,-4880,-2025,124.6132834,166.1720876,0
331,-8476,-5156,-1682,123.8268856,165.6668582,0
365,-9344,-4708,352,122.9506736,165.1449626,0
399,-10056,-5300,-2175,119.9637133,164.6058553,0
432,-11264,-5644,-1252,118.2753338,163.852239,0
466,-11388,-6060,-1443,116.5381544,163.198382,0
501,-12576,-6500,-1794,114.8614492,162.6681619,0
531,-13392,-7332,-329,114.304944,161.8744646,0
565,-13744,-7448,-1514,112.611504,161.4497333,0
598,-14332,-7412,-1165,110.7754,159.4452437,0
631,-14424,-7828,-806,109.8960203,158.8862728,0
665,-15128,-8524,-1653,109.1344213,157.6191303,0
701,-15168,-8592,-1322,106.2130271,157.3408277,0
735,-14992,-8352,-956,104.1606028,156.8512404,0
767,-15100,-8612,-1927,103.2836171,155.8654324,0
799,-15396,-8512,-1132,102.6475788,155.7984103,0
830,-15556,-8760,-653,102.8156783,155.2585316,0
865,-15468,-8696,-1519,102.3215305,155.5023974,0
900,-15564,-9152,-1939,102.2950119,155.4458333,0
935,-15160,-8844,-263,102.2543517,155.4905342,0
965,-15016,-8800,-1706,102.4997929,155.4998014,0
998,-15572,-8256,-884,102.8190303,155.5754026,0
1031,-14964,-8300,-1397,104.2000271,155.7196033,0
1066,-15272,-8360,-1014,106.0726784,156.0147671,0
1100,-14920,-8404,-1295,107.4603239,156.3550574,0
1134,-14752,-8596,-1448,107.3628633,157.4390091,0
1168,-14568,-8704,-1340,108.2228916,157.7713562,0
1199,-14504,-8336,-1138,108.52473,159.2636179,0
1231,-14544,-8020,-1416,110.6026286,159.6659551,0
1266,-14772,-8540,-1837,112.9286318,159.8830563,0
1299,-14632,-8704,-1063,114.2237256,160.0728488,0
1334,-14520,-8384,-1006,116.1874716,160.3283394,0
1368,-14164,-8312,-1426,118.8767393,160.9352308,0
1399,-14056,-8240,-956,119.8368017,161.2329747,0
1430,-14192,-8312,-971,123.1433016,161.9285405,0
1469,-14188,-8364,-1289,126.8777662,162.5081379,0
1498,-14156,-8264,-699,126.2740096,163.489364,0
1534,-14464,-8528,-1256,127.161004,164.6162306,0
1569,-14132,-8608,-1009,128.3197652,164.884406,0
1599,-15812,-9524,-749,131.2169268,165.3090364,0
1632,-16440,-9792,-902,132.7878945,166.3090057,0
1666,-17308,-9960,-487,131.823248,166.8430009,0
1698,-17252,-9520,-1103,131.7982528,166.8741935,0
1731,-17372,-9104,-781,131.1587525,167.3033586,0
