Time_Stamp,AccelYArmPronation,AccelXArmPronation,GyroXArmPronation,ElbowExtensionAngle,ShoulderFlexionAngle,Trimming_Id
0,-11116,11248,-1035,155.9569675,8.535607868,0
34,-10940,11088,-1118,156.1277488,8.725198251,0
64,-11280,11244,-991,156.5641395,9.11509724,0
99,-11040,11572,-1275,156.8842355,9.423176261,0
132,-11184,11540,-1304,156.9934499,9.459934953,0
165,-10896,11436,-1279,157.1362321,9.499682688,0
200,-11152,11324,-1126,157.1107935,9.645911693,0
233,-10868,11052,-860,157.1785346,9.891657093,0
266,-10568,11020,-1123,156.8840706,10.21477443,0
300,-10952,11272,-1370,156.7997687,10.54409146,0
331,-11180,11620,-882,156.0148458,10.9796626,0
366,-11200,11824,-1036,154.8607137,11.94928959,0
397,-11000,11484,-1247,152.8293502,12.57709927,0
432,-11160,11060,-1319,152.3516615,14.04237875,0
467,-10896,10676,-914,145.3443968,16.0322716,0
499,-10936,11104,-950,145.0885818,17.03493682,0
531,-11008,11584,-1183,147.2877299,21.0030072,0
566,-10600,11616,-3000,146.5851973,22.45111416,0
597,-11076,11400,-5692,145.7549925,25.66209004,0
631,-11560,10944,-7727,146.6870659,27.92824773,0
667,-11052,9616,-17304,144.8508683,29.90414195,0
700,-13328,8548,-22510,145.1095676,31.06076241,0
732,-14244,6268,-23650,147.30695,33.57451856,0
767,-15808,3940,-22761,164.7732533,48.73550911,0
799,-15652,1532,-20395,160.0363293,49.2138291,0
832,-15912,40,-16095,148.2919485,42.88788314,0
864,-16952,-1004,-9360,150.0059243,50.30368601,0
900,-18428,-956,6518,139.6246877,44.20642049,0
931,-16416,-260,21405,134.3323739,45.6489829,0
966,-16344,2700,27378,136.7863006,49.95923847,0
996,-13996,5036,32324,138.2602048,56.52898164,0
1033,-11084,8532,28558,135.9495067,58.19219889,0
1066,-8984,10164,23819,128.9154769,55.46014541,0
1099,-7396,12764,5119,145.5041241,55.49226815,0
1133,-10368,13672,-4312,144.4550836,57.87639069,0
1169,-10540,13188,-4062,148.6031173,61.63523382,0
1198,-9932,12564,-4535,151.8757445,63.81406818,0
1232,-10080,12620,-4493,150.40663,64.24451424,0
1265,-10364,12324,-2898,153.1899001,67.90926165,0
1298,-10348,12040,-1546,153.1860802,67.01963389,0
1333,-10304,11948,-464,152.1785851,66.29871017,0
1365,-10412,12076,-591,151.2084321,65.76451218,0
1398,-10236,12060,-949,149.6577856,62.95383983,0
1432,-10140,12012,-1003,142.5193049,56.0911537,0
1466,-10248,12024,-802,137.8856218,50.84688322,0
1498,-10564,12004,-919,151.7380502,60.9792531,0
1533,-10556,12052,-1141,139.0133833,50.6900147,0
1567,-10384,12088,-1641,172.2250225,75.18958444,0
1598,-10220,11980,-1934,130.6512612,41.4723678,0
1632,-10348,11824,-2019,170.3950561,69.76578777,0
1664,-10468,11696,-1301,171.9936418,66.80780371,0
1699,-10664,11972,-1325,141.4990243,36.80671806,0
1732,-10460,11908,-1136,150.9525619,38.06557419,0
1767,-10372,11992,-1076,153.000603,37.54767943,0
1797,-10476,12052,-1132,155.6745104,36.52963703,0
1832,-10444,11988,-1067,157.2274491,33.72999511,0
1865,-10552,12044,-1252,160.1454286,31.46633548,0
1898,-10424,12196,-1055,163.0376449,29.45230628,0
1932,-10864,11828,-796,162.255088,25.6490926,0
1965,-10500,11836,-628,163.3387892,20.26923944,0
1999,-10176,11604,-735,165.6387638,17.0844722,0
2032,-9904,11640,-1180,163.9011328,13.72498578,0
2065,-10584,11820,-1144,162.8922502,11.72279566,0
2097,-10156,11696,-1178,161.8013162,10.37043412,0
2131,-10424,12112,-988,160.9144292,9.759800081,0
2164,-10088,12224,-1115,160.854519,9.684367857,0
2199,-10132,11904,-2440,160.4408374,9.431664629,0
2232,-10056,11340,-5787,159.2531081,8.733448451,0
2267,-10632,11168,-12642,159.051758,8.632185641,0
2298,-12484,10864,-16765,158.8658471,8.44722384,1
2331,-13096,9828,-17733,158.9084589,8.442731244,1
2365,-14016,7680,-20736,158.8708773,8.365374435,1
2398,-14908,5828,-20038,158.825492,8.329409333,1
2433,-14800,3480,-19788,158.3280843,7.966226857,1
2467,-14988,1272,-24434,158.3526642,8.033858327,1
2498,-15136,-1148,-23620,158.6956514,8.198939243,1
2531,-15636,-3428,-21971,158.7526779,8.25030107,1
2565,-16424,-5448,-15393,158.9489872,8.296500839,1
2597,-17328,-5960,-1792,159.1257425,8.358481266,1
2633,-16000,-6148,15129,159.2456858,8.390955238,1
2667,-16380,-3712,20112,159.2934393,8.37836377,1
2698,-17032,-1800,29951,159.3881318,8.411503753,1
2731,-14960,1996,29371,159.5681479,8.509548072,1
2764,-14972,5692,24081,159.6021605,8.558399194,1
2798,-11200,7252,25037,159.7954754,8.63906124,1
2831,-11140,10112,12732,159.9661539,8.759203803,1
2865,-10200,11412,14130,160.0761634,8.785391378,1
2898,-8772,12344,3092,160.133674,8.796785048,1
2931,-10904,12892,943,160.4471007,8.977075886,1
2965,-9488,12496,749,160.5177336,9.006294243,1
2997,-10064,12356,-1052,160.5758976,9.021773275,1
3032,-9736,12496,160,160.6201257,9.050572392,1
3065,-9432,12528,-2291,160.8267901,9.137325005,1
3100,-10548,12512,-2652,161.0132202,9.216332391,1
3132,-9792,12164,-1214,160.914435,9.116490283,1
3165,-9868,12340,-2791,160.9930074,9.150005636,1
3197,-10424,12080,-3383,161.0297874,9.169591852,1
3231,-10036,11904,-1831,161.002005,9.17293994,1
3264,-10312,12276,-1954,161.2178838,9.307476687,1
3298,-10764,12376,-695,161.2418656,9.316292008,1
3334,-10628,12316,-1016,161.5149616,9.475004849,1
3364,-10436,11948,-760,161.5196343,9.453386052,1
3396,-9896,11552,-437,161.5435471,9.454582738,1
3431,-9632,11580,-498,161.5550271,9.4532498,1
3465,-9968,11852,-817,161.6829803,9.521494577,1
3499,-10452,12188,227,161.7024142,9.526155175,1
3533,-9952,12328,-297,161.7277018,9.544142183,1
3565,-9880,12536,-827,161.7783906,9.578583511,1
3598,-9912,12500,-857,161.5988215,9.457848984,1
3632,-9808,12216,-249,161.631372,9.482423294,1
3664,-9712,12136,-36,161.648426,9.501238076,1
3698,-9608,12476,126,161.6405884,9.518343476,1
3735,-9716,12832,-626,161.6683334,9.571880165,1
3767,-9800,12724,-534,161.6766702,9.578550956,1
3797,-9760,12504,-1041,161.6950438,9.601761366,1
3832,-9720,12192,-838,161.5798034,9.563533992,1
3866,-9676,12064,-1527,161.6121339,9.604379262,1
3898,-10188,11872,-3807,161.6964156,9.695351477,1
3934,-10748,12256,-3822,161.8911575,9.870714235,1
3967,-9936,12444,-3038,162.1600386,10.15527895,1
3998,-9804,12368,-2177,162.3957421,10.49522987,1
4033,-10032,12384,-1328,162.0368815,10.68028688,1
4064,-9800,12300,-1332,162.190202,11.50703164,1
4099,-10396,12224,-1376,162.6641753,12.657523,1
4133,-10436,12204,-1212,162.6045598,13.45727307,1
4167,-10316,12172,-1468,162.9342657,15.10658627,1
4197,-10740,11752,-1306,165.3926143,18.90175269,1
4233,-10496,12036,-293,159.4475425,20.8198949,1
4266,-10548,12436,-676,162.1201095,24.23480416,1
4298,-10396,12208,-463,162.1054877,26.23227168,1
4335,-10464,12364,56,158.2217003,28.28803372,1
4367,-10276,12208,-785,158.2134193,30.69864062,1
4400,-9596,11876,-504,158.0090191,33.88812816,1
4433,-9448,11852,-606,157.1370803,35.63153247,1
4465,-9764,12108,-615,158.5409967,39.00423278,1
4499,-10136,12048,-960,157.9686504,41.4785236,1
4532,-10136,12156,-458,157.388606,44.67247693,1
4566,-10376,12560,-184,157.3417277,49.69696464,1
4601,-10136,13120,40,170.4545422,62.62524368,1
4633,-9912,12944,-260,161.4845135,62.33175822,1
4666,-9784,12712,-768,158.0356896,62.64600232,1
4699,-9836,12472,-845,156.5248305,65.27271748,1
4732,-9644,12116,-454,159.0118122,68.46641985,1
4767,-9592,12096,-956,158.0773938,75.74258047,1
4800,-9584,12476,-866,155.8250877,78.32271908,1
4834,-9500,12860,-964,154.4463782,78.55821038,1
4867,-9428,12636,-1252,168.4205947,80.07724043,1
4898,-9284,12628,-825,168.7334731,80.84541872,1
4932,-9456,12804,-1101,169.0203539,82.24635223,1
4967,-9476,12672,-999,171.4059657,83.91691889,1
4999,-9464,12596,-906,170.2715096,84.62428732,1
5034,-9440,12828,-922,155.4666349,75.76816622,1
5066,-9352,12872,-1117,169.7216464,85.19491769,1
5099,-9236,12392,-1552,169.6953422,85.03366121,1
5133,-9532,12612,-1111,169.633008,84.4937572,1
5168,-9664,13044,-1447,170.7349234,83.79925862,1
5198,-9540,12912,-1944,169.2296701,81.516208,1
5235,-9796,12716,-1147,168.2491988,78.69703764,1
5267,-9660,12404,-1414,163.0609109,73.30114109,1
5301,-9780,12176,-1241,177.4343198,80.00112409,1
5335,-9840,12460,-1288,176.326498,77.62508893,1
5367,-9540,12596,-1061,149.1062549,64.87685272,1
5400,-9568,12584,-1031,161.9336465,64.5378514,1
5435,-9592,12776,-1263,146.9751884,54.38882897,1
5468,-9516,12784,-954,149.689485,53.08337234,1
5499,-9704,12688,-1244,150.2989838,48.24990468,1
5537,-9520,12328,-1397,154.3485204,44.98741593,1
5566,-9848,12312,-1085,160.5550817,46.62442429,1
5599,-9848,12304,-1382,152.9247134,35.21765818,1
5633,-9756,12496,-1097,154.6225216,34.51772015,1
5668,-9768,12616,-1330,156.686147,30.83097512,1
5701,-9612,12640,-1386,157.8249432,26.97375057,1
5733,-9752,12760,-1308,159.2758547,22.27685334,1
5768,-9876,12576,-1204,159.7051656,19.74995748,1
5800,-9772,12544,-1291,160.7026628,15.7368099,1
5835,-9728,12524,-1160,159.1807693,12.74397769,1
5867,-9772,12328,-1221,159.148219,12.23181938,1
5902,-9920,12540,-1128,158.8587668,12.18486629,1
5935,-9832,12524,-1231,158.5539758,12.14757016,1
5969,-9708,12516,-878,158.3996336,12.08350693,1
6001,-9600,12952,-945,158.0527047,12.06695994,1
6037,-9760,12684,-917,158.0863444,12.0695159,1
6067,-9684,12428,-977,158.0880666,12.016728,1
6100,-9724,12424,-934,158.2229841,12.07444948,1
6136,-9704,12332,-959,158.2597069,12.07507612,1
6170,-9652,12436,-1078,158.4033903,11.56364035,1
6200,-9584,12512,-905,158.4517978,11.61282214,1
6235,-9648,12652,-1032,158.4480131,11.65590705,1
6267,-9512,12680,-1421,158.4215158,11.67208545,1
6300,-9944,12672,-646,158.4031666,11.66702833,1
6335,-9592,12696,-1117,158.3849415,11.69061653,1
