Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
0,318,268;13752;-6528,2883;-20785;9972,-0.1036723;-0.09565647;1.445743,0.06707224;-0.1340845;1.423722,0.1195361;-0.332386;1.366901,0.09274698;-0.3853677;1.159156,0.0439918;-0.3826578;1.006883,-0.1091406;-0.532722;1.370604,0
36,321,-276;12484;-6864,7690;-19765;11498,-0.1036969;-0.09566072;1.445227,0.06712977;-0.1341731;1.423388,0.1195303;-0.3324606;1.366423,0.09265245;-0.3855287;1.158713,0.04447612;-0.3824134;1.005884,-0.1088659;-0.5328708;1.369835,0
68,319,460;13216;-8100,6783;-21609;12093,-0.1037222;-0.09571273;1.445649,0.06722762;-0.1342338;1.42375,0.1077479;-0.360009;1.322414,0.06789814;-0.3744648;1.044625,0.04358495;-0.3834066;1.008723,-0.108703;-0.5330197;1.370665,0
99,328,392;14908;-8048,1675;-27985;12502,-0.1037294;-0.09571827;1.445632,0.06724719;-0.1342596;1.423747,0.1189294;-0.3326234;1.366259,0.07427335;-0.3690482;1.082694,0.04407224;-0.3829009;1.007465,-0.1088374;-0.5330716;1.37064,0
133,333,-1740;14476;-8552,1878;-32768;17251,-0.103719;-0.0957274;1.445488,0.06471217;-0.1326963;1.423728,0.1183889;-0.3306198;1.366563,0.0911428;-0.3878904;1.160057,0.04464494;-0.3824818;1.006117,-0.1087617;-0.5330529;1.370578,0
167,336,11240;13228;-10512,5115;-23440;14450,-0.1037227;-0.09572756;1.445481,0.06501754;-0.1327994;1.423721,0.118429;-0.330784;1.366513,0.09129274;-0.3883256;1.160071,0.04387965;-0.3836518;1.007822,-0.1087209;-0.5330662;1.370605,0
199,335,3484;11884;-11388,3446;-12757;7268,-0.103694;-0.09574877;1.445469,0.06523424;-0.1329414;1.423644,0.1086893;-0.359463;1.319651,0.06764913;-0.3759528;1.044617,0.04413943;-0.3837771;1.008724,-0.1086859;-0.5330704;1.370659,0
234,333,2372;12644;-11720,3040;-6609;665,-0.1036814;-0.09575679;1.445474,0.06548369;-0.1332168;1.423558,0.1084374;-0.3595476;1.318593,0.09690077;-0.4135828;1.090132,0.04349945;-0.3842128;1.008789,-0.1086299;-0.5331001;1.370678,0
268,332,2960;12452;-11720,1685;-3703;-688,-0.103645;-0.09573468;1.445526,0.06577711;-0.1333969;1.423646,0.1084611;-0.3595458;1.31864,0.06826368;-0.3749223;1.051472,0.04378049;-0.3836936;1.009132,-0.1086157;-0.5331302;1.37084,0
299,330,2592;12776;-10812,449;-1835;-914,-0.1035987;-0.09570658;1.445393,0.06591623;-0.1336085;1.423277,0.1084602;-0.359518;1.318608,0.0682008;-0.3748761;1.051286,0.04391797;-0.3822216;1.006806,-0.1085942;-0.5331268;1.370816,0
