Time_Stamp,Flex,Accel,Gyro,SpineShoulder,ShoulderRight,ElbowRight,WristRight,HandRight,SpineBase,TrimmingId
3399,323,-1680;14696;-7696,724;-490;-1043,-0.09872602;-0.09555689;1.447657,0.06564091;-0.1305271;1.422704,0.08930474;-0.3540986;1.28459,0.09138926;-0.3779376;1.045526,0.1156684;-0.3981049;1.045814,-0.09313157;-0.5403369;1.388427,1
3434,323,-1724;15780;-7828,182;-327;-536,-0.09874609;-0.09554277;1.447551,0.06622181;-0.1308255;1.422352,0.1101261;-0.3279115;1.351919,0.09369288;-0.375158;1.066889,0.1226674;-0.3998212;1.050701,-0.09296918;-0.5403333;1.388414,1
3477,321,-1236;17240;-7580,1545;-1321;401,-0.09878197;-0.09555778;1.447449,0.06684162;-0.1310182;1.421912,0.09665452;-0.3540358;1.27333,0.09476525;-0.3841805;1.051967,0.1390613;-0.4031857;1.049439,-0.09279998;-0.5403295;1.388396,1
3499,323,-1472;17152;-8256,231;-880;1439,-0.09871699;-0.09553444;1.446993,0.06734997;-0.1310901;1.421431,0.09716749;-0.3540895;1.273715,0.1126125;-0.3853832;1.130395,0.1315154;-0.402747;1.055438,-0.09265704;-0.5403011;1.388337,1
3535,325,-756;17188;-8768,4481;-858;4126,-0.0987258;-0.09553549;1.446995,0.06761666;-0.1312851;1.421376,0.09817268;-0.3541605;1.274949,0.1121103;-0.3846532;1.133148,0.1333202;-0.4055;1.058838,-0.09250899;-0.5403125;1.388334,1
3567,326,-592;16460;-8640,1102;492;4565,-0.09875627;-0.09553645;1.446978,0.06782348;-0.1313894;1.421263,0.09848163;-0.3546066;1.276368,0.1111154;-0.3817793;1.137339,0.131118;-0.4053434;1.060908,-0.0924715;-0.5401888;1.388379,1
3601,328,-16;15844;-7896,-1701;1817;4084,-0.09884636;-0.09552377;1.447293,0.06593882;-0.1305473;1.422187,0.09837282;-0.3548032;1.27696,0.1071875;-0.3998982;1.058812,0.1286167;-0.4066164;1.064902,-0.09244274;-0.5400103;1.388582,1
3633,324,508;14568;-7644,-1462;1594;4028,-0.09894203;-0.09548187;1.44698,0.06653471;-0.1306788;1.421455,0.1076035;-0.3277155;1.348724,0.106197;-0.3924976;1.0667,0.1254629;-0.4055496;1.060223,-0.09223852;-0.5399981;1.388424,1
3667,324,1260;16176;-7268,2189;1608;4125,-0.09894827;-0.09547936;1.446965,0.06686677;-0.1307373;1.421314,0.107701;-0.3279402;1.348983,0.1061662;-0.4250586;1.076481,0.1282173;-0.4104757;1.061439,-0.0920338;-0.5400202;1.388368,1
3702,327,1748;15220;-7816,1271;1247;4928,-0.09895298;-0.09547117;1.446832,0.06744681;-0.1309667;1.420736,0.1079038;-0.3284068;1.348957,0.1060027;-0.4256507;1.076502,0.1248981;-0.4127048;1.061974,-0.09191377;-0.5400259;1.388305,1
3734,330,2156;15000;-7652,1338;1425;4523,-0.09895018;-0.09547009;1.446835,0.06762327;-0.1311145;1.420804,0.1079461;-0.3287428;1.349587,0.1057342;-0.4261183;1.077183,0.1280334;-0.4131612;1.062852,-0.09185042;-0.540048;1.388322,1
3769,325,2432;14964;-7568,1235;1540;4442,-0.09899176;-0.09544735;1.446926,0.06788088;-0.1312598;1.420875,0.1082725;-0.329088;1.350417,0.1067044;-0.4267685;1.078121,0.1260045;-0.414105;1.064023,-0.09179651;-0.5400622;1.388333,1
3801,323,2744;14960;-7668,387;1872;4119,-0.09894998;-0.09542085;1.446763,0.06814645;-0.1313439;1.420792,0.10815;-0.3292459;1.350318,0.101675;-0.3887224;1.067193,0.1208217;-0.4072919;1.060118,-0.09118396;-0.5400828;1.387944,1
3835,324,2808;14516;-7384,218;2049;3867,-0.09898587;-0.09543272;1.446805,0.06829751;-0.1314361;1.420849,0.1082324;-0.3294557;1.350747,0.1015829;-0.3885635;1.067549,0.1214704;-0.4088155;1.062833,-0.09117018;-0.5400866;1.387963,1
3867,325,2852;13628;-6744,486;1995;3974,-0.09898371;-0.0954058;1.446844,0.06844354;-0.1314545;1.420961,0.1082765;-0.3295218;1.350958,0.1144423;-0.3871055;1.129359,0.1244554;-0.4106205;1.059977,-0.09118696;-0.539945;1.388039,1
3900,326,3276;12984;-5972,619;1646;3353,-0.09901303;-0.09542397;1.446823,0.06866424;-0.131693;1.420864,0.1084282;-0.3298384;1.3511,0.1010442;-0.3880987;1.067745,0.1164187;-0.4055316;1.058054,-0.09115593;-0.5399762;1.388018,1
3932,326,3664;12360;-5952,105;962;2795,-0.09905533;-0.09542561;1.44701,0.06879488;-0.1316961;1.421055,0.1085396;-0.3300365;1.351984,0.1092511;-0.4335146;1.081865,0.1165325;-0.4158066;1.060469,-0.09113635;-0.5399982;1.38808,1
3969,334,4272;12444;-5972,-161;834;1909,-0.09907486;-0.09540018;1.446938,0.06889304;-0.1317064;1.420928,0.1086556;-0.3300601;1.351918,0.100919;-0.424554;1.078594,0.1151438;-0.4139438;1.049844,-0.09116039;-0.5398874;1.388018,1
4001,327,4044;11856;-5600,-133;595;986,-0.09916358;-0.09536806;1.44725,0.06904109;-0.1317829;1.421242,0.1092688;-0.3303069;1.353213,0.09965063;-0.4248852;1.079979,0.1182066;-0.4165739;1.040757,-0.09120169;-0.5397885;1.388179,1
4032,325,4496;11796;-5292,497;-15;512,-0.09921794;-0.09533612;1.447246,0.06906524;-0.1317879;1.42123,0.0790965;-0.37071;1.312689,0.09994151;-0.4372391;1.052386,0.1203243;-0.4191648;1.024986,-0.09122927;-0.5397578;1.388196,1
4067,322,4696;11944;-5420,743;-357;-453,-0.09923167;-0.09532975;1.447264,0.06908852;-0.1317823;1.421279,0.0795016;-0.3730153;1.306112,0.1005877;-0.4413639;1.043645,0.1149663;-0.4175131;1.014054,-0.09127282;-0.5397118;1.388238,1
4100,324,5012;12016;-5248,1040;-898;-1386,-0.09929849;-0.09531881;1.447343,0.06614851;-0.1300781;1.422718,0.08081467;-0.3736542;1.303685,0.09865186;-0.4395822;1.022759,0.1127368;-0.4276193;0.9658436,-0.09140415;-0.5396094;1.388346,1
4134,327,5044;12508;-5640,1529;-1317;-1959,-0.09937951;-0.09527047;1.447409,0.06638137;-0.1300889;1.42286,0.1134055;-0.3279993;1.358196,0.05432425;-0.4720505;1.137089,0.07200356;-0.4406908;1.049511,-0.09143763;-0.5396795;1.388319,1
4167,329,5100;12824;-6112,1720;-1654;-2544,-0.09942083;-0.09527633;1.447397,0.0665076;-0.1301416;1.422853,0.1137527;-0.3279283;1.357912,0.09015036;-0.3854407;1.0753,0.06970719;-0.3839288;1.009222,-0.09155507;-0.5398465;1.388262,1
4200,327,4888;12828;-6188,1660;-1781;-3213,-0.09942193;-0.0952918;1.447294,0.0666221;-0.1304892;1.422558,0.113841;-0.3281909;1.357272,0.09717153;-0.3857077;1.119893,0.05019962;-0.3844913;1.002145,-0.09193197;-0.5399277;1.388085,1
4232,327,4056;13204;-6164,1345;-1759;-3704,-0.09945201;-0.09530226;1.447341,0.06516333;-0.1298877;1.423026,0.1134719;-0.32727;1.357495,0.07454907;-0.3868589;1.081029,0.03443355;-0.381636;1.013118,-0.09222694;-0.540059;1.388034,1
4266,328,3832;12456;-6152,2085;-2237;-4320,-0.09952289;-0.09529941;1.447214,0.06558697;-0.1299369;1.422692,0.1153983;-0.3531452;1.306401,0.02234923;-0.3918804;1.037725,0.0180919;-0.3801538;1.018079,-0.09260995;-0.5401478;1.387726,1
4299,331,3588;12620;-6184,1679;-2484;-5132,-0.09971654;-0.09526868;1.447241,0.06408478;-0.1291562;1.42306,0.1251756;-0.3679222;1.293596,0.02899227;-0.3975778;1.044029,0.00683182;-0.3790711;1.028404,-0.09793753;-0.5395472;1.389373,1
4333,327,2844;13200;-6484,1899;-2940;-6157,-0.09984789;-0.09525131;1.447385,0.0631356;-0.1287702;1.423222,0.1262236;-0.3697321;1.292075,0.03002349;-0.4025828;1.052494,-0.00140332;-0.3785668;1.038322,-0.09915959;-0.5387568;1.392481,1
4367,326,2376;13516;-6616,1245;-3161;-6564,-0.09991108;-0.09521981;1.447301,0.06237957;-0.1282974;1.423159,0.1335842;-0.3526995;1.356549,0.0238896;-0.3925626;1.09179,-0.004224556;-0.3778062;1.046791,-0.09920989;-0.5387411;1.392845,1
4402,327,1832;14072;-6648,1706;-3841;-7179,-0.09993279;-0.09520682;1.447299,0.06336673;-0.1286169;1.422809,0.1201822;-0.330357;1.355887,0.0371491;-0.3981234;1.087135,7.050038E-05;-0.3773524;1.060654,-0.09942968;-0.5385972;1.393123,1
4433,331,1228;14268;-6580,1340;-4272;-7619,-0.09996151;-0.09520708;1.447319,0.06276608;-0.1283859;1.422911,0.11833;-0.327918;1.356305,-0.00854893;-0.384494;1.102551,-0.01033243;-0.3778448;1.068994,-0.09950698;-0.5386022;1.393334,1
4466,330,104;15308;-6928,1305;-4785;-7636,-0.1000129;-0.09516943;1.447395,0.06361487;-0.1288385;1.42261,0.1176039;-0.3268149;1.356674,0.0886491;-0.3759367;1.142451,-0.002802844;-0.3773748;1.078819,-0.09986858;-0.5382852;1.393758,1
4500,332,-408;15128;-7228,856;-5156;-8236,-0.1000568;-0.09515716;1.447421,0.06291387;-0.1283715;1.422817,0.1171028;-0.3255908;1.35715,0.08872622;-0.3760811;1.142665,-0.004402242;-0.3779888;1.081902,-0.100094;-0.5380293;1.394081,1
4532,333,-1544;16068;-7516,683;-5156;-8229,-0.1001491;-0.09515866;1.447455,0.06235045;-0.1281062;1.422972,0.1166242;-0.3249568;1.357458,0.08818535;-0.3763162;1.14327,-0.004916598;-0.3805145;1.085602,-0.1002857;-0.537801;1.394383,1
4566,330,-2112;15228;-7380,583;-4722;-7407,-0.1002519;-0.09514844;1.447486,0.06180523;-0.1277847;1.42311,0.1161603;-0.3244663;1.357473,0.08152121;-0.3751772;1.144056,-0.003727245;-0.3820287;1.084763,-0.1004259;-0.5376696;1.394548,1
4599,331,-1508;18488;-7552,-2599;-2183;-8864,-0.1003487;-0.09511587;1.447381,0.0613951;-0.1275519;1.423028,0.115641;-0.3240736;1.357133,0.08070317;-0.3767308;1.144888,-0.002368376;-0.3815238;1.082785,-0.1005258;-0.5375766;1.394654,1
4634,335,-1344;25828;-12684,3375;699;-4354,-0.1005505;-0.09514682;1.447783,0.06092624;-0.1273003;1.423315,0.1153501;-0.3238068;1.357616,0.08423147;-0.38387;1.152464,-0.004098623;-0.3849916;1.087856,-0.1006325;-0.537472;1.394839,1
4667,330,-2992;14980;-7632,3819;832;2615,-0.1006048;-0.09515503;1.447831,0.0617801;-0.1275192;1.423237,0.1152189;-0.3236855;1.357831,0.08404434;-0.3845149;1.152921,-0.003443024;-0.3855039;1.088712,-0.1007633;-0.5373597;1.394997,1
4699,330,-3368;9652;-5308,-3230;-182;812,-0.1007147;-0.09515983;1.447889,0.06136011;-0.127307;1.423283,0.1152316;-0.3236282;1.358102,0.08391397;-0.3844973;1.153226,-0.001477704;-0.3844701;1.085587,-0.1007477;-0.53738;1.395086,1
4732,331,-2380;10056;-5788,842;466;-3583,-0.1007534;-0.09516329;1.447873,0.06221701;-0.1273283;1.422947,0.115114;-0.323705;1.357983,0.08399497;-0.3833956;1.152718,-0.001485885;-0.3848165;1.085757,-0.1008384;-0.5372866;1.395202,1
4766,332,-2480;18228;-8028,-541;24;-3451,-0.1007933;-0.09516653;1.447883,0.06315636;-0.1278504;1.422624,0.1435261;-0.3476233;1.375973,0.08380614;-0.3826736;1.152338,-0.001774523;-0.3847539;1.085103,-0.1009505;-0.5372068;1.395336,1
4801,326,-2604;16520;-7540,1079;248;159,-0.1009097;-0.09517069;1.447898,0.06238641;-0.1275207;1.422829,0.1165889;-0.3244196;1.359827,0.08374503;-0.3825183;1.152108,-0.0006478513;-0.3844262;1.085414,-0.1010283;-0.5371149;1.395445,1
4833,335,-2860;12972;-6068,1816;-281;412,-0.1010046;-0.09516925;1.44791,0.06186583;-0.1273144;1.422922,0.1162968;-0.3241354;1.359612,0.08351822;-0.3821701;1.151123,-0.0006789349;-0.3840535;1.08507,-0.1010899;-0.5370464;1.395535,1
4867,329,-2500;13440;-6348,919;-408;-1534,-0.1010545;-0.09518144;1.447851,0.06135976;-0.1270997;1.422853,0.1160028;-0.3238975;1.359319,0.08334137;-0.3817614;1.150131,0.0001045161;-0.3837654;1.082813,-0.1010618;-0.5371025;1.395576,1
4899,330,-2276;15540;-7376,1020;-385;-1353,-0.1011817;-0.09521316;1.447966,0.06093078;-0.126926;1.422984,0.1158793;-0.3238024;1.359331,0.08356827;-0.3820175;1.152118,-0.0009275197;-0.385024;1.086055,-0.1010427;-0.5371411;1.395606,1
4932,331,-2616;14820;-7036,1612;-282;-690,-0.1012299;-0.09523077;1.448002,0.06063788;-0.1267914;1.423125,0.1157539;-0.3237273;1.359288,0.08334935;-0.3816704;1.151133,0.000269185;-0.3848929;1.085903,-0.1010223;-0.5371602;1.395646,2
4966,334,-2868;14016;-6476,909;-307;-997,-0.1013202;-0.09526782;1.448048,0.06184781;-0.1273263;1.422902,0.1157566;-0.3237636;1.359267,0.08324048;-0.3814576;1.150196,0.0003480134;-0.3857286;1.086258,-0.101084;-0.5371245;1.395703,2
4999,329,-2664;14800;-6772,631;-432;-1293,-0.1013448;-0.09526277;1.448051,0.06135316;-0.1271163;1.423037,0.1155861;-0.3235112;1.359185,0.02779656;-0.3661948;1.136184,-0.005932237;-0.3853143;1.087232,-0.1011207;-0.5370957;1.395746,2
5032,330,-2688;14804;-6940,1164;-482;-868,-0.1013786;-0.0952665;1.44812,0.06092864;-0.126962;1.423249,0.1154757;-0.3234267;1.35933,0.08231498;-0.3811178;1.147323,-0.0009191904;-0.3860018;1.087792,-0.1010879;-0.5371584;1.395777,2
5068,331,-2676;14396;-6728,1450;-492;-698,-0.1014016;-0.09527472;1.4481,0.06169608;-0.1272246;1.422925,0.115531;-0.3236696;1.359234,0.08230741;-0.3811177;1.147323,0.0008262068;-0.3853283;1.085678,-0.1010694;-0.5371981;1.395815,2
5101,330,-2544;14536;-7036,951;-503;-871,-0.1014304;-0.09526963;1.448126,0.06268498;-0.1277617;1.422894,0.1472091;-0.3533186;1.385082,0.08237364;-0.3811991;1.147518,0.0001769887;-0.3862042;1.086732,-0.1011431;-0.537133;1.395883,2
5132,330,-2564;14684;-6912,956;-495;-962,-0.1014756;-0.09527445;1.448156,0.06206542;-0.1274989;1.423045,0.1138606;-0.3244531;1.359206,0.08243351;-0.3813107;1.147817,0.001938427;-0.385897;1.08668,-0.1011814;-0.5370775;1.395939,2
5167,327,-2588;14440;-6716,1295;-476;-886,-0.1015474;-0.09528936;1.448236,0.06138028;-0.1271756;1.423379,0.1484734;-0.3546376;1.38847,0.07858168;-0.3804343;1.145289,-0.0001396404;-0.388607;1.088481,-0.1012069;-0.5370536;1.39598,2
5199,333,-2584;14480;-6808,948;-499;-1026,-0.101599;-0.09530614;1.448307,0.06216576;-0.1277303;1.423421,0.1139548;-0.3248667;1.360326,0.03786831;-0.4163007;1.151485,-0.004718985;-0.3944319;1.093098,-0.1012726;-0.5370054;1.396043,2
5231,334,-2636;14596;-6728,685;-405;-1033,-0.1016747;-0.09530805;1.4483,0.06159872;-0.1275551;1.42356,0.1139556;-0.3245365;1.360435,0.08260907;-0.3876009;1.156255,-0.0003424036;-0.3878418;1.086588,-0.1013033;-0.5369885;1.396063,2
5267,332,-2688;14400;-6420,911;-371;-931,-0.1016856;-0.09531943;1.448275,0.06115615;-0.1274066;1.423528,0.1139137;-0.3242807;1.360392,0.08275601;-0.3860837;1.155784,0.0008984368;-0.3863571;1.083567,-0.1012719;-0.5370522;1.396082,2
5299,328,-2628;14560;-6708,1223;-627;-913,-0.1017213;-0.09532303;1.448243,0.0620289;-0.1278883;1.423128,0.1141032;-0.3249715;1.360127,0.08293004;-0.385699;1.155189,0.0009853559;-0.3847761;1.080892,-0.1012591;-0.5371325;1.396093,2
5331,331,-2528;14596;-6812,1158;-555;-997,-0.1018034;-0.09531813;1.44827,0.06255248;-0.128108;1.423188,0.114095;-0.3252811;1.359996,0.08321086;-0.3862573;1.155091,-0.001387388;-0.3837432;1.07776,-0.1012992;-0.5371222;1.396097,2
5366,331,-2564;14536;-6860,892;-466;-1052,-0.1018254;-0.09531993;1.448243,0.06319772;-0.1286375;1.422867,0.1142591;-0.3259605;1.3598,0.08314172;-0.386262;1.154725,-0.004481653;-0.3824213;1.070797,-0.1013484;-0.537114;1.396108,2
5398,331,-2592;14728;-6744,993;-501;-952,-0.101835;-0.09534927;1.448235,0.06226552;-0.1282215;1.422918,0.1188813;-0.3420086;1.346978,0.001982042;-0.3913044;1.086945,-0.0157321;-0.3822182;1.057773,-0.1009479;-0.5377352;1.399298,2
5432,329,-2656;14500;-6676,1029;-444;-1014,-0.1019255;-0.09537975;1.448188,0.06270984;-0.1285514;1.422794,0.1227614;-0.3495514;1.343945,0.03726201;-0.4129108;1.08358,-0.009621348;-0.3823729;1.048,-0.1016819;-0.5377711;1.397239,2
5467,329,-2548;14572;-6748,938;-546;-1101,-0.101944;-0.09550098;1.448633,0.06193851;-0.1282092;1.423255,0.1155827;-0.3520749;1.328051,0.03473238;-0.4125029;1.080168,-0.009357003;-0.3832272;1.03647,-0.09873124;-0.5382573;1.403312,2
5500,333,-2624;15092;-6980,1084;-569;-1189,-0.1019505;-0.09551885;1.448641,0.06136421;-0.1279408;1.423361,0.1129861;-0.3531026;1.31902,0.0295713;-0.3975807;1.056159,-0.002231071;-0.380921;1.020287,-0.09897651;-0.5385723;1.404528,2
5533,329,-2244;15600;-7032,1702;-938;-895,-0.1020525;-0.0955483;1.448928,0.06079316;-0.1276151;1.423633,0.1119272;-0.3535907;1.316774,0.06778455;-0.3774085;1.097464,0.01005041;-0.3805218;1.01351,-0.0988109;-0.5386437;1.405106,2
5566,328,-1948;17348;-7384,2697;-2021;-412,-0.102104;-0.09559121;1.448808,0.06040337;-0.1273999;1.423595,0.1084586;-0.3533942;1.309101,0.0800944;-0.4018582;1.06797,0.02353407;-0.3767858;1.004036,-0.09845444;-0.5388112;1.40512,2
5599,330,-1716;18476;-8736,3739;-663;1561,-0.1023016;-0.09570955;1.44977,0.05994152;-0.1272214;1.42399,0.1148586;-0.3242023;1.363774,0.0837611;-0.379717;1.12972,0.0357789;-0.3757147;1.011704,-0.09622687;-0.5407996;1.417553,2
5632,332,-1580;17852;-9128,881;1285;2751,-0.1023194;-0.09571382;1.449788,0.05969026;-0.1271323;1.424041,0.11485;-0.3238836;1.363123,0.0848092;-0.3803287;1.132686,0.04432753;-0.3815182;1.015221,-0.09614239;-0.5409798;1.418256,2
5666,338,-1492;18688;-8536,-4909;2915;3502,-0.1023227;-0.0957206;1.449834,0.05941807;-0.1269819;1.424131,0.105938;-0.3520687;1.315877,0.07891904;-0.3871758;1.104268,0.05249313;-0.39343;1.014485,-0.0962942;-0.5410243;1.418601,2
5699,330,-784;17568;-7340,-230;3034;5275,-0.1023924;-0.09572975;1.450057,0.0592076;-0.1268975;1.424203,0.1129107;-0.3229883;1.358943,0.0826656;-0.3807767;1.152985,0.06479531;-0.3992162;1.007462,-0.09646849;-0.5410731;1.41901,2
5734,331,-568;17796;-7132,1488;2885;7032,-0.102383;-0.09573507;1.450087,0.06133888;-0.1281573;1.423873,0.09757028;-0.3515666;1.304154,0.06738711;-0.4444444;1.032482,0.07466034;-0.4053088;1.00985,-0.09642179;-0.5413456;1.419259,2
5766,331,-216;15740;-7076,867;3215;7523,-0.1023895;-0.09573838;1.450104,0.06254574;-0.1289867;1.423506,0.112302;-0.3243678;1.351968,0.09365331;-0.4142052;1.077583,0.08408031;-0.400907;1.014795,-0.09614718;-0.5413629;1.419274,2
5798,331,128;14936;-6584,784;3462;7340,-0.1023606;-0.09573745;1.4504,0.0632729;-0.1294426;1.423656,0.08902851;-0.3527198;1.311171,0.08973119;-0.4306657;1.032491,0.09279894;-0.4013662;1.021421,-0.09606142;-0.5413335;1.419547,2
5831,332,744;14068;-6440,1226;3389;7307,-0.1023287;-0.09576306;1.450246,0.06400505;-0.1299648;1.422499,0.08942012;-0.3514994;1.313082,0.07345738;-0.4319789;1.054948,0.09466648;-0.3986606;1.030567,-0.09599455;-0.5412945;1.419591,2
5867,331,1264;13644;-6212,946;3308;6596,-0.1022961;-0.09575981;1.450326,0.06428918;-0.1301264;1.422515,0.08983006;-0.3500235;1.318959,0.08753333;-0.3739891;1.040709,0.1037632;-0.3975313;1.037354,-0.09583967;-0.5412291;1.419795,2
5899,331,2248;13396;-5928,405;3155;5794,-0.1022095;-0.09576719;1.450757,0.0648421;-0.130467;1.423211,0.1102871;-0.3285046;1.357594,0.08965788;-0.3703618;1.072005,0.1106702;-0.3996042;1.046528,-0.0956112;-0.5412058;1.420181,2
5933,328,2824;13488;-5492,542;2665;5024,-0.1022134;-0.09576653;1.450752,0.0651345;-0.1305655;1.423002,0.1102913;-0.3285088;1.356768,0.09015743;-0.3709474;1.07123,0.1136865;-0.3969432;1.04719,-0.09545483;-0.5410914;1.420273,2
5966,329,3832;14160;-5688,1173;2039;5032,-0.1022288;-0.09573389;1.450869,0.06534103;-0.1306089;1.423046,0.1101626;-0.3285181;1.356393,0.09162528;-0.3722476;1.070942,0.1184026;-0.3991086;1.052346,-0.09536929;-0.5410181;1.420463,2
5999,332,4556;13532;-5344,1031;1771;4680,-0.1022369;-0.09573172;1.450878,0.06561893;-0.130646;1.423094,0.1099052;-0.3285315;1.355897,0.09343678;-0.3734833;1.070508,0.1218898;-0.3994955;1.054354,-0.09521593;-0.5408772;1.42067,2
6032,331,5028;12532;-5224,1185;1421;4308,-0.1022462;-0.09572734;1.450917,0.06574555;-0.1307074;1.423018,0.1099119;-0.3285393;1.355522,0.09452806;-0.3746088;1.07025,0.1238246;-0.4009974;1.057333,-0.09491051;-0.5410141;1.420881,2
6066,330,5496;11744;-5040,735;1113;2887,-0.1022462;-0.09572391;1.450923,0.06592422;-0.1308421;1.422997,0.1100078;-0.3286384;1.355305,0.09570384;-0.3761269;1.070211,0.1265299;-0.4028634;1.059369,-0.09483748;-0.5409184;1.421027,2
6099,329,5816;11292;-4780,1;698;1502,-0.102248;-0.09570726;1.451253,0.06597327;-0.1308426;1.423065,0.110032;-0.3286388;1.355353,0.09744333;-0.3778019;1.070462,0.127388;-0.4036004;1.061591,-0.09469403;-0.5408432;1.421295,2
6134,332,6032;11032;-4540,21;267;564,-0.1022876;-0.09570441;1.451337,0.0660353;-0.1308823;1.423089,0.1098442;-0.328704;1.355266,0.09818668;-0.378483;1.070443,0.1270565;-0.4019055;1.060683,-0.09459074;-0.5407774;1.421458,2
6169,326,6208;10900;-4348,629;-346;-555,-0.1022986;-0.09569481;1.451357,0.06612361;-0.1308972;1.423073,0.1097432;-0.3287452;1.355192,0.09942754;-0.3786989;1.070348,0.126565;-0.4024531;1.060296,-0.09448627;-0.5407089;1.421542,2
6198,329,6148;11024;-4664,662;-904;-1637,-0.1022994;-0.09569527;1.451357,0.06624217;-0.1309663;1.422927,0.1096085;-0.3288628;1.355021,0.09961205;-0.3791593;1.070226,0.1241986;-0.404479;1.061364,-0.09438933;-0.540662;1.421602,2
6231,328,5852;11220;-4852,1572;-1504;-2520,-0.1022926;-0.09568181;1.451279,0.06648361;-0.1310802;1.422523,0.1094075;-0.3290159;1.354405,0.1006424;-0.3794183;1.069588,0.1208989;-0.404497;1.059342,-0.09430457;-0.5405842;1.421563,2
6267,331,6080;11556;-5296,1983;-1934;-3516,-0.1023182;-0.09563337;1.451444,0.06655967;-0.1311012;1.422635,0.1093113;-0.329083;1.35455,0.1010512;-0.3798088;1.069776,0.1224574;-0.4061558;1.062822,-0.09426464;-0.5405408;1.421696,2
6298,329,4968;12248;-5504,1639;-2120;-4708,-0.1023322;-0.09565529;1.451506,0.06663002;-0.131235;1.422584,0.1090933;-0.3292506;1.354399,0.100991;-0.3806889;1.069748,0.1223248;-0.4065422;1.060506,-0.09422892;-0.5405236;1.421758,2
6331,328,5000;12440;-5860,2648;-2000;-4809,-0.1023076;-0.09565567;1.451412,0.0667514;-0.131219;1.422398,0.1089257;-0.3292665;1.354099,0.1008863;-0.3808145;1.069466,0.1193002;-0.4064506;1.060099,-0.09415177;-0.5404896;1.421708,2
6367,328,4588;12324;-5548,2833;-2374;-5338,-0.1022932;-0.09564754;1.451429,0.06684186;-0.1312023;1.422457,0.1088792;-0.329277;1.354151,0.1014643;-0.381244;1.069578,0.11941;-0.4071301;1.061553,-0.09410115;-0.5404452;1.421749,2
6400,332,3984;12388;-5436,2207;-2694;-6759,-0.1023261;-0.09567182;1.45168,0.06692408;-0.131272;1.422517,0.1087698;-0.3294095;1.354296,0.1015332;-0.3815432;1.069749,0.1210798;-0.4085042;1.062945,-0.09406246;-0.5404306;1.42187,2
6432,329,3292;13080;-5912,1890;-3551;-7664,-0.1023338;-0.09565876;1.451766,0.0669409;-0.1313109;1.422523,0.1087144;-0.3295153;1.354494,0.1000808;-0.4282559;1.082726,0.1194409;-0.4147823;1.063156,-0.09380765;-0.5404521;1.421829,2
6466,329,2356;14340;-6052,586;-3829;-8439,-0.1023377;-0.09564523;1.451728,0.06698976;-0.1313351;1.422447,0.1086655;-0.3295567;1.354405,0.09893019;-0.3868769;1.070936,0.1131897;-0.4072955;1.056551,-0.09379475;-0.5404356;1.421837,2
6499,330,1668;14048;-5952,1802;-3889;-7893,-0.1023403;-0.09563476;1.45172,0.06701964;-0.131342;1.422453,0.1086741;-0.3295622;1.35439,0.09884009;-0.3867022;1.070888,0.1174393;-0.4091699;1.047042,-0.0937603;-0.5404178;1.421835,2
6532,334,520;14444;-5900,305;-4499;-9364,-0.1023747;-0.09558646;1.451178,0.0671638;-0.1314044;1.421808,0.1085903;-0.32967;1.353732,0.09279925;-0.4057492;1.075014,0.1186281;-0.4117641;1.032042,-0.09352577;-0.5403642;1.421523,2
6567,331,480;14824;-6156,1063;-5365;-8831,-0.1024007;-0.09556454;1.451452,0.06722701;-0.1314922;1.422118,0.1088623;-0.3297854;1.354316,0.09716299;-0.4218501;1.080302,0.1187217;-0.4165475;1.020202,-0.0935263;-0.540356;1.421602,2
6599,330,-988;15892;-6552,3232;-5793;-9529,-0.1023534;-0.0955895;1.451132,0.06733898;-0.1315784;1.421867,0.1092134;-0.3298283;1.354095,0.09586291;-0.3821619;1.144868,0.1067373;-0.4117351;1.004322,-0.09338986;-0.5405909;1.421389,2
6632,330,-1892;15576;-7748,2571;-6390;-8238,-0.1023974;-0.09559143;1.451283,0.06737533;-0.1316316;1.42195,0.1095845;-0.3299459;1.35469,0.09404025;-0.4147702;1.083046,0.08789317;-0.4112085;1.016231,-0.09341589;-0.5406361;1.421407,2
6666,330,-1656;18156;-7532,-1847;-4023;-11048,-0.1024946;-0.09555476;1.451109,0.06737904;-0.1315683;1.421841,0.1100594;-0.3297937;1.354627,0.1053991;-0.3853675;1.137492,0.07590375;-0.3873495;1.028,-0.09395957;-0.5406469;1.421335,2
6698,335,-1136;31996;-15120,3356;2160;-7169,-0.1024877;-0.09556301;1.451049,0.06738682;-0.1315574;1.421815,0.1105194;-0.3297066;1.354686,0.1042933;-0.3855997;1.120258,0.06494571;-0.3795299;1.016712,-0.09418739;-0.5407668;1.421289,2
6733,333,-2900;17340;-7184,6800;-842;5219,-0.1025208;-0.09558164;1.451088,0.06737845;-0.1315111;1.421895,0.1108564;-0.3296261;1.354923,0.08624385;-0.3810835;1.090553,0.04315195;-0.3792407;1.015937,-0.09738362;-0.5407256;1.421695,2
6767,329,-2836;7492;-4732,-4923;-1112;2763,-0.1025451;-0.09562866;1.451384,0.06736626;-0.1315679;1.422344,0.1261211;-0.3615954;1.320677,0.07698215;-0.3836986;1.087044,0.02654375;-0.3767807;1.025748,-0.09747606;-0.5412394;1.421092,2
